Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,392785,
A,2,Sample X2,396716,
A,3,Sample X3,405415,
A,4,Sample X4,365757,
A,5,Sample X5,386112,
A,6,Sample X6,370850,
A,7,Sample X7,391950,
A,8,Sample X8,383680,
A,9,Sample X9,470,
A,10,Sample X10,292,
A,11,Sample X11,298,
A,12,Sample X12,434,
A,13,Sample X13,148155,
A,14,Sample X14,359034,
A,15,Sample X15,335733,
A,16,Sample X16,337121,
A,17,Sample X17,333508,
A,18,Sample X18,327390,
A,19,Sample X19,343781,
A,20,Sample X20,350168,
A,21,Sample X21,369433,
A,22,Sample X22,346887,
A,23,Sample X23,357058,
A,24,Sample X24,370539,
B,1,Sample X25,457088,
B,2,Sample X26,388352,
B,3,Sample X27,377780,
B,4,Sample X28,366677,
B,5,Sample X29,357723,
B,6,Sample X30,345127,
B,7,Sample X31,349023,
B,8,Sample X32,341142,
B,9,Sample X33,20340,
B,10,Sample X34,18769,
B,11,Sample X35,17892,
B,12,Sample X36,19808,
B,13,Sample X37,36029,
B,14,Sample X38,44889,
B,15,Sample X39,66346,
B,16,Sample X40,101244,
B,17,Sample X41,148625,
B,18,Sample X42,208641,
B,19,Sample X43,284929,
B,20,Sample X44,305067,
B,21,Sample X45,331994,
B,22,Sample X46,356909,
B,23,Sample X47,380549,
B,24,Sample X48,376545,
C,1,Sample X49,432879,
C,2,Sample X50,67759,
C,3,Sample X51,136850,
C,4,Sample X52,249548,
C,5,Sample X53,303240,
C,6,Sample X54,319210,
C,7,Sample X55,331875,
C,8,Sample X56,327110,
C,9,Sample X57,357074,
C,10,Sample X58,353136,
C,11,Sample X59,346799,
C,12,Sample X60,365073,
C,13,Sample X61,160814,
C,14,Sample X62,238623,
C,15,Sample X63,321132,
C,16,Sample X64,354228,
C,17,Sample X65,349062,
C,18,Sample X66,364168,
C,19,Sample X67,358686,
C,20,Sample X68,354064,
C,21,Sample X69,357663,
C,22,Sample X70,351246,
C,23,Sample X71,356883,
C,24,Sample X72,416075,
D,1,Sample X73,451170,
D,2,Sample X74,2757,
D,3,Sample X75,12405,
D,4,Sample X76,54063,
D,5,Sample X77,164500,
D,6,Sample X78,262784,
D,7,Sample X79,279927,
D,8,Sample X80,334833,
D,9,Sample X81,346999,
D,10,Sample X82,355969,
D,11,Sample X83,344957,
