Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,148773,
A,2,Sample X2,148938,
A,3,Sample X3,145237,
A,4,Sample X4,147718,
A,5,Sample X5,148055,
A,6,Sample X6,139402,
A,7,Sample X7,140233,
A,8,Sample X8,137593,
A,9,Sample X9,1830,
A,10,Sample X10,1820,
A,11,Sample X11,1817,
A,12,Sample X12,1820,
A,13,Sample X13,52431,
A,14,Sample X14,94700,
A,15,Sample X15,118666,
A,16,Sample X16,124302,
A,17,Sample X17,129047,
A,18,Sample X18,140982,
A,19,Sample X19,136654,
A,20,Sample X20,141844,
A,21,Sample X21,134598,
A,22,Sample X22,137557,
A,23,Sample X23,137765,
A,24,Sample X24,140161,
B,1,Sample X25,150195,
B,2,Sample X26,147081,
B,3,Sample X27,142451,
B,4,Sample X28,142709,
B,5,Sample X29,146454,
B,6,Sample X30,139297,
B,7,Sample X31,137031,
B,8,Sample X32,139222,
B,9,Sample X33,96038,
B,10,Sample X34,96075,
B,11,Sample X35,96435,
B,12,Sample X36,93495,
B,13,Sample X37,123496,
B,14,Sample X38,135569,
B,15,Sample X39,141234,
B,16,Sample X40,147417,
B,17,Sample X41,143538,
B,18,Sample X42,138275,
B,19,Sample X43,133817,
B,20,Sample X44,137647,
B,21,Sample X45,140134,
B,22,Sample X46,146070,
B,23,Sample X47,141425,
B,24,Sample X48,143782,
C,1,Sample X49,150127,
C,2,Sample X50,2246,
C,3,Sample X51,2382,
C,4,Sample X52,84481,
C,5,Sample X53,140786,
C,6,Sample X54,145404,
C,7,Sample X55,143200,
C,8,Sample X56,135578,
C,9,Sample X57,133887,
C,10,Sample X58,131880,
C,11,Sample X59,128274,
C,12,Sample X60,132441,
C,13,Sample X61,127904,
C,14,Sample X62,127738,
C,15,Sample X63,134185,
C,16,Sample X64,132573,
C,17,Sample X65,136336,
C,18,Sample X66,132603,
C,19,Sample X67,136085,
C,20,Sample X68,137614,
C,21,Sample X69,139911,
C,22,Sample X70,141432,
C,23,Sample X71,135520,
C,24,Sample X72,138578,
D,1,Sample X73,147177,
D,2,Sample X74,89123,
D,3,Sample X75,115689,
D,4,Sample X76,133493,
D,5,Sample X77,137296,
D,6,Sample X78,135431,
D,7,Sample X79,131190,
D,8,Sample X80,136697,
D,9,Sample X81,117554,
D,10,Sample X82,127987,
D,11,Sample X83,130122,
D,12,Sample X84,127478,
D,13,Sample X85,119312,
D,14,Sample X86,124676,
D,15,Sample X87,124773,
D,16,Sample X88,132923,
D,17,Sample X89,131488,
D,18,Sample X90,135585,
D,19,Sample X91,132676,
D,20,Sample X92,130499,
D,21,Sample X93,136463,
D,22,Sample X94,131238,
D,23,Sample X95,135604,
D,24,Sample X96,140745,
E,1,Sample X97,146224,
E,2,Sample X98,111570,
E,3,Sample X99,130511,
E,4,Sample X100,145113,
E,5,Sample X101,133701,
E,6,Sample X102,136334,
E,7,Sample X103,133537,
E,8,Sample X104,134903,
E,9,Sample X105,130599,
E,10,Sample X106,128295,
E,11,Sample X107,133844,
E,12,Sample X108,129497,
E,13,Sample X109,2262,
E,14,Sample X110,2246,
E,15,Sample X111,2264,
E,16,Sample X112,2264,
E,17,Sample X113,2243,
E,18,Sample X114,2240,
E,19,Sample X115,2547,
E,20,Sample X116,94320,
E,21,Sample X117,129240,
E,22,Sample X118,134328,
E,23,Sample X119,138089,
E,24,Sample X120,141432,
F,1,Sample X121,145481,
F,2,Sample X122,83414,
F,3,Sample X123,121802,
F,4,Sample X124,127143,
F,5,Sample X125,135322,
F,6,Sample X126,130584,
F,7,Sample X127,127416,
F,8,Sample X128,119616,
F,9,Sample X129,129862,
F,10,Sample X130,129412,
F,11,Sample X131,109961,
F,12,Sample X132,107889,
F,13,Sample X133,5119,
F,14,Sample X134,24538,
F,15,Sample X135,66238,
F,16,Sample X136,52560,
F,17,Sample X137,87784,
F,18,Sample X138,82696,
F,19,Sample X139,118901,
F,20,Sample X140,125833,
F,21,Sample X141,127531,
F,22,Sample X142,136491,
F,23,Sample X143,135232,
F,24,Sample X144,141778,
G,1,Sample X145,139374,
G,2,Sample X146,65458,
G,3,Sample X147,105197,
G,4,Sample X148,125804,
G,5,Sample X149,135991,
G,6,Sample X150,135444,
G,7,Sample X151,128388,
G,8,Sample X152,131766,
G,9,Sample X153,124840,
G,10,Sample X154,124871,
G,11,Sample X155,125375,
G,12,Sample X156,121963,
G,13,Sample X157,119410,
G,14,Sample X158,122236,
G,15,Sample X159,119072,
G,16,Sample X160,125078,
G,17,Sample X161,122902,
