Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,154165,
A,2,Sample X2,151512,
A,3,Sample X3,154487,
A,4,Sample X4,154186,
A,5,Sample X5,154434,
A,6,Sample X6,153226,
A,7,Sample X7,151299,
A,8,Sample X8,143792,
A,9,Sample X9,1776,
A,10,Sample X10,1778,
A,11,Sample X11,1772,
A,12,Sample X12,1760,
A,13,Sample X13,53746,
A,14,Sample X14,87548,
A,15,Sample X15,127400,
A,16,Sample X16,125888,
A,17,Sample X17,133153,
A,18,Sample X18,140749,
A,19,Sample X19,138393,
A,20,Sample X20,144820,
A,21,Sample X21,144211,
A,22,Sample X22,147107,
A,23,Sample X23,146338,
A,24,Sample X24,136855,
B,1,Sample X25,160294,
B,2,Sample X26,155689,
B,3,Sample X27,157116,
B,4,Sample X28,157259,
B,5,Sample X29,156966,
B,6,Sample X30,156603,
B,7,Sample X31,148543,
B,8,Sample X32,152353,
B,9,Sample X33,110410,
B,10,Sample X34,108383,
B,11,Sample X35,105438,
B,12,Sample X36,103234,
B,13,Sample X37,139669,
B,14,Sample X38,143614,
B,15,Sample X39,145843,
B,16,Sample X40,147464,
B,17,Sample X41,145309,
B,18,Sample X42,139690,
B,19,Sample X43,145806,
B,20,Sample X44,147786,
B,21,Sample X45,148946,
B,22,Sample X46,143033,
B,23,Sample X47,145603,
B,24,Sample X48,135550,
C,1,Sample X49,158414,
C,2,Sample X50,157348,
C,3,Sample X51,156847,
C,4,Sample X52,156936,
C,5,Sample X53,154620,
C,6,Sample X54,154217,
C,7,Sample X55,149012,
C,8,Sample X56,151787,
C,9,Sample X57,147808,
C,10,Sample X58,148243,
C,11,Sample X59,144195,
C,12,Sample X60,149922,
C,13,Sample X61,140150,
C,14,Sample X62,144542,
C,15,Sample X63,147717,
C,16,Sample X64,146283,
C,17,Sample X65,146276,
C,18,Sample X66,144412,
C,19,Sample X67,141664,
C,20,Sample X68,145257,
C,21,Sample X69,141308,
C,22,Sample X70,146634,
C,23,Sample X71,144785,
C,24,Sample X72,145497,
D,1,Sample X73,154477,
D,2,Sample X74,117707,
D,3,Sample X75,125620,
D,4,Sample X76,143793,
D,5,Sample X77,150777,
D,6,Sample X78,151232,
D,7,Sample X79,153656,
D,8,Sample X80,149806,
D,9,Sample X81,146639,
