Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,164341,
A,2,Sample X2,163623,
A,3,Sample X3,146725,
A,4,Sample X4,133973,
A,5,Sample X5,139872,
A,6,Sample X6,137593,
A,7,Sample X7,124965,
A,8,Sample X8,157459,
A,9,Sample X9,238,
A,10,Sample X10,117,
A,11,Sample X11,164,
A,12,Sample X12,162,
A,13,Sample X13,50130,
A,14,Sample X14,134301,
A,15,Sample X15,118548,
A,16,Sample X16,115271,
A,17,Sample X17,132331,
A,18,Sample X18,139916,
A,19,Sample X19,147542,
A,20,Sample X20,148370,
A,21,Sample X21,141211,
A,22,Sample X22,176706,
A,23,Sample X23,171950,
A,24,Sample X24,153358,
B,1,Sample X25,176266,
B,2,Sample X26,145049,
B,3,Sample X27,158609,
B,4,Sample X28,131638,
B,5,Sample X29,146378,
B,6,Sample X30,137597,
B,7,Sample X31,133344,
B,8,Sample X32,115686,
B,9,Sample X33,7141,
B,10,Sample X34,7088,
B,11,Sample X35,7481,
B,12,Sample X36,7127,
B,13,Sample X37,10985,
B,14,Sample X38,10208,
B,15,Sample X39,18637,
B,16,Sample X40,27380,
B,17,Sample X41,62503,
B,18,Sample X42,86279,
B,19,Sample X43,105574,
B,20,Sample X44,129226,
B,21,Sample X45,145868,
B,22,Sample X46,148244,
B,23,Sample X47,138902,
B,24,Sample X48,165323,
C,1,Sample X49,136580,
C,2,Sample X50,32197,
C,3,Sample X51,45680,
C,4,Sample X52,64053,
C,5,Sample X53,130334,
C,6,Sample X54,153581,
C,7,Sample X55,123294,
C,8,Sample X56,127689,
C,9,Sample X57,127724,
C,10,Sample X58,153014,
C,11,Sample X59,139884,
C,12,Sample X60,138216,
C,13,Sample X61,11826,
C,14,Sample X62,12359,
C,15,Sample X63,26519,
C,16,Sample X64,50706,
C,17,Sample X65,78932,
C,18,Sample X66,61997,
C,19,Sample X67,98012,
C,20,Sample X68,131949,
C,21,Sample X69,144902,
C,22,Sample X70,126297,
C,23,Sample X71,126049,
C,24,Sample X72,158809,
D,1,Sample X73,159040,
D,2,Sample X74,66337,
D,3,Sample X75,91028,
D,4,Sample X76,114810,
D,5,Sample X77,132353,
D,6,Sample X78,125164,
D,7,Sample X79,135903,
D,8,Sample X80,130232,
D,9,Sample X81,125050,
D,10,Sample X82,130442,
D,11,Sample X83,146034,
D,12,Sample X84,161001,
D,13,Sample X85,129577,
D,14,Sample X86,133301,
D,15,Sample X87,145359,
D,16,Sample X88,136043,
D,17,Sample X89,146712,
D,18,Sample X90,108218,
D,19,Sample X91,129710,
D,20,Sample X92,122086,
D,21,Sample X93,133529,
D,22,Sample X94,121733,
D,23,Sample X95,136818,
D,24,Sample X96,137810,
E,1,Sample X97,174553,
E,2,Sample X98,42763,
E,3,Sample X99,64627,
E,4,Sample X100,86801,
E,5,Sample X101,109799,
E,6,Sample X102,112778,
E,7,Sample X103,143089,
E,8,Sample X104,146888,
E,9,Sample X105,141795,
E,10,Sample X106,145618,
E,11,Sample X107,150688,
E,12,Sample X108,133275,
E,13,Sample X109,62025,
E,14,Sample X110,81971,
E,15,Sample X111,133095,
E,16,Sample X112,124974,
E,17,Sample X113,150964,
E,18,Sample X114,135739,
E,19,Sample X115,154235,
E,20,Sample X116,157602,
E,21,Sample X117,161002,
E,22,Sample X118,154839,
E,23,Sample X119,130650,
E,24,Sample X120,164373,
F,1,Sample X121,148398,
F,2,Sample X122,5107,
F,3,Sample X123,11946,
F,4,Sample X124,22824,
F,5,Sample X125,55043,
F,6,Sample X126,106942,
F,7,Sample X127,146302,
F,8,Sample X128,142726,
F,9,Sample X129,159343,
F,10,Sample X130,131460,
F,11,Sample X131,104548,
F,12,Sample X132,141990,
F,13,Sample X133,150320,
F,14,Sample X134,177791,
F,15,Sample X135,207553,
F,16,Sample X136,180552,
F,17,Sample X137,205681,
F,18,Sample X138,198754,
F,19,Sample X139,150451,
F,20,Sample X140,220559,
F,21,Sample X141,197359,
F,22,Sample X142,156209,
F,23,Sample X143,112444,
F,24,Sample X144,158097,
G,1,Sample X145,152416,
G,2,Sample X146,84433,
G,3,Sample X147,130868,
G,4,Sample X148,161153,
G,5,Sample X149,157767,
G,6,Sample X150,142565,
G,7,Sample X151,123714,
G,8,Sample X152,164375,
G,9,Sample X153,188177,
G,10,Sample X154,153584,
G,11,Sample X155,150013,
G,12,Sample X156,156086,
G,13,Sample X157,18165,
G,14,Sample X158,24844,
G,15,Sample X159,23773,
G,16,Sample X160,20011,
G,17,Sample X161,17439,
G,18,Sample X162,21718,
G,19,Sample X163,31063,
G,20,Sample X164,53689,
G,21,Sample X165,122932,
G,22,Sample X166,136620,
G,23,Sample X167,159970,
G,24,Sample X168,162136,
H,1,Sample X169,141208,
H,2,Sample X170,174082,
H,3,Sample X171,181100,
H,4,Sample X172,169228,
H,5,Sample X173,190489,
H,6,Sample X174,131513,
H,7,Sample X175,172233,
H,8,Sample X176,139827,
H,9,Sample X177,121271,
H,10,Sample X178,159548,
H,11,Sample X179,160112,
H,12,Sample X180,129832,
H,13,Sample X181,68927,
H,14,Sample X182,124068,
H,15,Sample X183,185159,
H,16,Sample X184,181122,
H,17,Sample X185,197418,
H,18,Sample X186,205290,
H,19,Sample X187,168569,
H,20,Sample X188,151144,
H,21,Sample X189,152069,
H,22,Sample X190,155217,
H,23,Sample X191,158323,
H,24,Sample X192,145611,
I,1,Sample X193,157009,
I,2,Sample X194,109747,
I,3,Sample X195,110004,
I,4,Sample X196,122495,
I,5,Sample X197,116932,
I,6,Sample X198,103453,
I,7,Sample X199,114243,
I,8,Sample X200,145493,
I,9,Sample X201,125949,
I,10,Sample X202,133588,
I,11,Sample X203,133373,
I,12,Sample X204,170015,
I,13,Sample X205,3438,
I,14,Sample X206,4072,
I,15,Sample X207,5792,
I,16,Sample X208,7118,
I,17,Sample X209,8704,
I,18,Sample X210,10066,
I,19,Sample X211,13695,
