Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,522480,
A,2,Sample X2,493102,
A,3,Sample X3,473145,
A,4,Sample X4,479119,
A,5,Sample X5,484871,
A,6,Sample X6,456703,
A,7,Sample X7,489996,
A,8,Sample X8,458146,
A,9,Sample X9,591,
A,10,Sample X10,373,
A,11,Sample X11,324,
A,12,Sample X12,339,
A,13,Sample X13,71217,
A,14,Sample X14,259936,
A,15,Sample X15,394165,
A,16,Sample X16,424143,
A,17,Sample X17,404119,
A,18,Sample X18,471583,
A,19,Sample X19,432337,
A,20,Sample X20,474027,
A,21,Sample X21,396064,
A,22,Sample X22,434192,
A,23,Sample X23,512625,
A,24,Sample X24,429205,
B,1,Sample X25,487470,
B,2,Sample X26,469895,
B,3,Sample X27,443433,
B,4,Sample X28,496631,
B,5,Sample X29,460590,
B,6,Sample X30,460818,
B,7,Sample X31,427935,
B,8,Sample X32,462204,
B,9,Sample X33,24996,
B,10,Sample X34,21750,
B,11,Sample X35,23548,
B,12,Sample X36,25009,
B,13,Sample X37,45587,
B,14,Sample X38,52249,
B,15,Sample X39,81946,
B,16,Sample X40,128657,
B,17,Sample X41,192843,
B,18,Sample X42,275448,
B,19,Sample X43,359260,
B,20,Sample X44,426183,
B,21,Sample X45,420094,
B,22,Sample X46,461134,
B,23,Sample X47,458471,
B,24,Sample X48,440486,
C,1,Sample X49,495678,
C,2,Sample X50,127931,
C,3,Sample X51,186367,
C,4,Sample X52,283002,
C,5,Sample X53,379798,
C,6,Sample X54,419675,
C,7,Sample X55,463694,
C,8,Sample X56,464064,
C,9,Sample X57,435926,
C,10,Sample X58,445393,
C,11,Sample X59,487532,
C,12,Sample X60,490696,
C,13,Sample X61,85421,
C,14,Sample X62,130556,
C,15,Sample X63,207126,
C,16,Sample X64,283955,
C,17,Sample X65,363837,
C,18,Sample X66,195139,
C,19,Sample X67,312370,
C,20,Sample X68,391523,
C,21,Sample X69,431056,
C,22,Sample X70,444925,
C,23,Sample X71,505987,
C,24,Sample X72,448721,
D,1,Sample X73,498066,
D,2,Sample X74,240373,
D,3,Sample X75,363824,
D,4,Sample X76,360259,
D,5,Sample X77,442784,
D,6,Sample X78,472547,
D,7,Sample X79,475603,
D,8,Sample X80,447025,
D,9,Sample X81,457084,
D,10,Sample X82,413018,
D,11,Sample X83,459296,
D,12,Sample X84,445201,
D,13,Sample X85,418737,
D,14,Sample X86,461166,
D,15,Sample X87,434269,
D,16,Sample X88,435244,
D,17,Sample X89,461640,
D,18,Sample X90,430419,
D,19,Sample X91,444456,
D,20,Sample X92,424898,
D,21,Sample X93,488099,
D,22,Sample X94,416016,
D,23,Sample X95,446986,
D,24,Sample X96,458708,
E,1,Sample X97,496097,
E,2,Sample X98,183878,
E,3,Sample X99,214012,
E,4,Sample X100,300229,
