Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,250255,
A,2,Sample X2,222929,
A,3,Sample X3,225269,
A,4,Sample X4,204234,
A,5,Sample X5,191389,
A,6,Sample X6,243860,
A,7,Sample X7,214036,
A,8,Sample X8,237628,
A,9,Sample X9,298,
A,10,Sample X10,171,
A,11,Sample X11,205,
A,12,Sample X12,209,
A,13,Sample X13,76474,
A,14,Sample X14,170884,
A,15,Sample X15,222607,
A,16,Sample X16,264929,
A,17,Sample X17,183530,
A,18,Sample X18,188185,
A,19,Sample X19,228059,
A,20,Sample X20,200660,
A,21,Sample X21,269435,
A,22,Sample X22,225080,
A,23,Sample X23,216564,
A,24,Sample X24,232492,
B,1,Sample X25,258645,
B,2,Sample X26,232234,
B,3,Sample X27,207272,
B,4,Sample X28,217912,
B,5,Sample X29,216982,
B,6,Sample X30,212963,
B,7,Sample X31,206713,
B,8,Sample X32,223159,
B,9,Sample X33,8688,
B,10,Sample X34,9486,
B,11,Sample X35,8119,
B,12,Sample X36,9334,
B,13,Sample X37,17547,
B,14,Sample X38,22479,
B,15,Sample X39,40601,
B,16,Sample X40,54161,
B,17,Sample X41,84093,
B,18,Sample X42,132001,
B,19,Sample X43,190537,
B,20,Sample X44,256186,
B,21,Sample X45,182852,
B,22,Sample X46,187839,
B,23,Sample X47,260969,
B,24,Sample X48,227908,
C,1,Sample X49,273164,
C,2,Sample X50,97671,
C,3,Sample X51,128605,
C,4,Sample X52,167903,
C,5,Sample X53,233001,
C,6,Sample X54,222610,
C,7,Sample X55,224252,
C,8,Sample X56,240432,
C,9,Sample X57,231210,
C,10,Sample X58,211347,
C,11,Sample X59,229780,
C,12,Sample X60,207286,
C,13,Sample X61,189064,
C,14,Sample X62,197705,
C,15,Sample X63,248270,
C,16,Sample X64,185042,
C,17,Sample X65,226311,
C,18,Sample X66,178172,
C,19,Sample X67,263610,
C,20,Sample X68,212993,
C,21,Sample X69,222803,
C,22,Sample X70,237672,
C,23,Sample X71,223821,
C,24,Sample X72,233987,
D,1,Sample X73,200305,
D,2,Sample X74,21366,
D,3,Sample X75,28676,
D,4,Sample X76,52609,
D,5,Sample X77,40385,
D,6,Sample X78,43114,
D,7,Sample X79,53351,
D,8,Sample X80,79611,
D,9,Sample X81,131245,
D,10,Sample X82,209360,
D,11,Sample X83,224263,
D,12,Sample X84,202136,
D,13,Sample X85,38023,
D,14,Sample X86,36587,
D,15,Sample X87,74776,
D,16,Sample X88,209312,
D,17,Sample X89,196662,
D,18,Sample X90,248977,
D,19,Sample X91,226612,
D,20,Sample X92,240495,
D,21,Sample X93,194761,
D,22,Sample X94,221137,
D,23,Sample X95,251083,
D,24,Sample X96,214333,
E,1,Sample X97,229124,
E,2,Sample X98,8871,
E,3,Sample X99,18496,
E,4,Sample X100,48149,
E,5,Sample X101,91355,
E,6,Sample X102,138337,
E,7,Sample X103,148671,
E,8,Sample X104,211257,
E,9,Sample X105,242251,
E,10,Sample X106,217823,
E,11,Sample X107,251352,
E,12,Sample X108,237081,
E,13,Sample X109,1620,
E,14,Sample X110,1623,
E,15,Sample X111,2551,
E,16,Sample X112,78524,
E,17,Sample X113,136309,
E,18,Sample X114,191733,
E,19,Sample X115,237272,
E,20,Sample X116,213363,
E,21,Sample X117,232569,
E,22,Sample X118,251322,
E,23,Sample X119,241014,
E,24,Sample X120,257127,
F,1,Sample X121,186286,
F,2,Sample X122,26221,
F,3,Sample X123,31603,
F,4,Sample X124,44893,
F,5,Sample X125,55492,
F,6,Sample X126,90520,
F,7,Sample X127,92499,
F,8,Sample X128,164775,
F,9,Sample X129,223678,
F,10,Sample X130,199386,
F,11,Sample X131,245714,
F,12,Sample X132,241009,
F,13,Sample X133,104791,
F,14,Sample X134,138471,
F,15,Sample X135,185481,
F,16,Sample X136,205908,
F,17,Sample X137,254555,
F,18,Sample X138,200400,
F,19,Sample X139,210261,
F,20,Sample X140,234064,
F,21,Sample X141,220191,
F,22,Sample X142,213076,
F,23,Sample X143,211921,
F,24,Sample X144,210913,
G,1,Sample X145,230226,
G,2,Sample X146,1364,
G,3,Sample X147,1616,
G,4,Sample X148,140054,
G,5,Sample X149,206583,
G,6,Sample X150,236510,
G,7,Sample X151,211368,
G,8,Sample X152,269537,
G,9,Sample X153,272976,
G,10,Sample X154,244078,
G,11,Sample X155,229671,
G,12,Sample X156,258226,
G,13,Sample X157,126462,
G,14,Sample X158,145457,
G,15,Sample X159,151736,
G,16,Sample X160,230666,
G,17,Sample X161,216144,
G,18,Sample X162,260497,
G,19,Sample X163,244003,
G,20,Sample X164,214240,
G,21,Sample X165,216187,
G,22,Sample X166,249819,
G,23,Sample X167,248677,
G,24,Sample X168,270596,
H,1,Sample X169,231705,
H,2,Sample X170,12664,
H,3,Sample X171,25936,
H,4,Sample X172,111297,
H,5,Sample X173,213852,
H,6,Sample X174,314139,
H,7,Sample X175,262093,
H,8,Sample X176,257549,
H,9,Sample X177,254452,
H,10,Sample X178,260402,
H,11,Sample X179,239908,
H,12,Sample X180,240595,
H,13,Sample X181,19807,
H,14,Sample X182,52961,
H,15,Sample X183,176918,
