Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,145007,
A,2,Sample X2,146077,
A,3,Sample X3,152269,
A,4,Sample X4,147398,
A,5,Sample X5,150649,
A,6,Sample X6,153418,
A,7,Sample X7,152656,
A,8,Sample X8,156345,
A,9,Sample X9,2361,
A,10,Sample X10,2362,
A,11,Sample X11,2365,
A,12,Sample X12,2360,
A,13,Sample X13,57031,
A,14,Sample X14,119434,
A,15,Sample X15,125525,
A,16,Sample X16,131940,
A,17,Sample X17,141800,
A,18,Sample X18,147316,
A,19,Sample X19,145929,
A,20,Sample X20,152766,
A,21,Sample X21,140915,
A,22,Sample X22,148476,
A,23,Sample X23,143538,
A,24,Sample X24,150113,
B,1,Sample X25,153656,
B,2,Sample X26,162628,
B,3,Sample X27,156834,
B,4,Sample X28,162346,
B,5,Sample X29,155849,
B,6,Sample X30,156234,
B,7,Sample X31,162655,
B,8,Sample X32,160157,
B,9,Sample X33,107287,
B,10,Sample X34,100017,
B,11,Sample X35,101590,
B,12,Sample X36,106519,
B,13,Sample X37,153840,
B,14,Sample X38,165140,
B,15,Sample X39,162019,
B,16,Sample X40,157748,
B,17,Sample X41,152676,
B,18,Sample X42,147109,
B,19,Sample X43,156607,
B,20,Sample X44,149556,
B,21,Sample X45,137523,
B,22,Sample X46,139905,
B,23,Sample X47,144563,
B,24,Sample X48,136730,
C,1,Sample X49,160756,
C,2,Sample X50,166074,
C,3,Sample X51,153870,
C,4,Sample X52,153176,
C,5,Sample X53,151899,
C,6,Sample X54,163623,
C,7,Sample X55,162965,
C,8,Sample X56,159876,
C,9,Sample X57,152073,
C,10,Sample X58,155558,
C,11,Sample X59,146521,
C,12,Sample X60,147761,
C,13,Sample X61,155669,
C,14,Sample X62,151280,
C,15,Sample X63,148469,
C,16,Sample X64,158925,
C,17,Sample X65,147163,
C,18,Sample X66,154284,
C,19,Sample X67,156026,
C,20,Sample X68,145110,
C,21,Sample X69,144630,
C,22,Sample X70,137517,
C,23,Sample X71,142911,
C,24,Sample X72,139987,
D,1,Sample X73,145331,
D,2,Sample X74,151065,
D,3,Sample X75,155759,
D,4,Sample X76,157329,
D,5,Sample X77,164273,
D,6,Sample X78,149261,
D,7,Sample X79,151124,
D,8,Sample X80,159706,
D,9,Sample X81,150022,
D,10,Sample X82,161768,
D,11,Sample X83,142778,
D,12,Sample X84,152627,
D,13,Sample X85,150577,
D,14,Sample X86,156358,
D,15,Sample X87,138376,
D,16,Sample X88,141584,
D,17,Sample X89,148571,
D,18,Sample X90,149339,
D,19,Sample X91,129809,
D,20,Sample X92,154887,
D,21,Sample X93,158850,
D,22,Sample X94,148026,
D,23,Sample X95,152214,
D,24,Sample X96,145121,
E,1,Sample X97,159467,
E,2,Sample X98,175544,
E,3,Sample X99,164793,
E,4,Sample X100,162145,
E,5,Sample X101,153166,
E,6,Sample X102,155287,
E,7,Sample X103,158857,
E,8,Sample X104,158536,
E,9,Sample X105,162886,
E,10,Sample X106,146416,
E,11,Sample X107,149404,
E,12,Sample X108,148475,
E,13,Sample X109,148386,
E,14,Sample X110,143879,
E,15,Sample X111,154507,
E,16,Sample X112,162376,
E,17,Sample X113,157578,
E,18,Sample X114,149488,
E,19,Sample X115,153822,
E,20,Sample X116,151137,
E,21,Sample X117,151835,
E,22,Sample X118,142999,
E,23,Sample X119,151897,
E,24,Sample X120,148960,
F,1,Sample X121,154030,
F,2,Sample X122,169071,
F,3,Sample X123,168498,
F,4,Sample X124,166060,
F,5,Sample X125,162549,
F,6,Sample X126,157181,
F,7,Sample X127,144656,
F,8,Sample X128,156847,
F,9,Sample X129,169234,
F,10,Sample X130,142524,
F,11,Sample X131,152710,
F,12,Sample X132,159398,
F,13,Sample X133,2815,
F,14,Sample X134,2795,
F,15,Sample X135,2824,
F,16,Sample X136,160687,
F,17,Sample X137,145666,
F,18,Sample X138,124996,
F,19,Sample X139,147163,
F,20,Sample X140,136414,
F,21,Sample X141,143465,
F,22,Sample X142,143854,
F,23,Sample X143,154662,
F,24,Sample X144,145182,
G,1,Sample X145,150565,
G,2,Sample X146,3008,
G,3,Sample X147,2982,
G,4,Sample X148,3081,
G,5,Sample X149,136344,
G,6,Sample X150,144750,
G,7,Sample X151,149899,
G,8,Sample X152,147344,
G,9,Sample X153,137113,
G,10,Sample X154,138130,
G,11,Sample X155,139993,
G,12,Sample X156,141705,
G,13,Sample X157,133368,
G,14,Sample X158,147931,
G,15,Sample X159,140463,
G,16,Sample X160,152611,
G,17,Sample X161,148681,
G,18,Sample X162,156333,
G,19,Sample X163,158262,
G,20,Sample X164,150141,
G,21,Sample X165,146203,
G,22,Sample X166,144225,
G,23,Sample X167,144135,
G,24,Sample X168,139287,
H,1,Sample X169,153315,
H,2,Sample X170,164191,
H,3,Sample X171,162011,
H,4,Sample X172,160656,
H,5,Sample X173,171004,
H,6,Sample X174,168754,
H,7,Sample X175,147743,
H,8,Sample X176,139408,
H,9,Sample X177,132090,
H,10,Sample X178,144713,
H,11,Sample X179,135194,
H,12,Sample X180,134879,
H,13,Sample X181,135548,
H,14,Sample X182,117661,
H,15,Sample X183,144692,
H,16,Sample X184,145517,
H,17,Sample X185,151526,
H,18,Sample X186,159245,
H,19,Sample X187,138012,
H,20,Sample X188,166806,
H,21,Sample X189,156564,
H,22,Sample X190,163182,
H,23,Sample X191,153284,
H,24,Sample X192,144833,
I,1,Sample X193,158983,
I,2,Sample X194,173941,
I,3,Sample X195,169040,
I,4,Sample X196,160501,
I,5,Sample X197,173919,
I,6,Sample X198,154251,
I,7,Sample X199,160854,
I,8,Sample X200,145627,
I,9,Sample X201,140835,
I,10,Sample X202,148681,
I,11,Sample X203,151047,
I,12,Sample X204,130899,
I,13,Sample X205,111977,
I,14,Sample X206,101605,
I,15,Sample X207,108734,
I,16,Sample X208,141219,
I,17,Sample X209,151356,
I,18,Sample X210,149531,
I,19,Sample X211,163627,
I,20,Sample X212,161093,
I,21,Sample X213,151243,
I,22,Sample X214,157644,
I,23,Sample X215,166957,
I,24,Sample X216,151946,
J,1,Sample X217,160573,
J,2,Sample X218,158729,
J,3,Sample X219,169237,
J,4,Sample X220,168968,
J,5,Sample X221,161316,
J,6,Sample X222,171415,
J,7,Sample X223,160719,
J,8,Sample X224,162841,
J,9,Sample X225,156804,
J,10,Sample X226,163231,
J,11,Sample X227,147057,
J,12,Sample X228,152086,
J,13,Sample X229,103948,
J,14,Sample X230,146679,
J,15,Sample X231,110012,
J,16,Sample X232,154224,
J,17,Sample X233,158688,
J,18,Sample X234,150487,
J,19,Sample X235,165678,
J,20,Sample X236,162438,
J,21,Sample X237,164629,
J,22,Sample X238,156838,
J,23,Sample X239,148293,
J,24,Sample X240,151869,
K,1,Sample X241,152933,
K,2,Sample X242,131305,
K,3,Sample X243,152676,
K,4,Sample X244,160876,
K,5,Sample X245,142127,
K,6,Sample X246,162377,
K,7,Sample X247,153265,
K,8,Sample X248,159412,
K,9,Sample X249,163322,
K,10,Sample X250,149806,
K,11,Sample X251,133305,
K,12,Sample X252,129414,
K,13,Sample X253,146596,
K,14,Sample X254,154647,
K,15,Sample X255,151624,
K,16,Sample X256,146234,
K,17,Sample X257,148537,
K,18,Sample X258,158910,
K,19,Sample X259,153917,
K,20,Sample X260,148792,
K,21,Sample X261,157435,
K,22,Sample X262,154946,
K,23,Sample X263,153283,
K,24,Sample X264,144728,
L,1,Sample X265,162592,
L,2,Sample X266,155479,
L,3,Sample X267,153020,
L,4,Sample X268,173055,
L,5,Sample X269,158067,
L,6,Sample X270,165273,
L,7,Sample X271,153600,
L,8,Sample X272,163996,
L,9,Sample X273,158100,
L,10,Sample X274,146613,
L,11,Sample X275,159003,
L,12,Sample X276,147032,
L,13,Sample X277,156420,
L,14,Sample X278,160652,
L,15,Sample X279,154753,
L,16,Sample X280,154340,
L,17,Sample X281,158359,
L,18,Sample X282,167204,
L,19,Sample X283,145365,
L,20,Sample X284,151721,
L,21,Sample X285,168855,
L,22,Sample X286,163247,
L,23,Sample X287,151993,
L,24,Sample X288,154618,
M,1,Sample X289,146817,
M,2,Sample X290,148661,
M,3,Sample X291,162372,
M,4,Sample X292,156031,
M,5,Sample X293,164063,
M,6,Sample X294,161980,
M,7,Sample X295,161103,
M,8,Sample X296,152187,
M,9,Sample X297,146717,
