Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,434482,
A,2,Sample X2,369950,
A,3,Sample X3,368898,
A,4,Sample X4,378836,
A,5,Sample X5,370724,
A,6,Sample X6,361415,
A,7,Sample X7,380633,
A,8,Sample X8,349177,
A,9,Sample X9,418,
A,10,Sample X10,285,
A,11,Sample X11,312,
A,12,Sample X12,305,
A,13,Sample X13,150375,
A,14,Sample X14,352898,
A,15,Sample X15,321180,
A,16,Sample X16,328020,
A,17,Sample X17,323346,
A,18,Sample X18,320305,
A,19,Sample X19,344478,
A,20,Sample X20,337211,
A,21,Sample X21,312422,
A,22,Sample X22,341831,
A,23,Sample X23,347348,
A,24,Sample X24,366046,
B,1,Sample X25,415095,
B,2,Sample X26,368062,
B,3,Sample X27,361298,
B,4,Sample X28,346830,
B,5,Sample X29,376180,
B,6,Sample X30,367705,
B,7,Sample X31,346455,
B,8,Sample X32,345572,
B,9,Sample X33,18713,
B,10,Sample X34,17940,
B,11,Sample X35,19008,
B,12,Sample X36,18262,
B,13,Sample X37,35507,
B,14,Sample X38,43031,
B,15,Sample X39,65103,
B,16,Sample X40,104028,
B,17,Sample X41,147449,
B,18,Sample X42,206312,
B,19,Sample X43,255239,
B,20,Sample X44,310989,
B,21,Sample X45,330542,
B,22,Sample X46,344398,
B,23,Sample X47,331376,
B,24,Sample X48,344936,
C,1,Sample X49,394449,
C,2,Sample X50,114855,
C,3,Sample X51,190994,
C,4,Sample X52,268745,
C,5,Sample X53,287183,
C,6,Sample X54,312986,
C,7,Sample X55,329556,
C,8,Sample X56,334530,
C,9,Sample X57,357801,
C,10,Sample X58,350342,
C,11,Sample X59,337216,
C,12,Sample X60,347101,
C,13,Sample X61,282048,
C,14,Sample X62,328763,
C,15,Sample X63,338261,
C,16,Sample X64,335986,
C,17,Sample X65,338425,
C,18,Sample X66,337613,
C,19,Sample X67,353128,
C,20,Sample X68,322512,
C,21,Sample X69,335038,
C,22,Sample X70,321597,
C,23,Sample X71,349217,
C,24,Sample X72,361732,
D,1,Sample X73,407839,
D,2,Sample X74,40164,
D,3,Sample X75,37163,
D,4,Sample X76,53958,
D,5,Sample X77,70239,
D,6,Sample X78,72371,
D,7,Sample X79,81984,
D,8,Sample X80,152569,
D,9,Sample X81,248354,
D,10,Sample X82,347474,
D,11,Sample X83,348363,
D,12,Sample X84,344291,
D,13,Sample X85,33181,
D,14,Sample X86,66107,
D,15,Sample X87,235037,
D,16,Sample X88,353813,
D,17,Sample X89,349780,
D,18,Sample X90,325558,
D,19,Sample X91,310667,
D,20,Sample X92,334281,
D,21,Sample X93,330110,
D,22,Sample X94,338478,
D,23,Sample X95,359228,
D,24,Sample X96,369172,
E,1,Sample X97,390089,
E,2,Sample X98,15388,
E,3,Sample X99,23547,
E,4,Sample X100,60501,
E,5,Sample X101,138961,
E,6,Sample X102,223410,
E,7,Sample X103,252481,
E,8,Sample X104,301909,
E,9,Sample X105,342575,
E,10,Sample X106,342502,
E,11,Sample X107,357908,
E,12,Sample X108,343669,
E,13,Sample X109,1847,
E,14,Sample X110,1796,
E,15,Sample X111,2397,
E,16,Sample X112,106214,
E,17,Sample X113,206722,
E,18,Sample X114,270131,
E,19,Sample X115,317917,
E,20,Sample X116,335533,
E,21,Sample X117,350242,
E,22,Sample X118,345246,
E,23,Sample X119,348259,
E,24,Sample X120,366671,
F,1,Sample X121,399559,
F,2,Sample X122,68239,
F,3,Sample X123,72589,
F,4,Sample X124,85428,
F,5,Sample X125,117533,
F,6,Sample X126,157336,
F,7,Sample X127,184976,
F,8,Sample X128,250007,
F,9,Sample X129,320423,
F,10,Sample X130,342185,
F,11,Sample X131,339210,
F,12,Sample X132,373662,
F,13,Sample X133,119527,
F,14,Sample X134,187080,
F,15,Sample X135,241944,
F,16,Sample X136,295318,
F,17,Sample X137,308686,
F,18,Sample X138,323807,
F,19,Sample X139,326586,
F,20,Sample X140,339064,
F,21,Sample X141,348205,
F,22,Sample X142,326211,
F,23,Sample X143,342131,
F,24,Sample X144,367039,
G,1,Sample X145,400514,
G,2,Sample X146,1802,
G,3,Sample X147,1865,
G,4,Sample X148,156883,
G,5,Sample X149,329709,
G,6,Sample X150,339560,
G,7,Sample X151,336510,
G,8,Sample X152,352375,
G,9,Sample X153,357153,
G,10,Sample X154,357726,
G,11,Sample X155,349806,
G,12,Sample X156,351395,
G,13,Sample X157,157917,
G,14,Sample X158,164534,
G,15,Sample X159,206730,
G,16,Sample X160,259167,
G,17,Sample X161,301985,
G,18,Sample X162,293910,
G,19,Sample X163,338537,
G,20,Sample X164,353943,
G,21,Sample X165,352251,
G,22,Sample X166,356868,
G,23,Sample X167,366189,
G,24,Sample X168,378985,
H,1,Sample X169,400649,
H,2,Sample X170,16089,
H,3,Sample X171,35569,
H,4,Sample X172,122819,
H,5,Sample X173,334534,
H,6,Sample X174,426391,
H,7,Sample X175,382538,
H,8,Sample X176,357051,
H,9,Sample X177,341743,
H,10,Sample X178,358893,
H,11,Sample X179,328198,
H,12,Sample X180,350003,
H,13,Sample X181,24836,
H,14,Sample X182,45631,
H,15,Sample X183,183673,
H,16,Sample X184,311025,
H,17,Sample X185,345041,
H,18,Sample X186,362966,
H,19,Sample X187,361498,
H,20,Sample X188,338626,
H,21,Sample X189,345409,
H,22,Sample X190,366254,
H,23,Sample X191,346086,
H,24,Sample X192,382948,
I,1,Sample X193,400062,
I,2,Sample X194,116894,
I,3,Sample X195,129246,
I,4,Sample X196,155864,
I,5,Sample X197,233959,
I,6,Sample X198,289009,
I,7,Sample X199,313634,
I,8,Sample X200,337395,
I,9,Sample X201,343110,
I,10,Sample X202,353418,
I,11,Sample X203,346574,
I,12,Sample X204,353219,
I,13,Sample X205,76128,
I,14,Sample X206,82326,
I,15,Sample X207,88792,
I,16,Sample X208,85398,
I,17,Sample X209,122302,
I,18,Sample X210,99074,
I,19,Sample X211,161986,
I,20,Sample X212,244602,
I,21,Sample X213,326560,
I,22,Sample X214,339355,
I,23,Sample X215,350963,
I,24,Sample X216,389405,
J,1,Sample X217,406352,
J,2,Sample X218,26785,
J,3,Sample X219,43566,
J,4,Sample X220,94006,
J,5,Sample X221,182601,
J,6,Sample X222,228022,
J,7,Sample X223,273618,
J,8,Sample X224,320709,
J,9,Sample X225,326785,
J,10,Sample X226,351990,
J,11,Sample X227,350829,
J,12,Sample X228,364963,
J,13,Sample X229,340636,
J,14,Sample X230,352011,
J,15,Sample X231,342629,
J,16,Sample X232,338740,
J,17,Sample X233,339216,
J,18,Sample X234,347659,
J,19,Sample X235,358376,
J,20,Sample X236,328066,
J,21,Sample X237,360724,
J,22,Sample X238,367710,
J,23,Sample X239,353101,
J,24,Sample X240,383880,
K,1,Sample X241,367834,
K,2,Sample X242,233341,
K,3,Sample X243,280862,
K,4,Sample X244,310143,
K,5,Sample X245,340022,
K,6,Sample X246,355109,
K,7,Sample X247,335428,
K,8,Sample X248,357790,
K,9,Sample X249,355713,
K,10,Sample X250,352196,
K,11,Sample X251,346573,
K,12,Sample X252,363400,
K,13,Sample X253,2451,
K,14,Sample X254,2265,
K,15,Sample X255,6072,
K,16,Sample X256,93405,
K,17,Sample X257,190343,
K,18,Sample X258,258653,
K,19,Sample X259,330347,
K,20,Sample X260,366353,
K,21,Sample X261,376580,
K,22,Sample X262,340761,
K,23,Sample X263,363199,
K,24,Sample X264,387961,
L,1,Sample X265,371954,
L,2,Sample X266,126343,
L,3,Sample X267,188118,
L,4,Sample X268,233758,
L,5,Sample X269,254554,
L,6,Sample X270,274162,
L,7,Sample X271,280789,
L,8,Sample X272,313627,
L,9,Sample X273,350194,
L,10,Sample X274,369212,
L,11,Sample X275,365550,
L,12,Sample X276,372038,
L,13,Sample X277,343287,
L,14,Sample X278,333182,
L,15,Sample X279,362416,
L,16,Sample X280,344472,
L,17,Sample X281,344453,
L,18,Sample X282,361477,
L,19,Sample X283,366283,
L,20,Sample X284,340055,
L,21,Sample X285,354615,
L,22,Sample X286,347839,
L,23,Sample X287,365699,
L,24,Sample X288,366475,
M,1,Sample X289,397848,
M,2,Sample X290,11607,
M,3,Sample X291,10699,
M,4,Sample X292,18730,
M,5,Sample X293,41490,
M,6,Sample X294,84158,
M,7,Sample X295,112926,
M,8,Sample X296,192381,
M,9,Sample X297,299750,
