Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,83751,
A,2,Sample X2,99239,
A,3,Sample X3,155177,
A,4,Sample X4,141490,
A,5,Sample X5,146191,
A,6,Sample X6,149580,
A,7,Sample X7,143463,
A,8,Sample X8,143122,
A,9,Sample X9,2368,
A,10,Sample X10,2391,
A,11,Sample X11,2399,
A,12,Sample X12,2388,
A,13,Sample X13,23627,
A,14,Sample X14,84262,
A,15,Sample X15,122640,
A,16,Sample X16,121937,
A,17,Sample X17,149485,
A,18,Sample X18,154357,
A,19,Sample X19,157586,
A,20,Sample X20,159211,
A,21,Sample X21,153862,
A,22,Sample X22,139115,
A,23,Sample X23,147563,
A,24,Sample X24,150021,
B,1,Sample X25,148406,
B,2,Sample X26,125033,
B,3,Sample X27,161651,
B,4,Sample X28,152650,
B,5,Sample X29,153491,
B,6,Sample X30,148692,
B,7,Sample X31,121890,
B,8,Sample X32,154235,
B,9,Sample X33,108508,
B,10,Sample X34,107038,
B,11,Sample X35,102313,
B,12,Sample X36,108335,
B,13,Sample X37,155806,
B,14,Sample X38,163672,
B,15,Sample X39,122855,
B,16,Sample X40,170256,
B,17,Sample X41,170572,
B,18,Sample X42,170030,
B,19,Sample X43,172765,
B,20,Sample X44,164276,
B,21,Sample X45,164381,
B,22,Sample X46,170917,
B,23,Sample X47,167892,
B,24,Sample X48,150876,
C,1,Sample X49,141996,
C,2,Sample X50,85858,
C,3,Sample X51,150028,
C,4,Sample X52,157705,
C,5,Sample X53,157903,
C,6,Sample X54,151979,
C,7,Sample X55,149288,
C,8,Sample X56,152021,
C,9,Sample X57,159976,
C,10,Sample X58,157173,
C,11,Sample X59,160782,
C,12,Sample X60,155759,
C,13,Sample X61,149991,
C,14,Sample X62,164714,
C,15,Sample X63,129676,
C,16,Sample X64,154651,
C,17,Sample X65,156917,
C,18,Sample X66,158773,
C,19,Sample X67,167942,
C,20,Sample X68,154348,
C,21,Sample X69,171092,
C,22,Sample X70,165470,
C,23,Sample X71,157792,
C,24,Sample X72,152663,
D,1,Sample X73,144744,
D,2,Sample X74,144141,
D,3,Sample X75,158745,
D,4,Sample X76,112576,
D,5,Sample X77,152494,
D,6,Sample X78,150300,
D,7,Sample X79,142111,
D,8,Sample X80,140926,
D,9,Sample X81,149540,
D,10,Sample X82,141813,
D,11,Sample X83,147298,
D,12,Sample X84,155047,
D,13,Sample X85,162219,
D,14,Sample X86,138064,
D,15,Sample X87,151860,
D,16,Sample X88,159190,
D,17,Sample X89,156806,
D,18,Sample X90,158666,
D,19,Sample X91,158372,
D,20,Sample X92,161889,
D,21,Sample X93,160842,
D,22,Sample X94,160846,
D,23,Sample X95,164638,
D,24,Sample X96,156274,
E,1,Sample X97,148255,
E,2,Sample X98,176337,
E,3,Sample X99,143774,
E,4,Sample X100,160122,
E,5,Sample X101,121996,
E,6,Sample X102,148752,
E,7,Sample X103,136120,
E,8,Sample X104,129750,
E,9,Sample X105,139570,
E,10,Sample X106,151461,
E,11,Sample X107,93020,
E,12,Sample X108,121718,
E,13,Sample X109,103828,
E,14,Sample X110,172258,
E,15,Sample X111,160509,
E,16,Sample X112,156976,
E,17,Sample X113,165008,
E,18,Sample X114,177563,
E,19,Sample X115,156106,
E,20,Sample X116,140571,
E,21,Sample X117,152055,
E,22,Sample X118,157192,
E,23,Sample X119,156872,
E,24,Sample X120,158411,
F,1,Sample X121,142259,
F,2,Sample X122,135353,
F,3,Sample X123,147005,
F,4,Sample X124,141848,
F,5,Sample X125,150247,
F,6,Sample X126,151470,
F,7,Sample X127,135572,
F,8,Sample X128,131170,
F,9,Sample X129,142814,
F,10,Sample X130,151173,
F,11,Sample X131,143048,
F,12,Sample X132,145387,
F,13,Sample X133,2796,
F,14,Sample X134,2819,
F,15,Sample X135,6067,
F,16,Sample X136,158588,
F,17,Sample X137,160782,
F,18,Sample X138,128491,
F,19,Sample X139,153978,
F,20,Sample X140,162556,
F,21,Sample X141,138933,
F,22,Sample X142,160434,
F,23,Sample X143,156896,
F,24,Sample X144,159303,
G,1,Sample X145,155520,
G,2,Sample X146,2960,
G,3,Sample X147,2958,
G,4,Sample X148,2988,
G,5,Sample X149,103461,
G,6,Sample X150,147457,
G,7,Sample X151,162425,
G,8,Sample X152,146575,
G,9,Sample X153,163343,
G,10,Sample X154,146508,
G,11,Sample X155,160788,
G,12,Sample X156,145107,
G,13,Sample X157,83031,
G,14,Sample X158,142645,
G,15,Sample X159,143436,
G,16,Sample X160,151458,
G,17,Sample X161,149824,
G,18,Sample X162,158794,
G,19,Sample X163,163658,
G,20,Sample X164,161022,
G,21,Sample X165,159712,
G,22,Sample X166,152567,
G,23,Sample X167,162583,
G,24,Sample X168,153034,
H,1,Sample X169,149676,
H,2,Sample X170,161191,
H,3,Sample X171,162497,
H,4,Sample X172,154433,
H,5,Sample X173,159665,
H,6,Sample X174,160841,
H,7,Sample X175,150879,
H,8,Sample X176,148693,
H,9,Sample X177,139605,
H,10,Sample X178,139939,
H,11,Sample X179,140437,
H,12,Sample X180,138013,
H,13,Sample X181,138645,
H,14,Sample X182,117327,
H,15,Sample X183,138177,
H,16,Sample X184,122922,
H,17,Sample X185,155878,
H,18,Sample X186,146206,
H,19,Sample X187,160855,
H,20,Sample X188,159333,
H,21,Sample X189,159310,
H,22,Sample X190,160082,
H,23,Sample X191,162296,
H,24,Sample X192,135705,
I,1,Sample X193,111764,
I,2,Sample X194,161611,
I,3,Sample X195,108061,
I,4,Sample X196,165468,
I,5,Sample X197,98744,
I,6,Sample X198,127044,
I,7,Sample X199,160343,
I,8,Sample X200,164310,
I,9,Sample X201,146851,
I,10,Sample X202,147663,
I,11,Sample X203,78551,
I,12,Sample X204,151627,
I,13,Sample X205,127056,
I,14,Sample X206,125707,
I,15,Sample X207,151526,
I,16,Sample X208,93828,
I,17,Sample X209,171825,
I,18,Sample X210,149039,
I,19,Sample X211,170986,
I,20,Sample X212,157732,
I,21,Sample X213,181049,
I,22,Sample X214,101711,
I,23,Sample X215,163694,
I,24,Sample X216,114903,
J,1,Sample X217,148758,
J,2,Sample X218,159178,
J,3,Sample X219,153807,
J,4,Sample X220,160567,
J,5,Sample X221,131072,
J,6,Sample X222,162408,
J,7,Sample X223,159380,
J,8,Sample X224,156775,
J,9,Sample X225,154528,
J,10,Sample X226,147718,
J,11,Sample X227,159593,
J,12,Sample X228,128257,
J,13,Sample X229,160812,
J,14,Sample X230,107456,
J,15,Sample X231,157620,
J,16,Sample X232,154187,
J,17,Sample X233,133185,
J,18,Sample X234,151511,
J,19,Sample X235,159388,
J,20,Sample X236,157111,
J,21,Sample X237,163170,
J,22,Sample X238,162578,
J,23,Sample X239,161271,
J,24,Sample X240,161979,
K,1,Sample X241,147979,
K,2,Sample X242,74025,
K,3,Sample X243,146326,
K,4,Sample X244,144000,
K,5,Sample X245,121372,
K,6,Sample X246,142414,
K,7,Sample X247,143652,
K,8,Sample X248,170617,
K,9,Sample X249,146078,
K,10,Sample X250,164685,
K,11,Sample X251,88803,
K,12,Sample X252,155652,
K,13,Sample X253,104534,
K,14,Sample X254,156333,
K,15,Sample X255,150855,
K,16,Sample X256,156529,
K,17,Sample X257,102329,
K,18,Sample X258,158855,
K,19,Sample X259,141749,
K,20,Sample X260,155946,
K,21,Sample X261,155055,
K,22,Sample X262,163431,
K,23,Sample X263,132640,
K,24,Sample X264,166388,
L,1,Sample X265,156270,
L,2,Sample X266,158650,
L,3,Sample X267,158097,
L,4,Sample X268,155039,
L,5,Sample X269,153909,
L,6,Sample X270,158549,
L,7,Sample X271,157748,
L,8,Sample X272,158378,
L,9,Sample X273,158582,
L,10,Sample X274,164276,
L,11,Sample X275,157909,
L,12,Sample X276,160059,
L,13,Sample X277,162508,
L,14,Sample X278,167466,
L,15,Sample X279,156778,
L,16,Sample X280,161508,
L,17,Sample X281,166022,
L,18,Sample X282,164890,
L,19,Sample X283,156200,
L,20,Sample X284,161875,
L,21,Sample X285,163796,
L,22,Sample X286,153723,
