Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,128978,
A,2,Sample X2,127478,
A,3,Sample X3,125354,
A,4,Sample X4,128996,
A,5,Sample X5,131404,
A,6,Sample X6,126379,
A,7,Sample X7,116544,
A,8,Sample X8,126007,
A,9,Sample X9,1882,
A,10,Sample X10,1866,
A,11,Sample X11,1852,
A,12,Sample X12,1854,
A,13,Sample X13,42108,
A,14,Sample X14,81808,
A,15,Sample X15,98368,
A,16,Sample X16,105940,
A,17,Sample X17,106752,
A,18,Sample X18,115613,
A,19,Sample X19,123252,
A,20,Sample X20,120909,
A,21,Sample X21,123585,
A,22,Sample X22,103008,
A,23,Sample X23,124865,
A,24,Sample X24,117925,
B,1,Sample X25,125648,
B,2,Sample X26,129317,
B,3,Sample X27,118490,
B,4,Sample X28,116399,
B,5,Sample X29,116902,
B,6,Sample X30,128041,
B,7,Sample X31,123469,
B,8,Sample X32,122577,
B,9,Sample X33,84807,
B,10,Sample X34,79455,
B,11,Sample X35,84379,
B,12,Sample X36,83298,
B,13,Sample X37,112680,
B,14,Sample X38,119871,
B,15,Sample X39,114548,
B,16,Sample X40,116171,
B,17,Sample X41,109701,
B,18,Sample X42,113565,
B,19,Sample X43,113188,
B,20,Sample X44,109736,
B,21,Sample X45,95241,
B,22,Sample X46,119424,
B,23,Sample X47,118006,
B,24,Sample X48,120449,
C,1,Sample X49,127602,
C,2,Sample X50,2258,
C,3,Sample X51,2324,
C,4,Sample X52,76866,
C,5,Sample X53,120817,
C,6,Sample X54,121580,
C,7,Sample X55,125154,
C,8,Sample X56,116811,
C,9,Sample X57,113424,
C,10,Sample X58,111061,
C,11,Sample X59,117535,
C,12,Sample X60,116565,
C,13,Sample X61,108069,
C,14,Sample X62,102867,
C,15,Sample X63,110280,
C,16,Sample X64,116954,
C,17,Sample X65,113731,
C,18,Sample X66,114132,
C,19,Sample X67,111524,
C,20,Sample X68,108761,
C,21,Sample X69,113018,
C,22,Sample X70,118912,
C,23,Sample X71,119017,
C,24,Sample X72,119241,
D,1,Sample X73,125339,
D,2,Sample X74,57792,
D,3,Sample X75,82133,
D,4,Sample X76,113571,
D,5,Sample X77,112558,
D,6,Sample X78,115483,
D,7,Sample X79,116766,
D,8,Sample X80,113952,
D,9,Sample X81,114243,
D,10,Sample X82,114313,
D,11,Sample X83,123225,
D,12,Sample X84,103632,
D,13,Sample X85,107655,
D,14,Sample X86,109272,
D,15,Sample X87,113471,
D,16,Sample X88,107920,
D,17,Sample X89,114402,
D,18,Sample X90,100702,
D,19,Sample X91,100648,
D,20,Sample X92,93253,
D,21,Sample X93,123534,
D,22,Sample X94,118723,
D,23,Sample X95,122173,
D,24,Sample X96,122776,
E,1,Sample X97,124182,
E,2,Sample X98,93016,
E,3,Sample X99,110712,
E,4,Sample X100,118506,
E,5,Sample X101,119169,
E,6,Sample X102,114845,
E,7,Sample X103,111865,
E,8,Sample X104,117888,
E,9,Sample X105,113661,
E,10,Sample X106,111002,
E,11,Sample X107,110893,
E,12,Sample X108,103988,
E,13,Sample X109,2266,
E,14,Sample X110,2305,
E,15,Sample X111,2312,
E,16,Sample X112,2299,
E,17,Sample X113,2307,
E,18,Sample X114,2288,
E,19,Sample X115,2518,
E,20,Sample X116,98338,
E,21,Sample X117,118691,
E,22,Sample X118,120846,
E,23,Sample X119,121027,
E,24,Sample X120,123633,
F,1,Sample X121,120645,
F,2,Sample X122,66187,
F,3,Sample X123,99730,
F,4,Sample X124,109937,
F,5,Sample X125,115665,
F,6,Sample X126,119801,
F,7,Sample X127,104539,
F,8,Sample X128,118464,
F,9,Sample X129,119537,
F,10,Sample X130,113437,
F,11,Sample X131,109563,
F,12,Sample X132,96892,
F,13,Sample X133,32956,
F,14,Sample X134,47976,
F,15,Sample X135,88121,
F,16,Sample X136,87740,
F,17,Sample X137,103584,
F,18,Sample X138,96879,
F,19,Sample X139,112443,
F,20,Sample X140,122980,
F,21,Sample X141,121597,
F,22,Sample X142,125462,
