Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,251329,
A,2,Sample X2,260779,
A,3,Sample X3,275791,
A,4,Sample X4,258847,
A,5,Sample X5,280143,
A,6,Sample X6,303709,
A,7,Sample X7,281369,
A,8,Sample X8,256060,
A,9,Sample X9,360,
A,10,Sample X10,249,
A,11,Sample X11,230,
A,12,Sample X12,243,
A,13,Sample X13,44903,
A,14,Sample X14,201289,
A,15,Sample X15,223235,
A,16,Sample X16,216302,
A,17,Sample X17,240343,
A,18,Sample X18,237422,
A,19,Sample X19,243583,
A,20,Sample X20,233420,
A,21,Sample X21,280779,
A,22,Sample X22,298061,
A,23,Sample X23,241809,
A,24,Sample X24,305512,
B,1,Sample X25,265600,
B,2,Sample X26,272635,
B,3,Sample X27,252746,
B,4,Sample X28,222948,
B,5,Sample X29,258056,
B,6,Sample X30,261116,
B,7,Sample X31,252135,
B,8,Sample X32,260046,
B,9,Sample X33,11330,
B,10,Sample X34,10452,
B,11,Sample X35,11364,
B,12,Sample X36,10285,
B,13,Sample X37,25573,
B,14,Sample X38,33211,
B,15,Sample X39,41450,
B,16,Sample X40,68223,
B,17,Sample X41,92495,
B,18,Sample X42,122878,
B,19,Sample X43,181420,
B,20,Sample X44,210629,
B,21,Sample X45,241894,
B,22,Sample X46,235050,
B,23,Sample X47,258506,
B,24,Sample X48,252185,
C,1,Sample X49,258771,
C,2,Sample X50,2267,
C,3,Sample X51,2029,
C,4,Sample X52,2205,
C,5,Sample X53,41127,
C,6,Sample X54,116353,
C,7,Sample X55,139914,
C,8,Sample X56,221186,
C,9,Sample X57,277837,
C,10,Sample X58,241182,
C,11,Sample X59,214017,
C,12,Sample X60,238980,
C,13,Sample X61,280889,
C,14,Sample X62,271350,
C,15,Sample X63,236483,
C,16,Sample X64,245811,
C,17,Sample X65,249873,
C,18,Sample X66,255783,
C,19,Sample X67,242525,
C,20,Sample X68,219598,
C,21,Sample X69,239554,
C,22,Sample X70,199041,
C,23,Sample X71,266611,
C,24,Sample X72,281978,
D,1,Sample X73,278340,
D,2,Sample X74,45661,
D,3,Sample X75,72392,
D,4,Sample X76,184385,
D,5,Sample X77,209829,
D,6,Sample X78,243463,
D,7,Sample X79,241060,
D,8,Sample X80,209086,
D,9,Sample X81,211375,
D,10,Sample X82,228137,
D,11,Sample X83,235258,
D,12,Sample X84,238723,
D,13,Sample X85,216359,
D,14,Sample X86,210978,
D,15,Sample X87,204005,
D,16,Sample X88,229158,
D,17,Sample X89,253685,
D,18,Sample X90,225523,
D,19,Sample X91,268845,
D,20,Sample X92,221059,
D,21,Sample X93,195642,
D,22,Sample X94,239339,
D,23,Sample X95,262008,
D,24,Sample X96,310836,
E,1,Sample X97,253410,
E,2,Sample X98,4729,
E,3,Sample X99,18531,
E,4,Sample X100,55683,
E,5,Sample X101,119070,
E,6,Sample X102,157530,
E,7,Sample X103,185052,
E,8,Sample X104,214462,
E,9,Sample X105,242102,
E,10,Sample X106,241157,
E,11,Sample X107,217994,
E,12,Sample X108,186291,
E,13,Sample X109,1939,
E,14,Sample X110,1958,
E,15,Sample X111,1891,
E,16,Sample X112,1936,
E,17,Sample X113,2256,
E,18,Sample X114,2376,
E,19,Sample X115,2796,
E,20,Sample X116,243678,
