Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,304274,
A,2,Sample X2,280302,
A,3,Sample X3,266919,
A,4,Sample X4,275308,
A,5,Sample X5,260970,
A,6,Sample X6,273268,
A,7,Sample X7,268347,
A,8,Sample X8,243994,
A,9,Sample X9,287,
A,10,Sample X10,182,
A,11,Sample X11,195,
A,12,Sample X12,194,
A,13,Sample X13,23308,
A,14,Sample X14,163889,
A,15,Sample X15,239359,
A,16,Sample X16,223481,
A,17,Sample X17,252403,
A,18,Sample X18,266319,
A,19,Sample X19,257067,
A,20,Sample X20,239908,
A,21,Sample X21,234100,
A,22,Sample X22,260459,
A,23,Sample X23,296954,
A,24,Sample X24,253481,
B,1,Sample X25,273935,
B,2,Sample X26,269324,
B,3,Sample X27,281158,
B,4,Sample X28,322841,
B,5,Sample X29,275444,
B,6,Sample X30,274485,
B,7,Sample X31,291238,
B,8,Sample X32,269892,
B,9,Sample X33,11747,
B,10,Sample X34,12587,
B,11,Sample X35,11980,
B,12,Sample X36,10713,
B,13,Sample X37,23471,
B,14,Sample X38,28228,
B,15,Sample X39,51553,
B,16,Sample X40,71717,
B,17,Sample X41,106099,
B,18,Sample X42,169953,
B,19,Sample X43,219386,
B,20,Sample X44,246466,
B,21,Sample X45,237058,
B,22,Sample X46,255357,
B,23,Sample X47,282599,
B,24,Sample X48,297041,
C,1,Sample X49,293937,
C,2,Sample X50,1993,
C,3,Sample X51,1645,
C,4,Sample X52,2007,
C,5,Sample X53,38176,
C,6,Sample X54,104872,
C,7,Sample X55,143039,
C,8,Sample X56,236834,
C,9,Sample X57,247703,
C,10,Sample X58,260838,
C,11,Sample X59,272736,
C,12,Sample X60,273606,
C,13,Sample X61,252928,
C,14,Sample X62,292463,
C,15,Sample X63,263067,
C,16,Sample X64,268738,
C,17,Sample X65,263812,
C,18,Sample X66,269483,
C,19,Sample X67,242195,
C,20,Sample X68,262046,
C,21,Sample X69,234578,
C,22,Sample X70,281365,
C,23,Sample X71,262409,
C,24,Sample X72,256578,
D,1,Sample X73,284401,
D,2,Sample X74,76685,
D,3,Sample X75,139689,
D,4,Sample X76,234240,
D,5,Sample X77,268029,
D,6,Sample X78,258846,
D,7,Sample X79,261530,
D,8,Sample X80,243862,
D,9,Sample X81,283466,
D,10,Sample X82,269538,
D,11,Sample X83,265322,
D,12,Sample X84,272198,
D,13,Sample X85,224862,
D,14,Sample X86,186315,
D,15,Sample X87,247483,
D,16,Sample X88,248997,
D,17,Sample X89,297990,
D,18,Sample X90,248237,
D,19,Sample X91,252464,
D,20,Sample X92,249840,
D,21,Sample X93,271136,
D,22,Sample X94,262032,
D,23,Sample X95,232125,
D,24,Sample X96,281805,
E,1,Sample X97,290469,
E,2,Sample X98,6200,
E,3,Sample X99,25161,
E,4,Sample X100,62771,
E,5,Sample X101,134588,
E,6,Sample X102,189752,
E,7,Sample X103,195316,
E,8,Sample X104,252661,
E,9,Sample X105,242626,
E,10,Sample X106,279017,
E,11,Sample X107,223066,
E,12,Sample X108,255703,
E,13,Sample X109,1711,
E,14,Sample X110,1464,
E,15,Sample X111,1598,
E,16,Sample X112,1912,
E,17,Sample X113,1976,
E,18,Sample X114,1819,
E,19,Sample X115,2074,
E,20,Sample X116,50397,
E,21,Sample X117,245384,
E,22,Sample X118,228087,
E,23,Sample X119,262873,
E,24,Sample X120,265226,
F,1,Sample X121,296593,
F,2,Sample X122,1551,
F,3,Sample X123,3607,
