Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,224697,
A,2,Sample X2,300495,
A,3,Sample X3,281337,
A,4,Sample X4,288904,
A,5,Sample X5,279631,
A,6,Sample X6,268443,
A,7,Sample X7,227434,
A,8,Sample X8,302271,
A,9,Sample X9,421,
A,10,Sample X10,264,
A,11,Sample X11,191,
A,12,Sample X12,244,
A,13,Sample X13,72155,
A,14,Sample X14,247983,
A,15,Sample X15,257456,
A,16,Sample X16,224865,
A,17,Sample X17,278079,
A,18,Sample X18,294616,
A,19,Sample X19,249399,
A,20,Sample X20,288380,
A,21,Sample X21,300744,
A,22,Sample X22,241807,
A,23,Sample X23,287275,
A,24,Sample X24,276982,
B,1,Sample X25,318005,
B,2,Sample X26,218758,
B,3,Sample X27,268484,
B,4,Sample X28,269800,
B,5,Sample X29,277915,
B,6,Sample X30,319384,
B,7,Sample X31,246135,
B,8,Sample X32,269497,
B,9,Sample X33,12341,
B,10,Sample X34,11381,
B,11,Sample X35,10991,
B,12,Sample X36,11040,
B,13,Sample X37,20873,
B,14,Sample X38,26776,
B,15,Sample X39,37484,
B,16,Sample X40,53256,
B,17,Sample X41,89941,
B,18,Sample X42,179688,
B,19,Sample X43,212570,
B,20,Sample X44,227449,
B,21,Sample X45,289846,
B,22,Sample X46,267941,
B,23,Sample X47,267725,
B,24,Sample X48,254481,
C,1,Sample X49,267021,
C,2,Sample X50,172233,
C,3,Sample X51,176597,
C,4,Sample X52,227627,
C,5,Sample X53,200697,
C,6,Sample X54,290897,
C,7,Sample X55,260372,
C,8,Sample X56,244999,
C,9,Sample X57,302890,
C,10,Sample X58,288343,
C,11,Sample X59,238346,
C,12,Sample X60,224403,
C,13,Sample X61,175077,
C,14,Sample X62,209388,
C,15,Sample X63,226235,
C,16,Sample X64,275802,
C,17,Sample X65,258727,
C,18,Sample X66,267275,
C,19,Sample X67,273723,
C,20,Sample X68,240400,
C,21,Sample X69,228138,
C,22,Sample X70,259779,
C,23,Sample X71,210862,
C,24,Sample X72,234009,
D,1,Sample X73,203148,
D,2,Sample X74,15365,
D,3,Sample X75,23827,
D,4,Sample X76,26536,
D,5,Sample X77,58513,
D,6,Sample X78,91601,
D,7,Sample X79,84536,
D,8,Sample X80,161672,
