Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,229608,
A,2,Sample X2,162384,
A,3,Sample X3,157337,
A,4,Sample X4,131309,
A,5,Sample X5,148636,
A,6,Sample X6,152826,
A,7,Sample X7,150465,
A,8,Sample X8,159385,
A,9,Sample X9,308,
A,10,Sample X10,194,
A,11,Sample X11,183,
A,12,Sample X12,280,
A,13,Sample X13,72844,
A,14,Sample X14,122521,
A,15,Sample X15,126135,
A,16,Sample X16,138129,
A,17,Sample X17,141698,
A,18,Sample X18,151193,
A,19,Sample X19,158717,
A,20,Sample X20,159721,
A,21,Sample X21,158116,
A,22,Sample X22,134294,
A,23,Sample X23,151119,
A,24,Sample X24,182766,
B,1,Sample X25,180276,
B,2,Sample X26,179157,
B,3,Sample X27,178138,
B,4,Sample X28,155974,
B,5,Sample X29,185550,
B,6,Sample X30,126474,
B,7,Sample X31,142805,
B,8,Sample X32,153608,
B,9,Sample X33,9729,
B,10,Sample X34,9092,
B,11,Sample X35,8300,
B,12,Sample X36,8840,
B,13,Sample X37,11250,
B,14,Sample X38,14038,
B,15,Sample X39,17389,
B,16,Sample X40,30150,
B,17,Sample X41,42559,
B,18,Sample X42,75792,
B,19,Sample X43,123252,
B,20,Sample X44,149941,
B,21,Sample X45,134494,
B,22,Sample X46,117144,
B,23,Sample X47,166173,
B,24,Sample X48,159110,
C,1,Sample X49,163987,
C,2,Sample X50,50376,
C,3,Sample X51,66070,
C,4,Sample X52,103167,
C,5,Sample X53,147084,
C,6,Sample X54,158091,
C,7,Sample X55,151142,
C,8,Sample X56,130098,
C,9,Sample X57,144930,
C,10,Sample X58,158420,
C,11,Sample X59,149799,
C,12,Sample X60,147760,
C,13,Sample X61,9073,
C,14,Sample X62,17424,
C,15,Sample X63,32052,
C,16,Sample X64,61585,
C,17,Sample X65,81695,
C,18,Sample X66,51687,
C,19,Sample X67,101593,
C,20,Sample X68,111855,
C,21,Sample X69,142723,
C,22,Sample X70,139733,
C,23,Sample X71,155777,
C,24,Sample X72,157904,
D,1,Sample X73,186138,
D,2,Sample X74,75088,
D,3,Sample X75,105226,
D,4,Sample X76,132926,
D,5,Sample X77,136018,
D,6,Sample X78,171629,
D,7,Sample X79,147084,
D,8,Sample X80,132848,
D,9,Sample X81,181665,
D,10,Sample X82,154103,
D,11,Sample X83,142237,
D,12,Sample X84,155550,
D,13,Sample X85,115949,
D,14,Sample X86,163853,
D,15,Sample X87,126832,
D,16,Sample X88,153364,
D,17,Sample X89,152648,
D,18,Sample X90,153185,
D,19,Sample X91,151170,
D,20,Sample X92,142281,
D,21,Sample X93,152744,
D,22,Sample X94,142531,
D,23,Sample X95,118218,
D,24,Sample X96,179834,
E,1,Sample X97,198620,
E,2,Sample X98,53066,
E,3,Sample X99,67910,
E,4,Sample X100,101906,
E,5,Sample X101,131671,
E,6,Sample X102,153452,
E,7,Sample X103,169469,
E,8,Sample X104,156925,
E,9,Sample X105,146057,
E,10,Sample X106,156048,
E,11,Sample X107,156353,
E,12,Sample X108,159646,
E,13,Sample X109,89819,
E,14,Sample X110,102192,
E,15,Sample X111,126210,
E,16,Sample X112,167909,
E,17,Sample X113,161984,
E,18,Sample X114,143204,
E,19,Sample X115,133247,
E,20,Sample X116,156902,
E,21,Sample X117,126782,
E,22,Sample X118,151260,
E,23,Sample X119,137241,
E,24,Sample X120,165366,
F,1,Sample X121,187541,
F,2,Sample X122,5846,
F,3,Sample X123,9988,
F,4,Sample X124,20523,
F,5,Sample X125,66759,
F,6,Sample X126,141615,
F,7,Sample X127,160162,
F,8,Sample X128,137064,
F,9,Sample X129,151640,
F,10,Sample X130,153926,
F,11,Sample X131,131237,
F,12,Sample X132,145434,
F,13,Sample X133,166679,
F,14,Sample X134,208373,
F,15,Sample X135,240803,
F,16,Sample X136,238876,
F,17,Sample X137,181649,
F,18,Sample X138,213371,
F,19,Sample X139,198986,
F,20,Sample X140,192616,
F,21,Sample X141,180569,
F,22,Sample X142,137998,
F,23,Sample X143,141971,
F,24,Sample X144,163062,
G,1,Sample X145,175294,
G,2,Sample X146,87282,
G,3,Sample X147,149495,
G,4,Sample X148,188260,
G,5,Sample X149,198126,
G,6,Sample X150,120779,
G,7,Sample X151,131143,
G,8,Sample X152,175950,
G,9,Sample X153,179663,
G,10,Sample X154,141248,
G,11,Sample X155,186331,
G,12,Sample X156,156903,
G,13,Sample X157,19842,
G,14,Sample X158,24175,
G,15,Sample X159,19262,
G,16,Sample X160,18354,
G,17,Sample X161,21086,
G,18,Sample X162,21629,
G,19,Sample X163,30647,
G,20,Sample X164,49138,
G,21,Sample X165,126400,
G,22,Sample X166,141112,
