Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,439881,
A,2,Sample X2,359862,
A,3,Sample X3,377006,
A,4,Sample X4,392746,
A,5,Sample X5,386484,
A,6,Sample X6,378595,
A,7,Sample X7,379865,
A,8,Sample X8,343818,
A,9,Sample X9,481,
A,10,Sample X10,297,
A,11,Sample X11,295,
A,12,Sample X12,366,
A,13,Sample X13,107187,
A,14,Sample X14,347605,
A,15,Sample X15,337473,
A,16,Sample X16,318639,
A,17,Sample X17,322942,
A,18,Sample X18,334548,
A,19,Sample X19,347959,
A,20,Sample X20,346740,
A,21,Sample X21,373409,
A,22,Sample X22,342063,
A,23,Sample X23,360736,
A,24,Sample X24,369177,
B,1,Sample X25,429893,
B,2,Sample X26,375614,
B,3,Sample X27,407666,
B,4,Sample X28,391417,
B,5,Sample X29,366804,
B,6,Sample X30,375934,
B,7,Sample X31,364227,
B,8,Sample X32,372513,
B,9,Sample X33,17963,
B,10,Sample X34,20010,
B,11,Sample X35,18987,
B,12,Sample X36,19258,
B,13,Sample X37,33786,
B,14,Sample X38,39768,
B,15,Sample X39,68859,
B,16,Sample X40,90553,
B,17,Sample X41,142968,
B,18,Sample X42,233108,
B,19,Sample X43,304772,
B,20,Sample X44,320088,
B,21,Sample X45,341867,
B,22,Sample X46,334359,
B,23,Sample X47,333513,
B,24,Sample X48,375451,
C,1,Sample X49,427320,
C,2,Sample X50,78793,
C,3,Sample X51,117586,
C,4,Sample X52,198474,
C,5,Sample X53,285736,
C,6,Sample X54,351105,
C,7,Sample X55,331655,
C,8,Sample X56,354658,
C,9,Sample X57,373487,
C,10,Sample X58,363970,
C,11,Sample X59,391774,
C,12,Sample X60,353386,
C,13,Sample X61,31580,
C,14,Sample X62,36226,
C,15,Sample X63,80879,
C,16,Sample X64,168803,
C,17,Sample X65,222913,
C,18,Sample X66,150571,
C,19,Sample X67,227802,
C,20,Sample X68,317552,
C,21,Sample X69,339590,
C,22,Sample X70,358485,
C,23,Sample X71,376255,
C,24,Sample X72,373576,
D,1,Sample X73,433950,
D,2,Sample X74,172459,
D,3,Sample X75,232773,
D,4,Sample X76,272726,
D,5,Sample X77,356111,
D,6,Sample X78,374489,
D,7,Sample X79,334856,
D,8,Sample X80,354586,
D,9,Sample X81,378101,
D,10,Sample X82,345321,
D,11,Sample X83,340717,
D,12,Sample X84,377647,
D,13,Sample X85,328455,
D,14,Sample X86,330418,
D,15,Sample X87,365485,
D,16,Sample X88,336273,
D,17,Sample X89,338182,
D,18,Sample X90,354353,
D,19,Sample X91,353050,
D,20,Sample X92,346639,
D,21,Sample X93,372604,
D,22,Sample X94,345970,
D,23,Sample X95,361908,
D,24,Sample X96,396101,
E,1,Sample X97,427641,
E,2,Sample X98,136509,
E,3,Sample X99,163250,
E,4,Sample X100,210866,
E,5,Sample X101,318432,
E,6,Sample X102,340477,
E,7,Sample X103,331801,
E,8,Sample X104,363186,
E,9,Sample X105,352502,
E,10,Sample X106,343594,
E,11,Sample X107,369668,
E,12,Sample X108,344103,
E,13,Sample X109,145791,
E,14,Sample X110,224129,
E,15,Sample X111,280569,
E,16,Sample X112,310156,
E,17,Sample X113,342678,
E,18,Sample X114,325722,
E,19,Sample X115,357737,
E,20,Sample X116,367001,
E,21,Sample X117,351859,
E,22,Sample X118,377043,
E,23,Sample X119,385370,
E,24,Sample X120,396442,
F,1,Sample X121,416895,
F,2,Sample X122,10536,
F,3,Sample X123,26778,
F,4,Sample X124,57667,
F,5,Sample X125,157303,
F,6,Sample X126,262021,
F,7,Sample X127,297577,
F,8,Sample X128,331435,
F,9,Sample X129,347330,
F,10,Sample X130,356600,
F,11,Sample X131,376924,
F,12,Sample X132,346760,
F,13,Sample X133,309589,
F,14,Sample X134,350234,
F,15,Sample X135,406667,
F,16,Sample X136,456985,
F,17,Sample X137,429807,
F,18,Sample X138,440601,
F,19,Sample X139,411917,
F,20,Sample X140,427250,
F,21,Sample X141,410607,
F,22,Sample X142,380438,
F,23,Sample X143,386201,
F,24,Sample X144,407266,
G,1,Sample X145,459255,
G,2,Sample X146,191805,
G,3,Sample X147,268189,
G,4,Sample X148,368100,
G,5,Sample X149,397702,
G,6,Sample X150,327056,
G,7,Sample X151,290083,
G,8,Sample X152,368019,
G,9,Sample X153,358108,
G,10,Sample X154,358334,
G,11,Sample X155,351619,
G,12,Sample X156,367940,
G,13,Sample X157,47021,
G,14,Sample X158,53889,
G,15,Sample X159,57930,
G,16,Sample X160,53872,
G,17,Sample X161,58004,
G,18,Sample X162,62878,
