Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,97525,
A,2,Sample X2,129832,
A,3,Sample X3,129222,
A,4,Sample X4,134312,
A,5,Sample X5,132587,
A,6,Sample X6,131666,
A,7,Sample X7,124878,
A,8,Sample X8,126083,
A,9,Sample X9,3234,
A,10,Sample X10,3292,
A,11,Sample X11,3337,
A,12,Sample X12,3251,
A,13,Sample X13,10636,
A,14,Sample X14,96467,
A,15,Sample X15,120432,
A,16,Sample X16,110489,
A,17,Sample X17,134363,
A,18,Sample X18,138398,
A,19,Sample X19,135713,
A,20,Sample X20,136130,
A,21,Sample X21,132847,
A,22,Sample X22,134171,
A,23,Sample X23,142649,
A,24,Sample X24,149476,
B,1,Sample X25,131551,
B,2,Sample X26,134776,
B,3,Sample X27,137471,
B,4,Sample X28,98612,
B,5,Sample X29,131720,
B,6,Sample X30,130963,
B,7,Sample X31,126755,
B,8,Sample X32,93059,
B,9,Sample X33,63083,
B,10,Sample X34,48381,
B,11,Sample X35,59662,
B,12,Sample X36,79390,
B,13,Sample X37,111911,
B,14,Sample X38,142996,
B,15,Sample X39,134732,
B,16,Sample X40,66074,
B,17,Sample X41,133495,
B,18,Sample X42,139510,
B,19,Sample X43,96227,
B,20,Sample X44,139184,
B,21,Sample X45,130441,
B,22,Sample X46,147904,
B,23,Sample X47,143985,
B,24,Sample X48,141648,
C,1,Sample X49,116713,
C,2,Sample X50,3526,
C,3,Sample X51,3521,
C,4,Sample X52,55409,
C,5,Sample X53,71448,
C,6,Sample X54,115577,
C,7,Sample X55,123307,
C,8,Sample X56,106288,
C,9,Sample X57,111268,
C,10,Sample X58,113776,
C,11,Sample X59,106950,
C,12,Sample X60,99494,
C,13,Sample X61,109707,
C,14,Sample X62,132315,
C,15,Sample X63,135309,
C,16,Sample X64,105938,
C,17,Sample X65,104090,
C,18,Sample X66,115347,
C,19,Sample X67,126360,
C,20,Sample X68,125883,
C,21,Sample X69,125926,
C,22,Sample X70,121473,
C,23,Sample X71,140575,
C,24,Sample X72,140157,
D,1,Sample X73,76774,
D,2,Sample X74,28204,
D,3,Sample X75,71735,
D,4,Sample X76,108229,
D,5,Sample X77,97096,
