Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,137439,
A,2,Sample X2,134517,
A,3,Sample X3,138407,
A,4,Sample X4,133759,
A,5,Sample X5,133340,
A,6,Sample X6,131215,
A,7,Sample X7,133242,
A,8,Sample X8,131039,
A,9,Sample X9,2084,
A,10,Sample X10,2087,
A,11,Sample X11,2123,
A,12,Sample X12,2081,
A,13,Sample X13,31757,
A,14,Sample X14,103324,
A,15,Sample X15,112230,
A,16,Sample X16,124600,
A,17,Sample X17,126053,
A,18,Sample X18,130111,
A,19,Sample X19,131233,
A,20,Sample X20,127933,
A,21,Sample X21,137060,
A,22,Sample X22,141204,
A,23,Sample X23,128782,
A,24,Sample X24,131221,
B,1,Sample X25,141984,
B,2,Sample X26,144411,
B,3,Sample X27,142959,
B,4,Sample X28,156647,
B,5,Sample X29,138979,
B,6,Sample X30,138926,
B,7,Sample X31,147226,
B,8,Sample X32,131453,
B,9,Sample X33,101040,
B,10,Sample X34,105702,
B,11,Sample X35,105026,
B,12,Sample X36,105444,
B,13,Sample X37,136383,
B,14,Sample X38,139616,
B,15,Sample X39,133077,
B,16,Sample X40,133940,
B,17,Sample X41,131235,
B,18,Sample X42,142476,
B,19,Sample X43,125696,
B,20,Sample X44,145490,
B,21,Sample X45,135582,
B,22,Sample X46,143477,
B,23,Sample X47,145006,
B,24,Sample X48,129889,
C,1,Sample X49,133350,
C,2,Sample X50,138318,
C,3,Sample X51,158037,
C,4,Sample X52,152340,
C,5,Sample X53,146915,
C,6,Sample X54,132933,
C,7,Sample X55,136095,
C,8,Sample X56,151358,
C,9,Sample X57,138808,
C,10,Sample X58,148819,
C,11,Sample X59,147503,
C,12,Sample X60,143219,
C,13,Sample X61,140292,
C,14,Sample X62,141337,
C,15,Sample X63,149496,
C,16,Sample X64,131394,
C,17,Sample X65,135746,
C,18,Sample X66,121515,
C,19,Sample X67,125380,
C,20,Sample X68,127312,
C,21,Sample X69,123328,
C,22,Sample X70,138383,
C,23,Sample X71,138786,
C,24,Sample X72,117673,
D,1,Sample X73,133202,
D,2,Sample X74,129252,
D,3,Sample X75,134049,
D,4,Sample X76,146050,
D,5,Sample X77,149876,
D,6,Sample X78,123876,
D,7,Sample X79,128437,
D,8,Sample X80,122530,
D,9,Sample X81,129373,
D,10,Sample X82,141092,
D,11,Sample X83,121659,
D,12,Sample X84,121006,
D,13,Sample X85,123060,
D,14,Sample X86,134727,
D,15,Sample X87,119833,
D,16,Sample X88,122311,
D,17,Sample X89,100861,
D,18,Sample X90,126526,
D,19,Sample X91,97166,
D,20,Sample X92,115499,
D,21,Sample X93,128331,
D,22,Sample X94,131578,
D,23,Sample X95,134278,
D,24,Sample X96,129297,
E,1,Sample X97,130234,
E,2,Sample X98,160851,
E,3,Sample X99,145392,
E,4,Sample X100,149335,
E,5,Sample X101,131465,
E,6,Sample X102,133347,
E,7,Sample X103,131469,
E,8,Sample X104,124401,
E,9,Sample X105,125691,
E,10,Sample X106,126193,
E,11,Sample X107,136559,
E,12,Sample X108,114482,
E,13,Sample X109,118603,
E,14,Sample X110,133648,
E,15,Sample X111,126664,
E,16,Sample X112,99464,
E,17,Sample X113,89567,
E,18,Sample X114,135665,
E,19,Sample X115,116585,
E,20,Sample X116,96327,
E,21,Sample X117,123894,
E,22,Sample X118,135513,
E,23,Sample X119,140063,
E,24,Sample X120,131124,
F,1,Sample X121,137472,
F,2,Sample X122,149346,
F,3,Sample X123,141350,
F,4,Sample X124,134719,
F,5,Sample X125,126955,
F,6,Sample X126,133379,
F,7,Sample X127,71271,
F,8,Sample X128,116854,
F,9,Sample X129,111883,
F,10,Sample X130,77580,
F,11,Sample X131,130054,
F,12,Sample X132,82219,
F,13,Sample X133,2532,
F,14,Sample X134,2537,
F,15,Sample X135,82824,
F,16,Sample X136,90655,
F,17,Sample X137,75520,
F,18,Sample X138,89139,
F,19,Sample X139,119831,
F,20,Sample X140,125834,
F,21,Sample X141,104408,
F,22,Sample X142,131524,
F,23,Sample X143,128620,
F,24,Sample X144,126783,
G,1,Sample X145,141165,
G,2,Sample X146,2772,
G,3,Sample X147,2779,
G,4,Sample X148,2898,
G,5,Sample X149,101798,
G,6,Sample X150,107995,
G,7,Sample X151,118587,
G,8,Sample X152,139193,
G,9,Sample X153,93363,
G,10,Sample X154,76159,
G,11,Sample X155,83331,
G,12,Sample X156,66956,
G,13,Sample X157,115975,
G,14,Sample X158,122446,
G,15,Sample X159,104987,
G,16,Sample X160,68037,
G,17,Sample X161,72655,
G,18,Sample X162,79003,
G,19,Sample X163,70461,
G,20,Sample X164,98255,
G,21,Sample X165,105729,
G,22,Sample X166,130626,
G,23,Sample X167,134704,
G,24,Sample X168,135873,
H,1,Sample X169,135372,
H,2,Sample X170,148224,
H,3,Sample X171,146470,
H,4,Sample X172,130496,
H,5,Sample X173,131652,
H,6,Sample X174,113447,
H,7,Sample X175,112996,
H,8,Sample X176,75923,
H,9,Sample X177,86750,
H,10,Sample X178,76373,
H,11,Sample X179,94168,
H,12,Sample X180,110783,
H,13,Sample X181,67860,
H,14,Sample X182,66951,
H,15,Sample X183,86364,
H,16,Sample X184,79074,
H,17,Sample X185,76063,
H,18,Sample X186,84766,
