Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,152382,
A,2,Sample X2,158919,
A,3,Sample X3,151505,
A,4,Sample X4,157747,
A,5,Sample X5,158117,
A,6,Sample X6,150697,
A,7,Sample X7,152577,
A,8,Sample X8,149782,
A,9,Sample X9,1907,
A,10,Sample X10,1932,
A,11,Sample X11,1918,
A,12,Sample X12,1894,
A,13,Sample X13,51667,
A,14,Sample X14,115739,
A,15,Sample X15,132324,
A,16,Sample X16,135961,
A,17,Sample X17,133916,
A,18,Sample X18,145143,
A,19,Sample X19,152218,
A,20,Sample X20,149534,
A,21,Sample X21,153364,
A,22,Sample X22,154494,
A,23,Sample X23,152741,
A,24,Sample X24,147135,
B,1,Sample X25,159711,
B,2,Sample X26,156106,
B,3,Sample X27,152709,
B,4,Sample X28,153660,
B,5,Sample X29,155371,
B,6,Sample X30,152269,
B,7,Sample X31,151026,
B,8,Sample X32,144864,
B,9,Sample X33,106273,
B,10,Sample X34,104649,
B,11,Sample X35,108667,
B,12,Sample X36,104501,
B,13,Sample X37,144497,
B,14,Sample X38,156742,
B,15,Sample X39,158679,
B,16,Sample X40,149621,
B,17,Sample X41,156480,
B,18,Sample X42,154675,
B,19,Sample X43,155178,
B,20,Sample X44,158955,
B,21,Sample X45,157169,
B,22,Sample X46,157622,
B,23,Sample X47,153468,
B,24,Sample X48,154893,
C,1,Sample X49,158300,
C,2,Sample X50,2329,
C,3,Sample X51,2576,
C,4,Sample X52,74673,
C,5,Sample X53,149871,
C,6,Sample X54,155212,
C,7,Sample X55,149793,
C,8,Sample X56,149132,
C,9,Sample X57,143122,
C,10,Sample X58,146204,
C,11,Sample X59,141849,
C,12,Sample X60,141839,
C,13,Sample X61,144952,
C,14,Sample X62,149417,
C,15,Sample X63,151004,
C,16,Sample X64,152696,
C,17,Sample X65,155596,
C,18,Sample X66,149408,
C,19,Sample X67,144388,
C,20,Sample X68,156157,
C,21,Sample X69,149762,
C,22,Sample X70,154500,
C,23,Sample X71,162282,
C,24,Sample X72,149921,
D,1,Sample X73,156185,
D,2,Sample X74,100394,
D,3,Sample X75,131925,
D,4,Sample X76,147524,
D,5,Sample X77,153196,
D,6,Sample X78,151965,
D,7,Sample X79,162598,
D,8,Sample X80,147228,
D,9,Sample X81,149902,
D,10,Sample X82,145375,
D,11,Sample X83,148977,
D,12,Sample X84,147753,
D,13,Sample X85,132218,
D,14,Sample X86,121690,
D,15,Sample X87,146892,
D,16,Sample X88,147783,
D,17,Sample X89,148992,
D,18,Sample X90,148248,
D,19,Sample X91,144051,
D,20,Sample X92,146486,
D,21,Sample X93,147426,
D,22,Sample X94,155441,
D,23,Sample X95,161356,
D,24,Sample X96,152669,
E,1,Sample X97,160059,
E,2,Sample X98,116779,
E,3,Sample X99,144828,
E,4,Sample X100,151991,
E,5,Sample X101,154079,
E,6,Sample X102,152682,
E,7,Sample X103,155973,
E,8,Sample X104,143571,
E,9,Sample X105,140563,
E,10,Sample X106,150685,
E,11,Sample X107,134182,
E,12,Sample X108,147307,
E,13,Sample X109,2377,
E,14,Sample X110,2402,
E,15,Sample X111,2422,
E,16,Sample X112,2415,
