Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,345210,
A,2,Sample X2,341030,
A,3,Sample X3,283201,
A,4,Sample X4,267527,
A,5,Sample X5,296196,
A,6,Sample X6,247651,
A,7,Sample X7,315378,
A,8,Sample X8,5219,
A,9,Sample X9,269,
A,10,Sample X10,268,
A,11,Sample X11,279,
A,12,Sample X12,343,
A,13,Sample X13,131463,
A,14,Sample X14,196782,
A,15,Sample X15,295977,
A,16,Sample X16,274720,
A,17,Sample X17,285037,
A,18,Sample X18,254320,
A,19,Sample X19,296542,
A,20,Sample X20,249567,
A,21,Sample X21,287297,
A,22,Sample X22,281463,
A,23,Sample X23,300307,
A,24,Sample X24,241898,
B,1,Sample X25,362222,
B,2,Sample X26,314366,
B,3,Sample X27,316192,
B,4,Sample X28,307370,
B,5,Sample X29,284014,
B,6,Sample X30,275073,
B,7,Sample X31,182695,
B,8,Sample X32,345281,
B,9,Sample X33,13708,
B,10,Sample X34,16484,
B,11,Sample X35,13873,
B,12,Sample X36,12227,
B,13,Sample X37,29480,
B,14,Sample X38,29733,
B,15,Sample X39,46321,
B,16,Sample X40,81084,
B,17,Sample X41,101055,
B,18,Sample X42,169783,
B,19,Sample X43,263345,
B,20,Sample X44,300173,
B,21,Sample X45,316304,
B,22,Sample X46,291345,
B,23,Sample X47,311813,
B,24,Sample X48,297287,
C,1,Sample X49,332684,
C,2,Sample X50,2461,
C,3,Sample X51,1968,
C,4,Sample X52,2359,
C,5,Sample X53,47165,
C,6,Sample X54,131679,
C,7,Sample X55,201167,
C,8,Sample X56,312312,
C,9,Sample X57,320788,
C,10,Sample X58,318932,
C,11,Sample X59,310268,
C,12,Sample X60,301601,
C,13,Sample X61,399825,
C,14,Sample X62,350713,
C,15,Sample X63,300480,
C,16,Sample X64,309068,
C,17,Sample X65,309148,
C,18,Sample X66,294210,
C,19,Sample X67,327162,
C,20,Sample X68,335952,
C,21,Sample X69,292345,
C,22,Sample X70,322129,
C,23,Sample X71,355290,
C,24,Sample X72,393425,
D,1,Sample X73,259212,
D,2,Sample X74,100358,
D,3,Sample X75,179873,
D,4,Sample X76,322238,
D,5,Sample X77,348028,
D,6,Sample X78,333280,
D,7,Sample X79,304505,
D,8,Sample X80,355040,
D,9,Sample X81,327764,
D,10,Sample X82,329330,
D,11,Sample X83,303226,
D,12,Sample X84,263163,
D,13,Sample X85,250462,
D,14,Sample X86,258029,
D,15,Sample X87,253279,
D,16,Sample X88,282985,
D,17,Sample X89,287730,
D,18,Sample X90,323832,
D,19,Sample X91,331790,
D,20,Sample X92,283832,
D,21,Sample X93,367849,
D,22,Sample X94,326192,
D,23,Sample X95,365540,
D,24,Sample X96,363161,
E,1,Sample X97,344623,
E,2,Sample X98,8364,
E,3,Sample X99,31970,
E,4,Sample X100,75041,
E,5,Sample X101,158421,
E,6,Sample X102,211411,
E,7,Sample X103,268700,
E,8,Sample X104,359990,
E,9,Sample X105,303331,
E,10,Sample X106,298915,
E,11,Sample X107,293841,
E,12,Sample X108,308087,
E,13,Sample X109,1956,
E,14,Sample X110,1810,
E,15,Sample X111,1931,
E,16,Sample X112,2063,
E,17,Sample X113,2263,
