Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,170892,
A,2,Sample X2,139913,
A,3,Sample X3,130162,
A,4,Sample X4,144921,
A,5,Sample X5,156137,
A,6,Sample X6,146056,
A,7,Sample X7,155660,
A,8,Sample X8,183226,
A,9,Sample X9,236,
A,10,Sample X10,230,
A,11,Sample X11,254,
A,12,Sample X12,251,
A,13,Sample X13,65837,
A,14,Sample X14,121074,
A,15,Sample X15,113983,
A,16,Sample X16,130385,
A,17,Sample X17,146986,
A,18,Sample X18,140371,
A,19,Sample X19,158644,
A,20,Sample X20,136993,
A,21,Sample X21,135860,
A,22,Sample X22,138680,
A,23,Sample X23,149064,
A,24,Sample X24,170464,
B,1,Sample X25,171407,
B,2,Sample X26,128903,
B,3,Sample X27,135710,
B,4,Sample X28,145628,
B,5,Sample X29,133743,
B,6,Sample X30,140974,
B,7,Sample X31,137772,
B,8,Sample X32,118190,
B,9,Sample X33,9859,
B,10,Sample X34,11911,
B,11,Sample X35,9602,
B,12,Sample X36,10697,
B,13,Sample X37,14514,
B,14,Sample X38,12688,
B,15,Sample X39,17324,
B,16,Sample X40,28550,
B,17,Sample X41,42656,
B,18,Sample X42,77963,
B,19,Sample X43,118013,
B,20,Sample X44,133753,
B,21,Sample X45,119047,
B,22,Sample X46,144346,
B,23,Sample X47,150035,
B,24,Sample X48,159379,
C,1,Sample X49,114407,
C,2,Sample X50,95300,
C,3,Sample X51,100722,
C,4,Sample X52,108276,
C,5,Sample X53,135080,
C,6,Sample X54,150131,
C,7,Sample X55,142128,
C,8,Sample X56,152626,
C,9,Sample X57,137294,
C,10,Sample X58,137434,
C,11,Sample X59,140198,
C,12,Sample X60,119967,
C,13,Sample X61,88740,
C,14,Sample X62,97727,
C,15,Sample X63,124089,
C,16,Sample X64,119123,
C,17,Sample X65,123036,
C,18,Sample X66,102978,
C,19,Sample X67,144158,
C,20,Sample X68,96685,
C,21,Sample X69,128022,
C,22,Sample X70,115641,
C,23,Sample X71,134152,
C,24,Sample X72,164723,
D,1,Sample X73,119393,
D,2,Sample X74,7619,
D,3,Sample X75,9711,
D,4,Sample X76,15026,
D,5,Sample X77,18108,
D,6,Sample X78,29586,
D,7,Sample X79,41965,
D,8,Sample X80,74320,
D,9,Sample X81,105209,
D,10,Sample X82,124931,
