Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,253403,
A,2,Sample X2,186179,
A,3,Sample X3,197820,
A,4,Sample X4,226197,
A,5,Sample X5,286815,
A,6,Sample X6,213494,
A,7,Sample X7,222629,
A,8,Sample X8,217572,
A,9,Sample X9,306,
A,10,Sample X10,205,
A,11,Sample X11,205,
A,12,Sample X12,235,
A,13,Sample X13,65224,
A,14,Sample X14,182302,
A,15,Sample X15,174324,
A,16,Sample X16,190198,
A,17,Sample X17,200273,
A,18,Sample X18,226237,
A,19,Sample X19,200845,
A,20,Sample X20,225453,
A,21,Sample X21,271837,
A,22,Sample X22,197905,
A,23,Sample X23,240342,
A,24,Sample X24,266149,
B,1,Sample X25,266505,
B,2,Sample X26,248005,
B,3,Sample X27,230703,
B,4,Sample X28,226113,
B,5,Sample X29,209003,
B,6,Sample X30,196414,
B,7,Sample X31,189907,
B,8,Sample X32,223233,
B,9,Sample X33,8922,
B,10,Sample X34,9407,
B,11,Sample X35,8136,
B,12,Sample X36,8625,
B,13,Sample X37,15722,
B,14,Sample X38,20914,
B,15,Sample X39,35476,
B,16,Sample X40,53659,
B,17,Sample X41,77816,
B,18,Sample X42,126862,
B,19,Sample X43,156674,
B,20,Sample X44,232845,
B,21,Sample X45,225068,
B,22,Sample X46,217823,
B,23,Sample X47,225468,
B,24,Sample X48,248571,
C,1,Sample X49,256060,
C,2,Sample X50,93226,
C,3,Sample X51,101563,
C,4,Sample X52,180588,
C,5,Sample X53,186341,
C,6,Sample X54,204677,
C,7,Sample X55,234211,
C,8,Sample X56,180383,
C,9,Sample X57,185362,
C,10,Sample X58,226783,
C,11,Sample X59,217989,
C,12,Sample X60,259052,
C,13,Sample X61,148084,
C,14,Sample X62,166012,
C,15,Sample X63,201863,
C,16,Sample X64,210486,
C,17,Sample X65,204653,
C,18,Sample X66,188749,
C,19,Sample X67,201233,
C,20,Sample X68,197473,
C,21,Sample X69,210595,
C,22,Sample X70,212938,
C,23,Sample X71,259038,
C,24,Sample X72,205323,
D,1,Sample X73,213668,
D,2,Sample X74,19531,
D,3,Sample X75,22532,
D,4,Sample X76,33392,
D,5,Sample X77,37321,
D,6,Sample X78,38288,
D,7,Sample X79,35717,
D,8,Sample X80,90826,
D,9,Sample X81,158935,
D,10,Sample X82,179222,
D,11,Sample X83,212436,
D,12,Sample X84,257616,
D,13,Sample X85,36124,
D,14,Sample X86,37295,
D,15,Sample X87,120681,
D,16,Sample X88,165854,
D,17,Sample X89,181809,
D,18,Sample X90,181391,
D,19,Sample X91,146324,
D,20,Sample X92,214551,
D,21,Sample X93,209463,
D,22,Sample X94,209363,
D,23,Sample X95,210235,
D,24,Sample X96,239644,
E,1,Sample X97,222113,
E,2,Sample X98,7779,
E,3,Sample X99,15538,
E,4,Sample X100,35818,
E,5,Sample X101,101241,
E,6,Sample X102,155067,
E,7,Sample X103,152944,
E,8,Sample X104,205201,
E,9,Sample X105,181509,
E,10,Sample X106,204536,
E,11,Sample X107,191613,
E,12,Sample X108,217882,
E,13,Sample X109,1563,
E,14,Sample X110,1440,
E,15,Sample X111,2286,
E,16,Sample X112,80827,
E,17,Sample X113,137576,
E,18,Sample X114,178729,
E,19,Sample X115,168087,
E,20,Sample X116,184104,
E,21,Sample X117,203566,
E,22,Sample X118,189334,
E,23,Sample X119,217537,
E,24,Sample X120,221971,
F,1,Sample X121,222322,
F,2,Sample X122,26254,
F,3,Sample X123,33927,
F,4,Sample X124,34195,
F,5,Sample X125,71575,
F,6,Sample X126,82463,
F,7,Sample X127,110602,
F,8,Sample X128,135713,
F,9,Sample X129,193189,
F,10,Sample X130,210036,
F,11,Sample X131,202377,
F,12,Sample X132,198155,
F,13,Sample X133,64775,
F,14,Sample X134,116363,
F,15,Sample X135,193809,
F,16,Sample X136,203604,
F,17,Sample X137,229966,
F,18,Sample X138,197145,
F,19,Sample X139,208434,
F,20,Sample X140,210852,
F,21,Sample X141,218726,
F,22,Sample X142,207796,
F,23,Sample X143,122605,
F,24,Sample X144,235950,
G,1,Sample X145,240136,
G,2,Sample X146,1458,
G,3,Sample X147,1467,
G,4,Sample X148,188472,
G,5,Sample X149,205838,
G,6,Sample X150,205567,
G,7,Sample X151,197577,
G,8,Sample X152,179769,
G,9,Sample X153,216407,
G,10,Sample X154,218523,
G,11,Sample X155,204847,
G,12,Sample X156,221802,
G,13,Sample X157,97881,
G,14,Sample X158,107702,
G,15,Sample X159,136558,
G,16,Sample X160,173177,
G,17,Sample X161,189773,
G,18,Sample X162,165886,
G,19,Sample X163,200468,
G,20,Sample X164,162159,
G,21,Sample X165,213799,
G,22,Sample X166,237733,
G,23,Sample X167,253134,
G,24,Sample X168,219427,
H,1,Sample X169,255136,
H,2,Sample X170,14593,
H,3,Sample X171,34574,
H,4,Sample X172,96096,
H,5,Sample X173,239327,
H,6,Sample X174,261065,
H,7,Sample X175,240576,
H,8,Sample X176,209389,
H,9,Sample X177,239975,
H,10,Sample X178,161076,
H,11,Sample X179,222676,
H,12,Sample X180,215478,
H,13,Sample X181,14493,
H,14,Sample X182,47589,
H,15,Sample X183,188188,
H,16,Sample X184,180160,
H,17,Sample X185,210974,
H,18,Sample X186,212236,
H,19,Sample X187,181624,
H,20,Sample X188,209692,
H,21,Sample X189,196056,
H,22,Sample X190,208694,
H,23,Sample X191,174152,
H,24,Sample X192,238373,
I,1,Sample X193,255241,
I,2,Sample X194,73533,
I,3,Sample X195,94087,
I,4,Sample X196,115355,
I,5,Sample X197,187961,
I,6,Sample X198,218893,
I,7,Sample X199,206869,
I,8,Sample X200,193087,
I,9,Sample X201,203475,
I,10,Sample X202,179889,
I,11,Sample X203,208567,
I,12,Sample X204,227859,
I,13,Sample X205,207870,
I,14,Sample X206,202070,
I,15,Sample X207,249021,
I,16,Sample X208,237923,
I,17,Sample X209,209008,
I,18,Sample X210,62563,
I,19,Sample X211,95863,
I,20,Sample X212,169518,
I,21,Sample X213,159490,
I,22,Sample X214,192527,
I,23,Sample X215,256509,
I,24,Sample X216,252479,
J,1,Sample X217,216805,
J,2,Sample X218,13220,
J,3,Sample X219,20728,
J,4,Sample X220,47682,
J,5,Sample X221,124109,
J,6,Sample X222,139757,
J,7,Sample X223,160217,
J,8,Sample X224,150574,
J,9,Sample X225,221925,
J,10,Sample X226,252546,
J,11,Sample X227,170922,
J,12,Sample X228,237423,
J,13,Sample X229,233057,
J,14,Sample X230,241485,
J,15,Sample X231,223565,
J,16,Sample X232,236390,
J,17,Sample X233,213378,
J,18,Sample X234,227364,
J,19,Sample X235,197001,
J,20,Sample X236,233022,
J,21,Sample X237,248649,
J,22,Sample X238,216043,
J,23,Sample X239,3954,
J,24,Sample X240,253096,
K,1,Sample X241,249686,
K,2,Sample X242,139572,
K,3,Sample X243,195105,
K,4,Sample X244,202771,
K,5,Sample X245,228937,
K,6,Sample X246,246302,
K,7,Sample X247,215480,
K,8,Sample X248,226390,
K,9,Sample X249,222772,
K,10,Sample X250,200092,
K,11,Sample X251,222028,
K,12,Sample X252,194324,
K,13,Sample X253,1785,
K,14,Sample X254,1623,
K,15,Sample X255,5173,
K,16,Sample X256,53056,
K,17,Sample X257,118040,
K,18,Sample X258,160225,
K,19,Sample X259,200609,
K,20,Sample X260,208917,
K,21,Sample X261,224943,
K,22,Sample X262,197781,
K,23,Sample X263,194989,
K,24,Sample X264,243924,
L,1,Sample X265,239042,
L,2,Sample X266,140827,
L,3,Sample X267,163521,
L,4,Sample X268,149767,
L,5,Sample X269,167499,
L,6,Sample X270,146045,
L,7,Sample X271,158745,
L,8,Sample X272,164080,
L,9,Sample X273,175518,
L,10,Sample X274,228748,
L,11,Sample X275,181553,
L,12,Sample X276,236275,
L,13,Sample X277,210712,
L,14,Sample X278,187491,
L,15,Sample X279,254536,
L,16,Sample X280,235797,
L,17,Sample X281,237870,
L,18,Sample X282,208891,
L,19,Sample X283,224100,
L,20,Sample X284,209826,
L,21,Sample X285,224240,
L,22,Sample X286,228897,
L,23,Sample X287,254514,
L,24,Sample X288,226963,
M,1,Sample X289,238866,
M,2,Sample X290,4390,
M,3,Sample X291,4794,
M,4,Sample X292,7863,
M,5,Sample X293,20130,
M,6,Sample X294,53716,
M,7,Sample X295,43687,
M,8,Sample X296,120119,
M,9,Sample X297,151535,
M,10,Sample X298,244246,
M,11,Sample X299,230607,
M,12,Sample X300,224299,
M,13,Sample X301,2085,
M,14,Sample X302,15704,
M,15,Sample X303,57524,
M,16,Sample X304,120374,
M,17,Sample X305,197394,
M,18,Sample X306,191563,
M,19,Sample X307,199744,
M,20,Sample X308,235645,
M,21,Sample X309,140614,
M,22,Sample X310,201094,
M,23,Sample X311,196978,
M,24,Sample X312,183343,
N,1,Sample X313,228878,
N,2,Sample X314,7678,
N,3,Sample X315,26010,
N,4,Sample X316,66877,
N,5,Sample X317,117522,
N,6,Sample X318,139210,
N,7,Sample X319,188646,
N,8,Sample X320,195934,
N,9,Sample X321,178476,
N,10,Sample X322,201172,
N,11,Sample X323,211331,
N,12,Sample X324,255671,
N,13,Sample X325,21761,
N,14,Sample X326,60949,
N,15,Sample X327,120631,
N,16,Sample X328,152892,
N,17,Sample X329,206513,
N,18,Sample X330,207118,
N,19,Sample X331,197722,
N,20,Sample X332,210603,
N,21,Sample X333,222877,
N,22,Sample X334,235988,
N,23,Sample X335,230007,
N,24,Sample X336,225378,
O,1,Sample X337,257843,
O,2,Sample X338,213439,
O,3,Sample X339,237736,
O,4,Sample X340,194070,
O,5,Sample X341,220556,
O,6,Sample X342,226027,
O,7,Sample X343,26614,
O,8,Sample X344,60332,
O,9,Sample X345,163935,
O,10,Sample X346,227195,
O,11,Sample X347,228843,
O,12,Sample X348,216593,
O,13,Sample X349,87208,
O,14,Sample X350,91643,
O,15,Sample X351,108956,
O,16,Sample X352,180072,
O,17,Sample X353,231543,
O,18,Sample X354,190415,
O,19,Sample X355,194622,
O,20,Sample X356,222427,
O,21,Sample X357,215403,
O,22,Sample X358,219786,
O,23,Sample X359,202844,
O,24,Sample X360,200697,
P,1,Sample X361,256608,
P,2,Sample X362,211055,
P,3,Sample X363,256895,
P,4,Sample X364,232309,
P,5,Sample X365,260932,
P,6,Sample X366,254139,
P,7,Sample X367,184858,
P,8,Sample X368,213844,
P,9,Sample X369,219800,
P,10,Sample X370,217067,
P,11,Sample X371,271657,
P,12,Sample X372,287699,
P,13,Sample X373,216638,
P,14,Sample X374,250165,
P,15,Sample X375,210928,
P,16,Sample X376,243166,
P,17,Sample X377,256151,
P,18,Sample X378,223214,
P,19,Sample X379,242440,
P,20,Sample X380,269027,
P,21,Sample X381,226755,
P,22,Sample X382,262467,
P,23,Sample X383,227499,
P,24,Sample X384,230837,
