Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,156854,
A,2,Sample X2,155350,
A,3,Sample X3,147012,
A,4,Sample X4,170984,
A,5,Sample X5,167156,
A,6,Sample X6,139266,
A,7,Sample X7,146450,
A,8,Sample X8,147050,
A,9,Sample X9,245,
A,10,Sample X10,152,
A,11,Sample X11,146,
A,12,Sample X12,196,
A,13,Sample X13,66441,
A,14,Sample X14,115510,
A,15,Sample X15,128110,
A,16,Sample X16,145563,
A,17,Sample X17,131141,
A,18,Sample X18,139750,
A,19,Sample X19,136272,
A,20,Sample X20,132940,
A,21,Sample X21,145247,
A,22,Sample X22,151245,
A,23,Sample X23,143705,
A,24,Sample X24,174634,
B,1,Sample X25,122529,
B,2,Sample X26,112723,
B,3,Sample X27,114640,
B,4,Sample X28,162919,
B,5,Sample X29,119841,
B,6,Sample X30,142150,
B,7,Sample X31,133411,
B,8,Sample X32,136636,
B,9,Sample X33,6863,
B,10,Sample X34,5960,
B,11,Sample X35,6756,
B,12,Sample X36,6708,
B,13,Sample X37,11114,
B,14,Sample X38,11378,
B,15,Sample X39,22986,
B,16,Sample X40,32262,
B,17,Sample X41,50876,
B,18,Sample X42,75579,
B,19,Sample X43,82261,
B,20,Sample X44,116492,
B,21,Sample X45,121311,
B,22,Sample X46,152176,
B,23,Sample X47,147241,
B,24,Sample X48,126700,
C,1,Sample X49,143598,
C,2,Sample X50,1610,
C,3,Sample X51,1476,
C,4,Sample X52,1692,
C,5,Sample X53,15256,
C,6,Sample X54,53965,
C,7,Sample X55,72436,
C,8,Sample X56,105744,
C,9,Sample X57,125640,
C,10,Sample X58,136077,
C,11,Sample X59,151867,
C,12,Sample X60,168575,
C,13,Sample X61,177099,
C,14,Sample X62,165310,
C,15,Sample X63,151420,
C,16,Sample X64,171290,
C,17,Sample X65,138570,
C,18,Sample X66,147740,
C,19,Sample X67,138603,
C,20,Sample X68,164563,
C,21,Sample X69,133149,
C,22,Sample X70,138354,
C,23,Sample X71,151643,
C,24,Sample X72,131499,
D,1,Sample X73,139237,
D,2,Sample X74,37277,
D,3,Sample X75,78193,
D,4,Sample X76,145593,
D,5,Sample X77,162020,
D,6,Sample X78,167908,
D,7,Sample X79,185465,
D,8,Sample X80,139991,
D,9,Sample X81,159037,
D,10,Sample X82,160222,
D,11,Sample X83,134039,
D,12,Sample X84,130310,
D,13,Sample X85,110793,
D,14,Sample X86,110171,
D,15,Sample X87,115962,
D,16,Sample X88,117499,
D,17,Sample X89,173410,
D,18,Sample X90,121422,
D,19,Sample X91,138816,
D,20,Sample X92,140722,
D,21,Sample X93,153054,
D,22,Sample X94,137584,
D,23,Sample X95,151211,
D,24,Sample X96,113883,
E,1,Sample X97,169007,
E,2,Sample X98,4000,
E,3,Sample X99,14084,
E,4,Sample X100,35504,
E,5,Sample X101,75822,
E,6,Sample X102,101945,
E,7,Sample X103,105086,
E,8,Sample X104,135636,
E,9,Sample X105,133428,
E,10,Sample X106,135096,
E,11,Sample X107,116633,
E,12,Sample X108,178048,
E,13,Sample X109,1361,
E,14,Sample X110,1220,
E,15,Sample X111,1280,
E,16,Sample X112,1423,
E,17,Sample X113,1442,
E,18,Sample X114,1363,
E,19,Sample X115,1474,
E,20,Sample X116,33838,
E,21,Sample X117,129691,
E,22,Sample X118,147531,
E,23,Sample X119,121931,
E,24,Sample X120,151406,
F,1,Sample X121,140244,
F,2,Sample X122,1249,
F,3,Sample X123,2693,
F,4,Sample X124,14539,
F,5,Sample X125,68126,
F,6,Sample X126,123936,
F,7,Sample X127,144973,
F,8,Sample X128,142018,
F,9,Sample X129,129482,
F,10,Sample X130,147064,
F,11,Sample X131,127009,
F,12,Sample X132,172882,
F,13,Sample X133,16346,
F,14,Sample X134,31357,
F,15,Sample X135,27801,
F,16,Sample X136,49169,
F,17,Sample X137,90692,
F,18,Sample X138,52393,
F,19,Sample X139,108751,
F,20,Sample X140,115145,
F,21,Sample X141,145141,
F,22,Sample X142,154916,
F,23,Sample X143,175169,
F,24,Sample X144,122771,
G,1,Sample X145,148780,
G,2,Sample X146,2266,
G,3,Sample X147,3709,
G,4,Sample X148,14467,
G,5,Sample X149,61851,
G,6,Sample X150,83677,
G,7,Sample X151,94169,
G,8,Sample X152,137593,
G,9,Sample X153,168033,
G,10,Sample X154,181641,
G,11,Sample X155,145229,
G,12,Sample X156,151878,
G,13,Sample X157,111419,
G,14,Sample X158,147306,
G,15,Sample X159,151613,
G,16,Sample X160,155560,
G,17,Sample X161,141673,
G,18,Sample X162,132793,
G,19,Sample X163,133107,
G,20,Sample X164,137520,
G,21,Sample X165,146366,
G,22,Sample X166,144051,
G,23,Sample X167,142901,
G,24,Sample X168,146799,
H,1,Sample X169,105248,
H,2,Sample X170,87956,
H,3,Sample X171,128360,
H,4,Sample X172,111105,
H,5,Sample X173,131886,
H,6,Sample X174,123879,
H,7,Sample X175,166991,
H,8,Sample X176,132687,
H,9,Sample X177,141580,
H,10,Sample X178,139412,
