Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,123866,
A,2,Sample X2,132143,
A,3,Sample X3,126774,
A,4,Sample X4,126040,
A,5,Sample X5,129212,
A,6,Sample X6,128657,
A,7,Sample X7,126135,
A,8,Sample X8,128032,
A,9,Sample X9,1744,
A,10,Sample X10,1814,
A,11,Sample X11,1576,
A,12,Sample X12,1748,
A,13,Sample X13,63995,
A,14,Sample X14,79918,
A,15,Sample X15,108123,
A,16,Sample X16,110114,
A,17,Sample X17,118704,
A,18,Sample X18,113446,
A,19,Sample X19,121069,
A,20,Sample X20,126932,
A,21,Sample X21,122343,
A,22,Sample X22,123692,
A,23,Sample X23,124682,
A,24,Sample X24,127347,
B,1,Sample X25,130958,
B,2,Sample X26,134845,
B,3,Sample X27,108998,
B,4,Sample X28,123799,
B,5,Sample X29,129874,
B,6,Sample X30,135160,
B,7,Sample X31,128202,
B,8,Sample X32,130588,
B,9,Sample X33,84143,
B,10,Sample X34,92307,
B,11,Sample X35,90651,
B,12,Sample X36,90480,
B,13,Sample X37,119057,
B,14,Sample X38,104388,
B,15,Sample X39,135184,
B,16,Sample X40,127884,
B,17,Sample X41,129007,
B,18,Sample X42,127024,
B,19,Sample X43,116362,
B,20,Sample X44,124995,
B,21,Sample X45,121627,
B,22,Sample X46,131810,
B,23,Sample X47,120571,
B,24,Sample X48,126669,
C,1,Sample X49,127831,
C,2,Sample X50,140222,
C,3,Sample X51,127627,
C,4,Sample X52,131561,
C,5,Sample X53,130560,
C,6,Sample X54,130678,
C,7,Sample X55,107795,
C,8,Sample X56,131179,
C,9,Sample X57,120540,
C,10,Sample X58,132897,
C,11,Sample X59,69300,
C,12,Sample X60,118493,
C,13,Sample X61,114283,
C,14,Sample X62,123991,
C,15,Sample X63,118740,
C,16,Sample X64,125299,
C,17,Sample X65,126231,
C,18,Sample X66,135731,
C,19,Sample X67,133703,
C,20,Sample X68,127977,
C,21,Sample X69,122345,
C,22,Sample X70,99409,
C,23,Sample X71,128163,
C,24,Sample X72,126937,
D,1,Sample X73,63217,
D,2,Sample X74,133446,
D,3,Sample X75,135537,
D,4,Sample X76,130683,
D,5,Sample X77,124666,
D,6,Sample X78,97040,
D,7,Sample X79,118714,
D,8,Sample X80,127153,
D,9,Sample X81,130874,
D,10,Sample X82,103666,
D,11,Sample X83,115951,
D,12,Sample X84,88966,
D,13,Sample X85,117395,
D,14,Sample X86,109465,
D,15,Sample X87,86636,
D,16,Sample X88,96273,
D,17,Sample X89,116520,
D,18,Sample X90,128135,
D,19,Sample X91,121962,
D,20,Sample X92,100215,
D,21,Sample X93,130198,
D,22,Sample X94,119138,
D,23,Sample X95,112206,
D,24,Sample X96,138375,
E,1,Sample X97,110737,
E,2,Sample X98,99697,
E,3,Sample X99,133894,
E,4,Sample X100,71455,
E,5,Sample X101,90859,
E,6,Sample X102,125630,
E,7,Sample X103,133830,
E,8,Sample X104,120095,
E,9,Sample X105,134567,
E,10,Sample X106,92958,
E,11,Sample X107,59863,
E,12,Sample X108,114742,
E,13,Sample X109,97845,
E,14,Sample X110,108338,
E,15,Sample X111,104376,
E,16,Sample X112,119320,
E,17,Sample X113,86934,
E,18,Sample X114,81315,
E,19,Sample X115,116019,
E,20,Sample X116,120749,
E,21,Sample X117,122542,
E,22,Sample X118,134534,
E,23,Sample X119,131981,
E,24,Sample X120,122171,
F,1,Sample X121,133061,
F,2,Sample X122,83238,
F,3,Sample X123,111039,
F,4,Sample X124,129110,
F,5,Sample X125,125446,
F,6,Sample X126,126457,
F,7,Sample X127,124231,
F,8,Sample X128,123041,
F,9,Sample X129,98806,
F,10,Sample X130,46753,
F,11,Sample X131,95750,
F,12,Sample X132,113346,
F,13,Sample X133,89229,
F,14,Sample X134,90496,
F,15,Sample X135,78088,
F,16,Sample X136,102148,
F,17,Sample X137,66347,
F,18,Sample X138,60928,
F,19,Sample X139,103696,
F,20,Sample X140,92241,
F,21,Sample X141,124400,
F,22,Sample X142,130866,
F,23,Sample X143,127750,
F,24,Sample X144,129934,
G,1,Sample X145,136874,
G,2,Sample X146,130029,
G,3,Sample X147,140583,
G,4,Sample X148,138156,
G,5,Sample X149,120062,
G,6,Sample X150,121396,
G,7,Sample X151,113577,
G,8,Sample X152,116606,
G,9,Sample X153,111568,
G,10,Sample X154,102605,
G,11,Sample X155,101580,
G,12,Sample X156,90961,
G,13,Sample X157,60924,
G,14,Sample X158,61705,
G,15,Sample X159,97225,
G,16,Sample X160,83422,
G,17,Sample X161,117013,
G,18,Sample X162,121904,
G,19,Sample X163,116817,
G,20,Sample X164,119798,
G,21,Sample X165,128865,
G,22,Sample X166,137618,
G,23,Sample X167,125190,
G,24,Sample X168,114910,
H,1,Sample X169,135651,
H,2,Sample X170,137618,
H,3,Sample X171,140117,
H,4,Sample X172,126272,
H,5,Sample X173,125215,
H,6,Sample X174,110002,
H,7,Sample X175,119923,
H,8,Sample X176,111600,
H,9,Sample X177,117733,
H,10,Sample X178,108202,
H,11,Sample X179,89075,
H,12,Sample X180,68832,
H,13,Sample X181,95616,
H,14,Sample X182,120377,
H,15,Sample X183,73336,
H,16,Sample X184,73660,
H,17,Sample X185,82890,
H,18,Sample X186,110841,
H,19,Sample X187,124039,
H,20,Sample X188,116130,
H,21,Sample X189,125352,
H,22,Sample X190,131460,
H,23,Sample X191,122803,
H,24,Sample X192,128139,
I,1,Sample X193,135455,
I,2,Sample X194,143840,
I,3,Sample X195,144741,
I,4,Sample X196,148056,
I,5,Sample X197,122906,
I,6,Sample X198,124409,
I,7,Sample X199,117286,
I,8,Sample X200,105584,
I,9,Sample X201,123130,
I,10,Sample X202,109515,
I,11,Sample X203,77937,
I,12,Sample X204,99161,
I,13,Sample X205,56094,
I,14,Sample X206,64454,
I,15,Sample X207,91578,
I,16,Sample X208,87405,
I,17,Sample X209,105068,
I,18,Sample X210,127137,
I,19,Sample X211,119568,
I,20,Sample X212,130019,
I,21,Sample X213,128355,
I,22,Sample X214,128154,
I,23,Sample X215,125931,
I,24,Sample X216,128727,
J,1,Sample X217,131336,
J,2,Sample X218,133132,
J,3,Sample X219,144815,
J,4,Sample X220,146065,
J,5,Sample X221,136139,
J,6,Sample X222,122124,
J,7,Sample X223,119373,
J,8,Sample X224,126768,
J,9,Sample X225,115393,
J,10,Sample X226,116879,
J,11,Sample X227,106468,
J,12,Sample X228,80492,
J,13,Sample X229,99401,
J,14,Sample X230,103803,
J,15,Sample X231,119217,
J,16,Sample X232,117786,
J,17,Sample X233,115697,
J,18,Sample X234,86594,
J,19,Sample X235,120430,
J,20,Sample X236,90407,
J,21,Sample X237,116149,
J,22,Sample X238,130273,
J,23,Sample X239,128342,
J,24,Sample X240,114974,
K,1,Sample X241,129316,
K,2,Sample X242,119100,
K,3,Sample X243,130279,
K,4,Sample X244,127182,
K,5,Sample X245,132966,
K,6,Sample X246,131491,
K,7,Sample X247,129479,
K,8,Sample X248,120334,
K,9,Sample X249,117862,
K,10,Sample X250,117726,
