Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,222495,
A,2,Sample X2,243830,
A,3,Sample X3,230489,
A,4,Sample X4,248590,
A,5,Sample X5,232426,
A,6,Sample X6,220665,
A,7,Sample X7,246485,
A,8,Sample X8,200449,
A,9,Sample X9,298,
A,10,Sample X10,261,
A,11,Sample X11,231,
A,12,Sample X12,317,
A,13,Sample X13,90411,
A,14,Sample X14,220342,
A,15,Sample X15,225471,
A,16,Sample X16,198616,
A,17,Sample X17,190293,
A,18,Sample X18,246548,
A,19,Sample X19,225359,
A,20,Sample X20,250571,
A,21,Sample X21,233976,
A,22,Sample X22,239887,
A,23,Sample X23,225960,
A,24,Sample X24,209558,
B,1,Sample X25,236747,
B,2,Sample X26,224527,
B,3,Sample X27,239246,
B,4,Sample X28,251362,
B,5,Sample X29,242518,
B,6,Sample X30,222081,
B,7,Sample X31,226805,
B,8,Sample X32,244195,
B,9,Sample X33,12763,
B,10,Sample X34,13933,
B,11,Sample X35,13385,
B,12,Sample X36,13519,
B,13,Sample X37,22026,
B,14,Sample X38,26301,
B,15,Sample X39,41720,
B,16,Sample X40,55658,
B,17,Sample X41,95561,
B,18,Sample X42,149816,
B,19,Sample X43,200522,
B,20,Sample X44,213317,
B,21,Sample X45,232070,
B,22,Sample X46,222883,
B,23,Sample X47,237438,
B,24,Sample X48,232749,
C,1,Sample X49,189664,
C,2,Sample X50,137084,
C,3,Sample X51,158786,
C,4,Sample X52,195974,
C,5,Sample X53,192145,
C,6,Sample X54,221183,
C,7,Sample X55,241255,
C,8,Sample X56,243399,
C,9,Sample X57,230866,
C,10,Sample X58,248304,
C,11,Sample X59,251279,
C,12,Sample X60,221588,
C,13,Sample X61,171657,
C,14,Sample X62,189575,
C,15,Sample X63,193757,
C,16,Sample X64,209381,
C,17,Sample X65,227617,
C,18,Sample X66,225787,
C,19,Sample X67,228672,
C,20,Sample X68,239370,
C,21,Sample X69,231968,
C,22,Sample X70,221334,
C,23,Sample X71,235783,
C,24,Sample X72,241268,
D,1,Sample X73,161066,
D,2,Sample X74,9211,
D,3,Sample X75,18184,
D,4,Sample X76,29074,
D,5,Sample X77,47481,
D,6,Sample X78,64337,
D,7,Sample X79,80361,
D,8,Sample X80,140711,
D,9,Sample X81,185382,
D,10,Sample X82,236819,
D,11,Sample X83,232518,
D,12,Sample X84,217491,
D,13,Sample X85,243361,
D,14,Sample X86,217641,
D,15,Sample X87,224030,
D,16,Sample X88,235620,
D,17,Sample X89,234243,
D,18,Sample X90,242843,
D,19,Sample X91,228030,
D,20,Sample X92,239311,
D,21,Sample X93,220130,
D,22,Sample X94,245228,
D,23,Sample X95,233823,
D,24,Sample X96,228179,
E,1,Sample X97,213469,
E,2,Sample X98,76048,
E,3,Sample X99,92796,
E,4,Sample X100,145549,
E,5,Sample X101,199549,
E,6,Sample X102,222154,
E,7,Sample X103,233745,
E,8,Sample X104,223041,
E,9,Sample X105,235346,
E,10,Sample X106,244888,
E,11,Sample X107,234888,
E,12,Sample X108,195486,
E,13,Sample X109,19004,
E,14,Sample X110,70842,
E,15,Sample X111,115126,
E,16,Sample X112,157536,
E,17,Sample X113,203550,
E,18,Sample X114,248980,
E,19,Sample X115,207457,
E,20,Sample X116,222026,
E,21,Sample X117,235527,
E,22,Sample X118,243885,
E,23,Sample X119,238757,
E,24,Sample X120,257818,
F,1,Sample X121,195256,
F,2,Sample X122,165753,
F,3,Sample X123,155803,
F,4,Sample X124,174586,
F,5,Sample X125,207773,
F,6,Sample X126,223568,
F,7,Sample X127,231724,
F,8,Sample X128,231246,
F,9,Sample X129,229078,
F,10,Sample X130,222815,
F,11,Sample X131,229968,
F,12,Sample X132,215765,
F,13,Sample X133,2210,
F,14,Sample X134,1937,
F,15,Sample X135,75648,
F,16,Sample X136,163620,
F,17,Sample X137,206048,
F,18,Sample X138,230286,
F,19,Sample X139,237190,
F,20,Sample X140,250885,
F,21,Sample X141,232422,
F,22,Sample X142,234947,
F,23,Sample X143,255995,
F,24,Sample X144,251066,
G,1,Sample X145,208382,
G,2,Sample X146,1736,
G,3,Sample X147,1508,
G,4,Sample X148,2066,
G,5,Sample X149,55367,
G,6,Sample X150,160599,
G,7,Sample X151,175511,
G,8,Sample X152,209656,
G,9,Sample X153,265373,
G,10,Sample X154,262594,
G,11,Sample X155,223359,
