Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,142341,
A,2,Sample X2,144834,
A,3,Sample X3,142000,
A,4,Sample X4,149544,
A,5,Sample X5,140979,
A,6,Sample X6,141665,
A,7,Sample X7,140830,
A,8,Sample X8,141390,
A,9,Sample X9,2479,
A,10,Sample X10,2480,
A,11,Sample X11,2467,
A,12,Sample X12,2479,
A,13,Sample X13,52205,
A,14,Sample X14,99884,
A,15,Sample X15,114045,
A,16,Sample X16,124028,
A,17,Sample X17,122911,
A,18,Sample X18,135741,
A,19,Sample X19,145786,
A,20,Sample X20,130338,
A,21,Sample X21,147458,
A,22,Sample X22,148908,
A,23,Sample X23,140891,
A,24,Sample X24,138717,
B,1,Sample X25,139766,
B,2,Sample X26,142530,
B,3,Sample X27,140011,
B,4,Sample X28,140014,
B,5,Sample X29,134935,
B,6,Sample X30,147343,
B,7,Sample X31,134180,
B,8,Sample X32,146983,
B,9,Sample X33,101506,
B,10,Sample X34,93029,
B,11,Sample X35,100513,
B,12,Sample X36,98956,
B,13,Sample X37,149544,
B,14,Sample X38,154371,
B,15,Sample X39,149039,
B,16,Sample X40,145459,
B,17,Sample X41,149914,
B,18,Sample X42,134723,
B,19,Sample X43,138709,
B,20,Sample X44,143046,
B,21,Sample X45,143764,
B,22,Sample X46,134181,
B,23,Sample X47,136714,
B,24,Sample X48,136331,
C,1,Sample X49,137834,
C,2,Sample X50,150498,
C,3,Sample X51,151537,
C,4,Sample X52,144027,
C,5,Sample X53,129774,
C,6,Sample X54,140517,
C,7,Sample X55,134958,
C,8,Sample X56,135574,
C,9,Sample X57,143942,
C,10,Sample X58,130647,
C,11,Sample X59,138626,
C,12,Sample X60,124816,
C,13,Sample X61,147517,
C,14,Sample X62,145082,
C,15,Sample X63,141903,
C,16,Sample X64,126332,
C,17,Sample X65,139662,
C,18,Sample X66,145478,
C,19,Sample X67,133179,
C,20,Sample X68,138559,
C,21,Sample X69,135687,
C,22,Sample X70,130164,
C,23,Sample X71,133241,
C,24,Sample X72,138250,
D,1,Sample X73,141145,
D,2,Sample X74,142144,
D,3,Sample X75,131449,
D,4,Sample X76,136842,
D,5,Sample X77,130572,
D,6,Sample X78,141243,
D,7,Sample X79,135253,
D,8,Sample X80,129107,
D,9,Sample X81,129863,
D,10,Sample X82,115443,
D,11,Sample X83,114436,
D,12,Sample X84,130198,
D,13,Sample X85,109310,
D,14,Sample X86,102879,
D,15,Sample X87,121612,
D,16,Sample X88,91805,
D,17,Sample X89,103551,
D,18,Sample X90,115704,
D,19,Sample X91,126129,
D,20,Sample X92,135170,
D,21,Sample X93,130080,
D,22,Sample X94,130797,
D,23,Sample X95,130477,
D,24,Sample X96,139133,
E,1,Sample X97,149592,
E,2,Sample X98,141752,
E,3,Sample X99,143460,
E,4,Sample X100,137167,
E,5,Sample X101,123213,
E,6,Sample X102,123120,
E,7,Sample X103,133925,
E,8,Sample X104,103159,
E,9,Sample X105,107608,
E,10,Sample X106,121734,
E,11,Sample X107,137396,
E,12,Sample X108,120395,
E,13,Sample X109,138474,
E,14,Sample X110,135966,
E,15,Sample X111,68389,
E,16,Sample X112,136866,
E,17,Sample X113,97754,
E,18,Sample X114,100199,
E,19,Sample X115,118062,
E,20,Sample X116,141110,
E,21,Sample X117,134841,
E,22,Sample X118,133777,
E,23,Sample X119,136388,
E,24,Sample X120,149865,
F,1,Sample X121,140926,
F,2,Sample X122,85965,
F,3,Sample X123,97554,
F,4,Sample X124,131941,
F,5,Sample X125,124076,
F,6,Sample X126,108770,
F,7,Sample X127,89863,
F,8,Sample X128,82709,
F,9,Sample X129,117499,
F,10,Sample X130,112335,
F,11,Sample X131,116037,
F,12,Sample X132,117839,
F,13,Sample X133,103021,
F,14,Sample X134,88881,
F,15,Sample X135,68538,
F,16,Sample X136,104333,
F,17,Sample X137,101132,
F,18,Sample X138,116634,
F,19,Sample X139,129966,
F,20,Sample X140,115373,
F,21,Sample X141,142568,
F,22,Sample X142,140013,
F,23,Sample X143,135068,
F,24,Sample X144,146547,
G,1,Sample X145,141124,
G,2,Sample X146,153538,
G,3,Sample X147,157243,
G,4,Sample X148,144480,
G,5,Sample X149,120759,
G,6,Sample X150,97453,
G,7,Sample X151,84011,
G,8,Sample X152,64248,
G,9,Sample X153,113377,
G,10,Sample X154,109863,
G,11,Sample X155,125986,
G,12,Sample X156,71730,
G,13,Sample X157,129225,
G,14,Sample X158,122655,
G,15,Sample X159,139885,
G,16,Sample X160,86827,
G,17,Sample X161,128717,
G,18,Sample X162,133321,
G,19,Sample X163,134692,
G,20,Sample X164,108837,
G,21,Sample X165,144565,
G,22,Sample X166,135089,
G,23,Sample X167,147962,
G,24,Sample X168,151488,
H,1,Sample X169,139925,
H,2,Sample X170,133439,
H,3,Sample X171,132973,
H,4,Sample X172,128204,
H,5,Sample X173,124339,
H,6,Sample X174,112500,
H,7,Sample X175,84564,
H,8,Sample X176,80316,
H,9,Sample X177,111393,
H,10,Sample X178,93723,
H,11,Sample X179,124181,
H,12,Sample X180,89280,
H,13,Sample X181,139385,
H,14,Sample X182,79296,
H,15,Sample X183,81434,
H,16,Sample X184,83949,
H,17,Sample X185,108809,
H,18,Sample X186,91159,
H,19,Sample X187,125609,
H,20,Sample X188,124863,
H,21,Sample X189,117860,
H,22,Sample X190,133247,
H,23,Sample X191,139715,
H,24,Sample X192,150649,
I,1,Sample X193,150938,
I,2,Sample X194,163143,
I,3,Sample X195,163891,
I,4,Sample X196,154400,
I,5,Sample X197,140601,
I,6,Sample X198,130382,
I,7,Sample X199,79825,
I,8,Sample X200,113512,
I,9,Sample X201,115971,
I,10,Sample X202,109413,
I,11,Sample X203,64639,
I,12,Sample X204,105425,
I,13,Sample X205,40139,
I,14,Sample X206,48575,
I,15,Sample X207,90972,
I,16,Sample X208,100009,
I,17,Sample X209,133295,
I,18,Sample X210,120664,
I,19,Sample X211,131036,
I,20,Sample X212,142342,
I,21,Sample X213,121705,
I,22,Sample X214,129039,
I,23,Sample X215,138110,
I,24,Sample X216,144753,
J,1,Sample X217,143677,
J,2,Sample X218,157836,
J,3,Sample X219,153694,
J,4,Sample X220,128710,
J,5,Sample X221,144695,
J,6,Sample X222,142999,
J,7,Sample X223,145460,
J,8,Sample X224,94438,
J,9,Sample X225,101209,
J,10,Sample X226,121716,
J,11,Sample X227,107514,
J,12,Sample X228,79787,
J,13,Sample X229,131607,
J,14,Sample X230,129101,
J,15,Sample X231,94271,
J,16,Sample X232,140141,
J,17,Sample X233,127567,
J,18,Sample X234,128949,
J,19,Sample X235,124965,
J,20,Sample X236,131585,
J,21,Sample X237,143125,
J,22,Sample X238,146569,
J,23,Sample X239,149077,
J,24,Sample X240,151309,
K,1,Sample X241,143861,
K,2,Sample X242,123818,
K,3,Sample X243,116887,
K,4,Sample X244,129381,
K,5,Sample X245,131470,
K,6,Sample X246,136670,
K,7,Sample X247,127952,
K,8,Sample X248,136246,
K,9,Sample X249,77810,
K,10,Sample X250,80398,
K,11,Sample X251,107375,
K,12,Sample X252,87037,
K,13,Sample X253,91237,
K,14,Sample X254,101849,
K,15,Sample X255,115371,
K,16,Sample X256,117575,
K,17,Sample X257,123092,
K,18,Sample X258,106505,
K,19,Sample X259,86295,
K,20,Sample X260,126850,
K,21,Sample X261,136779,
K,22,Sample X262,139888,
K,23,Sample X263,133101,
K,24,Sample X264,145176,
L,1,Sample X265,147974,
L,2,Sample X266,3137,
L,3,Sample X267,3147,
L,4,Sample X268,3121,
L,5,Sample X269,124444,
L,6,Sample X270,129488,
L,7,Sample X271,131641,
L,8,Sample X272,132569,
L,9,Sample X273,124507,
L,10,Sample X274,89877,
L,11,Sample X275,104957,
L,12,Sample X276,87499,
L,13,Sample X277,129812,
L,14,Sample X278,130207,
L,15,Sample X279,114230,
L,16,Sample X280,80243,
L,17,Sample X281,116986,
L,18,Sample X282,124066,
L,19,Sample X283,130353,
L,20,Sample X284,133672,
L,21,Sample X285,137516,
L,22,Sample X286,145832,
L,23,Sample X287,142665,
L,24,Sample X288,164004,
M,1,Sample X289,139111,
M,2,Sample X290,144582,
M,3,Sample X291,139778,
M,4,Sample X292,146533,
M,5,Sample X293,141694,
M,6,Sample X294,131991,
M,7,Sample X295,127532,
M,8,Sample X296,115015,
M,9,Sample X297,126053,
M,10,Sample X298,105995,
M,11,Sample X299,115421,
M,12,Sample X300,133053,
M,13,Sample X301,107749,
M,14,Sample X302,126447,
M,15,Sample X303,134376,
M,16,Sample X304,109215,
M,17,Sample X305,136079,
M,18,Sample X306,137001,
M,19,Sample X307,127609,
M,20,Sample X308,137266,
M,21,Sample X309,129582,
M,22,Sample X310,133860,
M,23,Sample X311,138492,
M,24,Sample X312,153533,
N,1,Sample X313,142873,
N,2,Sample X314,144791,
N,3,Sample X315,138045,
N,4,Sample X316,132452,
N,5,Sample X317,132516,
N,6,Sample X318,124855,
N,7,Sample X319,130435,
N,8,Sample X320,125250,
N,9,Sample X321,133706,
N,10,Sample X322,130480,
N,11,Sample X323,136697,
N,12,Sample X324,137633,
N,13,Sample X325,126716,
N,14,Sample X326,126292,
N,15,Sample X327,125096,
N,16,Sample X328,130405,
N,17,Sample X329,133022,
N,18,Sample X330,123329,
N,19,Sample X331,134031,
N,20,Sample X332,134579,
N,21,Sample X333,130884,
N,22,Sample X334,134002,
N,23,Sample X335,140079,
N,24,Sample X336,159481,
O,1,Sample X337,142794,
O,2,Sample X338,160544,
O,3,Sample X339,161939,
O,4,Sample X340,153436,
O,5,Sample X341,147005,
O,6,Sample X342,140643,
O,7,Sample X343,137268,
O,8,Sample X344,137354,
O,9,Sample X345,136146,
O,10,Sample X346,134579,
O,11,Sample X347,148432,
O,12,Sample X348,139133,
O,13,Sample X349,140165,
O,14,Sample X350,151359,
O,15,Sample X351,136629,
O,16,Sample X352,135443,
O,17,Sample X353,144724,
O,18,Sample X354,137317,
O,19,Sample X355,136190,
O,20,Sample X356,143689,
O,21,Sample X357,140242,
O,22,Sample X358,144097,
O,23,Sample X359,145784,
O,24,Sample X360,146202,
P,1,Sample X361,153493,
P,2,Sample X362,151064,
P,3,Sample X363,152722,
P,4,Sample X364,138198,
P,5,Sample X365,148552,
P,6,Sample X366,146049,
P,7,Sample X367,142332,
P,8,Sample X368,144000,
P,9,Sample X369,141689,
P,10,Sample X370,141059,
P,11,Sample X371,148354,
P,12,Sample X372,142530,
P,13,Sample X373,145348,
P,14,Sample X374,144097,
P,15,Sample X375,151537,
P,16,Sample X376,143665,
P,17,Sample X377,154374,
P,18,Sample X378,153551,
P,19,Sample X379,141179,
P,20,Sample X380,147070,
P,21,Sample X381,148130,
P,22,Sample X382,151840,
P,23,Sample X383,148054,
P,24,Sample X384,153508,
