Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,454917,
A,2,Sample X2,437006,
A,3,Sample X3,454782,
A,4,Sample X4,413750,
A,5,Sample X5,426088,
A,6,Sample X6,435159,
A,7,Sample X7,418411,
A,8,Sample X8,407718,
A,9,Sample X9,508,
A,10,Sample X10,325,
A,11,Sample X11,279,
A,12,Sample X12,292,
A,13,Sample X13,74270,
A,14,Sample X14,275820,
A,15,Sample X15,343181,
A,16,Sample X16,367433,
A,17,Sample X17,381064,
A,18,Sample X18,391744,
A,19,Sample X19,417591,
A,20,Sample X20,434975,
A,21,Sample X21,395644,
A,22,Sample X22,423857,
A,23,Sample X23,418511,
A,24,Sample X24,412406,
B,1,Sample X25,484658,
B,2,Sample X26,433426,
B,3,Sample X27,417313,
B,4,Sample X28,414717,
B,5,Sample X29,429804,
B,6,Sample X30,400010,
B,7,Sample X31,366257,
B,8,Sample X32,411506,
B,9,Sample X33,20930,
B,10,Sample X34,19714,
B,11,Sample X35,20609,
B,12,Sample X36,19887,
B,13,Sample X37,35106,
B,14,Sample X38,40051,
B,15,Sample X39,67943,
B,16,Sample X40,112358,
B,17,Sample X41,157643,
B,18,Sample X42,230141,
B,19,Sample X43,322754,
B,20,Sample X44,362759,
B,21,Sample X45,359835,
B,22,Sample X46,403412,
B,23,Sample X47,418949,
B,24,Sample X48,433218,
C,1,Sample X49,420027,
C,2,Sample X50,108673,
C,3,Sample X51,149113,
C,4,Sample X52,244458,
C,5,Sample X53,346823,
C,6,Sample X54,402115,
C,7,Sample X55,379326,
C,8,Sample X56,378780,
C,9,Sample X57,407589,
C,10,Sample X58,397981,
C,11,Sample X59,393744,
C,12,Sample X60,388366,
C,13,Sample X61,56933,
C,14,Sample X62,108685,
C,15,Sample X63,176393,
C,16,Sample X64,261776,
C,17,Sample X65,285253,
C,18,Sample X66,179228,
C,19,Sample X67,261887,
C,20,Sample X68,333131,
C,21,Sample X69,380853,
C,22,Sample X70,373982,
C,23,Sample X71,434393,
C,24,Sample X72,412585,
D,1,Sample X73,462806,
D,2,Sample X74,304764,
D,3,Sample X75,343197,
D,4,Sample X76,369702,
D,5,Sample X77,375059,
D,6,Sample X78,400745,
D,7,Sample X79,343536,
D,8,Sample X80,359244,
D,9,Sample X81,412303,
D,10,Sample X82,413888,
D,11,Sample X83,366876,
D,12,Sample X84,361625,
D,13,Sample X85,347046,
D,14,Sample X86,356274,
D,15,Sample X87,374165,
D,16,Sample X88,353159,
D,17,Sample X89,386955,
D,18,Sample X90,372012,
D,19,Sample X91,373820,
D,20,Sample X92,385561,
D,21,Sample X93,368808,
D,22,Sample X94,363088,
D,23,Sample X95,414945,
D,24,Sample X96,431309,
E,1,Sample X97,423882,
E,2,Sample X98,173441,
E,3,Sample X99,197312,
E,4,Sample X100,272503,
E,5,Sample X101,318248,
E,6,Sample X102,342883,
E,7,Sample X103,361385,
E,8,Sample X104,345009,
E,9,Sample X105,389035,
E,10,Sample X106,386693,
E,11,Sample X107,370776,
E,12,Sample X108,398559,
E,13,Sample X109,222493,
E,14,Sample X110,279013,
E,15,Sample X111,319295,
E,16,Sample X112,386241,
E,17,Sample X113,369755,
E,18,Sample X114,354849,
E,19,Sample X115,375418,
E,20,Sample X116,369611,
E,21,Sample X117,393227,
E,22,Sample X118,418957,
E,23,Sample X119,432670,
E,24,Sample X120,430966,
F,1,Sample X121,454964,
F,2,Sample X122,10663,
F,3,Sample X123,25386,
F,4,Sample X124,58028,
F,5,Sample X125,149195,
F,6,Sample X126,280875,
F,7,Sample X127,334703,
F,8,Sample X128,350907,
F,9,Sample X129,384912,
F,10,Sample X130,368662,
F,11,Sample X131,334547,
F,12,Sample X132,368687,
F,13,Sample X133,331286,
F,14,Sample X134,391573,
F,15,Sample X135,418503,
F,16,Sample X136,438623,
F,17,Sample X137,460349,
F,18,Sample X138,399635,
F,19,Sample X139,406068,
F,20,Sample X140,456033,
F,21,Sample X141,414072,
F,22,Sample X142,420212,
F,23,Sample X143,436389,
F,24,Sample X144,444336,
G,1,Sample X145,488326,
G,2,Sample X146,382020,
G,3,Sample X147,422784,
G,4,Sample X148,382203,
G,5,Sample X149,330943,
G,6,Sample X150,359023,
G,7,Sample X151,320806,
G,8,Sample X152,394365,
G,9,Sample X153,348583,
G,10,Sample X154,358024,
G,11,Sample X155,344380,
G,12,Sample X156,366918,
G,13,Sample X157,51065,
G,14,Sample X158,55249,
G,15,Sample X159,55682,
G,16,Sample X160,49552,
G,17,Sample X161,57784,
G,18,Sample X162,58631,
G,19,Sample X163,92977,
G,20,Sample X164,145630,
G,21,Sample X165,315936,
G,22,Sample X166,375906,
G,23,Sample X167,425373,
G,24,Sample X168,445350,
H,1,Sample X169,445615,
H,2,Sample X170,412298,
H,3,Sample X171,391904,
H,4,Sample X172,409316,
H,5,Sample X173,387483,
H,6,Sample X174,374976,
H,7,Sample X175,310174,
H,8,Sample X176,273933,
H,9,Sample X177,302844,
H,10,Sample X178,342741,
