Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,369416,
A,2,Sample X2,276424,
A,3,Sample X3,270004,
A,4,Sample X4,303258,
A,5,Sample X5,286575,
A,6,Sample X6,287612,
A,7,Sample X7,299663,
A,8,Sample X8,302101,
A,9,Sample X9,382,
A,10,Sample X10,258,
A,11,Sample X11,199,
A,12,Sample X12,216,
A,13,Sample X13,53631,
A,14,Sample X14,216228,
A,15,Sample X15,276950,
A,16,Sample X16,278915,
A,17,Sample X17,277990,
A,18,Sample X18,259486,
A,19,Sample X19,274824,
A,20,Sample X20,285899,
A,21,Sample X21,273917,
A,22,Sample X22,258124,
A,23,Sample X23,292885,
A,24,Sample X24,302862,
B,1,Sample X25,352276,
B,2,Sample X26,306647,
B,3,Sample X27,323344,
B,4,Sample X28,315492,
B,5,Sample X29,303819,
B,6,Sample X30,277686,
B,7,Sample X31,254951,
B,8,Sample X32,274424,
B,9,Sample X33,13915,
B,10,Sample X34,13487,
B,11,Sample X35,11994,
B,12,Sample X36,12819,
B,13,Sample X37,22843,
B,14,Sample X38,30591,
B,15,Sample X39,54214,
B,16,Sample X40,82850,
B,17,Sample X41,116343,
B,18,Sample X42,169337,
B,19,Sample X43,203850,
B,20,Sample X44,292911,
B,21,Sample X45,267318,
B,22,Sample X46,252042,
B,23,Sample X47,314373,
B,24,Sample X48,248145,
C,1,Sample X49,254159,
C,2,Sample X50,104573,
C,3,Sample X51,133959,
C,4,Sample X52,246987,
C,5,Sample X53,279496,
C,6,Sample X54,218518,
C,7,Sample X55,294510,
C,8,Sample X56,319874,
C,9,Sample X57,309830,
C,10,Sample X58,273568,
C,11,Sample X59,328310,
C,12,Sample X60,251673,
C,13,Sample X61,252944,
C,14,Sample X62,226961,
C,15,Sample X63,279014,
C,16,Sample X64,305488,
C,17,Sample X65,276548,
C,18,Sample X66,273386,
C,19,Sample X67,276671,
C,20,Sample X68,243117,
C,21,Sample X69,293242,
C,22,Sample X70,256498,
C,23,Sample X71,310137,
C,24,Sample X72,290968,
D,1,Sample X73,323388,
D,2,Sample X74,36331,
D,3,Sample X75,29035,
D,4,Sample X76,47020,
D,5,Sample X77,47652,
D,6,Sample X78,51692,
D,7,Sample X79,65337,
D,8,Sample X80,119289,
D,9,Sample X81,168107,
D,10,Sample X82,270337,
D,11,Sample X83,309961,
D,12,Sample X84,318854,
D,13,Sample X85,34747,
D,14,Sample X86,40045,
D,15,Sample X87,168110,
D,16,Sample X88,280173,
D,17,Sample X89,270927,
D,18,Sample X90,258345,
D,19,Sample X91,287300,
D,20,Sample X92,292106,
D,21,Sample X93,268410,
D,22,Sample X94,283501,
D,23,Sample X95,295403,
D,24,Sample X96,286919,
E,1,Sample X97,331692,
E,2,Sample X98,8747,
E,3,Sample X99,19356,
E,4,Sample X100,53227,
E,5,Sample X101,103305,
E,6,Sample X102,184080,
E,7,Sample X103,222211,
E,8,Sample X104,249896,
E,9,Sample X105,269833,
E,10,Sample X106,268617,
E,11,Sample X107,280557,
E,12,Sample X108,331799,
E,13,Sample X109,1692,
E,14,Sample X110,1514,
E,15,Sample X111,2504,
E,16,Sample X112,105640,
E,17,Sample X113,194370,
E,18,Sample X114,196913,
E,19,Sample X115,263683,
E,20,Sample X116,270968,
E,21,Sample X117,283314,
E,22,Sample X118,298006,
E,23,Sample X119,251468,
E,24,Sample X120,311096,
F,1,Sample X121,259297,
F,2,Sample X122,33041,
F,3,Sample X123,43196,
F,4,Sample X124,50936,
F,5,Sample X125,76668,
F,6,Sample X126,100906,
F,7,Sample X127,135271,
F,8,Sample X128,222936,
F,9,Sample X129,269141,
F,10,Sample X130,276293,
F,11,Sample X131,263979,
F,12,Sample X132,301296,
F,13,Sample X133,112298,
F,14,Sample X134,142695,
F,15,Sample X135,237509,
F,16,Sample X136,276086,
F,17,Sample X137,255124,
F,18,Sample X138,233115,
F,19,Sample X139,307546,
F,20,Sample X140,313271,
F,21,Sample X141,312994,
F,22,Sample X142,294366,
F,23,Sample X143,284184,
F,24,Sample X144,269512,
G,1,Sample X145,327462,
G,2,Sample X146,1630,
G,3,Sample X147,2693,
G,4,Sample X148,280226,
G,5,Sample X149,259401,
G,6,Sample X150,294194,
G,7,Sample X151,253813,
G,8,Sample X152,297172,
G,9,Sample X153,313758,
G,10,Sample X154,321413,
G,11,Sample X155,332540,
G,12,Sample X156,297072,
G,13,Sample X157,115026,
G,14,Sample X158,147052,
G,15,Sample X159,159395,
G,16,Sample X160,238934,
G,17,Sample X161,261288,
G,18,Sample X162,267391,
G,19,Sample X163,261311,
G,20,Sample X164,317992,
G,21,Sample X165,302378,
G,22,Sample X166,297707,
G,23,Sample X167,305194,
G,24,Sample X168,311077,
H,1,Sample X169,315302,
H,2,Sample X170,17981,
H,3,Sample X171,31701,
H,4,Sample X172,127615,
H,5,Sample X173,289261,
H,6,Sample X174,347226,
H,7,Sample X175,354620,
H,8,Sample X176,325829,
H,9,Sample X177,308703,
H,10,Sample X178,292163,
H,11,Sample X179,267390,
H,12,Sample X180,278957,
H,13,Sample X181,16427,
H,14,Sample X182,38627,
H,15,Sample X183,214828,
H,16,Sample X184,197042,
H,17,Sample X185,254276,
H,18,Sample X186,329794,
H,19,Sample X187,273736,
H,20,Sample X188,299934,
H,21,Sample X189,269813,
H,22,Sample X190,273171,
H,23,Sample X191,271509,
H,24,Sample X192,315065,
I,1,Sample X193,268791,
I,2,Sample X194,98408,
I,3,Sample X195,94636,
I,4,Sample X196,126404,
I,5,Sample X197,198418,
I,6,Sample X198,270453,
I,7,Sample X199,276997,
I,8,Sample X200,308976,
I,9,Sample X201,321610,
I,10,Sample X202,317084,
I,11,Sample X203,273636,
I,12,Sample X204,326478,
I,13,Sample X205,283888,
I,14,Sample X206,289159,
I,15,Sample X207,305330,
I,16,Sample X208,299398,
I,17,Sample X209,297694,
I,18,Sample X210,84567,
I,19,Sample X211,132097,
I,20,Sample X212,197017,
I,21,Sample X213,253538,
