Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,254568,
A,2,Sample X2,267757,
A,3,Sample X3,249612,
A,4,Sample X4,222628,
A,5,Sample X5,216663,
A,6,Sample X6,202981,
A,7,Sample X7,199224,
A,8,Sample X8,210506,
A,9,Sample X9,332,
A,10,Sample X10,192,
A,11,Sample X11,188,
A,12,Sample X12,235,
A,13,Sample X13,80776,
A,14,Sample X14,166531,
A,15,Sample X15,201514,
A,16,Sample X16,221133,
A,17,Sample X17,224416,
A,18,Sample X18,198722,
A,19,Sample X19,211826,
A,20,Sample X20,205109,
A,21,Sample X21,227770,
A,22,Sample X22,218792,
A,23,Sample X23,235035,
A,24,Sample X24,291021,
B,1,Sample X25,248098,
B,2,Sample X26,232170,
B,3,Sample X27,226890,
B,4,Sample X28,220215,
B,5,Sample X29,233831,
B,6,Sample X30,213474,
B,7,Sample X31,215087,
B,8,Sample X32,214458,
B,9,Sample X33,9609,
B,10,Sample X34,10103,
B,11,Sample X35,9683,
B,12,Sample X36,10839,
B,13,Sample X37,19040,
B,14,Sample X38,24182,
B,15,Sample X39,35894,
B,16,Sample X40,47975,
B,17,Sample X41,83185,
B,18,Sample X42,145262,
B,19,Sample X43,155959,
B,20,Sample X44,191977,
B,21,Sample X45,189626,
B,22,Sample X46,198027,
B,23,Sample X47,244381,
B,24,Sample X48,240920,
C,1,Sample X49,254930,
C,2,Sample X50,105073,
C,3,Sample X51,171058,
C,4,Sample X52,201150,
C,5,Sample X53,209535,
C,6,Sample X54,221860,
C,7,Sample X55,207966,
C,8,Sample X56,231813,
C,9,Sample X57,227236,
C,10,Sample X58,209720,
C,11,Sample X59,218696,
C,12,Sample X60,204611,
C,13,Sample X61,136228,
C,14,Sample X62,196826,
C,15,Sample X63,235301,
C,16,Sample X64,232876,
C,17,Sample X65,238582,
C,18,Sample X66,215152,
C,19,Sample X67,240502,
C,20,Sample X68,199327,
C,21,Sample X69,194791,
C,22,Sample X70,171941,
C,23,Sample X71,225990,
C,24,Sample X72,227261,
D,1,Sample X73,241565,
D,2,Sample X74,2419,
D,3,Sample X75,8882,
D,4,Sample X76,41282,
D,5,Sample X77,112585,
D,6,Sample X78,163204,
D,7,Sample X79,191635,
D,8,Sample X80,197444,
D,9,Sample X81,216665,
D,10,Sample X82,237687,
D,11,Sample X83,228033,
D,12,Sample X84,208550,
D,13,Sample X85,90923,
D,14,Sample X86,146016,
D,15,Sample X87,194682,
D,16,Sample X88,168979,
D,17,Sample X89,155703,
D,18,Sample X90,142951,
D,19,Sample X91,131890,
D,20,Sample X92,130164,
D,21,Sample X93,156239,
D,22,Sample X94,189075,
D,23,Sample X95,224587,
D,24,Sample X96,226363,
E,1,Sample X97,262614,
E,2,Sample X98,82212,
E,3,Sample X99,101623,
E,4,Sample X100,112155,
E,5,Sample X101,196661,
E,6,Sample X102,228204,
E,7,Sample X103,228199,
E,8,Sample X104,201903,
E,9,Sample X105,226464,
E,10,Sample X106,185177,
E,11,Sample X107,224636,
E,12,Sample X108,216098,
E,13,Sample X109,1084,
E,14,Sample X110,1155,
E,15,Sample X111,1749,
E,16,Sample X112,35049,
E,17,Sample X113,123821,
E,18,Sample X114,171544,
E,19,Sample X115,184742,
E,20,Sample X116,195684,
E,21,Sample X117,207655,
E,22,Sample X118,186311,
E,23,Sample X119,199552,
E,24,Sample X120,243469,
F,1,Sample X121,230295,
F,2,Sample X122,5317,
F,3,Sample X123,8618,
F,4,Sample X124,38122,
F,5,Sample X125,98681,
F,6,Sample X126,160082,
F,7,Sample X127,181704,
F,8,Sample X128,192672,
F,9,Sample X129,237996,
F,10,Sample X130,218330,
F,11,Sample X131,230315,
F,12,Sample X132,213393,
F,13,Sample X133,8518,
F,14,Sample X134,19298,
F,15,Sample X135,42798,
F,16,Sample X136,89392,
F,17,Sample X137,151577,
F,18,Sample X138,161900,
F,19,Sample X139,195244,
F,20,Sample X140,176987,
F,21,Sample X141,216833,
F,22,Sample X142,209248,
F,23,Sample X143,221021,
F,24,Sample X144,209738,
G,1,Sample X145,243709,
G,2,Sample X146,220397,
G,3,Sample X147,192763,
G,4,Sample X148,224247,
G,5,Sample X149,214358,
G,6,Sample X150,210197,
G,7,Sample X151,189168,
G,8,Sample X152,199441,
G,9,Sample X153,185973,
G,10,Sample X154,213240,
G,11,Sample X155,205542,
G,12,Sample X156,203322,
G,13,Sample X157,4674,
G,14,Sample X158,12685,
G,15,Sample X159,31907,
G,16,Sample X160,79651,
G,17,Sample X161,135048,
G,18,Sample X162,159300,
G,19,Sample X163,213125,
G,20,Sample X164,196208,
G,21,Sample X165,213011,
G,22,Sample X166,189270,
G,23,Sample X167,182398,
G,24,Sample X168,187844,
H,1,Sample X169,229199,
H,2,Sample X170,206393,
H,3,Sample X171,197745,
H,4,Sample X172,204056,
H,5,Sample X173,194796,
H,6,Sample X174,213404,
H,7,Sample X175,222747,
H,8,Sample X176,192527,
H,9,Sample X177,195511,
H,10,Sample X178,173447,
H,11,Sample X179,181092,
H,12,Sample X180,207040,
H,13,Sample X181,179485,
H,14,Sample X182,189484,
H,15,Sample X183,214743,
H,16,Sample X184,219661,
H,17,Sample X185,204754,
H,18,Sample X186,205597,
H,19,Sample X187,198037,
H,20,Sample X188,194506,
H,21,Sample X189,166537,
H,22,Sample X190,190760,
H,23,Sample X191,227941,
H,24,Sample X192,231008,
I,1,Sample X193,255823,
I,2,Sample X194,129874,
I,3,Sample X195,134520,
I,4,Sample X196,185769,
I,5,Sample X197,206813,
I,6,Sample X198,207048,
I,7,Sample X199,222557,
I,8,Sample X200,242245,
I,9,Sample X201,252692,
I,10,Sample X202,213358,
I,11,Sample X203,200980,
I,12,Sample X204,183983,
I,13,Sample X205,1317,
I,14,Sample X206,1279,
I,15,Sample X207,3953,
I,16,Sample X208,129627,
I,17,Sample X209,150189,
I,18,Sample X210,217963,
I,19,Sample X211,225967,
I,20,Sample X212,191209,
I,21,Sample X213,204257,
I,22,Sample X214,194962,
I,23,Sample X215,197822,
I,24,Sample X216,228485,
J,1,Sample X217,227663,
J,2,Sample X218,197075,
J,3,Sample X219,210101,
J,4,Sample X220,213164,
J,5,Sample X221,196817,
J,6,Sample X222,213221,
J,7,Sample X223,239706,
J,8,Sample X224,208806,
J,9,Sample X225,222392,
J,10,Sample X226,185617,
J,11,Sample X227,202252,
J,12,Sample X228,193231,
J,13,Sample X229,177678,
J,14,Sample X230,175132,
J,15,Sample X231,189925,
J,16,Sample X232,198403,
J,17,Sample X233,196295,
J,18,Sample X234,189852,
J,19,Sample X235,176587,
J,20,Sample X236,165212,
J,21,Sample X237,195608,
J,22,Sample X238,177756,
J,23,Sample X239,198748,
