Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,135144,
A,2,Sample X2,136139,
A,3,Sample X3,134773,
A,4,Sample X4,148251,
A,5,Sample X5,142346,
A,6,Sample X6,141549,
A,7,Sample X7,138611,
A,8,Sample X8,143795,
A,9,Sample X9,2192,
A,10,Sample X10,2231,
A,11,Sample X11,2233,
A,12,Sample X12,2240,
A,13,Sample X13,57347,
A,14,Sample X14,112802,
A,15,Sample X15,130454,
A,16,Sample X16,125167,
A,17,Sample X17,125858,
A,18,Sample X18,127127,
A,19,Sample X19,144348,
A,20,Sample X20,152810,
A,21,Sample X21,152568,
A,22,Sample X22,140979,
A,23,Sample X23,139114,
A,24,Sample X24,150740,
B,1,Sample X25,145741,
B,2,Sample X26,146472,
B,3,Sample X27,144565,
B,4,Sample X28,148032,
B,5,Sample X29,146603,
B,6,Sample X30,145443,
B,7,Sample X31,132260,
B,8,Sample X32,141584,
B,9,Sample X33,111186,
B,10,Sample X34,111308,
B,11,Sample X35,111516,
B,12,Sample X36,113166,
B,13,Sample X37,145482,
B,14,Sample X38,156131,
B,15,Sample X39,154419,
B,16,Sample X40,157184,
B,17,Sample X41,143962,
B,18,Sample X42,142720,
B,19,Sample X43,149532,
B,20,Sample X44,141701,
B,21,Sample X45,150176,
B,22,Sample X46,143934,
B,23,Sample X47,146120,
B,24,Sample X48,138923,
C,1,Sample X49,147679,
C,2,Sample X50,154951,
C,3,Sample X51,155282,
C,4,Sample X52,154158,
C,5,Sample X53,150685,
C,6,Sample X54,149843,
C,7,Sample X55,153543,
C,8,Sample X56,153882,
C,9,Sample X57,155036,
C,10,Sample X58,144886,
C,11,Sample X59,147156,
C,12,Sample X60,143687,
C,13,Sample X61,152859,
C,14,Sample X62,151538,
C,15,Sample X63,144534,
C,16,Sample X64,155211,
C,17,Sample X65,142183,
C,18,Sample X66,164256,
C,19,Sample X67,145997,
C,20,Sample X68,151946,
C,21,Sample X69,147671,
C,22,Sample X70,148179,
C,23,Sample X71,146756,
C,24,Sample X72,140346,
D,1,Sample X73,143907,
D,2,Sample X74,116293,
D,3,Sample X75,134855,
D,4,Sample X76,147922,
D,5,Sample X77,167071,
D,6,Sample X78,164776,
D,7,Sample X79,167263,
D,8,Sample X80,147472,
D,9,Sample X81,146104,
D,10,Sample X82,140887,
D,11,Sample X83,143161,
D,12,Sample X84,144692,
D,13,Sample X85,75640,
D,14,Sample X86,86710,
D,15,Sample X87,110095,
D,16,Sample X88,142364,
D,17,Sample X89,148481,
D,18,Sample X90,147946,
D,19,Sample X91,144359,
D,20,Sample X92,128150,
D,21,Sample X93,139267,
D,22,Sample X94,140728,
D,23,Sample X95,155843,
D,24,Sample X96,147151,
E,1,Sample X97,140986,
E,2,Sample X98,51932,
E,3,Sample X99,124649,
E,4,Sample X100,145889,
E,5,Sample X101,149654,
E,6,Sample X102,151188,
E,7,Sample X103,143664,
E,8,Sample X104,152824,
E,9,Sample X105,146689,
E,10,Sample X106,141727,
E,11,Sample X107,156112,
E,12,Sample X108,149930,
E,13,Sample X109,2837,
E,14,Sample X110,2817,
E,15,Sample X111,3418,
E,16,Sample X112,116591,
E,17,Sample X113,137437,
E,18,Sample X114,150353,
E,19,Sample X115,156201,
E,20,Sample X116,155130,
E,21,Sample X117,143855,
E,22,Sample X118,151654,
E,23,Sample X119,148587,
E,24,Sample X120,143902,
F,1,Sample X121,133066,
F,2,Sample X122,154374,
F,3,Sample X123,156920,
F,4,Sample X124,159940,
F,5,Sample X125,161968,
F,6,Sample X126,165419,
F,7,Sample X127,155175,
F,8,Sample X128,157100,
F,9,Sample X129,160592,
F,10,Sample X130,153717,
F,11,Sample X131,151720,
F,12,Sample X132,151042,
F,13,Sample X133,139809,
F,14,Sample X134,133506,
F,15,Sample X135,147330,
F,16,Sample X136,128644,
F,17,Sample X137,145702,
F,18,Sample X138,151385,
F,19,Sample X139,140937,
F,20,Sample X140,148880,
F,21,Sample X141,145877,
F,22,Sample X142,146685,
F,23,Sample X143,150771,
F,24,Sample X144,139924,
G,1,Sample X145,138591,
G,2,Sample X146,2661,
G,3,Sample X147,8483,
G,4,Sample X148,139872,
G,5,Sample X149,142793,
G,6,Sample X150,149932,
G,7,Sample X151,164474,
G,8,Sample X152,141324,
G,9,Sample X153,155130,
G,10,Sample X154,135866,
G,11,Sample X155,129520,
G,12,Sample X156,131941,
G,13,Sample X157,138022,
G,14,Sample X158,134058,
G,15,Sample X159,154702,
G,16,Sample X160,150148,
G,17,Sample X161,149876,
G,18,Sample X162,158181,
G,19,Sample X163,155672,
G,20,Sample X164,138298,
G,21,Sample X165,148157,
G,22,Sample X166,160295,
G,23,Sample X167,146855,
G,24,Sample X168,131058,
H,1,Sample X169,154120,
H,2,Sample X170,95495,
H,3,Sample X171,109663,
H,4,Sample X172,135133,
H,5,Sample X173,137854,
H,6,Sample X174,155251,
H,7,Sample X175,159206,
H,8,Sample X176,127623,
H,9,Sample X177,127183,
H,10,Sample X178,128294,
H,11,Sample X179,141428,
H,12,Sample X180,116520,
H,13,Sample X181,88870,
H,14,Sample X182,82553,
H,15,Sample X183,100278,
H,16,Sample X184,111909,
H,17,Sample X185,140509,
H,18,Sample X186,155271,
H,19,Sample X187,156633,
H,20,Sample X188,158081,
H,21,Sample X189,161857,
H,22,Sample X190,149236,
H,23,Sample X191,157728,
H,24,Sample X192,145556,
I,1,Sample X193,146776,
I,2,Sample X194,155500,
I,3,Sample X195,152202,
I,4,Sample X196,154661,
I,5,Sample X197,159937,
I,6,Sample X198,147421,
I,7,Sample X199,166410,
I,8,Sample X200,156079,
I,9,Sample X201,143124,
I,10,Sample X202,149518,
I,11,Sample X203,146192,
I,12,Sample X204,147400,
I,13,Sample X205,142135,
I,14,Sample X206,138205,
I,15,Sample X207,142254,
I,16,Sample X208,149989,
I,17,Sample X209,157982,
I,18,Sample X210,156890,
I,19,Sample X211,167081,
I,20,Sample X212,165962,
I,21,Sample X213,145167,
I,22,Sample X214,157801,
I,23,Sample X215,153428,
I,24,Sample X216,151620,
J,1,Sample X217,159583,
J,2,Sample X218,146733,
J,3,Sample X219,155398,
J,4,Sample X220,162226,
J,5,Sample X221,161387,
J,6,Sample X222,163264,
J,7,Sample X223,154389,
J,8,Sample X224,156066,
J,9,Sample X225,158257,
J,10,Sample X226,143675,
