Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,478161,
A,2,Sample X2,475372,
A,3,Sample X3,427045,
A,4,Sample X4,489860,
A,5,Sample X5,453748,
A,6,Sample X6,486886,
A,7,Sample X7,474550,
A,8,Sample X8,462847,
A,9,Sample X9,459,
A,10,Sample X10,277,
A,11,Sample X11,269,
A,12,Sample X12,330,
A,13,Sample X13,98676,
A,14,Sample X14,227221,
A,15,Sample X15,405457,
A,16,Sample X16,415891,
A,17,Sample X17,444713,
A,18,Sample X18,415131,
A,19,Sample X19,432993,
A,20,Sample X20,500246,
A,21,Sample X21,432235,
A,22,Sample X22,468539,
A,23,Sample X23,460215,
A,24,Sample X24,464212,
B,1,Sample X25,482951,
B,2,Sample X26,412896,
B,3,Sample X27,459369,
B,4,Sample X28,418921,
B,5,Sample X29,467862,
B,6,Sample X30,472115,
B,7,Sample X31,450789,
B,8,Sample X32,439668,
B,9,Sample X33,23663,
B,10,Sample X34,23012,
B,11,Sample X35,22745,
B,12,Sample X36,22659,
B,13,Sample X37,44006,
B,14,Sample X38,52884,
B,15,Sample X39,83950,
B,16,Sample X40,115793,
B,17,Sample X41,162172,
B,18,Sample X42,269033,
B,19,Sample X43,359109,
B,20,Sample X44,390390,
B,21,Sample X45,392189,
B,22,Sample X46,422108,
B,23,Sample X47,450346,
B,24,Sample X48,500096,
C,1,Sample X49,485264,
C,2,Sample X50,2798,
C,3,Sample X51,2394,
C,4,Sample X52,2912,
C,5,Sample X53,79461,
C,6,Sample X54,191058,
C,7,Sample X55,262809,
C,8,Sample X56,362776,
C,9,Sample X57,394117,
C,10,Sample X58,452440,
C,11,Sample X59,407208,
C,12,Sample X60,464498,
C,13,Sample X61,457206,
C,14,Sample X62,452648,
C,15,Sample X63,410185,
C,16,Sample X64,422728,
C,17,Sample X65,448725,
C,18,Sample X66,433495,
C,19,Sample X67,449231,
C,20,Sample X68,447436,
C,21,Sample X69,457638,
C,22,Sample X70,434211,
C,23,Sample X71,471870,
C,24,Sample X72,467407,
D,1,Sample X73,457949,
D,2,Sample X74,433495,
D,3,Sample X75,443635,
D,4,Sample X76,447691,
D,5,Sample X77,436038,
D,6,Sample X78,436711,
D,7,Sample X79,418190,
D,8,Sample X80,443377,
D,9,Sample X81,436364,
D,10,Sample X82,410709,
D,11,Sample X83,412434,
D,12,Sample X84,424567,
D,13,Sample X85,286337,
D,14,Sample X86,358177,
D,15,Sample X87,369498,
D,16,Sample X88,429065,
D,17,Sample X89,431986,
D,18,Sample X90,438873,
D,19,Sample X91,445240,
D,20,Sample X92,449212,
D,21,Sample X93,441667,
D,22,Sample X94,458845,
D,23,Sample X95,476973,
D,24,Sample X96,469047,
E,1,Sample X97,487305,
E,2,Sample X98,12644,
E,3,Sample X99,43245,
E,4,Sample X100,119959,
E,5,Sample X101,238947,
E,6,Sample X102,314969,
E,7,Sample X103,350285,
E,8,Sample X104,365060,
E,9,Sample X105,411698,
E,10,Sample X106,442751,
E,11,Sample X107,394457,
E,12,Sample X108,269582,
E,13,Sample X109,2023,
E,14,Sample X110,1937,
E,15,Sample X111,1988,
E,16,Sample X112,2355,
E,17,Sample X113,2359,
E,18,Sample X114,2584,
E,19,Sample X115,2978,
E,20,Sample X116,85483,
E,21,Sample X117,406995,
E,22,Sample X118,409768,
E,23,Sample X119,466958,
E,24,Sample X120,452488,
F,1,Sample X121,457050,
F,2,Sample X122,2139,
F,3,Sample X123,4954,
F,4,Sample X124,25881,
F,5,Sample X125,147698,
F,6,Sample X126,309950,
F,7,Sample X127,370678,
F,8,Sample X128,446887,
F,9,Sample X129,464384,
F,10,Sample X130,440522,
F,11,Sample X131,426109,
F,12,Sample X132,407881,
F,13,Sample X133,34791,
F,14,Sample X134,64302,
F,15,Sample X135,105260,
F,16,Sample X136,115237,
F,17,Sample X137,243183,
F,18,Sample X138,198491,
F,19,Sample X139,324446,
F,20,Sample X140,404483,
F,21,Sample X141,448401,
F,22,Sample X142,447334,
F,23,Sample X143,413543,
F,24,Sample X144,472898,
G,1,Sample X145,459498,
G,2,Sample X146,3743,
G,3,Sample X147,10165,
G,4,Sample X148,54152,
G,5,Sample X149,170982,
G,6,Sample X150,268628,
G,7,Sample X151,319337,
G,8,Sample X152,364018,
G,9,Sample X153,431333,
G,10,Sample X154,425089,
G,11,Sample X155,441389,
G,12,Sample X156,413250,
G,13,Sample X157,438303,
G,14,Sample X158,410235,
G,15,Sample X159,440852,
G,16,Sample X160,446851,
G,17,Sample X161,409651,
G,18,Sample X162,424044,
G,19,Sample X163,412921,
G,20,Sample X164,418611,
G,21,Sample X165,424430,
G,22,Sample X166,446944,
G,23,Sample X167,470441,
G,24,Sample X168,482947,
H,1,Sample X169,447059,
H,2,Sample X170,429004,
H,3,Sample X171,431634,
H,4,Sample X172,458837,
H,5,Sample X173,467749,
H,6,Sample X174,448001,
H,7,Sample X175,431505,
H,8,Sample X176,453571,
H,9,Sample X177,432342,
H,10,Sample X178,452765,
H,11,Sample X179,398334,
H,12,Sample X180,427159,
H,13,Sample X181,430818,
H,14,Sample X182,426191,
H,15,Sample X183,418892,
H,16,Sample X184,433757,
H,17,Sample X185,410417,
H,18,Sample X186,416978,
H,19,Sample X187,407516,
H,20,Sample X188,425939,
H,21,Sample X189,384976,
H,22,Sample X190,457633,
H,23,Sample X191,403708,
H,24,Sample X192,424179,
I,1,Sample X193,455959,
I,2,Sample X194,41672,
I,3,Sample X195,73284,
I,4,Sample X196,131320,
I,5,Sample X197,184179,
I,6,Sample X198,340401,
I,7,Sample X199,367728,
I,8,Sample X200,427901,
I,9,Sample X201,425478,
I,10,Sample X202,428816,
I,11,Sample X203,397006,
I,12,Sample X204,430417,
I,13,Sample X205,2432,
I,14,Sample X206,32750,
I,15,Sample X207,304081,
I,16,Sample X208,415788,
I,17,Sample X209,381127,
I,18,Sample X210,428229,
