Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,154337,
A,2,Sample X2,161273,
A,3,Sample X3,150275,
A,4,Sample X4,156391,
A,5,Sample X5,150271,
A,6,Sample X6,166410,
A,7,Sample X7,162314,
A,8,Sample X8,161210,
A,9,Sample X9,2396,
A,10,Sample X10,2392,
A,11,Sample X11,2380,
A,12,Sample X12,2370,
A,13,Sample X13,91493,
A,14,Sample X14,119414,
A,15,Sample X15,141008,
A,16,Sample X16,140287,
A,17,Sample X17,143903,
A,18,Sample X18,148923,
A,19,Sample X19,151583,
A,20,Sample X20,151014,
A,21,Sample X21,150868,
A,22,Sample X22,162190,
A,23,Sample X23,144590,
A,24,Sample X24,149412,
B,1,Sample X25,155600,
B,2,Sample X26,165184,
B,3,Sample X27,162016,
B,4,Sample X28,164068,
B,5,Sample X29,162939,
B,6,Sample X30,163784,
B,7,Sample X31,159756,
B,8,Sample X32,158358,
B,9,Sample X33,117053,
B,10,Sample X34,108400,
B,11,Sample X35,109888,
B,12,Sample X36,107139,
B,13,Sample X37,159368,
B,14,Sample X38,161348,
B,15,Sample X39,164586,
B,16,Sample X40,158309,
B,17,Sample X41,158452,
B,18,Sample X42,172897,
B,19,Sample X43,154064,
B,20,Sample X44,149785,
B,21,Sample X45,148167,
B,22,Sample X46,151482,
B,23,Sample X47,149398,
B,24,Sample X48,142447,
C,1,Sample X49,156809,
C,2,Sample X50,162146,
C,3,Sample X51,159061,
C,4,Sample X52,163848,
C,5,Sample X53,164219,
C,6,Sample X54,160407,
C,7,Sample X55,166532,
C,8,Sample X56,158431,
C,9,Sample X57,160732,
C,10,Sample X58,171600,
C,11,Sample X59,158017,
C,12,Sample X60,157223,
C,13,Sample X61,151996,
C,14,Sample X62,156781,
C,15,Sample X63,150127,
C,16,Sample X64,160930,
C,17,Sample X65,156349,
C,18,Sample X66,162141,
C,19,Sample X67,153520,
C,20,Sample X68,150280,
C,21,Sample X69,143207,
C,22,Sample X70,153394,
C,23,Sample X71,145594,
C,24,Sample X72,158096,
D,1,Sample X73,158123,
D,2,Sample X74,128599,
D,3,Sample X75,138712,
D,4,Sample X76,158764,
D,5,Sample X77,167889,
D,6,Sample X78,172396,
D,7,Sample X79,174044,
D,8,Sample X80,162312,
D,9,Sample X81,164119,
D,10,Sample X82,160054,
D,11,Sample X83,158759,
D,12,Sample X84,163778,
D,13,Sample X85,90296,
D,14,Sample X86,99442,
D,15,Sample X87,128238,
D,16,Sample X88,146302,
D,17,Sample X89,141349,
D,18,Sample X90,151615,
D,19,Sample X91,148436,
D,20,Sample X92,152814,
D,21,Sample X93,160400,
D,22,Sample X94,150477,
D,23,Sample X95,147614,
D,24,Sample X96,150145,
E,1,Sample X97,160138,
E,2,Sample X98,47127,
E,3,Sample X99,130082,
E,4,Sample X100,156894,
E,5,Sample X101,164858,
E,6,Sample X102,161883,
E,7,Sample X103,165043,
E,8,Sample X104,162754,
E,9,Sample X105,161979,
E,10,Sample X106,168532,
E,11,Sample X107,164557,
E,12,Sample X108,157848,
E,13,Sample X109,3084,
E,14,Sample X110,3044,
E,15,Sample X111,3533,
E,16,Sample X112,121035,
E,17,Sample X113,152921,
E,18,Sample X114,160934,
E,19,Sample X115,165633,
E,20,Sample X116,153830,
E,21,Sample X117,156227,
E,22,Sample X118,148718,
E,23,Sample X119,153699,
E,24,Sample X120,155456,
F,1,Sample X121,152697,
F,2,Sample X122,164660,
F,3,Sample X123,170297,
F,4,Sample X124,170624,
F,5,Sample X125,167052,
F,6,Sample X126,169126,
F,7,Sample X127,168032,
F,8,Sample X128,166310,
F,9,Sample X129,164676,
F,10,Sample X130,156623,
F,11,Sample X131,168004,
F,12,Sample X132,157279,
F,13,Sample X133,166028,
F,14,Sample X134,156880,
F,15,Sample X135,157747,
F,16,Sample X136,156384,
F,17,Sample X137,157490,
F,18,Sample X138,148704,
F,19,Sample X139,158319,
F,20,Sample X140,151265,
F,21,Sample X141,156407,
F,22,Sample X142,151870,
F,23,Sample X143,147383,
F,24,Sample X144,144905,
G,1,Sample X145,155846,
G,2,Sample X146,2918,
G,3,Sample X147,8027,
G,4,Sample X148,157595,
G,5,Sample X149,153924,
G,6,Sample X150,152468,
G,7,Sample X151,152678,
G,8,Sample X152,166226,
G,9,Sample X153,158647,
G,10,Sample X154,153259,
G,11,Sample X155,154203,
G,12,Sample X156,150714,
G,13,Sample X157,150513,
G,14,Sample X158,154738,
G,15,Sample X159,151448,
G,16,Sample X160,146576,
G,17,Sample X161,139853,
G,18,Sample X162,152801,
G,19,Sample X163,154965,
G,20,Sample X164,154543,
G,21,Sample X165,150087,
G,22,Sample X166,148631,
G,23,Sample X167,147935,
G,24,Sample X168,149129,
H,1,Sample X169,154280,
H,2,Sample X170,94140,
H,3,Sample X171,111982,
H,4,Sample X172,148375,
H,5,Sample X173,161943,
H,6,Sample X174,157839,
H,7,Sample X175,148686,
H,8,Sample X176,147100,
H,9,Sample X177,141839,
H,10,Sample X178,150855,
H,11,Sample X179,148162,
H,12,Sample X180,142788,
H,13,Sample X181,101477,
H,14,Sample X182,103642,
H,15,Sample X183,123368,
H,16,Sample X184,107058,
H,17,Sample X185,133976,
H,18,Sample X186,141476,
H,19,Sample X187,146048,
H,20,Sample X188,151834,
H,21,Sample X189,152149,
