Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,156883,
A,2,Sample X2,162717,
A,3,Sample X3,160808,
A,4,Sample X4,167125,
A,5,Sample X5,148618,
A,6,Sample X6,158591,
A,7,Sample X7,155442,
A,8,Sample X8,156031,
A,9,Sample X9,2202,
A,10,Sample X10,2178,
A,11,Sample X11,2195,
A,12,Sample X12,2165,
A,13,Sample X13,61488,
A,14,Sample X14,123029,
A,15,Sample X15,127890,
A,16,Sample X16,129233,
A,17,Sample X17,159172,
A,18,Sample X18,141838,
A,19,Sample X19,151967,
A,20,Sample X20,162157,
A,21,Sample X21,152899,
A,22,Sample X22,164851,
A,23,Sample X23,159985,
A,24,Sample X24,153969,
B,1,Sample X25,163226,
B,2,Sample X26,153132,
B,3,Sample X27,153976,
B,4,Sample X28,166098,
B,5,Sample X29,168149,
B,6,Sample X30,164392,
B,7,Sample X31,155439,
B,8,Sample X32,166999,
B,9,Sample X33,115460,
B,10,Sample X34,117990,
B,11,Sample X35,115270,
B,12,Sample X36,120596,
B,13,Sample X37,155649,
B,14,Sample X38,170599,
B,15,Sample X39,170625,
B,16,Sample X40,168036,
B,17,Sample X41,155403,
B,18,Sample X42,163999,
B,19,Sample X43,170643,
B,20,Sample X44,168100,
B,21,Sample X45,159886,
B,22,Sample X46,164843,
B,23,Sample X47,167047,
B,24,Sample X48,152922,
C,1,Sample X49,156055,
C,2,Sample X50,139912,
C,3,Sample X51,142584,
C,4,Sample X52,150335,
C,5,Sample X53,157604,
C,6,Sample X54,152033,
C,7,Sample X55,165177,
C,8,Sample X56,168255,
C,9,Sample X57,169330,
C,10,Sample X58,167059,
C,11,Sample X59,150315,
C,12,Sample X60,150582,
C,13,Sample X61,160789,
C,14,Sample X62,169941,
C,15,Sample X63,167851,
C,16,Sample X64,166841,
C,17,Sample X65,163749,
C,18,Sample X66,152732,
C,19,Sample X67,167197,
C,20,Sample X68,165238,
C,21,Sample X69,163278,
C,22,Sample X70,167645,
C,23,Sample X71,165522,
C,24,Sample X72,166835,
D,1,Sample X73,163519,
D,2,Sample X74,59606,
D,3,Sample X75,143902,
D,4,Sample X76,149927,
D,5,Sample X77,160727,
D,6,Sample X78,158976,
D,7,Sample X79,148727,
D,8,Sample X80,146837,
D,9,Sample X81,162470,
D,10,Sample X82,158615,
D,11,Sample X83,162944,
D,12,Sample X84,163330,
D,13,Sample X85,151301,
D,14,Sample X86,164773,
D,15,Sample X87,156157,
D,16,Sample X88,163123,
D,17,Sample X89,160570,
D,18,Sample X90,161614,
D,19,Sample X91,146504,
D,20,Sample X92,164896,
D,21,Sample X93,155286,
D,22,Sample X94,160668,
D,23,Sample X95,165725,
D,24,Sample X96,153041,
E,1,Sample X97,163155,
E,2,Sample X98,165438,
E,3,Sample X99,166416,
E,4,Sample X100,153079,
E,5,Sample X101,142209,
E,6,Sample X102,163344,
E,7,Sample X103,155077,
E,8,Sample X104,149492,
E,9,Sample X105,143258,
E,10,Sample X106,151682,
E,11,Sample X107,142088,
E,12,Sample X108,150517,
E,13,Sample X109,2748,
E,14,Sample X110,2724,
E,15,Sample X111,2780,
E,16,Sample X112,24275,
E,17,Sample X113,118267,
E,18,Sample X114,140486,
E,19,Sample X115,136928,
E,20,Sample X116,157072,
E,21,Sample X117,146208,
E,22,Sample X118,152652,
E,23,Sample X119,165029,
E,24,Sample X120,152382,
F,1,Sample X121,146904,
F,2,Sample X122,35965,
F,3,Sample X123,90889,
F,4,Sample X124,150107,
F,5,Sample X125,151670,
F,6,Sample X126,149649,
F,7,Sample X127,146071,
F,8,Sample X128,140853,
F,9,Sample X129,141323,
F,10,Sample X130,144391,
F,11,Sample X131,142572,
F,12,Sample X132,129940,
F,13,Sample X133,52914,
F,14,Sample X134,123264,
F,15,Sample X135,137674,
F,16,Sample X136,142178,
F,17,Sample X137,143496,
F,18,Sample X138,145735,
F,19,Sample X139,132685,
F,20,Sample X140,146309,
F,21,Sample X141,153270,
F,22,Sample X142,157772,
F,23,Sample X143,162998,
F,24,Sample X144,157107,
G,1,Sample X145,160561,
G,2,Sample X146,148352,
G,3,Sample X147,164452,
G,4,Sample X148,157120,
G,5,Sample X149,131841,
G,6,Sample X150,146081,
G,7,Sample X151,144937,
G,8,Sample X152,135766,
G,9,Sample X153,141171,
G,10,Sample X154,139958,
G,11,Sample X155,140785,
G,12,Sample X156,125025,
G,13,Sample X157,17801,
G,14,Sample X158,97994,
G,15,Sample X159,130437,
G,16,Sample X160,137411,
G,17,Sample X161,136370,
G,18,Sample X162,135102,
G,19,Sample X163,134585,
G,20,Sample X164,131969,
G,21,Sample X165,149218,
G,22,Sample X166,158412,
G,23,Sample X167,147416,
G,24,Sample X168,154365,
H,1,Sample X169,165710,
H,2,Sample X170,164010,
H,3,Sample X171,160635,
H,4,Sample X172,158668,
H,5,Sample X173,148550,
H,6,Sample X174,136449,
H,7,Sample X175,131382,
H,8,Sample X176,137816,
H,9,Sample X177,139297,
H,10,Sample X178,133758,
H,11,Sample X179,133013,
H,12,Sample X180,113053,
H,13,Sample X181,115215,
H,14,Sample X182,113002,
H,15,Sample X183,113672,
H,16,Sample X184,110221,
H,17,Sample X185,125801,
H,18,Sample X186,122246,
H,19,Sample X187,123695,
H,20,Sample X188,141610,
H,21,Sample X189,143814,
H,22,Sample X190,156737,
H,23,Sample X191,160386,
H,24,Sample X192,161853,
I,1,Sample X193,162621,
I,2,Sample X194,168368,
I,3,Sample X195,167070,
I,4,Sample X196,141643,
I,5,Sample X197,150207,
I,6,Sample X198,139784,
I,7,Sample X199,125133,
I,8,Sample X200,139994,
I,9,Sample X201,133459,
I,10,Sample X202,111358,
I,11,Sample X203,134921,
I,12,Sample X204,76256,
I,13,Sample X205,2554,
I,14,Sample X206,2614,
I,15,Sample X207,4541,
I,16,Sample X208,71078,
I,17,Sample X209,94860,
I,18,Sample X210,112918,
I,19,Sample X211,113715,
I,20,Sample X212,131309,
I,21,Sample X213,144067,
I,22,Sample X214,159904,
I,23,Sample X215,157858,
I,24,Sample X216,148145,
J,1,Sample X217,163268,
J,2,Sample X218,167207,
J,3,Sample X219,156480,
J,4,Sample X220,155739,
J,5,Sample X221,147312,
J,6,Sample X222,77130,
J,7,Sample X223,140627,
J,8,Sample X224,138894,
J,9,Sample X225,115104,
J,10,Sample X226,111742,
J,11,Sample X227,116916,
J,12,Sample X228,114730,
J,13,Sample X229,109227,
J,14,Sample X230,109780,
J,15,Sample X231,91835,
J,16,Sample X232,116160,
J,17,Sample X233,106260,
J,18,Sample X234,125877,
J,19,Sample X235,123048,
J,20,Sample X236,135631,
J,21,Sample X237,141691,
J,22,Sample X238,149649,
J,23,Sample X239,137204,
J,24,Sample X240,141864,
K,1,Sample X241,168031,
K,2,Sample X242,163236,
K,3,Sample X243,148522,
K,4,Sample X244,158449,
K,5,Sample X245,149012,
K,6,Sample X246,130938,
K,7,Sample X247,135687,
K,8,Sample X248,94383,
K,9,Sample X249,117722,
K,10,Sample X250,120411,
K,11,Sample X251,84343,
K,12,Sample X252,91840,
K,13,Sample X253,71901,
K,14,Sample X254,99913,
K,15,Sample X255,105321,
K,16,Sample X256,135615,
K,17,Sample X257,99253,
K,18,Sample X258,122729,
K,19,Sample X259,121076,
K,20,Sample X260,134563,
K,21,Sample X261,149511,
K,22,Sample X262,156528,
K,23,Sample X263,157571,
K,24,Sample X264,159744,
L,1,Sample X265,146710,
L,2,Sample X266,27806,
L,3,Sample X267,91038,
L,4,Sample X268,124867,
L,5,Sample X269,156695,
L,6,Sample X270,130303,
L,7,Sample X271,124451,
L,8,Sample X272,134126,
L,9,Sample X273,99012,
L,10,Sample X274,111908,
L,11,Sample X275,95429,
L,12,Sample X276,82144,
L,13,Sample X277,84957,
L,14,Sample X278,77914,
L,15,Sample X279,87099,
L,16,Sample X280,92981,
L,17,Sample X281,78975,
L,18,Sample X282,119417,
L,19,Sample X283,79790,
L,20,Sample X284,119535,
L,21,Sample X285,148952,
L,22,Sample X286,153378,
L,23,Sample X287,159547,
L,24,Sample X288,160149,
M,1,Sample X289,149887,
M,2,Sample X290,173058,
M,3,Sample X291,169624,
M,4,Sample X292,160682,
M,5,Sample X293,159021,
M,6,Sample X294,146884,
M,7,Sample X295,150672,
M,8,Sample X296,143165,
M,9,Sample X297,105675,
M,10,Sample X298,122183,
M,11,Sample X299,102787,
M,12,Sample X300,96124,
M,13,Sample X301,95305,
M,14,Sample X302,102687,
M,15,Sample X303,124171,
M,16,Sample X304,119005,
M,17,Sample X305,116176,
M,18,Sample X306,120762,
M,19,Sample X307,128492,
M,20,Sample X308,142060,
M,21,Sample X309,146082,
M,22,Sample X310,155027,
M,23,Sample X311,152508,
M,24,Sample X312,159313,
N,1,Sample X313,160958,
N,2,Sample X314,163589,
N,3,Sample X315,160664,
N,4,Sample X316,153834,
N,5,Sample X317,156078,
N,6,Sample X318,154698,
N,7,Sample X319,151448,
N,8,Sample X320,149740,
N,9,Sample X321,147784,
N,10,Sample X322,124342,
N,11,Sample X323,128078,
N,12,Sample X324,130899,
N,13,Sample X325,105280,
N,14,Sample X326,130772,
N,15,Sample X327,142514,
N,16,Sample X328,137922,
N,17,Sample X329,136550,
N,18,Sample X330,143612,
N,19,Sample X331,135517,
N,20,Sample X332,143917,
N,21,Sample X333,143730,
N,22,Sample X334,158239,
N,23,Sample X335,159659,
N,24,Sample X336,157037,
O,1,Sample X337,158442,
O,2,Sample X338,159459,
O,3,Sample X339,161015,
O,4,Sample X340,159169,
O,5,Sample X341,152314,
O,6,Sample X342,154546,
O,7,Sample X343,158929,
O,8,Sample X344,158406,
O,9,Sample X345,157646,
O,10,Sample X346,152483,
O,11,Sample X347,153651,
O,12,Sample X348,153932,
O,13,Sample X349,137331,
O,14,Sample X350,141746,
O,15,Sample X351,155886,
O,16,Sample X352,133474,
O,17,Sample X353,153337,
O,18,Sample X354,142410,
O,19,Sample X355,133717,
O,20,Sample X356,133426,
O,21,Sample X357,139762,
O,22,Sample X358,138118,
O,23,Sample X359,136987,
O,24,Sample X360,143470,
P,1,Sample X361,147143,
P,2,Sample X362,157922,
P,3,Sample X363,161129,
P,4,Sample X364,148778,
P,5,Sample X365,154786,
P,6,Sample X366,146450,
P,7,Sample X367,147930,
P,8,Sample X368,144952,
P,9,Sample X369,146261,
P,10,Sample X370,154206,
P,11,Sample X371,139968,
P,12,Sample X372,144064,
P,13,Sample X373,157403,
P,14,Sample X374,141096,
P,15,Sample X375,138815,
P,16,Sample X376,151587,
P,17,Sample X377,142593,
P,18,Sample X378,145423,
P,19,Sample X379,145010,
P,20,Sample X380,144835,
P,21,Sample X381,142284,
P,22,Sample X382,152310,
P,23,Sample X383,139231,
P,24,Sample X384,143441,
