Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,266700,
A,2,Sample X2,337600,
A,3,Sample X3,257714,
A,4,Sample X4,331266,
A,5,Sample X5,237291,
A,6,Sample X6,279777,
A,7,Sample X7,263398,
A,8,Sample X8,301515,
A,9,Sample X9,440,
A,10,Sample X10,274,
A,11,Sample X11,297,
A,12,Sample X12,343,
A,13,Sample X13,79816,
A,14,Sample X14,202102,
A,15,Sample X15,217163,
A,16,Sample X16,235902,
A,17,Sample X17,235868,
A,18,Sample X18,264933,
A,19,Sample X19,291251,
A,20,Sample X20,265298,
A,21,Sample X21,313568,
A,22,Sample X22,281621,
A,23,Sample X23,333861,
A,24,Sample X24,330864,
B,1,Sample X25,349902,
B,2,Sample X26,278605,
B,3,Sample X27,309002,
B,4,Sample X28,316386,
B,5,Sample X29,290874,
B,6,Sample X30,231163,
B,7,Sample X31,276901,
B,8,Sample X32,279997,
B,9,Sample X33,10814,
B,10,Sample X34,11083,
B,11,Sample X35,11067,
B,12,Sample X36,10861,
B,13,Sample X37,23147,
B,14,Sample X38,33811,
B,15,Sample X39,34855,
B,16,Sample X40,73265,
B,17,Sample X41,107721,
B,18,Sample X42,169210,
B,19,Sample X43,201624,
B,20,Sample X44,263087,
B,21,Sample X45,255053,
B,22,Sample X46,243464,
B,23,Sample X47,288207,
B,24,Sample X48,326380,
C,1,Sample X49,276548,
C,2,Sample X50,84052,
C,3,Sample X51,125684,
C,4,Sample X52,203396,
C,5,Sample X53,216372,
C,6,Sample X54,231309,
C,7,Sample X55,266155,
C,8,Sample X56,288841,
C,9,Sample X57,259256,
C,10,Sample X58,246751,
C,11,Sample X59,254769,
C,12,Sample X60,255425,
C,13,Sample X61,190536,
C,14,Sample X62,214188,
C,15,Sample X63,215653,
C,16,Sample X64,262003,
C,17,Sample X65,274514,
C,18,Sample X66,242191,
C,19,Sample X67,261165,
C,20,Sample X68,239083,
C,21,Sample X69,279799,
C,22,Sample X70,240918,
C,23,Sample X71,5382,
C,24,Sample X72,309503,
D,1,Sample X73,333439,
D,2,Sample X74,26938,
D,3,Sample X75,29390,
D,4,Sample X76,34617,
D,5,Sample X77,43207,
D,6,Sample X78,58938,
D,7,Sample X79,78555,
D,8,Sample X80,133638,
D,9,Sample X81,199123,
D,10,Sample X82,247955,
D,11,Sample X83,266889,
D,12,Sample X84,282375,
D,13,Sample X85,49266,
D,14,Sample X86,51027,
D,15,Sample X87,178509,
D,16,Sample X88,259401,
D,17,Sample X89,251416,
D,18,Sample X90,255431,
D,19,Sample X91,226249,
D,20,Sample X92,223953,
D,21,Sample X93,300453,
D,22,Sample X94,264802,
D,23,Sample X95,302033,
D,24,Sample X96,297923,
E,1,Sample X97,281787,
E,2,Sample X98,16821,
E,3,Sample X99,24355,
E,4,Sample X100,56126,
E,5,Sample X101,131569,
E,6,Sample X102,192588,
E,7,Sample X103,204845,
E,8,Sample X104,208468,
E,9,Sample X105,261774,
E,10,Sample X106,239089,
E,11,Sample X107,266401,
E,12,Sample X108,248723,
E,13,Sample X109,2077,
E,14,Sample X110,2106,
E,15,Sample X111,3935,
E,16,Sample X112,75083,
E,17,Sample X113,148573,
E,18,Sample X114,182755,
E,19,Sample X115,222876,
E,20,Sample X116,279849,
E,21,Sample X117,271620,
E,22,Sample X118,259522,
E,23,Sample X119,266673,
E,24,Sample X120,320347,
F,1,Sample X121,250815,
F,2,Sample X122,36157,
F,3,Sample X123,45546,
F,4,Sample X124,47509,
F,5,Sample X125,67501,
F,6,Sample X126,99428,
F,7,Sample X127,117743,
F,8,Sample X128,172021,
F,9,Sample X129,205893,
F,10,Sample X130,224489,
F,11,Sample X131,254160,
F,12,Sample X132,225949,
F,13,Sample X133,93966,
F,14,Sample X134,125766,
F,15,Sample X135,178691,
F,16,Sample X136,210183,
F,17,Sample X137,203732,
F,18,Sample X138,254979,
F,19,Sample X139,219307,
F,20,Sample X140,271916,
F,21,Sample X141,270737,
F,22,Sample X142,238522,
F,23,Sample X143,284995,
F,24,Sample X144,266586,
G,1,Sample X145,218452,
G,2,Sample X146,1690,
G,3,Sample X147,2118,
G,4,Sample X148,189395,
G,5,Sample X149,188192,
G,6,Sample X150,208995,
G,7,Sample X151,211240,
G,8,Sample X152,240350,
G,9,Sample X153,264301,
G,10,Sample X154,216753,
G,11,Sample X155,232239,
G,12,Sample X156,227213,
G,13,Sample X157,111781,
G,14,Sample X158,138682,
G,15,Sample X159,184558,
G,16,Sample X160,205314,
G,17,Sample X161,235136,
G,18,Sample X162,231289,
G,19,Sample X163,251344,
G,20,Sample X164,257893,
G,21,Sample X165,276770,
G,22,Sample X166,258760,
G,23,Sample X167,258239,
G,24,Sample X168,307330,
H,1,Sample X169,305428,
H,2,Sample X170,14710,
H,3,Sample X171,35397,
H,4,Sample X172,126020,
H,5,Sample X173,281778,
H,6,Sample X174,270548,
H,7,Sample X175,264242,
H,8,Sample X176,208538,
H,9,Sample X177,233481,
H,10,Sample X178,187949,
H,11,Sample X179,246536,
H,12,Sample X180,229179,
H,13,Sample X181,18250,
H,14,Sample X182,42203,
H,15,Sample X183,196434,
H,16,Sample X184,204589,
H,17,Sample X185,249298,
H,18,Sample X186,236112,
H,19,Sample X187,234636,
H,20,Sample X188,235199,
H,21,Sample X189,226807,
H,22,Sample X190,275801,
H,23,Sample X191,290065,
H,24,Sample X192,284792,
I,1,Sample X193,365162,
I,2,Sample X194,100125,
I,3,Sample X195,106641,
I,4,Sample X196,133700,
I,5,Sample X197,199029,
I,6,Sample X198,196461,
I,7,Sample X199,209782,
I,8,Sample X200,209793,
I,9,Sample X201,228737,
I,10,Sample X202,221871,
I,11,Sample X203,232965,
I,12,Sample X204,228554,
I,13,Sample X205,201123,
I,14,Sample X206,227304,
I,15,Sample X207,232563,
I,16,Sample X208,254219,
I,17,Sample X209,220100,
I,18,Sample X210,96029,
I,19,Sample X211,140005,
I,20,Sample X212,200939,
I,21,Sample X213,251175,
I,22,Sample X214,280659,
I,23,Sample X215,274031,
I,24,Sample X216,273790,
J,1,Sample X217,306765,
J,2,Sample X218,24459,
J,3,Sample X219,39067,
J,4,Sample X220,78278,
J,5,Sample X221,176774,
J,6,Sample X222,223109,
J,7,Sample X223,216696,
J,8,Sample X224,210647,
J,9,Sample X225,223113,
J,10,Sample X226,218732,
J,11,Sample X227,192099,
J,12,Sample X228,226337,
J,13,Sample X229,216857,
J,14,Sample X230,237825,
J,15,Sample X231,224393,
J,16,Sample X232,258233,
J,17,Sample X233,226230,
J,18,Sample X234,282992,
J,19,Sample X235,246516,
J,20,Sample X236,238093,
J,21,Sample X237,308374,
J,22,Sample X238,276853,
J,23,Sample X239,294922,
J,24,Sample X240,309880,
K,1,Sample X241,280037,
K,2,Sample X242,156526,
K,3,Sample X243,177714,
K,4,Sample X244,247474,
K,5,Sample X245,238457,
K,6,Sample X246,234980,
K,7,Sample X247,252912,
K,8,Sample X248,226168,
K,9,Sample X249,210311,
K,10,Sample X250,256018,
K,11,Sample X251,233204,
K,12,Sample X252,229779,
K,13,Sample X253,1968,
K,14,Sample X254,2141,
K,15,Sample X255,7691,
K,16,Sample X256,73876,
K,17,Sample X257,186618,
K,18,Sample X258,200609,
K,19,Sample X259,216715,
K,20,Sample X260,290784,
K,21,Sample X261,258232,
K,22,Sample X262,288411,
K,23,Sample X263,272316,
K,24,Sample X264,266764,
L,1,Sample X265,268713,
L,2,Sample X266,89871,
L,3,Sample X267,152302,
L,4,Sample X268,170577,
L,5,Sample X269,196644,
L,6,Sample X270,204183,
L,7,Sample X271,205578,
L,8,Sample X272,224737,
L,9,Sample X273,265191,
L,10,Sample X274,241848,
L,11,Sample X275,275794,
L,12,Sample X276,266843,
L,13,Sample X277,249467,
L,14,Sample X278,248583,
L,15,Sample X279,249667,
L,16,Sample X280,281509,
L,17,Sample X281,258051,
L,18,Sample X282,232849,
L,19,Sample X283,257811,
L,20,Sample X284,278249,
L,21,Sample X285,240761,
L,22,Sample X286,298389,
L,23,Sample X287,261643,
L,24,Sample X288,305407,
M,1,Sample X289,313901,
M,2,Sample X290,6000,
M,3,Sample X291,6198,
M,4,Sample X292,10875,
M,5,Sample X293,28052,
M,6,Sample X294,69199,
M,7,Sample X295,112607,
M,8,Sample X296,178462,
M,9,Sample X297,283902,
M,10,Sample X298,272301,
M,11,Sample X299,293784,
M,12,Sample X300,284095,
M,13,Sample X301,2809,
M,14,Sample X302,21242,
M,15,Sample X303,65878,
M,16,Sample X304,168222,
M,17,Sample X305,209949,
M,18,Sample X306,246437,
M,19,Sample X307,277396,
M,20,Sample X308,250928,
M,21,Sample X309,297182,
M,22,Sample X310,276477,
M,23,Sample X311,292688,
M,24,Sample X312,298311,
N,1,Sample X313,312657,
N,2,Sample X314,9196,
N,3,Sample X315,33747,
N,4,Sample X316,102238,
N,5,Sample X317,185092,
N,6,Sample X318,243216,
N,7,Sample X319,255356,
N,8,Sample X320,247387,
N,9,Sample X321,286880,
N,10,Sample X322,318767,
N,11,Sample X323,274326,
N,12,Sample X324,297994,
N,13,Sample X325,29992,
N,14,Sample X326,82259,
N,15,Sample X327,153448,
N,16,Sample X328,257050,
N,17,Sample X329,297129,
N,18,Sample X330,268465,
N,19,Sample X331,276124,
N,20,Sample X332,287940,
N,21,Sample X333,244894,
N,22,Sample X334,324478,
N,23,Sample X335,291110,
N,24,Sample X336,299501,
O,1,Sample X337,323718,
O,2,Sample X338,308191,
O,3,Sample X339,293894,
O,4,Sample X340,264198,
O,5,Sample X341,307574,
O,6,Sample X342,285156,
O,7,Sample X343,39699,
O,8,Sample X344,99166,
O,9,Sample X345,181026,
O,10,Sample X346,330058,
O,11,Sample X347,309961,
O,12,Sample X348,229696,
O,13,Sample X349,102226,
O,14,Sample X350,138870,
O,15,Sample X351,199040,
O,16,Sample X352,235964,
O,17,Sample X353,251820,
O,18,Sample X354,282936,
O,19,Sample X355,293096,
O,20,Sample X356,302522,
O,21,Sample X357,303533,
O,22,Sample X358,329071,
O,23,Sample X359,295148,
O,24,Sample X360,297517,
P,1,Sample X361,367287,
P,2,Sample X362,289222,
P,3,Sample X363,319059,
P,4,Sample X364,331764,
P,5,Sample X365,330571,
P,6,Sample X366,280021,
P,7,Sample X367,285950,
P,8,Sample X368,299725,
P,9,Sample X369,309556,
P,10,Sample X370,323527,
P,11,Sample X371,288052,
P,12,Sample X372,311981,
P,13,Sample X373,353507,
