Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,119949,
A,2,Sample X2,124104,
A,3,Sample X3,123336,
A,4,Sample X4,125685,
A,5,Sample X5,128391,
A,6,Sample X6,123744,
A,7,Sample X7,127494,
A,8,Sample X8,127955,
A,9,Sample X9,1763,
A,10,Sample X10,1762,
A,11,Sample X11,1743,
A,12,Sample X12,1764,
A,13,Sample X13,49807,
A,14,Sample X14,69077,
A,15,Sample X15,108188,
A,16,Sample X16,112663,
A,17,Sample X17,115904,
A,18,Sample X18,129023,
A,19,Sample X19,121877,
A,20,Sample X20,129212,
A,21,Sample X21,112979,
A,22,Sample X22,127325,
A,23,Sample X23,114336,
A,24,Sample X24,123738,
B,1,Sample X25,126837,
B,2,Sample X26,125319,
B,3,Sample X27,127937,
B,4,Sample X28,128584,
B,5,Sample X29,128988,
B,6,Sample X30,129732,
B,7,Sample X31,126801,
B,8,Sample X32,124966,
B,9,Sample X33,90896,
B,10,Sample X34,95807,
B,11,Sample X35,93239,
B,12,Sample X36,91706,
B,13,Sample X37,121459,
B,14,Sample X38,133424,
B,15,Sample X39,136691,
B,16,Sample X40,136018,
B,17,Sample X41,136278,
B,18,Sample X42,131196,
B,19,Sample X43,128895,
B,20,Sample X44,135571,
B,21,Sample X45,130196,
B,22,Sample X46,138380,
B,23,Sample X47,130906,
B,24,Sample X48,132367,
C,1,Sample X49,128790,
C,2,Sample X50,132767,
C,3,Sample X51,131914,
C,4,Sample X52,130660,
C,5,Sample X53,135866,
C,6,Sample X54,132796,
C,7,Sample X55,130722,
C,8,Sample X56,128183,
C,9,Sample X57,135005,
C,10,Sample X58,125203,
C,11,Sample X59,131262,
C,12,Sample X60,127526,
C,13,Sample X61,130794,
C,14,Sample X62,140479,
C,15,Sample X63,140748,
C,16,Sample X64,139052,
C,17,Sample X65,134566,
C,18,Sample X66,135897,
C,19,Sample X67,138390,
C,20,Sample X68,137710,
C,21,Sample X69,141068,
C,22,Sample X70,136452,
C,23,Sample X71,139278,
C,24,Sample X72,138001,
D,1,Sample X73,120865,
D,2,Sample X74,112237,
D,3,Sample X75,117389,
D,4,Sample X76,132647,
D,5,Sample X77,132692,
D,6,Sample X78,133990,
D,7,Sample X79,135707,
D,8,Sample X80,131570,
D,9,Sample X81,132287,
D,10,Sample X82,126833,
D,11,Sample X83,128489,
