Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,436719,
A,2,Sample X2,403941,
A,3,Sample X3,395353,
A,4,Sample X4,407668,
A,5,Sample X5,378996,
A,6,Sample X6,405270,
A,7,Sample X7,362255,
A,8,Sample X8,384678,
A,9,Sample X9,507,
A,10,Sample X10,404,
A,11,Sample X11,358,
A,12,Sample X12,431,
A,13,Sample X13,146404,
A,14,Sample X14,316257,
A,15,Sample X15,352216,
A,16,Sample X16,332424,
A,17,Sample X17,330264,
A,18,Sample X18,380701,
A,19,Sample X19,343389,
A,20,Sample X20,361258,
A,21,Sample X21,369141,
A,22,Sample X22,372296,
A,23,Sample X23,405518,
A,24,Sample X24,404064,
B,1,Sample X25,401383,
B,2,Sample X26,401399,
B,3,Sample X27,383453,
B,4,Sample X28,388814,
B,5,Sample X29,407982,
B,6,Sample X30,374183,
B,7,Sample X31,391155,
B,8,Sample X32,370398,
B,9,Sample X33,18969,
B,10,Sample X34,20476,
B,11,Sample X35,19933,
B,12,Sample X36,18248,
B,13,Sample X37,34520,
B,14,Sample X38,45185,
B,15,Sample X39,70419,
B,16,Sample X40,112426,
B,17,Sample X41,153570,
B,18,Sample X42,224738,
B,19,Sample X43,265636,
B,20,Sample X44,325951,
B,21,Sample X45,344363,
B,22,Sample X46,348307,
B,23,Sample X47,377210,
B,24,Sample X48,415613,
C,1,Sample X49,412577,
C,2,Sample X50,3178,
C,3,Sample X51,2616,
C,4,Sample X52,2885,
C,5,Sample X53,46841,
C,6,Sample X54,144406,
C,7,Sample X55,190779,
C,8,Sample X56,276488,
C,9,Sample X57,345547,
C,10,Sample X58,369436,
C,11,Sample X59,392331,
C,12,Sample X60,388902,
C,13,Sample X61,416067,
C,14,Sample X62,387612,
C,15,Sample X63,364151,
C,16,Sample X64,370752,
C,17,Sample X65,368453,
C,18,Sample X66,353523,
C,19,Sample X67,372986,
C,20,Sample X68,374060,
C,21,Sample X69,379373,
C,22,Sample X70,397558,
C,23,Sample X71,376801,
C,24,Sample X72,404640,
D,1,Sample X73,425887,
D,2,Sample X74,53115,
D,3,Sample X75,165701,
D,4,Sample X76,288701,
D,5,Sample X77,373694,
D,6,Sample X78,374530,
D,7,Sample X79,372552,
D,8,Sample X80,362167,
D,9,Sample X81,379489,
D,10,Sample X82,354394,
