Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,161097,
A,2,Sample X2,164991,
A,3,Sample X3,163894,
A,4,Sample X4,143916,
A,5,Sample X5,163999,
A,6,Sample X6,164968,
A,7,Sample X7,168575,
A,8,Sample X8,167024,
A,9,Sample X9,2771,
A,10,Sample X10,2737,
A,11,Sample X11,2793,
A,12,Sample X12,2796,
A,13,Sample X13,80971,
A,14,Sample X14,126453,
A,15,Sample X15,131704,
A,16,Sample X16,140308,
A,17,Sample X17,154394,
A,18,Sample X18,151840,
A,19,Sample X19,158209,
A,20,Sample X20,166740,
A,21,Sample X21,159297,
A,22,Sample X22,169467,
A,23,Sample X23,163555,
A,24,Sample X24,167181,
B,1,Sample X25,180042,
B,2,Sample X26,165190,
B,3,Sample X27,166422,
B,4,Sample X28,163893,
B,5,Sample X29,158598,
B,6,Sample X30,169282,
B,7,Sample X31,163073,
B,8,Sample X32,164191,
B,9,Sample X33,120308,
B,10,Sample X34,119489,
B,11,Sample X35,117058,
B,12,Sample X36,117256,
B,13,Sample X37,168547,
B,14,Sample X38,173601,
B,15,Sample X39,165312,
B,16,Sample X40,170343,
B,17,Sample X41,165663,
B,18,Sample X42,162679,
B,19,Sample X43,165260,
B,20,Sample X44,160282,
B,21,Sample X45,162063,
B,22,Sample X46,161564,
B,23,Sample X47,168697,
B,24,Sample X48,167355,
C,1,Sample X49,176795,
C,2,Sample X50,151396,
C,3,Sample X51,157371,
C,4,Sample X52,159482,
C,5,Sample X53,174319,
C,6,Sample X54,168263,
C,7,Sample X55,169244,
C,8,Sample X56,159680,
C,9,Sample X57,153269,
C,10,Sample X58,157496,
C,11,Sample X59,157193,
C,12,Sample X60,165255,
C,13,Sample X61,165924,
C,14,Sample X62,158625,
C,15,Sample X63,165147,
C,16,Sample X64,158103,
C,17,Sample X65,162009,
C,18,Sample X66,164297,
C,19,Sample X67,156960,
C,20,Sample X68,163460,
C,21,Sample X69,167726,
C,22,Sample X70,168294,
C,23,Sample X71,163371,
C,24,Sample X72,151847,
D,1,Sample X73,162162,
D,2,Sample X74,98631,
D,3,Sample X75,155240,
D,4,Sample X76,160685,
D,5,Sample X77,159774,
D,6,Sample X78,154387,
D,7,Sample X79,155809,
D,8,Sample X80,151307,
D,9,Sample X81,163453,
D,10,Sample X82,155079,
D,11,Sample X83,162745,
D,12,Sample X84,150305,
D,13,Sample X85,153935,
D,14,Sample X86,154315,
D,15,Sample X87,154619,
D,16,Sample X88,162715,
D,17,Sample X89,161723,
D,18,Sample X90,155985,
D,19,Sample X91,171877,
D,20,Sample X92,166683,
D,21,Sample X93,168451,
D,22,Sample X94,163521,
D,23,Sample X95,166261,
D,24,Sample X96,164491,
E,1,Sample X97,166999,
E,2,Sample X98,169920,
E,3,Sample X99,170756,
E,4,Sample X100,165946,
E,5,Sample X101,154975,
E,6,Sample X102,155347,
E,7,Sample X103,152243,
E,8,Sample X104,147785,
E,9,Sample X105,143213,
E,10,Sample X106,152627,
E,11,Sample X107,146419,
E,12,Sample X108,150611,
E,13,Sample X109,3395,
E,14,Sample X110,3468,
E,15,Sample X111,3556,
E,16,Sample X112,34900,
E,17,Sample X113,126503,
E,18,Sample X114,149224,
E,19,Sample X115,161420,
E,20,Sample X116,157741,
E,21,Sample X117,164376,
E,22,Sample X118,170355,
E,23,Sample X119,162705,
E,24,Sample X120,164902,
F,1,Sample X121,163139,
F,2,Sample X122,11961,
F,3,Sample X123,75047,
F,4,Sample X124,156759,
F,5,Sample X125,142627,
F,6,Sample X126,148283,
F,7,Sample X127,148757,
F,8,Sample X128,138136,
F,9,Sample X129,140913,
F,10,Sample X130,146450,
F,11,Sample X131,151492,
F,12,Sample X132,141418,
F,13,Sample X133,40060,
F,14,Sample X134,126188,
F,15,Sample X135,151907,
F,16,Sample X136,153089,
F,17,Sample X137,152611,
F,18,Sample X138,159219,
F,19,Sample X139,155321,
F,20,Sample X140,167859,
F,21,Sample X141,149642,
F,22,Sample X142,153279,
F,23,Sample X143,152468,
F,24,Sample X144,163744,
G,1,Sample X145,164928,
G,2,Sample X146,156614,
G,3,Sample X147,162175,
G,4,Sample X148,170236,
G,5,Sample X149,157101,
G,6,Sample X150,140805,
G,7,Sample X151,144642,
G,8,Sample X152,145315,
G,9,Sample X153,143755,
G,10,Sample X154,144177,
G,11,Sample X155,147550,
G,12,Sample X156,149377,
G,13,Sample X157,13659,
G,14,Sample X158,100668,
G,15,Sample X159,151658,
G,16,Sample X160,156010,
G,17,Sample X161,152298,
G,18,Sample X162,159290,
G,19,Sample X163,150207,
G,20,Sample X164,163209,
G,21,Sample X165,154058,
G,22,Sample X166,164996,
G,23,Sample X167,157337,
G,24,Sample X168,156420,
H,1,Sample X169,165857,
H,2,Sample X170,171231,
H,3,Sample X171,165189,
H,4,Sample X172,165293,
H,5,Sample X173,161762,
H,6,Sample X174,142269,
H,7,Sample X175,146538,
H,8,Sample X176,154325,
H,9,Sample X177,154744,
H,10,Sample X178,156088,
H,11,Sample X179,160070,
H,12,Sample X180,144451,
H,13,Sample X181,148717,
H,14,Sample X182,166151,
H,15,Sample X183,153630,
H,16,Sample X184,148218,
H,17,Sample X185,153149,
H,18,Sample X186,147169,
H,19,Sample X187,155973,
H,20,Sample X188,149493,
H,21,Sample X189,156571,
H,22,Sample X190,157386,
H,23,Sample X191,158425,
H,24,Sample X192,152542,
I,1,Sample X193,165873,
I,2,Sample X194,162915,
I,3,Sample X195,163709,
I,4,Sample X196,157246,
I,5,Sample X197,154744,
I,6,Sample X198,149524,
I,7,Sample X199,152359,
I,8,Sample X200,148950,
I,9,Sample X201,146633,
I,10,Sample X202,160090,
I,11,Sample X203,132278,
I,12,Sample X204,147660,
I,13,Sample X205,3252,
I,14,Sample X206,3270,
I,15,Sample X207,4158,
I,16,Sample X208,102720,
I,17,Sample X209,136521,
I,18,Sample X210,151604,
I,19,Sample X211,159085,
I,20,Sample X212,149351,
I,21,Sample X213,158207,
I,22,Sample X214,153699,
I,23,Sample X215,156918,
I,24,Sample X216,146327,
J,1,Sample X217,172829,
J,2,Sample X218,164766,
J,3,Sample X219,157333,
J,4,Sample X220,162528,
J,5,Sample X221,156828,
J,6,Sample X222,160297,
J,7,Sample X223,159625,
J,8,Sample X224,157048,
J,9,Sample X225,153301,
J,10,Sample X226,150976,
J,11,Sample X227,147832,
J,12,Sample X228,148883,
J,13,Sample X229,155371,
J,14,Sample X230,145190,
J,15,Sample X231,148503,
J,16,Sample X232,147429,
J,17,Sample X233,155186,
J,18,Sample X234,154229,
J,19,Sample X235,145606,
J,20,Sample X236,155060,
J,21,Sample X237,157356,
J,22,Sample X238,151442,
J,23,Sample X239,156725,
J,24,Sample X240,146871,
K,1,Sample X241,165201,
K,2,Sample X242,167993,
K,3,Sample X243,159138,
K,4,Sample X244,161933,
K,5,Sample X245,158405,
K,6,Sample X246,158487,
K,7,Sample X247,147434,
K,8,Sample X248,154218,
K,9,Sample X249,157564,
K,10,Sample X250,158743,
K,11,Sample X251,153981,
K,12,Sample X252,155588,
K,13,Sample X253,148155,
K,14,Sample X254,149450,
K,15,Sample X255,137724,
K,16,Sample X256,147323,
K,17,Sample X257,138278,
K,18,Sample X258,152197,
K,19,Sample X259,150687,
K,20,Sample X260,153539,
K,21,Sample X261,158764,
K,22,Sample X262,161644,
K,23,Sample X263,151705,
K,24,Sample X264,161579,
L,1,Sample X265,167262,
L,2,Sample X266,47671,
L,3,Sample X267,121664,
L,4,Sample X268,143912,
L,5,Sample X269,161339,
L,6,Sample X270,150327,
L,7,Sample X271,156102,
L,8,Sample X272,155364,
L,9,Sample X273,145128,
L,10,Sample X274,149993,
L,11,Sample X275,148063,
L,12,Sample X276,154241,
L,13,Sample X277,150920,
L,14,Sample X278,146518,
L,15,Sample X279,145689,
L,16,Sample X280,145979,
L,17,Sample X281,148086,
L,18,Sample X282,140746,
L,19,Sample X283,152968,
L,20,Sample X284,152387,
L,21,Sample X285,153361,
L,22,Sample X286,153004,
L,23,Sample X287,151753,
L,24,Sample X288,150386,
M,1,Sample X289,173367,
M,2,Sample X290,177109,
M,3,Sample X291,167882,
M,4,Sample X292,182633,
M,5,Sample X293,158830,
M,6,Sample X294,166987,
M,7,Sample X295,160774,
M,8,Sample X296,161966,
M,9,Sample X297,165880,
M,10,Sample X298,158538,
M,11,Sample X299,158513,
M,12,Sample X300,156606,
M,13,Sample X301,158716,
M,14,Sample X302,153310,
M,15,Sample X303,153378,
M,16,Sample X304,147654,
M,17,Sample X305,154454,
M,18,Sample X306,152089,
M,19,Sample X307,144172,
M,20,Sample X308,149016,
M,21,Sample X309,147713,
M,22,Sample X310,151895,
M,23,Sample X311,151217,
M,24,Sample X312,155177,
N,1,Sample X313,170054,
N,2,Sample X314,163352,
N,3,Sample X315,159633,
N,4,Sample X316,160278,
N,5,Sample X317,161630,
N,6,Sample X318,164906,
N,7,Sample X319,162766,
N,8,Sample X320,161780,
N,9,Sample X321,163108,
N,10,Sample X322,159739,
N,11,Sample X323,162446,
N,12,Sample X324,160027,
N,13,Sample X325,126228,
N,14,Sample X326,158383,
N,15,Sample X327,162938,
N,16,Sample X328,164146,
N,17,Sample X329,164226,
N,18,Sample X330,157220,
N,19,Sample X331,152330,
N,20,Sample X332,145094,
N,21,Sample X333,149639,
N,22,Sample X334,148220,
N,23,Sample X335,149288,
N,24,Sample X336,157944,
O,1,Sample X337,169948,
