Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,353844,
A,2,Sample X2,336720,
A,3,Sample X3,284934,
A,4,Sample X4,316002,
A,5,Sample X5,293421,
A,6,Sample X6,310605,
A,7,Sample X7,284149,
A,8,Sample X8,297774,
A,9,Sample X9,316,
A,10,Sample X10,229,
A,11,Sample X11,202,
A,12,Sample X12,189,
A,13,Sample X13,29636,
A,14,Sample X14,225831,
A,15,Sample X15,257342,
A,16,Sample X16,240568,
A,17,Sample X17,255080,
A,18,Sample X18,277784,
A,19,Sample X19,275971,
A,20,Sample X20,251587,
A,21,Sample X21,291766,
A,22,Sample X22,253309,
A,23,Sample X23,308270,
A,24,Sample X24,312713,
B,1,Sample X25,372308,
B,2,Sample X26,281255,
B,3,Sample X27,292157,
B,4,Sample X28,283809,
B,5,Sample X29,284794,
B,6,Sample X30,274689,
B,7,Sample X31,290053,
B,8,Sample X32,199724,
B,9,Sample X33,10758,
B,10,Sample X34,12630,
B,11,Sample X35,11366,
B,12,Sample X36,10722,
B,13,Sample X37,24490,
B,14,Sample X38,28070,
B,15,Sample X39,38283,
B,16,Sample X40,68269,
B,17,Sample X41,103868,
B,18,Sample X42,142260,
B,19,Sample X43,237699,
B,20,Sample X44,227881,
B,21,Sample X45,253223,
B,22,Sample X46,250486,
B,23,Sample X47,275354,
B,24,Sample X48,263212,
C,1,Sample X49,327444,
C,2,Sample X50,87938,
C,3,Sample X51,138336,
C,4,Sample X52,190035,
C,5,Sample X53,268541,
C,6,Sample X54,282547,
C,7,Sample X55,295078,
C,8,Sample X56,237706,
C,9,Sample X57,301958,
C,10,Sample X58,293384,
C,11,Sample X59,278916,
C,12,Sample X60,281536,
C,13,Sample X61,193824,
C,14,Sample X62,241978,
C,15,Sample X63,264806,
C,16,Sample X64,234276,
C,17,Sample X65,283480,
C,18,Sample X66,235133,
C,19,Sample X67,282482,
C,20,Sample X68,228776,
C,21,Sample X69,281535,
C,22,Sample X70,275590,
C,23,Sample X71,230567,
C,24,Sample X72,290005,
D,1,Sample X73,342375,
D,2,Sample X74,20276,
D,3,Sample X75,22019,
D,4,Sample X76,32107,
D,5,Sample X77,40625,
D,6,Sample X78,55531,
D,7,Sample X79,51179,
D,8,Sample X80,123359,
D,9,Sample X81,185707,
D,10,Sample X82,243162,
D,11,Sample X83,247605,
D,12,Sample X84,261514,
D,13,Sample X85,30590,
D,14,Sample X86,49253,
D,15,Sample X87,169568,
D,16,Sample X88,212588,
D,17,Sample X89,249515,
D,18,Sample X90,237473,
D,19,Sample X91,264959,
D,20,Sample X92,253284,
D,21,Sample X93,227847,
D,22,Sample X94,264719,
D,23,Sample X95,265216,
D,24,Sample X96,253957,
E,1,Sample X97,347743,
E,2,Sample X98,12390,
E,3,Sample X99,25287,
E,4,Sample X100,49934,
E,5,Sample X101,131924,
E,6,Sample X102,171750,
E,7,Sample X103,227243,
E,8,Sample X104,246264,
E,9,Sample X105,228629,
E,10,Sample X106,279405,
E,11,Sample X107,258098,
E,12,Sample X108,243103,
E,13,Sample X109,1536,
E,14,Sample X110,1336,
E,15,Sample X111,2455,
E,16,Sample X112,82847,
E,17,Sample X113,149533,
E,18,Sample X114,179260,
E,19,Sample X115,262271,
E,20,Sample X116,246478,
E,21,Sample X117,252952,
E,22,Sample X118,290614,
E,23,Sample X119,249566,
E,24,Sample X120,266842,
F,1,Sample X121,274795,
F,2,Sample X122,47384,
F,3,Sample X123,43653,
F,4,Sample X124,70903,
F,5,Sample X125,67213,
F,6,Sample X126,111911,
F,7,Sample X127,142067,
F,8,Sample X128,194221,
F,9,Sample X129,242701,
F,10,Sample X130,264242,
F,11,Sample X131,254191,
F,12,Sample X132,251397,
F,13,Sample X133,90432,
F,14,Sample X134,134596,
F,15,Sample X135,183958,
F,16,Sample X136,230147,
F,17,Sample X137,246530,
F,18,Sample X138,249972,
F,19,Sample X139,272629,
F,20,Sample X140,279368,
F,21,Sample X141,258094,
F,22,Sample X142,260614,
F,23,Sample X143,255359,
F,24,Sample X144,261910,
G,1,Sample X145,306250,
G,2,Sample X146,1343,
G,3,Sample X147,1646,
G,4,Sample X148,280635,
G,5,Sample X149,256869,
G,6,Sample X150,291924,
G,7,Sample X151,250499,
G,8,Sample X152,249128,
