Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,306667,
A,2,Sample X2,278564,
A,3,Sample X3,243820,
A,4,Sample X4,246457,
A,5,Sample X5,242135,
A,6,Sample X6,251483,
A,7,Sample X7,218489,
A,8,Sample X8,229632,
A,9,Sample X9,346,
A,10,Sample X10,257,
A,11,Sample X11,266,
A,12,Sample X12,286,
A,13,Sample X13,63849,
A,14,Sample X14,208298,
A,15,Sample X15,223613,
A,16,Sample X16,237553,
A,17,Sample X17,217405,
A,18,Sample X18,215704,
A,19,Sample X19,226792,
A,20,Sample X20,254034,
A,21,Sample X21,250422,
A,22,Sample X22,238914,
A,23,Sample X23,237871,
A,24,Sample X24,298666,
B,1,Sample X25,271348,
B,2,Sample X26,244433,
B,3,Sample X27,275329,
B,4,Sample X28,239543,
B,5,Sample X29,261854,
B,6,Sample X30,133084,
B,7,Sample X31,221766,
B,8,Sample X32,232556,
B,9,Sample X33,10953,
B,10,Sample X34,8571,
B,11,Sample X35,10151,
B,12,Sample X36,10813,
B,13,Sample X37,20566,
B,14,Sample X38,30543,
B,15,Sample X39,35712,
B,16,Sample X40,66128,
B,17,Sample X41,100016,
B,18,Sample X42,133260,
B,19,Sample X43,170325,
B,20,Sample X44,222671,
B,21,Sample X45,245001,
B,22,Sample X46,210438,
B,23,Sample X47,243519,
B,24,Sample X48,238926,
C,1,Sample X49,232754,
C,2,Sample X50,85158,
C,3,Sample X51,148477,
C,4,Sample X52,217095,
C,5,Sample X53,254736,
C,6,Sample X54,228737,
C,7,Sample X55,246187,
C,8,Sample X56,247980,
C,9,Sample X57,254148,
C,10,Sample X58,249275,
C,11,Sample X59,241914,
C,12,Sample X60,239203,
C,13,Sample X61,20671,
C,14,Sample X62,36535,
C,15,Sample X63,64090,
C,16,Sample X64,115352,
C,17,Sample X65,146211,
C,18,Sample X66,100302,
C,19,Sample X67,165928,
C,20,Sample X68,205488,
C,21,Sample X69,258422,
C,22,Sample X70,245538,
C,23,Sample X71,241141,
C,24,Sample X72,250903,
D,1,Sample X73,300664,
D,2,Sample X74,92559,
D,3,Sample X75,134339,
D,4,Sample X76,216897,
D,5,Sample X77,268310,
D,6,Sample X78,254943,
D,7,Sample X79,269275,
D,8,Sample X80,268370,
D,9,Sample X81,253530,
D,10,Sample X82,209947,
D,11,Sample X83,209528,
D,12,Sample X84,243502,
D,13,Sample X85,212282,
D,14,Sample X86,221490,
D,15,Sample X87,248928,
D,16,Sample X88,236559,
D,17,Sample X89,228409,
D,18,Sample X90,219930,
D,19,Sample X91,169496,
D,20,Sample X92,236952,
D,21,Sample X93,239601,
D,22,Sample X94,225193,
D,23,Sample X95,205270,
D,24,Sample X96,238725,
E,1,Sample X97,286625,
E,2,Sample X98,95416,
E,3,Sample X99,119494,
E,4,Sample X100,165906,
E,5,Sample X101,244957,
E,6,Sample X102,251459,
E,7,Sample X103,239590,
E,8,Sample X104,247476,
E,9,Sample X105,219834,
E,10,Sample X106,240015,
E,11,Sample X107,224448,
E,12,Sample X108,208675,
E,13,Sample X109,147602,
E,14,Sample X110,178623,
E,15,Sample X111,211340,
E,16,Sample X112,193783,
E,17,Sample X113,239133,
E,18,Sample X114,207022,
E,19,Sample X115,218670,
E,20,Sample X116,210507,
E,21,Sample X117,221057,
E,22,Sample X118,234885,
E,23,Sample X119,246939,
E,24,Sample X120,250833,
F,1,Sample X121,236601,
F,2,Sample X122,10576,
F,3,Sample X123,22276,
F,4,Sample X124,49839,
F,5,Sample X125,124564,
F,6,Sample X126,192376,
F,7,Sample X127,216432,
F,8,Sample X128,209570,
F,9,Sample X129,210093,
F,10,Sample X130,169243,
