Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,176342,
A,2,Sample X2,123493,
A,3,Sample X3,153049,
A,4,Sample X4,148203,
A,5,Sample X5,126522,
A,6,Sample X6,141767,
A,7,Sample X7,144528,
A,8,Sample X8,127634,
A,9,Sample X9,280,
A,10,Sample X10,202,
A,11,Sample X11,214,
A,12,Sample X12,244,
A,13,Sample X13,58155,
A,14,Sample X14,110844,
A,15,Sample X15,124634,
A,16,Sample X16,110777,
A,17,Sample X17,137288,
A,18,Sample X18,133470,
A,19,Sample X19,124755,
A,20,Sample X20,151391,
A,21,Sample X21,133180,
A,22,Sample X22,126974,
A,23,Sample X23,164571,
A,24,Sample X24,154175,
B,1,Sample X25,128906,
B,2,Sample X26,147501,
B,3,Sample X27,161832,
B,4,Sample X28,149183,
B,5,Sample X29,126503,
B,6,Sample X30,161168,
B,7,Sample X31,138055,
B,8,Sample X32,132828,
B,9,Sample X33,11409,
B,10,Sample X34,11148,
B,11,Sample X35,10854,
B,12,Sample X36,10493,
B,13,Sample X37,14749,
B,14,Sample X38,13311,
B,15,Sample X39,18646,
B,16,Sample X40,26256,
B,17,Sample X41,45475,
B,18,Sample X42,67214,
B,19,Sample X43,111332,
B,20,Sample X44,122157,
B,21,Sample X45,141367,
B,22,Sample X46,115288,
B,23,Sample X47,171198,
B,24,Sample X48,163630,
C,1,Sample X49,150478,
C,2,Sample X50,44123,
C,3,Sample X51,66598,
C,4,Sample X52,94683,
C,5,Sample X53,136560,
C,6,Sample X54,140014,
C,7,Sample X55,131079,
C,8,Sample X56,136209,
C,9,Sample X57,165105,
C,10,Sample X58,138888,
C,11,Sample X59,127802,
C,12,Sample X60,123136,
C,13,Sample X61,9648,
C,14,Sample X62,18227,
C,15,Sample X63,26821,
C,16,Sample X64,45294,
C,17,Sample X65,56275,
C,18,Sample X66,41772,
C,19,Sample X67,64041,
C,20,Sample X68,97096,
C,21,Sample X69,115907,
C,22,Sample X70,117663,
C,23,Sample X71,128865,
C,24,Sample X72,154855,
D,1,Sample X73,162092,
D,2,Sample X74,70279,
D,3,Sample X75,90687,
D,4,Sample X76,123244,
D,5,Sample X77,176744,
D,6,Sample X78,152683,
D,7,Sample X79,143872,
D,8,Sample X80,159977,
D,9,Sample X81,152751,
D,10,Sample X82,175680,
D,11,Sample X83,137680,
D,12,Sample X84,122647,
D,13,Sample X85,127568,
D,14,Sample X86,138628,
D,15,Sample X87,140339,
D,16,Sample X88,144959,
D,17,Sample X89,148111,
D,18,Sample X90,138108,
D,19,Sample X91,141062,
D,20,Sample X92,149279,
D,21,Sample X93,146322,
D,22,Sample X94,150039,
D,23,Sample X95,149726,
D,24,Sample X96,159340,
E,1,Sample X97,161293,
E,2,Sample X98,52223,
E,3,Sample X99,61895,
E,4,Sample X100,99524,
E,5,Sample X101,139952,
E,6,Sample X102,139009,
E,7,Sample X103,144781,
E,8,Sample X104,159514,
E,9,Sample X105,139976,
E,10,Sample X106,164045,
E,11,Sample X107,146615,
E,12,Sample X108,140791,
E,13,Sample X109,75574,
E,14,Sample X110,94403,
E,15,Sample X111,130803,
E,16,Sample X112,146123,
E,17,Sample X113,128809,
E,18,Sample X114,147681,
E,19,Sample X115,148382,
E,20,Sample X116,145976,
E,21,Sample X117,156709,
E,22,Sample X118,139265,
E,23,Sample X119,137837,
E,24,Sample X120,158683,
F,1,Sample X121,173474,
F,2,Sample X122,4767,
F,3,Sample X123,10936,
F,4,Sample X124,16572,
F,5,Sample X125,63379,
F,6,Sample X126,129503,
F,7,Sample X127,164908,
F,8,Sample X128,159324,
F,9,Sample X129,168288,
F,10,Sample X130,132428,
F,11,Sample X131,158139,
F,12,Sample X132,179945,
F,13,Sample X133,181481,
F,14,Sample X134,194290,
F,15,Sample X135,194748,
F,16,Sample X136,224147,
F,17,Sample X137,246479,
F,18,Sample X138,199998,
F,19,Sample X139,178330,
F,20,Sample X140,193641,
F,21,Sample X141,169182,
F,22,Sample X142,158288,
F,23,Sample X143,162518,
F,24,Sample X144,168731,
G,1,Sample X145,159274,
G,2,Sample X146,98713,
G,3,Sample X147,127711,
G,4,Sample X148,193404,
G,5,Sample X149,190222,
G,6,Sample X150,140102,
G,7,Sample X151,129682,
G,8,Sample X152,167661,
G,9,Sample X153,179172,
G,10,Sample X154,155591,
G,11,Sample X155,156390,
G,12,Sample X156,156841,
G,13,Sample X157,24223,
G,14,Sample X158,23369,
G,15,Sample X159,20682,
G,16,Sample X160,20213,
G,17,Sample X161,20836,
G,18,Sample X162,24083,
G,19,Sample X163,39008,
G,20,Sample X164,65334,
G,21,Sample X165,138295,
G,22,Sample X166,145478,
G,23,Sample X167,167518,
G,24,Sample X168,170254,
H,1,Sample X169,157530,
H,2,Sample X170,220974,
H,3,Sample X171,223574,
H,4,Sample X172,204007,
H,5,Sample X173,165726,
H,6,Sample X174,160013,
H,7,Sample X175,150988,
H,8,Sample X176,119199,
H,9,Sample X177,133184,
H,10,Sample X178,136751,
H,11,Sample X179,132626,
H,12,Sample X180,154935,
H,13,Sample X181,95667,
H,14,Sample X182,130855,
H,15,Sample X183,179667,
H,16,Sample X184,223822,
H,17,Sample X185,221559,
H,18,Sample X186,231794,
H,19,Sample X187,177606,
H,20,Sample X188,167331,
H,21,Sample X189,174194,
H,22,Sample X190,153235,
H,23,Sample X191,188632,
H,24,Sample X192,168663,
I,1,Sample X193,166218,
I,2,Sample X194,114259,
I,3,Sample X195,158834,
I,4,Sample X196,152534,
I,5,Sample X197,149183,
I,6,Sample X198,90371,
I,7,Sample X199,124078,
I,8,Sample X200,134590,
I,9,Sample X201,139212,
I,10,Sample X202,148165,
I,11,Sample X203,134462,
I,12,Sample X204,166649,
I,13,Sample X205,5262,
I,14,Sample X206,4913,
I,15,Sample X207,7287,
I,16,Sample X208,8611,
I,17,Sample X209,9387,
I,18,Sample X210,10627,
I,19,Sample X211,15032,
I,20,Sample X212,33854,
I,21,Sample X213,108791,
I,22,Sample X214,165692,
I,23,Sample X215,141998,
I,24,Sample X216,177573,
J,1,Sample X217,205450,
J,2,Sample X218,5419,
J,3,Sample X219,13227,
J,4,Sample X220,19830,
J,5,Sample X221,19420,
J,6,Sample X222,20893,
J,7,Sample X223,16307,
J,8,Sample X224,19156,
J,9,Sample X225,40105,
J,10,Sample X226,93599,
J,11,Sample X227,151710,
J,12,Sample X228,146807,
J,13,Sample X229,17139,
J,14,Sample X230,19135,
J,15,Sample X231,17013,
J,16,Sample X232,21938,
J,17,Sample X233,27750,
J,18,Sample X234,33492,
J,19,Sample X235,56808,
J,20,Sample X236,96496,
J,21,Sample X237,153569,
J,22,Sample X238,148063,
J,23,Sample X239,168161,
J,24,Sample X240,162146,
K,1,Sample X241,162861,
K,2,Sample X242,54675,
K,3,Sample X243,40462,
K,4,Sample X244,36612,
K,5,Sample X245,30107,
K,6,Sample X246,32543,
K,7,Sample X247,30150,
K,8,Sample X248,48601,
K,9,Sample X249,72844,
K,10,Sample X250,128131,
K,11,Sample X251,146421,
K,12,Sample X252,159258,
K,13,Sample X253,168972,
K,14,Sample X254,160250,
K,15,Sample X255,141294,
K,16,Sample X256,169057,
K,17,Sample X257,167600,
K,18,Sample X258,162668,
K,19,Sample X259,158469,
K,20,Sample X260,174507,
K,21,Sample X261,170540,
K,22,Sample X262,176860,
K,23,Sample X263,160532,
K,24,Sample X264,177193,
L,1,Sample X265,166740,
L,2,Sample X266,1969,
L,3,Sample X267,1805,
L,4,Sample X268,5013,
L,5,Sample X269,95046,
L,6,Sample X270,94499,
L,7,Sample X271,114106,
L,8,Sample X272,139296,
L,9,Sample X273,153974,
L,10,Sample X274,178701,
L,11,Sample X275,199222,
L,12,Sample X276,190436,
L,13,Sample X277,181182,
L,14,Sample X278,161582,
L,15,Sample X279,152840,
L,16,Sample X280,178787,
