Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,262194,
A,2,Sample X2,220333,
A,3,Sample X3,267808,
A,4,Sample X4,231802,
A,5,Sample X5,251133,
A,6,Sample X6,280477,
A,7,Sample X7,280263,
A,8,Sample X8,241682,
A,9,Sample X9,315,
A,10,Sample X10,220,
A,11,Sample X11,194,
A,12,Sample X12,193,
A,13,Sample X13,9591,
A,14,Sample X14,176193,
A,15,Sample X15,236134,
A,16,Sample X16,253274,
A,17,Sample X17,262008,
A,18,Sample X18,253468,
A,19,Sample X19,222908,
A,20,Sample X20,276576,
A,21,Sample X21,200772,
A,22,Sample X22,236756,
A,23,Sample X23,259734,
A,24,Sample X24,274095,
B,1,Sample X25,232474,
B,2,Sample X26,247123,
B,3,Sample X27,298777,
B,4,Sample X28,239775,
B,5,Sample X29,271769,
B,6,Sample X30,234175,
B,7,Sample X31,269218,
B,8,Sample X32,257736,
B,9,Sample X33,10013,
B,10,Sample X34,8103,
B,11,Sample X35,8754,
B,12,Sample X36,8847,
B,13,Sample X37,21708,
B,14,Sample X38,31846,
B,15,Sample X39,40703,
B,16,Sample X40,54398,
B,17,Sample X41,116492,
B,18,Sample X42,151307,
B,19,Sample X43,97049,
B,20,Sample X44,213656,
B,21,Sample X45,194384,
B,22,Sample X46,241653,
B,23,Sample X47,256024,
B,24,Sample X48,284273,
C,1,Sample X49,286869,
C,2,Sample X50,1922,
C,3,Sample X51,1645,
C,4,Sample X52,1833,
C,5,Sample X53,22790,
C,6,Sample X54,90119,
C,7,Sample X55,128708,
C,8,Sample X56,202334,
C,9,Sample X57,214559,
C,10,Sample X58,234839,
C,11,Sample X59,248351,
C,12,Sample X60,248016,
C,13,Sample X61,266589,
C,14,Sample X62,286764,
C,15,Sample X63,235782,
C,16,Sample X64,270230,
C,17,Sample X65,247849,
C,18,Sample X66,223839,
C,19,Sample X67,241624,
C,20,Sample X68,256648,
C,21,Sample X69,249302,
C,22,Sample X70,211754,
C,23,Sample X71,276015,
C,24,Sample X72,261718,
D,1,Sample X73,246942,
D,2,Sample X74,23567,
D,3,Sample X75,61409,
D,4,Sample X76,140869,
D,5,Sample X77,292508,
D,6,Sample X78,258728,
D,7,Sample X79,244734,
D,8,Sample X80,251738,
D,9,Sample X81,275181,
D,10,Sample X82,299723,
D,11,Sample X83,268015,
D,12,Sample X84,293483,
D,13,Sample X85,224487,
D,14,Sample X86,193501,
D,15,Sample X87,231000,
D,16,Sample X88,233729,
D,17,Sample X89,220208,
D,18,Sample X90,227201,
D,19,Sample X91,245263,
D,20,Sample X92,253860,
D,21,Sample X93,220832,
D,22,Sample X94,265533,
D,23,Sample X95,226066,
D,24,Sample X96,268380,
E,1,Sample X97,265891,
E,2,Sample X98,4803,
E,3,Sample X99,21183,
E,4,Sample X100,89222,
E,5,Sample X101,115656,
E,6,Sample X102,189957,
E,7,Sample X103,190139,
E,8,Sample X104,225613,
E,9,Sample X105,256208,
E,10,Sample X106,272754,
E,11,Sample X107,260403,
E,12,Sample X108,251844,
E,13,Sample X109,1695,
E,14,Sample X110,1684,
E,15,Sample X111,1664,
E,16,Sample X112,1741,
E,17,Sample X113,1914,
E,18,Sample X114,2039,
E,19,Sample X115,1783,
E,20,Sample X116,38646,
E,21,Sample X117,210428,
E,22,Sample X118,252552,
E,23,Sample X119,209566,
E,24,Sample X120,297559,
F,1,Sample X121,333136,
F,2,Sample X122,1732,
F,3,Sample X123,4666,
F,4,Sample X124,23581,
F,5,Sample X125,120630,
F,6,Sample X126,182759,
F,7,Sample X127,252434,
F,8,Sample X128,257309,
F,9,Sample X129,252686,
F,10,Sample X130,280094,
F,11,Sample X131,272260,
