Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,134189,
A,2,Sample X2,116871,
A,3,Sample X3,124743,
A,4,Sample X4,129246,
A,5,Sample X5,135470,
A,6,Sample X6,121894,
A,7,Sample X7,120547,
A,8,Sample X8,117360,
A,9,Sample X9,1588,
A,10,Sample X10,1816,
A,11,Sample X11,1839,
A,12,Sample X12,2705,
A,13,Sample X13,59692,
A,14,Sample X14,78803,
A,15,Sample X15,101950,
A,16,Sample X16,110292,
A,17,Sample X17,118118,
A,18,Sample X18,126895,
A,19,Sample X19,132543,
A,20,Sample X20,146041,
A,21,Sample X21,149924,
A,22,Sample X22,145297,
A,23,Sample X23,136259,
A,24,Sample X24,141816,
B,1,Sample X25,144371,
B,2,Sample X26,136441,
B,3,Sample X27,130920,
B,4,Sample X28,103703,
B,5,Sample X29,131819,
B,6,Sample X30,136384,
B,7,Sample X31,128580,
B,8,Sample X32,105176,
B,9,Sample X33,91443,
B,10,Sample X34,84879,
B,11,Sample X35,90917,
B,12,Sample X36,86710,
B,13,Sample X37,124776,
B,14,Sample X38,100093,
B,15,Sample X39,132307,
B,16,Sample X40,127970,
B,17,Sample X41,132431,
B,18,Sample X42,138925,
B,19,Sample X43,129577,
B,20,Sample X44,130701,
B,21,Sample X45,135369,
B,22,Sample X46,144045,
B,23,Sample X47,144938,
B,24,Sample X48,139630,
C,1,Sample X49,139919,
C,2,Sample X50,147462,
C,3,Sample X51,135238,
C,4,Sample X52,139633,
C,5,Sample X53,123058,
C,6,Sample X54,131147,
C,7,Sample X55,121252,
C,8,Sample X56,117195,
C,9,Sample X57,106512,
C,10,Sample X58,103126,
C,11,Sample X59,79595,
C,12,Sample X60,136102,
C,13,Sample X61,135086,
C,14,Sample X62,132669,
C,15,Sample X63,104465,
C,16,Sample X64,104260,
C,17,Sample X65,135221,
C,18,Sample X66,133681,
C,19,Sample X67,131087,
C,20,Sample X68,137392,
C,21,Sample X69,145391,
C,22,Sample X70,135584,
C,23,Sample X71,122874,
C,24,Sample X72,136632,
D,1,Sample X73,130980,
D,2,Sample X74,123905,
D,3,Sample X75,138786,
D,4,Sample X76,138429,
D,5,Sample X77,132183,
D,6,Sample X78,119181,
D,7,Sample X79,124411,
D,8,Sample X80,109241,
D,9,Sample X81,104880,
D,10,Sample X82,97922,
D,11,Sample X83,110558,
D,12,Sample X84,133218,
D,13,Sample X85,102607,
D,14,Sample X86,109624,
D,15,Sample X87,134651,
D,16,Sample X88,100193,
D,17,Sample X89,126043,
D,18,Sample X90,132905,
D,19,Sample X91,127757,
D,20,Sample X92,132176,
D,21,Sample X93,126332,
D,22,Sample X94,142098,
D,23,Sample X95,140376,
D,24,Sample X96,136724,
E,1,Sample X97,136597,
E,2,Sample X98,145335,
E,3,Sample X99,147646,
E,4,Sample X100,147775,
E,5,Sample X101,124966,
E,6,Sample X102,133999,
E,7,Sample X103,103912,
E,8,Sample X104,88269,
E,9,Sample X105,121276,
E,10,Sample X106,88017,
E,11,Sample X107,95776,
E,12,Sample X108,101949,
E,13,Sample X109,101562,
E,14,Sample X110,74129,
E,15,Sample X111,98275,
E,16,Sample X112,91752,
E,17,Sample X113,109023,
E,18,Sample X114,53955,
E,19,Sample X115,117848,
E,20,Sample X116,126479,
E,21,Sample X117,133647,
E,22,Sample X118,94940,
E,23,Sample X119,146822,
E,24,Sample X120,140478,
F,1,Sample X121,137760,
F,2,Sample X122,76149,
F,3,Sample X123,104005,
F,4,Sample X124,109885,
F,5,Sample X125,106683,
F,6,Sample X126,83833,
F,7,Sample X127,84541,
F,8,Sample X128,83832,
F,9,Sample X129,81725,
F,10,Sample X130,76897,
F,11,Sample X131,80872,
F,12,Sample X132,74535,
F,13,Sample X133,80952,
F,14,Sample X134,72863,
F,15,Sample X135,88062,
F,16,Sample X136,112305,
F,17,Sample X137,115631,
F,18,Sample X138,118143,
F,19,Sample X139,127275,
F,20,Sample X140,115843,
F,21,Sample X141,130103,
F,22,Sample X142,131393,
F,23,Sample X143,140456,
F,24,Sample X144,142998,
G,1,Sample X145,131349,
G,2,Sample X146,141193,
G,3,Sample X147,136690,
G,4,Sample X148,130010,
G,5,Sample X149,83265,
G,6,Sample X150,87996,
G,7,Sample X151,91479,
G,8,Sample X152,99833,
G,9,Sample X153,77581,
G,10,Sample X154,68260,
G,11,Sample X155,69805,
G,12,Sample X156,85022,
G,13,Sample X157,69636,
G,14,Sample X158,78270,
G,15,Sample X159,99641,
G,16,Sample X160,78098,
G,17,Sample X161,115383,
G,18,Sample X162,83709,
G,19,Sample X163,103651,
G,20,Sample X164,121782,
G,21,Sample X165,122807,
G,22,Sample X166,138107,
G,23,Sample X167,137941,
G,24,Sample X168,141750,
H,1,Sample X169,136003,
H,2,Sample X170,140898,
H,3,Sample X171,68145,
H,4,Sample X172,99660,
H,5,Sample X173,123646,
H,6,Sample X174,82429,
H,7,Sample X175,91385,
H,8,Sample X176,73399,
H,9,Sample X177,87538,
H,10,Sample X178,79984,
H,11,Sample X179,83180,
H,12,Sample X180,83187,
H,13,Sample X181,80023,
H,14,Sample X182,85285,
H,15,Sample X183,88175,
H,16,Sample X184,84414,
H,17,Sample X185,113472,
H,18,Sample X186,78677,
H,19,Sample X187,110538,
H,20,Sample X188,115388,
H,21,Sample X189,104161,
H,22,Sample X190,130199,
H,23,Sample X191,145025,
H,24,Sample X192,131071,
I,1,Sample X193,136932,
I,2,Sample X194,144626,
I,3,Sample X195,143603,
I,4,Sample X196,132559,
I,5,Sample X197,119001,
I,6,Sample X198,96238,
I,7,Sample X199,101306,
I,8,Sample X200,83337,
I,9,Sample X201,82369,
I,10,Sample X202,93698,
I,11,Sample X203,62211,
I,12,Sample X204,74570,
I,13,Sample X205,51582,
I,14,Sample X206,59085,
I,15,Sample X207,85589,
I,16,Sample X208,79867,
I,17,Sample X209,75311,
I,18,Sample X210,110434,
I,19,Sample X211,107934,
I,20,Sample X212,124803,
I,21,Sample X213,129151,
I,22,Sample X214,142345,
I,23,Sample X215,135388,
I,24,Sample X216,135541,
J,1,Sample X217,132836,
J,2,Sample X218,110609,
J,3,Sample X219,111380,
J,4,Sample X220,134224,
J,5,Sample X221,88442,
J,6,Sample X222,79542,
J,7,Sample X223,90281,
J,8,Sample X224,95167,
J,9,Sample X225,81389,
J,10,Sample X226,77168,
J,11,Sample X227,81345,
J,12,Sample X228,44995,
J,13,Sample X229,82379,
J,14,Sample X230,83120,
J,15,Sample X231,98566,
J,16,Sample X232,81413,
J,17,Sample X233,117364,
