Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,176895,
A,2,Sample X2,172650,
A,3,Sample X3,217419,
A,4,Sample X4,207704,
A,5,Sample X5,195341,
A,6,Sample X6,166701,
A,7,Sample X7,177918,
A,8,Sample X8,204315,
A,9,Sample X9,323,
A,10,Sample X10,215,
A,11,Sample X11,177,
A,12,Sample X12,267,
A,13,Sample X13,84509,
A,14,Sample X14,188051,
A,15,Sample X15,150892,
A,16,Sample X16,163697,
A,17,Sample X17,152292,
A,18,Sample X18,167342,
A,19,Sample X19,168963,
A,20,Sample X20,184135,
A,21,Sample X21,167887,
A,22,Sample X22,193190,
A,23,Sample X23,180630,
A,24,Sample X24,270157,
B,1,Sample X25,188434,
B,2,Sample X26,236815,
B,3,Sample X27,182875,
B,4,Sample X28,216374,
B,5,Sample X29,199242,
B,6,Sample X30,200194,
B,7,Sample X31,247657,
B,8,Sample X32,205282,
B,9,Sample X33,8339,
B,10,Sample X34,7935,
B,11,Sample X35,7111,
B,12,Sample X36,6643,
B,13,Sample X37,10965,
B,14,Sample X38,23044,
B,15,Sample X39,36159,
B,16,Sample X40,48580,
B,17,Sample X41,76819,
B,18,Sample X42,101627,
B,19,Sample X43,145425,
B,20,Sample X44,153607,
B,21,Sample X45,162846,
B,22,Sample X46,192936,
B,23,Sample X47,198051,
B,24,Sample X48,173330,
C,1,Sample X49,207119,
C,2,Sample X50,2107,
C,3,Sample X51,1837,
C,4,Sample X52,1728,
C,5,Sample X53,27334,
C,6,Sample X54,62527,
C,7,Sample X55,101800,
C,8,Sample X56,132259,
C,9,Sample X57,159012,
C,10,Sample X58,173210,
C,11,Sample X59,146770,
C,12,Sample X60,213469,
C,13,Sample X61,182333,
C,14,Sample X62,239629,
C,15,Sample X63,206141,
C,16,Sample X64,188993,
C,17,Sample X65,165639,
C,18,Sample X66,178530,
C,19,Sample X67,154921,
C,20,Sample X68,168306,
C,21,Sample X69,189954,
C,22,Sample X70,215006,
C,23,Sample X71,219550,
C,24,Sample X72,190866,
D,1,Sample X73,220934,
D,2,Sample X74,70821,
D,3,Sample X75,166980,
D,4,Sample X76,219046,
D,5,Sample X77,234009,
D,6,Sample X78,196821,
D,7,Sample X79,242896,
D,8,Sample X80,215432,
D,9,Sample X81,237887,
D,10,Sample X82,176200,
D,11,Sample X83,228150,
D,12,Sample X84,213820,
D,13,Sample X85,126777,
D,14,Sample X86,154955,
D,15,Sample X87,169055,
D,16,Sample X88,191488,
D,17,Sample X89,183178,
D,18,Sample X90,184277,
D,19,Sample X91,155333,
D,20,Sample X92,208646,
D,21,Sample X93,181327,
D,22,Sample X94,162853,
D,23,Sample X95,226844,
D,24,Sample X96,225449,
E,1,Sample X97,197915,
E,2,Sample X98,7118,
E,3,Sample X99,21473,
E,4,Sample X100,38621,
E,5,Sample X101,144107,
E,6,Sample X102,140913,
E,7,Sample X103,173357,
E,8,Sample X104,173404,
E,9,Sample X105,181459,
E,10,Sample X106,163327,
E,11,Sample X107,198763,
E,12,Sample X108,204439,
E,13,Sample X109,1812,
E,14,Sample X110,1574,
E,15,Sample X111,1782,
E,16,Sample X112,1882,
E,17,Sample X113,1827,
E,18,Sample X114,2041,
E,19,Sample X115,2058,
E,20,Sample X116,41939,
E,21,Sample X117,188333,
E,22,Sample X118,199467,
E,23,Sample X119,185797,
E,24,Sample X120,200512,
F,1,Sample X121,216783,
F,2,Sample X122,1882,
F,3,Sample X123,4975,
F,4,Sample X124,19968,
F,5,Sample X125,86085,
F,6,Sample X126,175150,
F,7,Sample X127,208985,
F,8,Sample X128,200453,
F,9,Sample X129,188385,
F,10,Sample X130,209801,
F,11,Sample X131,188557,
F,12,Sample X132,177489,
F,13,Sample X133,39849,
F,14,Sample X134,46245,
F,15,Sample X135,66243,
F,16,Sample X136,75315,
F,17,Sample X137,111032,
F,18,Sample X138,93634,
F,19,Sample X139,134683,
F,20,Sample X140,172015,
F,21,Sample X141,193292,
F,22,Sample X142,192079,
F,23,Sample X143,188727,
F,24,Sample X144,201620,
G,1,Sample X145,236832,
G,2,Sample X146,2899,
G,3,Sample X147,3823,
G,4,Sample X148,16999,
G,5,Sample X149,93900,
G,6,Sample X150,111350,
G,7,Sample X151,168096,
G,8,Sample X152,168930,
G,9,Sample X153,200836,
G,10,Sample X154,220382,
G,11,Sample X155,165759,
G,12,Sample X156,193632,
G,13,Sample X157,165056,
G,14,Sample X158,203658,
G,15,Sample X159,247944,
G,16,Sample X160,198808,
G,17,Sample X161,197956,
G,18,Sample X162,168572,
G,19,Sample X163,173186,
G,20,Sample X164,212847,
G,21,Sample X165,189447,
G,22,Sample X166,210111,
G,23,Sample X167,177500,
G,24,Sample X168,191734,
H,1,Sample X169,197132,
H,2,Sample X170,177483,
H,3,Sample X171,210446,
H,4,Sample X172,215593,
H,5,Sample X173,200962,
H,6,Sample X174,220721,
H,7,Sample X175,204136,
H,8,Sample X176,207266,
H,9,Sample X177,196129,
H,10,Sample X178,207982,
H,11,Sample X179,188525,
H,12,Sample X180,182697,
H,13,Sample X181,189118,
H,14,Sample X182,200911,
H,15,Sample X183,215868,
H,16,Sample X184,187928,
H,17,Sample X185,201353,
H,18,Sample X186,202909,
H,19,Sample X187,197964,
H,20,Sample X188,171505,
H,21,Sample X189,164282,
H,22,Sample X190,187745,
H,23,Sample X191,196458,
H,24,Sample X192,217369,
I,1,Sample X193,214812,
I,2,Sample X194,15175,
I,3,Sample X195,38208,
I,4,Sample X196,61317,
I,5,Sample X197,100428,
I,6,Sample X198,127950,
I,7,Sample X199,144660,
I,8,Sample X200,193181,
I,9,Sample X201,182444,
I,10,Sample X202,224339,
I,11,Sample X203,213349,
I,12,Sample X204,181039,
I,13,Sample X205,2871,
I,14,Sample X206,1961,
I,15,Sample X207,128593,
I,16,Sample X208,189604,
I,17,Sample X209,155034,
I,18,Sample X210,188987,
I,19,Sample X211,210473,
