Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,289455,
A,2,Sample X2,252881,
A,3,Sample X3,210081,
A,4,Sample X4,226754,
A,5,Sample X5,215700,
A,6,Sample X6,281412,
A,7,Sample X7,262513,
A,8,Sample X8,202858,
A,9,Sample X9,358,
A,10,Sample X10,220,
A,11,Sample X11,245,
A,12,Sample X12,214,
A,13,Sample X13,18603,
A,14,Sample X14,170039,
A,15,Sample X15,185735,
A,16,Sample X16,207553,
A,17,Sample X17,221163,
A,18,Sample X18,227023,
A,19,Sample X19,247586,
A,20,Sample X20,201641,
A,21,Sample X21,199488,
A,22,Sample X22,224831,
A,23,Sample X23,244813,
A,24,Sample X24,282628,
B,1,Sample X25,233488,
B,2,Sample X26,204602,
B,3,Sample X27,246826,
B,4,Sample X28,223759,
B,5,Sample X29,245455,
B,6,Sample X30,230506,
B,7,Sample X31,226103,
B,8,Sample X32,230718,
B,9,Sample X33,10117,
B,10,Sample X34,10672,
B,11,Sample X35,11349,
B,12,Sample X36,10200,
B,13,Sample X37,15052,
B,14,Sample X38,19329,
B,15,Sample X39,29722,
B,16,Sample X40,62783,
B,17,Sample X41,79355,
B,18,Sample X42,129873,
B,19,Sample X43,202598,
B,20,Sample X44,225857,
B,21,Sample X45,218132,
B,22,Sample X46,189136,
B,23,Sample X47,172562,
B,24,Sample X48,207859,
C,1,Sample X49,263145,
C,2,Sample X50,101692,
C,3,Sample X51,129496,
C,4,Sample X52,190676,
C,5,Sample X53,235604,
C,6,Sample X54,217093,
C,7,Sample X55,229498,
C,8,Sample X56,206675,
C,9,Sample X57,193067,
C,10,Sample X58,186981,
C,11,Sample X59,238010,
C,12,Sample X60,132339,
C,13,Sample X61,196112,
C,14,Sample X62,206972,
C,15,Sample X63,264551,
C,16,Sample X64,226912,
C,17,Sample X65,232784,
C,18,Sample X66,204817,
C,19,Sample X67,223205,
C,20,Sample X68,257465,
C,21,Sample X69,266945,
C,22,Sample X70,216517,
C,23,Sample X71,253741,
C,24,Sample X72,270167,
D,1,Sample X73,230173,
D,2,Sample X74,22884,
D,3,Sample X75,31148,
D,4,Sample X76,39512,
D,5,Sample X77,37747,
D,6,Sample X78,38052,
D,7,Sample X79,34061,
D,8,Sample X80,89313,
D,9,Sample X81,163156,
D,10,Sample X82,239558,
D,11,Sample X83,259048,
D,12,Sample X84,248108,
D,13,Sample X85,35350,
D,14,Sample X86,44625,
D,15,Sample X87,129012,
D,16,Sample X88,212649,
D,17,Sample X89,237118,
D,18,Sample X90,216978,
D,19,Sample X91,194398,
D,20,Sample X92,235379,
D,21,Sample X93,219944,
D,22,Sample X94,224222,
D,23,Sample X95,220139,
D,24,Sample X96,271762,
E,1,Sample X97,335950,
E,2,Sample X98,9266,
E,3,Sample X99,17103,
E,4,Sample X100,31900,
E,5,Sample X101,80137,
E,6,Sample X102,148982,
E,7,Sample X103,164942,
E,8,Sample X104,244024,
E,9,Sample X105,212301,
E,10,Sample X106,272642,
E,11,Sample X107,255555,
E,12,Sample X108,249143,
E,13,Sample X109,1563,
E,14,Sample X110,1557,
E,15,Sample X111,3487,
E,16,Sample X112,103127,
E,17,Sample X113,218364,
E,18,Sample X114,241694,
E,19,Sample X115,243921,
E,20,Sample X116,225948,
E,21,Sample X117,248979,
E,22,Sample X118,234820,
E,23,Sample X119,239080,
E,24,Sample X120,260699,
F,1,Sample X121,272441,
F,2,Sample X122,25698,
F,3,Sample X123,27486,
F,4,Sample X124,34743,
F,5,Sample X125,50617,
F,6,Sample X126,86440,
F,7,Sample X127,96697,
F,8,Sample X128,161844,
F,9,Sample X129,220867,
F,10,Sample X130,201691,
F,11,Sample X131,228512,
F,12,Sample X132,217415,
F,13,Sample X133,87289,
F,14,Sample X134,124386,
F,15,Sample X135,181635,
F,16,Sample X136,241812,
F,17,Sample X137,246104,
F,18,Sample X138,229797,
F,19,Sample X139,208328,
F,20,Sample X140,221806,
F,21,Sample X141,235169,
F,22,Sample X142,247998,
F,23,Sample X143,207267,
F,24,Sample X144,267924,
G,1,Sample X145,230174,
G,2,Sample X146,1694,
G,3,Sample X147,1967,
G,4,Sample X148,189528,
G,5,Sample X149,193465,
G,6,Sample X150,227465,
G,7,Sample X151,214857,
G,8,Sample X152,257388,
G,9,Sample X153,271955,
G,10,Sample X154,237408,
G,11,Sample X155,219317,
G,12,Sample X156,222114,
G,13,Sample X157,91584,
G,14,Sample X158,121524,
G,15,Sample X159,135664,
G,16,Sample X160,201090,
G,17,Sample X161,222540,
G,18,Sample X162,209790,
G,19,Sample X163,247181,
G,20,Sample X164,217014,
G,21,Sample X165,263349,
G,22,Sample X166,252328,
G,23,Sample X167,271456,
G,24,Sample X168,274941,
H,1,Sample X169,233802,
H,2,Sample X170,16128,
H,3,Sample X171,35139,
H,4,Sample X172,127334,
H,5,Sample X173,245906,
H,6,Sample X174,350698,
H,7,Sample X175,264262,
H,8,Sample X176,245902,
H,9,Sample X177,243664,
H,10,Sample X178,218345,
H,11,Sample X179,232265,
H,12,Sample X180,240687,
H,13,Sample X181,19943,
H,14,Sample X182,42695,
H,15,Sample X183,200063,
H,16,Sample X184,183498,
H,17,Sample X185,252734,
H,18,Sample X186,207814,
H,19,Sample X187,207634,
H,20,Sample X188,286895,
H,21,Sample X189,267743,
H,22,Sample X190,220148,
H,23,Sample X191,223387,
H,24,Sample X192,206084,
I,1,Sample X193,200669,
I,2,Sample X194,82336,
I,3,Sample X195,80482,
I,4,Sample X196,95391,
I,5,Sample X197,153335,
I,6,Sample X198,228293,
I,7,Sample X199,283234,
I,8,Sample X200,288416,
I,9,Sample X201,254902,
I,10,Sample X202,247022,
I,11,Sample X203,208437,
I,12,Sample X204,205577,
I,13,Sample X205,234032,
I,14,Sample X206,221733,
I,15,Sample X207,261886,
I,16,Sample X208,254233,
I,17,Sample X209,278146,
I,18,Sample X210,59098,
I,19,Sample X211,92956,
I,20,Sample X212,143508,
I,21,Sample X213,236983,
I,22,Sample X214,246925,
I,23,Sample X215,228267,
I,24,Sample X216,246595,
J,1,Sample X217,227225,
J,2,Sample X218,11996,
J,3,Sample X219,19244,
J,4,Sample X220,42101,
J,5,Sample X221,115843,
J,6,Sample X222,152874,
J,7,Sample X223,176740,
J,8,Sample X224,208949,
J,9,Sample X225,259219,
J,10,Sample X226,220886,
J,11,Sample X227,245398,
J,12,Sample X228,244758,
J,13,Sample X229,223518,
J,14,Sample X230,222247,
J,15,Sample X231,249200,
J,16,Sample X232,231342,
J,17,Sample X233,231440,
J,18,Sample X234,269785,
J,19,Sample X235,253205,
J,20,Sample X236,239968,
J,21,Sample X237,240498,
J,22,Sample X238,251985,
J,23,Sample X239,273877,
J,24,Sample X240,293371,
K,1,Sample X241,247534,
K,2,Sample X242,159595,
K,3,Sample X243,181646,
K,4,Sample X244,215020,
K,5,Sample X245,245787,
K,6,Sample X246,227993,
K,7,Sample X247,240448,
K,8,Sample X248,226730,
K,9,Sample X249,219081,
K,10,Sample X250,284195,
K,11,Sample X251,233195,
K,12,Sample X252,248939,
K,13,Sample X253,2202,
K,14,Sample X254,1969,
K,15,Sample X255,5959,
K,16,Sample X256,49051,
K,17,Sample X257,128078,
K,18,Sample X258,198668,
K,19,Sample X259,226977,
K,20,Sample X260,273920,
K,21,Sample X261,289214,
K,22,Sample X262,256677,
K,23,Sample X263,256499,
K,24,Sample X264,270734,
L,1,Sample X265,198699,
L,2,Sample X266,158734,
L,3,Sample X267,167646,
L,4,Sample X268,203120,
L,5,Sample X269,210643,
L,6,Sample X270,211779,
L,7,Sample X271,216654,
L,8,Sample X272,179495,
L,9,Sample X273,285749,
L,10,Sample X274,235986,
L,11,Sample X275,245230,
L,12,Sample X276,239200,
L,13,Sample X277,255221,
L,14,Sample X278,213103,
L,15,Sample X279,271345,
L,16,Sample X280,218921,
L,17,Sample X281,259673,
L,18,Sample X282,222742,
L,19,Sample X283,216154,
L,20,Sample X284,243065,
L,21,Sample X285,254810,
L,22,Sample X286,259517,
L,23,Sample X287,282107,
L,24,Sample X288,269737,
M,1,Sample X289,248130,
M,2,Sample X290,7787,
M,3,Sample X291,8615,
M,4,Sample X292,10417,
M,5,Sample X293,19521,
M,6,Sample X294,37408,
M,7,Sample X295,65190,
M,8,Sample X296,116805,
M,9,Sample X297,208110,
M,10,Sample X298,280564,
M,11,Sample X299,206203,
M,12,Sample X300,213021,
M,13,Sample X301,2506,
M,14,Sample X302,12720,
M,15,Sample X303,58662,
M,16,Sample X304,102420,
M,17,Sample X305,199138,
M,18,Sample X306,191106,
M,19,Sample X307,245316,
M,20,Sample X308,225724,
M,21,Sample X309,311793,
M,22,Sample X310,286767,
M,23,Sample X311,260632,
M,24,Sample X312,243266,
N,1,Sample X313,291875,
N,2,Sample X314,9427,
N,3,Sample X315,32702,
N,4,Sample X316,95975,
N,5,Sample X317,196862,
N,6,Sample X318,216691,
N,7,Sample X319,203642,
N,8,Sample X320,214559,
N,9,Sample X321,211882,
N,10,Sample X322,231885,
N,11,Sample X323,239566,
N,12,Sample X324,275942,
N,13,Sample X325,26564,
N,14,Sample X326,62925,
N,15,Sample X327,139692,
N,16,Sample X328,181862,
N,17,Sample X329,202568,
N,18,Sample X330,237207,
N,19,Sample X331,236344,
N,20,Sample X332,226555,
N,21,Sample X333,231087,
N,22,Sample X334,245762,
N,23,Sample X335,325793,
N,24,Sample X336,260600,
O,1,Sample X337,246365,
O,2,Sample X338,246854,
O,3,Sample X339,264983,
O,4,Sample X340,271732,
O,5,Sample X341,227014,
O,6,Sample X342,271168,
O,7,Sample X343,25822,
O,8,Sample X344,79686,
O,9,Sample X345,108233,
O,10,Sample X346,259315,
O,11,Sample X347,299267,
O,12,Sample X348,239748,
O,13,Sample X349,93913,
O,14,Sample X350,90999,
O,15,Sample X351,122975,
O,16,Sample X352,202571,
O,17,Sample X353,219468,
O,18,Sample X354,217353,
O,19,Sample X355,238624,
O,20,Sample X356,288923,
O,21,Sample X357,258013,
O,22,Sample X358,288903,
O,23,Sample X359,250764,
O,24,Sample X360,273919,
P,1,Sample X361,276581,
P,2,Sample X362,273584,
P,3,Sample X363,254177,
P,4,Sample X364,264859,
P,5,Sample X365,303642,
P,6,Sample X366,300676,
P,7,Sample X367,231267,
P,8,Sample X368,249656,
P,9,Sample X369,249467,
P,10,Sample X370,296491,
P,11,Sample X371,270496,
P,12,Sample X372,226069,
P,13,Sample X373,304377,
P,14,Sample X374,252755,
P,15,Sample X375,280134,
P,16,Sample X376,283033,
P,17,Sample X377,260518,
P,18,Sample X378,234505,
P,19,Sample X379,270496,
P,20,Sample X380,328163,
P,21,Sample X381,282735,
P,22,Sample X382,247897,
P,23,Sample X383,302918,
P,24,Sample X384,289148,
