Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,285872,
A,2,Sample X2,314915,
A,3,Sample X3,275881,
A,4,Sample X4,282485,
A,5,Sample X5,299868,
A,6,Sample X6,317584,
A,7,Sample X7,306465,
A,8,Sample X8,293722,
A,9,Sample X9,359,
A,10,Sample X10,231,
A,11,Sample X11,228,
A,12,Sample X12,213,
A,13,Sample X13,21057,
A,14,Sample X14,231551,
A,15,Sample X15,276834,
A,16,Sample X16,290298,
A,17,Sample X17,284228,
A,18,Sample X18,319347,
A,19,Sample X19,275436,
A,20,Sample X20,290785,
A,21,Sample X21,277662,
A,22,Sample X22,312794,
A,23,Sample X23,320204,
A,24,Sample X24,327458,
B,1,Sample X25,311362,
B,2,Sample X26,250836,
B,3,Sample X27,285044,
B,4,Sample X28,285014,
B,5,Sample X29,268305,
B,6,Sample X30,298703,
B,7,Sample X31,287345,
B,8,Sample X32,303471,
B,9,Sample X33,12749,
B,10,Sample X34,12882,
B,11,Sample X35,13153,
B,12,Sample X36,12850,
B,13,Sample X37,27898,
B,14,Sample X38,32231,
B,15,Sample X39,41365,
B,16,Sample X40,76745,
B,17,Sample X41,105746,
B,18,Sample X42,178239,
B,19,Sample X43,258800,
B,20,Sample X44,276788,
B,21,Sample X45,244023,
B,22,Sample X46,291090,
B,23,Sample X47,285177,
B,24,Sample X48,315548,
C,1,Sample X49,269216,
C,2,Sample X50,1913,
C,3,Sample X51,1705,
C,4,Sample X52,2109,
C,5,Sample X53,46592,
C,6,Sample X54,121274,
C,7,Sample X55,140509,
C,8,Sample X56,229174,
C,9,Sample X57,276142,
C,10,Sample X58,304099,
C,11,Sample X59,286534,
C,12,Sample X60,333801,
C,13,Sample X61,341599,
C,14,Sample X62,304612,
C,15,Sample X63,266672,
C,16,Sample X64,302081,
C,17,Sample X65,281053,
C,18,Sample X66,287228,
C,19,Sample X67,327952,
C,20,Sample X68,264722,
C,21,Sample X69,318344,
C,22,Sample X70,298552,
C,23,Sample X71,292682,
C,24,Sample X72,321086,
D,1,Sample X73,255040,
D,2,Sample X74,289838,
D,3,Sample X75,255717,
D,4,Sample X76,274986,
D,5,Sample X77,273767,
D,6,Sample X78,261976,
D,7,Sample X79,281247,
D,8,Sample X80,308673,
D,9,Sample X81,265547,
D,10,Sample X82,316492,
D,11,Sample X83,275739,
D,12,Sample X84,304574,
D,13,Sample X85,213046,
D,14,Sample X86,207849,
