Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,191776,
A,2,Sample X2,211684,
A,3,Sample X3,212226,
A,4,Sample X4,227826,
A,5,Sample X5,208195,
A,6,Sample X6,224008,
A,7,Sample X7,233646,
A,8,Sample X8,217007,
A,9,Sample X9,334,
A,10,Sample X10,266,
A,11,Sample X11,188,
A,12,Sample X12,262,
A,13,Sample X13,87918,
A,14,Sample X14,206608,
A,15,Sample X15,208842,
A,16,Sample X16,203584,
A,17,Sample X17,200992,
A,18,Sample X18,218150,
A,19,Sample X19,210499,
A,20,Sample X20,221915,
A,21,Sample X21,196041,
A,22,Sample X22,218973,
A,23,Sample X23,197820,
A,24,Sample X24,261014,
B,1,Sample X25,246505,
B,2,Sample X26,252802,
B,3,Sample X27,176692,
B,4,Sample X28,182049,
B,5,Sample X29,220880,
B,6,Sample X30,164276,
B,7,Sample X31,191752,
B,8,Sample X32,200118,
B,9,Sample X33,8225,
B,10,Sample X34,6775,
B,11,Sample X35,7199,
B,12,Sample X36,8074,
B,13,Sample X37,18992,
B,14,Sample X38,29341,
B,15,Sample X39,48491,
B,16,Sample X40,59617,
B,17,Sample X41,84696,
B,18,Sample X42,151236,
B,19,Sample X43,149595,
B,20,Sample X44,183678,
B,21,Sample X45,199578,
B,22,Sample X46,203940,
B,23,Sample X47,206570,
B,24,Sample X48,237635,
C,1,Sample X49,214336,
C,2,Sample X50,148560,
C,3,Sample X51,185987,
C,4,Sample X52,227346,
C,5,Sample X53,203632,
C,6,Sample X54,244166,
C,7,Sample X55,232410,
C,8,Sample X56,239621,
C,9,Sample X57,177215,
C,10,Sample X58,169845,
C,11,Sample X59,234020,
C,12,Sample X60,230309,
C,13,Sample X61,171289,
C,14,Sample X62,179284,
C,15,Sample X63,207341,
C,16,Sample X64,205599,
C,17,Sample X65,223688,
C,18,Sample X66,241281,
C,19,Sample X67,244741,
C,20,Sample X68,235941,
C,21,Sample X69,218504,
C,22,Sample X70,165378,
C,23,Sample X71,224614,
C,24,Sample X72,199813,
D,1,Sample X73,158309,
D,2,Sample X74,13114,
D,3,Sample X75,21235,
D,4,Sample X76,32171,
D,5,Sample X77,44874,
D,6,Sample X78,79728,
D,7,Sample X79,68552,
D,8,Sample X80,140445,
D,9,Sample X81,237919,
D,10,Sample X82,249475,
D,11,Sample X83,192053,
D,12,Sample X84,223593,
D,13,Sample X85,202231,
D,14,Sample X86,191459,
D,15,Sample X87,243843,
D,16,Sample X88,216236,
D,17,Sample X89,194700,
D,18,Sample X90,177889,
D,19,Sample X91,213396,
D,20,Sample X92,232515,
D,21,Sample X93,213583,
D,22,Sample X94,198504,
D,23,Sample X95,214903,
D,24,Sample X96,235320,
E,1,Sample X97,171490,
E,2,Sample X98,89601,
E,3,Sample X99,113354,
E,4,Sample X100,155114,
E,5,Sample X101,193439,
E,6,Sample X102,244576,
E,7,Sample X103,247801,
E,8,Sample X104,242495,
E,9,Sample X105,221095,
E,10,Sample X106,239302,
E,11,Sample X107,202793,
E,12,Sample X108,202611,
E,13,Sample X109,37986,
E,14,Sample X110,84438,
E,15,Sample X111,123274,
E,16,Sample X112,173281,
E,17,Sample X113,199237,
E,18,Sample X114,217674,
E,19,Sample X115,200066,
E,20,Sample X116,215300,
E,21,Sample X117,219334,
E,22,Sample X118,185643,
E,23,Sample X119,188770,
E,24,Sample X120,215900,
F,1,Sample X121,215442,
F,2,Sample X122,172379,
F,3,Sample X123,181407,
F,4,Sample X124,184683,
F,5,Sample X125,240106,
F,6,Sample X126,234604,
F,7,Sample X127,229172,
F,8,Sample X128,194026,
F,9,Sample X129,191509,
F,10,Sample X130,178445,
F,11,Sample X131,213974,
F,12,Sample X132,158549,
F,13,Sample X133,2127,
F,14,Sample X134,2086,
F,15,Sample X135,71507,
F,16,Sample X136,161803,
F,17,Sample X137,217828,
F,18,Sample X138,239704,
F,19,Sample X139,227046,
F,20,Sample X140,204044,
F,21,Sample X141,211537,
F,22,Sample X142,233010,
F,23,Sample X143,184525,
F,24,Sample X144,222492,
G,1,Sample X145,229154,
G,2,Sample X146,2105,
G,3,Sample X147,2219,
G,4,Sample X148,3656,
G,5,Sample X149,80403,
G,6,Sample X150,165841,
G,7,Sample X151,179192,
G,8,Sample X152,262667,
G,9,Sample X153,225571,
G,10,Sample X154,220238,
G,11,Sample X155,219899,
G,12,Sample X156,211932,
G,13,Sample X157,112955,
G,14,Sample X158,154068,
G,15,Sample X159,189400,
G,16,Sample X160,171751,
G,17,Sample X161,208622,
G,18,Sample X162,230339,
G,19,Sample X163,199446,
G,20,Sample X164,199543,
G,21,Sample X165,194346,
G,22,Sample X166,188276,
G,23,Sample X167,179257,
G,24,Sample X168,199474,
H,1,Sample X169,187618,
H,2,Sample X170,136017,
H,3,Sample X171,166341,
H,4,Sample X172,218569,
H,5,Sample X173,221096,
H,6,Sample X174,198704,
H,7,Sample X175,201072,
H,8,Sample X176,169826,
H,9,Sample X177,191761,
H,10,Sample X178,197504,
H,11,Sample X179,187786,
H,12,Sample X180,212544,
H,13,Sample X181,207920,
H,14,Sample X182,190424,
H,15,Sample X183,181832,
H,16,Sample X184,190139,
H,17,Sample X185,205215,
H,18,Sample X186,211513,
H,19,Sample X187,238703,
H,20,Sample X188,227868,
H,21,Sample X189,244368,
H,22,Sample X190,233014,
H,23,Sample X191,176248,
H,24,Sample X192,189003,
I,1,Sample X193,190893,
I,2,Sample X194,3304,
I,3,Sample X195,25650,
I,4,Sample X196,59019,
I,5,Sample X197,118947,
I,6,Sample X198,125890,
I,7,Sample X199,140595,
I,8,Sample X200,127522,
I,9,Sample X201,113173,
I,10,Sample X202,163549,
I,11,Sample X203,191120,
I,12,Sample X204,201678,
I,13,Sample X205,149670,
I,14,Sample X206,153570,
I,15,Sample X207,179419,
I,16,Sample X208,199207,
I,17,Sample X209,209077,
I,18,Sample X210,206491,
I,19,Sample X211,212511,
I,20,Sample X212,205534,
I,21,Sample X213,196702,
I,22,Sample X214,198588,
I,23,Sample X215,207688,
I,24,Sample X216,231774,
J,1,Sample X217,232620,
J,2,Sample X218,159571,
J,3,Sample X219,249206,
J,4,Sample X220,191417,
J,5,Sample X221,205434,
J,6,Sample X222,212229,
J,7,Sample X223,234278,
J,8,Sample X224,223188,
J,9,Sample X225,259998,
J,10,Sample X226,239608,
J,11,Sample X227,176552,
J,12,Sample X228,227408,
J,13,Sample X229,204908,
J,14,Sample X230,247663,
J,15,Sample X231,227834,
J,16,Sample X232,218651,
J,17,Sample X233,196606,
J,18,Sample X234,188312,
J,19,Sample X235,208771,
J,20,Sample X236,222542,
J,21,Sample X237,191304,
J,22,Sample X238,200264,
J,23,Sample X239,178089,
J,24,Sample X240,165786,
K,1,Sample X241,175314,
K,2,Sample X242,18929,
K,3,Sample X243,48349,
K,4,Sample X244,114003,
K,5,Sample X245,202136,
K,6,Sample X246,246812,
K,7,Sample X247,188198,
K,8,Sample X248,203347,
K,9,Sample X249,189291,
K,10,Sample X250,215746,
K,11,Sample X251,211049,
K,12,Sample X252,200456,
K,13,Sample X253,187035,
K,14,Sample X254,168882,
K,15,Sample X255,177158,
K,16,Sample X256,169659,
K,17,Sample X257,190106,
K,18,Sample X258,192091,
K,19,Sample X259,220455,
K,20,Sample X260,185794,
K,21,Sample X261,195941,
K,22,Sample X262,186692,
K,23,Sample X263,190560,
K,24,Sample X264,209549,
L,1,Sample X265,238247,
L,2,Sample X266,92832,
L,3,Sample X267,126118,
L,4,Sample X268,210591,
L,5,Sample X269,253752,
L,6,Sample X270,198158,
L,7,Sample X271,200785,
L,8,Sample X272,222572,
L,9,Sample X273,210128,
L,10,Sample X274,244439,
L,11,Sample X275,206023,
L,12,Sample X276,203907,
L,13,Sample X277,186801,
L,14,Sample X278,229148,
L,15,Sample X279,240342,
L,16,Sample X280,234650,
L,17,Sample X281,219884,
L,18,Sample X282,228488,
L,19,Sample X283,228065,
L,20,Sample X284,250541,
L,21,Sample X285,218164,
L,22,Sample X286,209978,
L,23,Sample X287,236875,
L,24,Sample X288,201171,
M,1,Sample X289,227899,
M,2,Sample X290,137675,
M,3,Sample X291,195925,
M,4,Sample X292,168711,
M,5,Sample X293,200130,
M,6,Sample X294,222533,
M,7,Sample X295,226796,
M,8,Sample X296,180835,
M,9,Sample X297,219930,
M,10,Sample X298,223561,
M,11,Sample X299,223883,
M,12,Sample X300,237427,
M,13,Sample X301,184042,
M,14,Sample X302,178888,
M,15,Sample X303,193291,
M,16,Sample X304,195226,
M,17,Sample X305,224351,
M,18,Sample X306,200214,
M,19,Sample X307,184853,
M,20,Sample X308,197904,
M,21,Sample X309,209714,
M,22,Sample X310,198227,
M,23,Sample X311,192292,
M,24,Sample X312,221623,
N,1,Sample X313,212559,
N,2,Sample X314,17450,
N,3,Sample X315,27284,
N,4,Sample X316,42317,
N,5,Sample X317,69671,
N,6,Sample X318,78257,
N,7,Sample X319,98839,
N,8,Sample X320,141753,
N,9,Sample X321,179020,
N,10,Sample X322,202467,
N,11,Sample X323,190697,
N,12,Sample X324,194390,
N,13,Sample X325,39938,
N,14,Sample X326,73597,
N,15,Sample X327,129846,
N,16,Sample X328,180154,
N,17,Sample X329,197195,
N,18,Sample X330,212978,
N,19,Sample X331,220387,
N,20,Sample X332,214126,
N,21,Sample X333,224809,
N,22,Sample X334,204720,
N,23,Sample X335,190780,
N,24,Sample X336,214015,
O,1,Sample X337,210275,
O,2,Sample X338,119942,
O,3,Sample X339,148181,
O,4,Sample X340,192405,
O,5,Sample X341,259390,
O,6,Sample X342,195952,
O,7,Sample X343,203875,
O,8,Sample X344,240816,
O,9,Sample X345,241019,
O,10,Sample X346,191418,
O,11,Sample X347,188117,
O,12,Sample X348,247100,
O,13,Sample X349,71113,
O,14,Sample X350,143107,
O,15,Sample X351,202064,
O,16,Sample X352,217573,
O,17,Sample X353,219153,
O,18,Sample X354,224506,
O,19,Sample X355,211619,
O,20,Sample X356,193009,
O,21,Sample X357,212670,
O,22,Sample X358,191466,
O,23,Sample X359,226731,
O,24,Sample X360,263376,
P,1,Sample X361,255027,
P,2,Sample X362,210448,
P,3,Sample X363,222149,
P,4,Sample X364,227702,
P,5,Sample X365,250962,
P,6,Sample X366,222576,
P,7,Sample X367,4285,
P,8,Sample X368,212353,
P,9,Sample X369,218868,
P,10,Sample X370,231618,
P,11,Sample X371,230467,
P,12,Sample X372,225408,
P,13,Sample X373,191323,
P,14,Sample X374,205996,
P,15,Sample X375,204005,
P,16,Sample X376,230942,
P,17,Sample X377,186840,
P,18,Sample X378,211286,
P,19,Sample X379,224647,
P,20,Sample X380,242801,
P,21,Sample X381,228901,
P,22,Sample X382,245231,
P,23,Sample X383,204244,
P,24,Sample X384,288025,
