Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,134162,
A,2,Sample X2,140316,
A,3,Sample X3,130539,
A,4,Sample X4,138377,
A,5,Sample X5,137992,
A,6,Sample X6,136064,
A,7,Sample X7,135765,
A,8,Sample X8,136245,
A,9,Sample X9,1859,
A,10,Sample X10,1870,
A,11,Sample X11,1827,
A,12,Sample X12,1844,
A,13,Sample X13,56147,
A,14,Sample X14,98815,
A,15,Sample X15,112219,
A,16,Sample X16,117800,
A,17,Sample X17,125725,
A,18,Sample X18,128479,
A,19,Sample X19,136821,
A,20,Sample X20,135645,
A,21,Sample X21,120381,
A,22,Sample X22,132986,
A,23,Sample X23,133964,
A,24,Sample X24,129212,
B,1,Sample X25,138602,
B,2,Sample X26,142730,
B,3,Sample X27,139838,
B,4,Sample X28,138395,
B,5,Sample X29,145101,
B,6,Sample X30,137058,
B,7,Sample X31,136276,
B,8,Sample X32,151676,
B,9,Sample X33,100956,
B,10,Sample X34,97355,
B,11,Sample X35,100035,
B,12,Sample X36,101063,
B,13,Sample X37,130388,
B,14,Sample X38,145159,
B,15,Sample X39,138877,
B,16,Sample X40,136975,
B,17,Sample X41,132172,
B,18,Sample X42,130411,
B,19,Sample X43,127897,
B,20,Sample X44,131859,
B,21,Sample X45,132100,
B,22,Sample X46,125197,
B,23,Sample X47,140198,
B,24,Sample X48,129289,
C,1,Sample X49,139881,
C,2,Sample X50,143131,
C,3,Sample X51,143530,
C,4,Sample X52,143684,
C,5,Sample X53,136787,
C,6,Sample X54,136657,
C,7,Sample X55,134743,
C,8,Sample X56,141504,
C,9,Sample X57,138951,
C,10,Sample X58,142516,
C,11,Sample X59,137539,
C,12,Sample X60,132409,
C,13,Sample X61,137012,
C,14,Sample X62,143182,
C,15,Sample X63,143015,
C,16,Sample X64,140958,
C,17,Sample X65,132626,
C,18,Sample X66,134514,
C,19,Sample X67,136851,
C,20,Sample X68,138585,
C,21,Sample X69,137062,
C,22,Sample X70,143835,
C,23,Sample X71,134909,
C,24,Sample X72,121264,
D,1,Sample X73,136666,
D,2,Sample X74,143179,
D,3,Sample X75,137976,
D,4,Sample X76,135028,
D,5,Sample X77,143574,
D,6,Sample X78,138235,
D,7,Sample X79,142966,
D,8,Sample X80,135049,
D,9,Sample X81,136511,
D,10,Sample X82,141050,
D,11,Sample X83,136920,
D,12,Sample X84,143939,
D,13,Sample X85,135376,
D,14,Sample X86,133300,
D,15,Sample X87,132017,
D,16,Sample X88,131430,
D,17,Sample X89,123845,
D,18,Sample X90,134661,
D,19,Sample X91,132104,
D,20,Sample X92,132567,
D,21,Sample X93,133788,
D,22,Sample X94,143766,
D,23,Sample X95,132580,
D,24,Sample X96,132751,
E,1,Sample X97,129593,
E,2,Sample X98,138463,
E,3,Sample X99,139094,
E,4,Sample X100,134776,
E,5,Sample X101,133703,
E,6,Sample X102,131994,
E,7,Sample X103,139492,
E,8,Sample X104,146857,
E,9,Sample X105,127248,
E,10,Sample X106,137728,
E,11,Sample X107,131173,
E,12,Sample X108,132287,
E,13,Sample X109,130744,
E,14,Sample X110,122014,
E,15,Sample X111,128904,
E,16,Sample X112,125452,
E,17,Sample X113,119479,
E,18,Sample X114,137241,
E,19,Sample X115,134321,
E,20,Sample X116,129229,
E,21,Sample X117,135432,
E,22,Sample X118,144205,
E,23,Sample X119,137908,
E,24,Sample X120,140329,
F,1,Sample X121,144921,
F,2,Sample X122,95467,
F,3,Sample X123,112728,
F,4,Sample X124,131316,
F,5,Sample X125,128786,
F,6,Sample X126,142724,
F,7,Sample X127,144327,
F,8,Sample X128,141873,
F,9,Sample X129,132760,
F,10,Sample X130,134121,
F,11,Sample X131,137896,
F,12,Sample X132,142104,
F,13,Sample X133,123504,
F,14,Sample X134,125543,
F,15,Sample X135,129050,
F,16,Sample X136,124194,
F,17,Sample X137,118717,
F,18,Sample X138,130383,
F,19,Sample X139,128755,
F,20,Sample X140,134777,
F,21,Sample X141,141227,
F,22,Sample X142,136190,
F,23,Sample X143,140902,
F,24,Sample X144,133005,
G,1,Sample X145,141241,
G,2,Sample X146,140485,
G,3,Sample X147,148616,
G,4,Sample X148,147657,
G,5,Sample X149,146003,
G,6,Sample X150,139785,
G,7,Sample X151,139681,
G,8,Sample X152,138326,
G,9,Sample X153,144854,
G,10,Sample X154,134649,
G,11,Sample X155,141566,
G,12,Sample X156,142501,
G,13,Sample X157,128110,
G,14,Sample X158,135484,
G,15,Sample X159,135855,
G,16,Sample X160,143732,
G,17,Sample X161,142556,
G,18,Sample X162,118599,
G,19,Sample X163,136681,
G,20,Sample X164,143956,
G,21,Sample X165,145022,
G,22,Sample X166,139401,
G,23,Sample X167,136027,
G,24,Sample X168,137624,
H,1,Sample X169,146744,
H,2,Sample X170,143190,
H,3,Sample X171,146960,
H,4,Sample X172,137700,
H,5,Sample X173,134259,
H,6,Sample X174,147432,
H,7,Sample X175,136535,
H,8,Sample X176,136794,
H,9,Sample X177,140484,
H,10,Sample X178,136802,
H,11,Sample X179,114216,
H,12,Sample X180,126723,
H,13,Sample X181,110046,
H,14,Sample X182,134483,
H,15,Sample X183,118690,
H,16,Sample X184,132265,
H,17,Sample X185,130536,
H,18,Sample X186,143749,
H,19,Sample X187,131176,
H,20,Sample X188,138503,
H,21,Sample X189,138896,
H,22,Sample X190,145324,
H,23,Sample X191,152430,
H,24,Sample X192,144855,
I,1,Sample X193,150118,
I,2,Sample X194,165297,
I,3,Sample X195,159798,
I,4,Sample X196,158002,
I,5,Sample X197,148347,
I,6,Sample X198,141265,
I,7,Sample X199,142788,
I,8,Sample X200,142785,
I,9,Sample X201,134003,
I,10,Sample X202,132426,
I,11,Sample X203,116958,
I,12,Sample X204,136087,
I,13,Sample X205,70824,
I,14,Sample X206,90335,
I,15,Sample X207,118078,
I,16,Sample X208,120523,
I,17,Sample X209,146407,
I,18,Sample X210,140051,
I,19,Sample X211,149515,
I,20,Sample X212,142718,
I,21,Sample X213,150195,
I,22,Sample X214,139187,
I,23,Sample X215,141476,
I,24,Sample X216,138370,
J,1,Sample X217,143678,
J,2,Sample X218,139206,
