Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,295758,
A,2,Sample X2,245699,
A,3,Sample X3,190723,
A,4,Sample X4,204321,
A,5,Sample X5,245045,
A,6,Sample X6,232703,
A,7,Sample X7,219779,
A,8,Sample X8,265715,
A,9,Sample X9,413,
A,10,Sample X10,226,
A,11,Sample X11,234,
A,12,Sample X12,231,
A,13,Sample X13,56155,
A,14,Sample X14,171136,
A,15,Sample X15,188833,
A,16,Sample X16,223960,
A,17,Sample X17,215310,
A,18,Sample X18,222152,
A,19,Sample X19,228093,
A,20,Sample X20,210894,
A,21,Sample X21,211254,
A,22,Sample X22,213508,
A,23,Sample X23,254950,
A,24,Sample X24,233183,
B,1,Sample X25,288124,
B,2,Sample X26,225049,
B,3,Sample X27,207135,
B,4,Sample X28,224508,
B,5,Sample X29,244403,
B,6,Sample X30,202044,
B,7,Sample X31,198155,
B,8,Sample X32,214618,
B,9,Sample X33,9486,
B,10,Sample X34,9135,
B,11,Sample X35,8998,
B,12,Sample X36,10210,
B,13,Sample X37,13720,
B,14,Sample X38,18620,
B,15,Sample X39,28788,
B,16,Sample X40,51680,
B,17,Sample X41,61902,
B,18,Sample X42,126975,
B,19,Sample X43,148057,
B,20,Sample X44,178350,
B,21,Sample X45,182092,
B,22,Sample X46,217170,
B,23,Sample X47,219157,
B,24,Sample X48,226756,
C,1,Sample X49,292148,
C,2,Sample X50,51424,
C,3,Sample X51,75206,
C,4,Sample X52,127756,
C,5,Sample X53,222042,
C,6,Sample X54,224193,
C,7,Sample X55,147975,
C,8,Sample X56,221392,
C,9,Sample X57,193369,
C,10,Sample X58,199943,
C,11,Sample X59,203816,
C,12,Sample X60,203141,
C,13,Sample X61,23786,
C,14,Sample X62,41969,
C,15,Sample X63,71314,
C,16,Sample X64,139897,
C,17,Sample X65,133293,
C,18,Sample X66,101535,
C,19,Sample X67,139041,
C,20,Sample X68,173200,
C,21,Sample X69,205195,
C,22,Sample X70,210004,
C,23,Sample X71,203381,
C,24,Sample X72,204544,
D,1,Sample X73,222942,
D,2,Sample X74,116763,
D,3,Sample X75,135291,
D,4,Sample X76,155839,
D,5,Sample X77,221441,
D,6,Sample X78,228911,
D,7,Sample X79,169635,
D,8,Sample X80,258215,
D,9,Sample X81,223953,
D,10,Sample X82,193738,
D,11,Sample X83,203045,
D,12,Sample X84,217387,
D,13,Sample X85,183045,
D,14,Sample X86,189685,
D,15,Sample X87,228460,
D,16,Sample X88,203149,
D,17,Sample X89,195304,
D,18,Sample X90,207251,
D,19,Sample X91,211714,
D,20,Sample X92,199366,
D,21,Sample X93,234224,
D,22,Sample X94,228425,
D,23,Sample X95,248492,
D,24,Sample X96,284528,
E,1,Sample X97,228583,
E,2,Sample X98,69687,
E,3,Sample X99,95183,
E,4,Sample X100,143496,
E,5,Sample X101,202957,
E,6,Sample X102,190146,
E,7,Sample X103,202268,
E,8,Sample X104,254541,
E,9,Sample X105,219529,
E,10,Sample X106,246140,
E,11,Sample X107,207270,
E,12,Sample X108,202768,
E,13,Sample X109,133908,
E,14,Sample X110,139537,
E,15,Sample X111,172914,
E,16,Sample X112,159220,
E,17,Sample X113,223441,
E,18,Sample X114,207544,
