Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,155081,
A,2,Sample X2,158538,
A,3,Sample X3,155243,
A,4,Sample X4,157368,
A,5,Sample X5,160411,
A,6,Sample X6,154959,
A,7,Sample X7,156481,
A,8,Sample X8,154051,
A,9,Sample X9,1913,
A,10,Sample X10,1932,
A,11,Sample X11,1915,
A,12,Sample X12,1931,
A,13,Sample X13,97680,
A,14,Sample X14,114673,
A,15,Sample X15,137165,
A,16,Sample X16,140082,
A,17,Sample X17,141728,
A,18,Sample X18,153196,
A,19,Sample X19,155582,
A,20,Sample X20,154727,
A,21,Sample X21,157007,
A,22,Sample X22,148282,
A,23,Sample X23,154385,
A,24,Sample X24,150832,
B,1,Sample X25,162518,
B,2,Sample X26,158936,
B,3,Sample X27,164055,
B,4,Sample X28,155231,
B,5,Sample X29,160427,
B,6,Sample X30,163868,
B,7,Sample X31,152178,
B,8,Sample X32,155998,
B,9,Sample X33,114396,
B,10,Sample X34,107148,
B,11,Sample X35,106562,
B,12,Sample X36,108722,
B,13,Sample X37,144865,
B,14,Sample X38,162359,
B,15,Sample X39,161447,
B,16,Sample X40,164454,
B,17,Sample X41,159901,
B,18,Sample X42,161645,
B,19,Sample X43,155198,
B,20,Sample X44,154067,
B,21,Sample X45,153337,
B,22,Sample X46,156558,
B,23,Sample X47,158802,
B,24,Sample X48,156927,
C,1,Sample X49,164797,
C,2,Sample X50,163134,
C,3,Sample X51,157466,
C,4,Sample X52,160283,
C,5,Sample X53,167951,
C,6,Sample X54,159354,
C,7,Sample X55,156772,
C,8,Sample X56,153214,
C,9,Sample X57,158505,
C,10,Sample X58,150606,
C,11,Sample X59,151742,
C,12,Sample X60,148543,
C,13,Sample X61,148105,
C,14,Sample X62,150540,
C,15,Sample X63,152337,
C,16,Sample X64,158939,
C,17,Sample X65,157527,
C,18,Sample X66,149558,
C,19,Sample X67,153005,
C,20,Sample X68,159224,
C,21,Sample X69,160783,
C,22,Sample X70,163058,
C,23,Sample X71,157420,
C,24,Sample X72,157638,
D,1,Sample X73,164127,
D,2,Sample X74,131516,
D,3,Sample X75,134578,
D,4,Sample X76,151987,
D,5,Sample X77,159431,
D,6,Sample X78,165118,
D,7,Sample X79,164215,
D,8,Sample X80,158185,
D,9,Sample X81,154985,
D,10,Sample X82,153139,
D,11,Sample X83,151406,
D,12,Sample X84,149674,
D,13,Sample X85,104595,
D,14,Sample X86,101209,
D,15,Sample X87,125891,
D,16,Sample X88,144618,
D,17,Sample X89,147629,
D,18,Sample X90,156532,
D,19,Sample X91,154944,
D,20,Sample X92,158116,
D,21,Sample X93,152309,
D,22,Sample X94,153926,
D,23,Sample X95,160198,
D,24,Sample X96,157893,
E,1,Sample X97,167897,
E,2,Sample X98,46924,
E,3,Sample X99,114377,
E,4,Sample X100,152196,
E,5,Sample X101,156660,
E,6,Sample X102,162217,
E,7,Sample X103,158022,
E,8,Sample X104,160022,
E,9,Sample X105,159732,
E,10,Sample X106,158817,
E,11,Sample X107,154362,
E,12,Sample X108,157937,
E,13,Sample X109,2586,
E,14,Sample X110,2602,
E,15,Sample X111,4007,
E,16,Sample X112,111282,
E,17,Sample X113,141036,
E,18,Sample X114,152528,
E,19,Sample X115,161908,
E,20,Sample X116,156815,
E,21,Sample X117,159828,
E,22,Sample X118,157158,
E,23,Sample X119,158950,
E,24,Sample X120,160854,
F,1,Sample X121,162410,
F,2,Sample X122,156392,
F,3,Sample X123,159651,
F,4,Sample X124,167248,
F,5,Sample X125,161620,
F,6,Sample X126,165700,
F,7,Sample X127,157844,
F,8,Sample X128,158989,
