Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,155686,
A,2,Sample X2,159106,
A,3,Sample X3,150899,
A,4,Sample X4,163670,
A,5,Sample X5,158971,
A,6,Sample X6,159068,
A,7,Sample X7,158713,
A,8,Sample X8,156676,
A,9,Sample X9,1900,
A,10,Sample X10,1895,
A,11,Sample X11,1914,
A,12,Sample X12,1916,
A,13,Sample X13,81107,
A,14,Sample X14,114660,
A,15,Sample X15,124315,
A,16,Sample X16,139151,
A,17,Sample X17,141349,
A,18,Sample X18,153606,
A,19,Sample X19,155403,
A,20,Sample X20,154571,
A,21,Sample X21,155174,
A,22,Sample X22,153653,
A,23,Sample X23,154156,
A,24,Sample X24,152514,
B,1,Sample X25,156986,
B,2,Sample X26,158413,
B,3,Sample X27,159876,
B,4,Sample X28,159025,
B,5,Sample X29,164493,
B,6,Sample X30,156746,
B,7,Sample X31,158728,
B,8,Sample X32,156017,
B,9,Sample X33,112316,
B,10,Sample X34,111317,
B,11,Sample X35,112151,
B,12,Sample X36,114316,
B,13,Sample X37,144807,
B,14,Sample X38,159421,
B,15,Sample X39,164051,
B,16,Sample X40,159608,
B,17,Sample X41,163629,
B,18,Sample X42,161548,
B,19,Sample X43,152964,
B,20,Sample X44,164266,
B,21,Sample X45,157978,
B,22,Sample X46,156495,
B,23,Sample X47,161710,
B,24,Sample X48,157870,
C,1,Sample X49,157666,
C,2,Sample X50,143164,
C,3,Sample X51,150916,
C,4,Sample X52,161185,
C,5,Sample X53,157585,
C,6,Sample X54,159033,
C,7,Sample X55,160499,
C,8,Sample X56,155239,
C,9,Sample X57,153063,
C,10,Sample X58,155247,
C,11,Sample X59,159130,
C,12,Sample X60,161603,
C,13,Sample X61,152711,
C,14,Sample X62,165933,
C,15,Sample X63,159109,
C,16,Sample X64,162351,
C,17,Sample X65,164745,
C,18,Sample X66,164400,
C,19,Sample X67,156763,
C,20,Sample X68,160049,
C,21,Sample X69,156750,
C,22,Sample X70,160299,
C,23,Sample X71,154859,
C,24,Sample X72,164253,
D,1,Sample X73,158832,
D,2,Sample X74,66602,
D,3,Sample X75,136644,
D,4,Sample X76,150196,
D,5,Sample X77,160203,
D,6,Sample X78,158003,
D,7,Sample X79,162089,
D,8,Sample X80,159947,
D,9,Sample X81,159259,
D,10,Sample X82,157804,
D,11,Sample X83,157544,
D,12,Sample X84,157975,
D,13,Sample X85,151169,
D,14,Sample X86,156563,
D,15,Sample X87,156961,
D,16,Sample X88,163976,
D,17,Sample X89,160055,
D,18,Sample X90,157411,
D,19,Sample X91,161780,
D,20,Sample X92,151962,
D,21,Sample X93,163032,
D,22,Sample X94,160666,
D,23,Sample X95,163349,
D,24,Sample X96,153047,
E,1,Sample X97,155665,
E,2,Sample X98,156388,
E,3,Sample X99,160545,
E,4,Sample X100,164225,
E,5,Sample X101,162604,
E,6,Sample X102,161464,
E,7,Sample X103,152968,
E,8,Sample X104,156858,
E,9,Sample X105,150959,
E,10,Sample X106,158079,
E,11,Sample X107,153510,
E,12,Sample X108,154396,
E,13,Sample X109,2478,
E,14,Sample X110,2519,
E,15,Sample X111,2569,
E,16,Sample X112,56985,
E,17,Sample X113,141124,
E,18,Sample X114,152880,
E,19,Sample X115,156576,
E,20,Sample X116,157910,
E,21,Sample X117,162177,
E,22,Sample X118,159415,
E,23,Sample X119,156406,
E,24,Sample X120,159150,
F,1,Sample X121,161479,
F,2,Sample X122,24803,
F,3,Sample X123,89111,
F,4,Sample X124,142480,
F,5,Sample X125,155363,
F,6,Sample X126,151217,
F,7,Sample X127,143624,
F,8,Sample X128,147978,
F,9,Sample X129,145506,
F,10,Sample X130,148891,
F,11,Sample X131,153961,
F,12,Sample X132,150163,
F,13,Sample X133,36764,
