Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,131194,
A,2,Sample X2,139591,
A,3,Sample X3,137391,
A,4,Sample X4,108756,
A,5,Sample X5,99465,
A,6,Sample X6,129713,
A,7,Sample X7,120105,
A,8,Sample X8,100685,
A,9,Sample X9,2531,
A,10,Sample X10,2828,
A,11,Sample X11,2701,
A,12,Sample X12,2761,
A,13,Sample X13,64923,
A,14,Sample X14,77330,
A,15,Sample X15,77804,
A,16,Sample X16,102840,
A,17,Sample X17,121190,
A,18,Sample X18,126732,
A,19,Sample X19,108570,
A,20,Sample X20,132533,
A,21,Sample X21,130858,
A,22,Sample X22,155105,
A,23,Sample X23,143733,
A,24,Sample X24,136507,
B,1,Sample X25,113827,
B,2,Sample X26,132796,
B,3,Sample X27,141186,
B,4,Sample X28,126199,
B,5,Sample X29,118708,
B,6,Sample X30,103792,
B,7,Sample X31,125019,
B,8,Sample X32,124907,
B,9,Sample X33,57912,
B,10,Sample X34,66521,
B,11,Sample X35,59218,
B,12,Sample X36,65504,
B,13,Sample X37,110271,
B,14,Sample X38,103895,
B,15,Sample X39,128074,
B,16,Sample X40,109871,
B,17,Sample X41,111908,
B,18,Sample X42,110291,
B,19,Sample X43,131034,
B,20,Sample X44,125627,
B,21,Sample X45,139076,
B,22,Sample X46,136891,
B,23,Sample X47,145638,
B,24,Sample X48,145596,
C,1,Sample X49,145947,
C,2,Sample X50,124607,
C,3,Sample X51,152463,
C,4,Sample X52,126330,
C,5,Sample X53,108391,
C,6,Sample X54,94313,
C,7,Sample X55,113000,
C,8,Sample X56,94754,
C,9,Sample X57,109465,
C,10,Sample X58,105681,
C,11,Sample X59,113905,
C,12,Sample X60,117036,
C,13,Sample X61,104908,
C,14,Sample X62,97937,
C,15,Sample X63,106920,
C,16,Sample X64,100640,
C,17,Sample X65,85490,
C,18,Sample X66,113284,
C,19,Sample X67,125710,
C,20,Sample X68,131303,
C,21,Sample X69,139709,
C,22,Sample X70,132481,
C,23,Sample X71,152873,
C,24,Sample X72,136943,
D,1,Sample X73,145600,
D,2,Sample X74,142316,
D,3,Sample X75,126458,
D,4,Sample X76,93724,
D,5,Sample X77,114664,
D,6,Sample X78,112080,
D,7,Sample X79,98153,
D,8,Sample X80,110133,
D,9,Sample X81,123644,
D,10,Sample X82,86059,
D,11,Sample X83,100445,
D,12,Sample X84,84723,
D,13,Sample X85,107586,
D,14,Sample X86,76398,
D,15,Sample X87,96565,
D,16,Sample X88,130316,
D,17,Sample X89,113458,
D,18,Sample X90,134911,
D,19,Sample X91,133375,
D,20,Sample X92,125045,
D,21,Sample X93,139770,
D,22,Sample X94,119153,
D,23,Sample X95,134130,
D,24,Sample X96,142752,
E,1,Sample X97,114961,
E,2,Sample X98,104420,
E,3,Sample X99,128518,
E,4,Sample X100,109123,
E,5,Sample X101,79392,
E,6,Sample X102,71680,
E,7,Sample X103,61981,
E,8,Sample X104,63432,
E,9,Sample X105,66487,
E,10,Sample X106,102911,
E,11,Sample X107,90930,
E,12,Sample X108,78337,
E,13,Sample X109,66492,
E,14,Sample X110,68375,
E,15,Sample X111,72320,
E,16,Sample X112,75414,
E,17,Sample X113,96494,
E,18,Sample X114,102619,
E,19,Sample X115,111014,
E,20,Sample X116,124554,
E,21,Sample X117,127481,
E,22,Sample X118,144032,
E,23,Sample X119,134727,
E,24,Sample X120,153582,
F,1,Sample X121,142489,
F,2,Sample X122,89222,
F,3,Sample X123,104466,
F,4,Sample X124,103623,
F,5,Sample X125,76369,
F,6,Sample X126,77128,
F,7,Sample X127,83794,
F,8,Sample X128,72045,
F,9,Sample X129,64913,
F,10,Sample X130,52044,
F,11,Sample X131,45405,
F,12,Sample X132,53115,
F,13,Sample X133,111191,
F,14,Sample X134,66116,
F,15,Sample X135,81013,
F,16,Sample X136,78012,
F,17,Sample X137,62150,
F,18,Sample X138,68680,
F,19,Sample X139,122663,
F,20,Sample X140,119483,
F,21,Sample X141,125087,
F,22,Sample X142,139201,
F,23,Sample X143,135232,
F,24,Sample X144,138587,
G,1,Sample X145,132599,
G,2,Sample X146,133877,
G,3,Sample X147,136185,
G,4,Sample X148,117922,
G,5,Sample X149,101067,
G,6,Sample X150,74760,
G,7,Sample X151,67211,
G,8,Sample X152,72279,
G,9,Sample X153,68159,
G,10,Sample X154,77688,
G,11,Sample X155,57789,
G,12,Sample X156,67807,
G,13,Sample X157,59048,
G,14,Sample X158,92185,
G,15,Sample X159,100667,
G,16,Sample X160,111954,
G,17,Sample X161,59593,
G,18,Sample X162,110099,
G,19,Sample X163,127060,
G,20,Sample X164,116562,
G,21,Sample X165,117359,
G,22,Sample X166,124980,
G,23,Sample X167,130042,
G,24,Sample X168,151773,
H,1,Sample X169,143359,
H,2,Sample X170,107212,
H,3,Sample X171,155305,
H,4,Sample X172,92791,
H,5,Sample X173,123024,
H,6,Sample X174,92870,
H,7,Sample X175,41040,
H,8,Sample X176,66268,
H,9,Sample X177,67070,
