Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,214814,
A,2,Sample X2,202367,
A,3,Sample X3,156162,
A,4,Sample X4,155692,
A,5,Sample X5,188736,
A,6,Sample X6,188148,
A,7,Sample X7,234668,
A,8,Sample X8,217925,
A,9,Sample X9,318,
A,10,Sample X10,165,
A,11,Sample X11,216,
A,12,Sample X12,219,
A,13,Sample X13,74105,
A,14,Sample X14,179876,
A,15,Sample X15,160673,
A,16,Sample X16,180950,
A,17,Sample X17,177895,
A,18,Sample X18,189888,
A,19,Sample X19,220710,
A,20,Sample X20,224544,
A,21,Sample X21,183768,
A,22,Sample X22,230072,
A,23,Sample X23,261807,
A,24,Sample X24,218671,
B,1,Sample X25,203325,
B,2,Sample X26,179054,
B,3,Sample X27,188355,
B,4,Sample X28,216237,
B,5,Sample X29,180475,
B,6,Sample X30,230922,
B,7,Sample X31,218756,
B,8,Sample X32,171882,
B,9,Sample X33,8347,
B,10,Sample X34,9278,
B,11,Sample X35,8717,
B,12,Sample X36,8198,
B,13,Sample X37,13431,
B,14,Sample X38,23341,
B,15,Sample X39,37683,
B,16,Sample X40,52265,
B,17,Sample X41,95385,
B,18,Sample X42,115616,
B,19,Sample X43,154041,
B,20,Sample X44,205112,
B,21,Sample X45,199551,
B,22,Sample X46,190232,
B,23,Sample X47,205550,
B,24,Sample X48,212629,
C,1,Sample X49,252594,
C,2,Sample X50,40158,
C,3,Sample X51,96859,
C,4,Sample X52,115509,
C,5,Sample X53,213050,
C,6,Sample X54,213634,
C,7,Sample X55,242200,
C,8,Sample X56,201973,
C,9,Sample X57,185336,
C,10,Sample X58,240276,
C,11,Sample X59,245410,
C,12,Sample X60,234180,
C,13,Sample X61,121272,
C,14,Sample X62,171379,
C,15,Sample X63,206407,
C,16,Sample X64,193776,
C,17,Sample X65,215833,
C,18,Sample X66,231073,
C,19,Sample X67,220481,
C,20,Sample X68,215515,
C,21,Sample X69,209500,
C,22,Sample X70,177645,
C,23,Sample X71,216445,
C,24,Sample X72,208498,
D,1,Sample X73,208724,
D,2,Sample X74,2059,
D,3,Sample X75,9436,
D,4,Sample X76,44165,
D,5,Sample X77,115022,
D,6,Sample X78,152149,
D,7,Sample X79,190417,
D,8,Sample X80,198982,
D,9,Sample X81,210446,
D,10,Sample X82,193322,
D,11,Sample X83,246171,
D,12,Sample X84,183278,
D,13,Sample X85,125821,
D,14,Sample X86,167838,
D,15,Sample X87,203442,
D,16,Sample X88,183602,
D,17,Sample X89,179557,
D,18,Sample X90,137333,
D,19,Sample X91,139257,
D,20,Sample X92,114310,
D,21,Sample X93,127942,
D,22,Sample X94,163637,
D,23,Sample X95,226664,
D,24,Sample X96,215351,
E,1,Sample X97,206155,
E,2,Sample X98,76307,
E,3,Sample X99,100336,
E,4,Sample X100,148948,
E,5,Sample X101,155003,
E,6,Sample X102,179647,
E,7,Sample X103,201353,
E,8,Sample X104,191685,
E,9,Sample X105,178516,
E,10,Sample X106,222300,
E,11,Sample X107,169165,
E,12,Sample X108,235440,
E,13,Sample X109,1226,
E,14,Sample X110,1135,
E,15,Sample X111,1361,
E,16,Sample X112,21548,
E,17,Sample X113,103773,
E,18,Sample X114,156349,
E,19,Sample X115,196106,
E,20,Sample X116,258508,
E,21,Sample X117,194745,
E,22,Sample X118,171787,
E,23,Sample X119,226835,
E,24,Sample X120,189897,
F,1,Sample X121,229669,
F,2,Sample X122,3992,
F,3,Sample X123,6655,
F,4,Sample X124,33989,
F,5,Sample X125,96049,
F,6,Sample X126,155485,
F,7,Sample X127,148870,
F,8,Sample X128,219140,
F,9,Sample X129,229027,
F,10,Sample X130,225584,
F,11,Sample X131,233107,
F,12,Sample X132,221906,
F,13,Sample X133,5567,
F,14,Sample X134,9937,
F,15,Sample X135,31124,
F,16,Sample X136,85428,
F,17,Sample X137,102156,
F,18,Sample X138,141534,
F,19,Sample X139,199804,
F,20,Sample X140,185451,
F,21,Sample X141,215441,
F,22,Sample X142,190241,
F,23,Sample X143,223353,
F,24,Sample X144,230333,
G,1,Sample X145,212909,
G,2,Sample X146,185055,
G,3,Sample X147,173033,
G,4,Sample X148,214104,
G,5,Sample X149,258143,
G,6,Sample X150,208381,
G,7,Sample X151,222804,
G,8,Sample X152,195649,
G,9,Sample X153,234748,
G,10,Sample X154,257415,
G,11,Sample X155,235771,
G,12,Sample X156,263565,
G,13,Sample X157,3867,
G,14,Sample X158,8124,
G,15,Sample X159,21400,
G,16,Sample X160,76416,
G,17,Sample X161,138212,
G,18,Sample X162,118127,
G,19,Sample X163,159915,
G,20,Sample X164,178882,
G,21,Sample X165,220096,
G,22,Sample X166,191694,
G,23,Sample X167,231997,
G,24,Sample X168,194190,
H,1,Sample X169,223230,
H,2,Sample X170,215610,
H,3,Sample X171,236119,
H,4,Sample X172,212276,
H,5,Sample X173,199700,
H,6,Sample X174,183976,
H,7,Sample X175,254156,
H,8,Sample X176,173582,
H,9,Sample X177,194364,
H,10,Sample X178,208978,
H,11,Sample X179,152595,
H,12,Sample X180,254405,
H,13,Sample X181,146669,
H,14,Sample X182,192932,
H,15,Sample X183,235229,
H,16,Sample X184,232232,
H,17,Sample X185,237770,
H,18,Sample X186,224626,
H,19,Sample X187,233582,
H,20,Sample X188,196327,
H,21,Sample X189,209807,
H,22,Sample X190,214496,
H,23,Sample X191,198678,
H,24,Sample X192,236034,
I,1,Sample X193,192242,
I,2,Sample X194,100206,
I,3,Sample X195,141384,
I,4,Sample X196,163753,
I,5,Sample X197,167085,
I,6,Sample X198,237048,
I,7,Sample X199,218530,
I,8,Sample X200,242256,
I,9,Sample X201,229336,
I,10,Sample X202,219809,
I,11,Sample X203,244114,
I,12,Sample X204,243323,
I,13,Sample X205,1413,
I,14,Sample X206,1321,
I,15,Sample X207,1883,
I,16,Sample X208,104672,
I,17,Sample X209,201994,
I,18,Sample X210,221060,
I,19,Sample X211,285323,
I,20,Sample X212,273697,
I,21,Sample X213,227906,
I,22,Sample X214,262600,
I,23,Sample X215,217383,
I,24,Sample X216,197116,
J,1,Sample X217,221132,
J,2,Sample X218,169568,
J,3,Sample X219,191271,
J,4,Sample X220,183985,
J,5,Sample X221,172251,
J,6,Sample X222,228933,
J,7,Sample X223,232665,
J,8,Sample X224,263565,
J,9,Sample X225,236315,
J,10,Sample X226,217561,
J,11,Sample X227,228638,
J,12,Sample X228,263286,
J,13,Sample X229,267568,
J,14,Sample X230,282964,
J,15,Sample X231,210284,
J,16,Sample X232,231446,
J,17,Sample X233,245012,
J,18,Sample X234,216589,
J,19,Sample X235,242039,
J,20,Sample X236,256173,
J,21,Sample X237,220839,
J,22,Sample X238,236103,
J,23,Sample X239,238152,
J,24,Sample X240,251505,
K,1,Sample X241,196768,
K,2,Sample X242,173058,
K,3,Sample X243,196011,
K,4,Sample X244,195240,
K,5,Sample X245,242947,
K,6,Sample X246,248990,
K,7,Sample X247,249168,
K,8,Sample X248,264697,
K,9,Sample X249,236324,
K,10,Sample X250,251625,
K,11,Sample X251,206799,
K,12,Sample X252,240215,
K,13,Sample X253,223565,
K,14,Sample X254,257647,
K,15,Sample X255,214458,
K,16,Sample X256,320222,
K,17,Sample X257,226254,
K,18,Sample X258,222434,
K,19,Sample X259,289646,
K,20,Sample X260,266699,
K,21,Sample X261,233625,
K,22,Sample X262,225759,
K,23,Sample X263,218025,
K,24,Sample X264,260935,
L,1,Sample X265,191144,
L,2,Sample X266,9323,
L,3,Sample X267,41772,
L,4,Sample X268,81524,
L,5,Sample X269,199595,
L,6,Sample X270,213926,
L,7,Sample X271,242967,
L,8,Sample X272,223464,
L,9,Sample X273,262393,
L,10,Sample X274,240476,
L,11,Sample X275,256080,
L,12,Sample X276,213608,
L,13,Sample X277,87196,
L,14,Sample X278,151762,
L,15,Sample X279,236397,
L,16,Sample X280,224376,
L,17,Sample X281,239414,
L,18,Sample X282,223917,
L,19,Sample X283,220252,
L,20,Sample X284,277213,
L,21,Sample X285,201002,
L,22,Sample X286,247381,
L,23,Sample X287,212359,
L,24,Sample X288,227994,
M,1,Sample X289,245357,
M,2,Sample X290,60857,
M,3,Sample X291,78063,
M,4,Sample X292,138766,
M,5,Sample X293,172589,
M,6,Sample X294,148774,
M,7,Sample X295,230321,
M,8,Sample X296,252728,
M,9,Sample X297,259253,
M,10,Sample X298,252243,
M,11,Sample X299,273345,
M,12,Sample X300,226384,
M,13,Sample X301,163745,
M,14,Sample X302,210011,
M,15,Sample X303,201683,
M,16,Sample X304,203611,
M,17,Sample X305,202260,
M,18,Sample X306,210636,
M,19,Sample X307,298849,
M,20,Sample X308,239351,
M,21,Sample X309,225514,
M,22,Sample X310,231984,
M,23,Sample X311,228985,
M,24,Sample X312,212754,
N,1,Sample X313,201105,
N,2,Sample X314,253572,
N,3,Sample X315,225298,
N,4,Sample X316,202993,
N,5,Sample X317,243637,
N,6,Sample X318,237343,
N,7,Sample X319,186655,
N,8,Sample X320,244692,
N,9,Sample X321,243259,
N,10,Sample X322,258552,
N,11,Sample X323,222459,
N,12,Sample X324,261073,
N,13,Sample X325,11405,
N,14,Sample X326,15291,
N,15,Sample X327,25843,
N,16,Sample X328,30833,
N,17,Sample X329,37994,
N,18,Sample X330,54039,
N,19,Sample X331,77257,
N,20,Sample X332,167499,
N,21,Sample X333,213312,
N,22,Sample X334,293977,
N,23,Sample X335,251147,
N,24,Sample X336,219089,
O,1,Sample X337,188262,
O,2,Sample X338,230876,
O,3,Sample X339,210805,
O,4,Sample X340,219819,
O,5,Sample X341,185294,
O,6,Sample X342,240184,
O,7,Sample X343,195234,
O,8,Sample X344,216583,
O,9,Sample X345,208824,
O,10,Sample X346,226129,
O,11,Sample X347,202775,
O,12,Sample X348,251715,
O,13,Sample X349,188755,
O,14,Sample X350,208531,
O,15,Sample X351,248335,
O,16,Sample X352,274724,
O,17,Sample X353,247363,
O,18,Sample X354,225782,
O,19,Sample X355,216020,
O,20,Sample X356,215203,
O,21,Sample X357,246578,
O,22,Sample X358,216873,
O,23,Sample X359,240935,
O,24,Sample X360,201111,
P,1,Sample X361,235575,
P,2,Sample X362,244466,
P,3,Sample X363,237907,
P,4,Sample X364,229402,
P,5,Sample X365,233999,
P,6,Sample X366,245375,
P,7,Sample X367,253482,
P,8,Sample X368,255455,
P,9,Sample X369,174994,
P,10,Sample X370,228866,
P,11,Sample X371,210619,
P,12,Sample X372,250301,
P,13,Sample X373,255833,
P,14,Sample X374,256029,
P,15,Sample X375,263326,
P,16,Sample X376,257602,
P,17,Sample X377,203066,
P,18,Sample X378,226507,
P,19,Sample X379,237331,
P,20,Sample X380,250524,
P,21,Sample X381,234365,
P,22,Sample X382,248662,
P,23,Sample X383,214152,
P,24,Sample X384,237397,
