Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,143399,
A,2,Sample X2,71504,
A,3,Sample X3,128627,
A,4,Sample X4,88923,
A,5,Sample X5,93480,
A,6,Sample X6,144515,
A,7,Sample X7,157721,
A,8,Sample X8,164523,
A,9,Sample X9,2415,
A,10,Sample X10,2422,
A,11,Sample X11,2406,
A,12,Sample X12,2426,
A,13,Sample X13,18385,
A,14,Sample X14,126783,
A,15,Sample X15,103084,
A,16,Sample X16,148354,
A,17,Sample X17,144768,
A,18,Sample X18,156083,
A,19,Sample X19,152116,
A,20,Sample X20,156143,
A,21,Sample X21,150147,
A,22,Sample X22,159909,
A,23,Sample X23,135516,
A,24,Sample X24,151453,
B,1,Sample X25,131159,
B,2,Sample X26,158561,
B,3,Sample X27,163813,
B,4,Sample X28,158915,
B,5,Sample X29,151924,
B,6,Sample X30,150075,
B,7,Sample X31,161243,
B,8,Sample X32,158002,
B,9,Sample X33,106450,
B,10,Sample X34,108935,
B,11,Sample X35,108367,
B,12,Sample X36,73869,
B,13,Sample X37,154633,
B,14,Sample X38,160823,
B,15,Sample X39,154137,
B,16,Sample X40,151259,
B,17,Sample X41,170802,
B,18,Sample X42,157709,
B,19,Sample X43,151976,
B,20,Sample X44,147126,
B,21,Sample X45,147955,
B,22,Sample X46,155978,
B,23,Sample X47,157365,
B,24,Sample X48,151868,
C,1,Sample X49,150011,
C,2,Sample X50,165194,
C,3,Sample X51,165800,
C,4,Sample X52,170515,
C,5,Sample X53,149998,
C,6,Sample X54,159338,
C,7,Sample X55,148989,
C,8,Sample X56,137351,
C,9,Sample X57,141438,
C,10,Sample X58,157099,
C,11,Sample X59,152170,
C,12,Sample X60,146105,
C,13,Sample X61,167235,
C,14,Sample X62,155308,
C,15,Sample X63,153577,
C,16,Sample X64,145684,
C,17,Sample X65,156887,
C,18,Sample X66,172107,
C,19,Sample X67,153770,
C,20,Sample X68,144742,
C,21,Sample X69,157355,
C,22,Sample X70,151008,
C,23,Sample X71,161251,
C,24,Sample X72,149840,
D,1,Sample X73,90715,
D,2,Sample X74,160821,
D,3,Sample X75,107014,
D,4,Sample X76,155003,
D,5,Sample X77,153246,
D,6,Sample X78,82508,
D,7,Sample X79,161575,
D,8,Sample X80,87074,
D,9,Sample X81,142398,
D,10,Sample X82,139682,
D,11,Sample X83,98572,
D,12,Sample X84,146185,
D,13,Sample X85,100024,
D,14,Sample X86,124306,
D,15,Sample X87,136967,
D,16,Sample X88,77845,
D,17,Sample X89,140133,
D,18,Sample X90,72091,
D,19,Sample X91,69354,
D,20,Sample X92,143911,
D,21,Sample X93,152245,
D,22,Sample X94,129394,
D,23,Sample X95,80753,
D,24,Sample X96,151768,
E,1,Sample X97,99657,
E,2,Sample X98,102050,
E,3,Sample X99,162113,
E,4,Sample X100,161996,
E,5,Sample X101,164800,
E,6,Sample X102,145206,
E,7,Sample X103,152323,
E,8,Sample X104,144815,
E,9,Sample X105,156464,
E,10,Sample X106,155211,
E,11,Sample X107,84603,
E,12,Sample X108,159064,
E,13,Sample X109,145868,
E,14,Sample X110,150070,
E,15,Sample X111,132185,
E,16,Sample X112,143257,
E,17,Sample X113,149492,
E,18,Sample X114,142399,
E,19,Sample X115,161958,
E,20,Sample X116,169314,
E,21,Sample X117,166552,
E,22,Sample X118,164109,
E,23,Sample X119,155016,
E,24,Sample X120,154437,
F,1,Sample X121,149007,
F,2,Sample X122,59200,
F,3,Sample X123,67806,
F,4,Sample X124,74863,
F,5,Sample X125,87689,
F,6,Sample X126,94575,
F,7,Sample X127,142950,
F,8,Sample X128,134310,
F,9,Sample X129,127459,
F,10,Sample X130,127313,
F,11,Sample X131,139097,
F,12,Sample X132,126615,
F,13,Sample X133,119774,
F,14,Sample X134,138084,
F,15,Sample X135,116694,
F,16,Sample X136,128178,
F,17,Sample X137,151090,
F,18,Sample X138,143383,
F,19,Sample X139,134589,
F,20,Sample X140,156178,
F,21,Sample X141,160098,
F,22,Sample X142,134353,
F,23,Sample X143,164155,
F,24,Sample X144,160052,
G,1,Sample X145,116209,
G,2,Sample X146,154977,
G,3,Sample X147,111427,
G,4,Sample X148,129847,
G,5,Sample X149,94962,
G,6,Sample X150,87211,
G,7,Sample X151,140614,
G,8,Sample X152,68478,
G,9,Sample X153,125269,
G,10,Sample X154,134815,
G,11,Sample X155,61536,
G,12,Sample X156,75486,
G,13,Sample X157,73412,
G,14,Sample X158,85078,
G,15,Sample X159,126829,
G,16,Sample X160,150468,
G,17,Sample X161,138732,
G,18,Sample X162,77950,
G,19,Sample X163,78174,
G,20,Sample X164,79978,
G,21,Sample X165,157117,
G,22,Sample X166,79786,
G,23,Sample X167,151089,
G,24,Sample X168,156040,
H,1,Sample X169,152983,
H,2,Sample X170,83080,
H,3,Sample X171,157587,
H,4,Sample X172,157908,
H,5,Sample X173,78288,
H,6,Sample X174,73887,
H,7,Sample X175,78899,
H,8,Sample X176,143489,
H,9,Sample X177,121814,
H,10,Sample X178,102689,
H,11,Sample X179,127460,
H,12,Sample X180,105273,
H,13,Sample X181,73470,
H,14,Sample X182,59237,
H,15,Sample X183,123492,
H,16,Sample X184,147923,
H,17,Sample X185,122945,
H,18,Sample X186,158509,
H,19,Sample X187,76060,
H,20,Sample X188,151556,
H,21,Sample X189,79751,
H,22,Sample X190,86983,
H,23,Sample X191,159248,
H,24,Sample X192,150470,
I,1,Sample X193,94503,
I,2,Sample X194,174646,
I,3,Sample X195,91758,
I,4,Sample X196,166517,
I,5,Sample X197,80035,
I,6,Sample X198,134987,
I,7,Sample X199,73593,
I,8,Sample X200,60116,
I,9,Sample X201,128964,
I,10,Sample X202,80925,
I,11,Sample X203,66130,
I,12,Sample X204,87274,
I,13,Sample X205,54331,
I,14,Sample X206,54237,
I,15,Sample X207,66729,
