Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,361356,
A,2,Sample X2,282991,
A,3,Sample X3,320651,
A,4,Sample X4,213151,
A,5,Sample X5,251973,
A,6,Sample X6,305206,
A,7,Sample X7,292520,
A,8,Sample X8,312697,
A,9,Sample X9,390,
A,10,Sample X10,307,
A,11,Sample X11,230,
A,12,Sample X12,311,
A,13,Sample X13,93118,
A,14,Sample X14,188824,
A,15,Sample X15,244808,
A,16,Sample X16,232505,
A,17,Sample X17,258595,
A,18,Sample X18,195058,
A,19,Sample X19,242535,
A,20,Sample X20,240496,
A,21,Sample X21,213813,
A,22,Sample X22,267549,
A,23,Sample X23,294583,
A,24,Sample X24,279495,
B,1,Sample X25,292098,
B,2,Sample X26,243471,
B,3,Sample X27,263506,
B,4,Sample X28,249874,
B,5,Sample X29,307316,
B,6,Sample X30,255703,
B,7,Sample X31,327981,
B,8,Sample X32,285439,
B,9,Sample X33,12887,
B,10,Sample X34,14097,
B,11,Sample X35,14839,
B,12,Sample X36,14635,
B,13,Sample X37,24365,
B,14,Sample X38,27874,
B,15,Sample X39,37717,
B,16,Sample X40,54754,
B,17,Sample X41,107056,
B,18,Sample X42,138536,
B,19,Sample X43,268483,
B,20,Sample X44,241991,
B,21,Sample X45,324867,
B,22,Sample X46,241268,
B,23,Sample X47,300347,
B,24,Sample X48,281561,
C,1,Sample X49,293799,
C,2,Sample X50,2031,
C,3,Sample X51,1635,
C,4,Sample X52,1840,
C,5,Sample X53,38530,
C,6,Sample X54,98126,
C,7,Sample X55,195649,
C,8,Sample X56,222747,
C,9,Sample X57,212411,
C,10,Sample X58,263792,
C,11,Sample X59,252856,
C,12,Sample X60,252272,
C,13,Sample X61,356924,
C,14,Sample X62,354753,
C,15,Sample X63,310431,
C,16,Sample X64,262713,
C,17,Sample X65,250340,
C,18,Sample X66,266280,
C,19,Sample X67,299061,
C,20,Sample X68,251683,
C,21,Sample X69,298574,
C,22,Sample X70,287443,
C,23,Sample X71,314047,
C,24,Sample X72,338853,
D,1,Sample X73,333264,
D,2,Sample X74,69899,
D,3,Sample X75,131101,
D,4,Sample X76,210949,
D,5,Sample X77,287583,
D,6,Sample X78,304277,
D,7,Sample X79,305619,
D,8,Sample X80,266047,
D,9,Sample X81,270681,
D,10,Sample X82,260109,
D,11,Sample X83,257926,
D,12,Sample X84,301124,
D,13,Sample X85,244377,
D,14,Sample X86,199445,
D,15,Sample X87,196977,
D,16,Sample X88,239718,
D,17,Sample X89,269159,
D,18,Sample X90,262303,
D,19,Sample X91,327328,
D,20,Sample X92,270692,
D,21,Sample X93,268626,
D,22,Sample X94,280942,
D,23,Sample X95,287935,
D,24,Sample X96,331916,
E,1,Sample X97,325886,
E,2,Sample X98,6612,
E,3,Sample X99,21595,
E,4,Sample X100,79895,
E,5,Sample X101,154725,
E,6,Sample X102,171876,
E,7,Sample X103,25178,
E,8,Sample X104,221700,
E,9,Sample X105,280283,
E,10,Sample X106,267611,
E,11,Sample X107,338616,
E,12,Sample X108,253545,
E,13,Sample X109,1825,
E,14,Sample X110,1644,
E,15,Sample X111,1682,
E,16,Sample X112,1814,
E,17,Sample X113,2023,
E,18,Sample X114,1975,
E,19,Sample X115,2985,
E,20,Sample X116,78644,
E,21,Sample X117,275422,
E,22,Sample X118,241189,
E,23,Sample X119,298270,
E,24,Sample X120,292169,
F,1,Sample X121,288483,
F,2,Sample X122,1715,
F,3,Sample X123,3657,
F,4,Sample X124,14647,
F,5,Sample X125,111154,
F,6,Sample X126,192689,
F,7,Sample X127,215381,
F,8,Sample X128,251513,
F,9,Sample X129,285006,
F,10,Sample X130,297699,
F,11,Sample X131,314075,
F,12,Sample X132,307535,
F,13,Sample X133,57418,
F,14,Sample X134,74428,
F,15,Sample X135,119073,
F,16,Sample X136,95470,
F,17,Sample X137,259467,
F,18,Sample X138,145970,
F,19,Sample X139,217101,
F,20,Sample X140,282875,
F,21,Sample X141,260876,
F,22,Sample X142,296608,
F,23,Sample X143,307805,
F,24,Sample X144,325253,
G,1,Sample X145,230906,
G,2,Sample X146,1963,
G,3,Sample X147,5378,
G,4,Sample X148,41521,
G,5,Sample X149,115313,
G,6,Sample X150,181967,
G,7,Sample X151,5260,
G,8,Sample X152,261284,
G,9,Sample X153,297699,
G,10,Sample X154,276103,
G,11,Sample X155,275945,
G,12,Sample X156,276246,
G,13,Sample X157,300613,
G,14,Sample X158,277678,
G,15,Sample X159,281410,
G,16,Sample X160,268708,
G,17,Sample X161,260397,
G,18,Sample X162,220558,
G,19,Sample X163,310843,
G,20,Sample X164,278918,
G,21,Sample X165,301450,
G,22,Sample X166,319159,
G,23,Sample X167,232965,
G,24,Sample X168,316927,
H,1,Sample X169,293759,
H,2,Sample X170,4779,
H,3,Sample X171,176417,
H,4,Sample X172,305940,
