Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,128302,
A,2,Sample X2,136557,
A,3,Sample X3,141995,
A,4,Sample X4,128678,
A,5,Sample X5,131436,
A,6,Sample X6,120473,
A,7,Sample X7,135042,
A,8,Sample X8,129483,
A,9,Sample X9,3200,
A,10,Sample X10,3177,
A,11,Sample X11,3181,
A,12,Sample X12,3192,
A,13,Sample X13,60670,
A,14,Sample X14,98343,
A,15,Sample X15,111258,
A,16,Sample X16,124171,
A,17,Sample X17,127778,
A,18,Sample X18,133797,
A,19,Sample X19,112564,
A,20,Sample X20,135724,
A,21,Sample X21,131689,
A,22,Sample X22,138584,
A,23,Sample X23,131939,
A,24,Sample X24,142580,
B,1,Sample X25,137413,
B,2,Sample X26,141276,
B,3,Sample X27,142902,
B,4,Sample X28,134191,
B,5,Sample X29,141917,
B,6,Sample X30,132157,
B,7,Sample X31,139389,
B,8,Sample X32,143268,
B,9,Sample X33,87171,
B,10,Sample X34,90229,
B,11,Sample X35,96519,
B,12,Sample X36,91254,
B,13,Sample X37,131197,
B,14,Sample X38,144575,
B,15,Sample X39,142797,
B,16,Sample X40,141322,
B,17,Sample X41,138059,
B,18,Sample X42,117263,
B,19,Sample X43,138285,
B,20,Sample X44,103464,
B,21,Sample X45,147689,
B,22,Sample X46,142426,
B,23,Sample X47,128971,
B,24,Sample X48,134092,
C,1,Sample X49,136266,
C,2,Sample X50,148909,
C,3,Sample X51,140856,
C,4,Sample X52,144016,
C,5,Sample X53,141203,
C,6,Sample X54,140684,
C,7,Sample X55,139828,
C,8,Sample X56,142440,
C,9,Sample X57,133638,
C,10,Sample X58,127000,
C,11,Sample X59,126154,
C,12,Sample X60,141586,
C,13,Sample X61,136163,
C,14,Sample X62,138440,
C,15,Sample X63,114908,
C,16,Sample X64,135661,
C,17,Sample X65,134885,
C,18,Sample X66,135087,
C,19,Sample X67,134737,
C,20,Sample X68,116421,
C,21,Sample X69,132798,
C,22,Sample X70,136446,
C,23,Sample X71,139407,
C,24,Sample X72,129703,
D,1,Sample X73,149887,
D,2,Sample X74,131568,
D,3,Sample X75,149622,
D,4,Sample X76,132100,
D,5,Sample X77,134597,
D,6,Sample X78,138895,
D,7,Sample X79,143333,
D,8,Sample X80,122443,
D,9,Sample X81,90402,
D,10,Sample X82,121100,
D,11,Sample X83,90978,
D,12,Sample X84,81628,
D,13,Sample X85,99325,
D,14,Sample X86,102951,
D,15,Sample X87,96120,
D,16,Sample X88,91469,
D,17,Sample X89,100918,
D,18,Sample X90,127402,
D,19,Sample X91,128335,
D,20,Sample X92,135580,
D,21,Sample X93,93864,
D,22,Sample X94,122341,
D,23,Sample X95,138405,
D,24,Sample X96,136500,
E,1,Sample X97,134343,
E,2,Sample X98,105034,
E,3,Sample X99,170074,
E,4,Sample X100,157218,
E,5,Sample X101,145530,
E,6,Sample X102,123539,
E,7,Sample X103,125142,
E,8,Sample X104,113660,
E,9,Sample X105,106993,
E,10,Sample X106,123251,
E,11,Sample X107,122469,
E,12,Sample X108,68952,
E,13,Sample X109,73772,
E,14,Sample X110,92530,
E,15,Sample X111,84346,
E,16,Sample X112,121336,
E,17,Sample X113,105559,
E,18,Sample X114,81869,
E,19,Sample X115,126147,
E,20,Sample X116,135183,
E,21,Sample X117,129127,
E,22,Sample X118,131762,
E,23,Sample X119,139506,
E,24,Sample X120,138569,
F,1,Sample X121,86549,
F,2,Sample X122,145069,
F,3,Sample X123,135992,
F,4,Sample X124,121767,
F,5,Sample X125,105766,
F,6,Sample X126,74374,
F,7,Sample X127,65090,
F,8,Sample X128,117753,
F,9,Sample X129,111037,
F,10,Sample X130,81166,
F,11,Sample X131,118263,
F,12,Sample X132,115053,
F,13,Sample X133,3473,
F,14,Sample X134,3485,
F,15,Sample X135,50703,
F,16,Sample X136,72418,
F,17,Sample X137,78780,
F,18,Sample X138,65970,
F,19,Sample X139,77092,
F,20,Sample X140,123693,
F,21,Sample X141,92181,
F,22,Sample X142,136895,
F,23,Sample X143,139297,
F,24,Sample X144,138999,
G,1,Sample X145,70446,
G,2,Sample X146,3823,
G,3,Sample X147,3683,
G,4,Sample X148,3770,
G,5,Sample X149,81663,
G,6,Sample X150,106185,
G,7,Sample X151,85848,
G,8,Sample X152,114257,
G,9,Sample X153,100385,
G,10,Sample X154,93352,
G,11,Sample X155,74083,
G,12,Sample X156,101294,
G,13,Sample X157,64128,
G,14,Sample X158,65098,
G,15,Sample X159,66378,
G,16,Sample X160,63145,
G,17,Sample X161,70344,
G,18,Sample X162,107409,
G,19,Sample X163,73725,
G,20,Sample X164,84844,
G,21,Sample X165,104747,
G,22,Sample X166,133152,
G,23,Sample X167,147484,
G,24,Sample X168,132290,
H,1,Sample X169,145197,
H,2,Sample X170,157683,
H,3,Sample X171,148220,
H,4,Sample X172,127947,
H,5,Sample X173,132226,
H,6,Sample X174,102445,
H,7,Sample X175,102311,
H,8,Sample X176,106039,
H,9,Sample X177,71734,
H,10,Sample X178,101129,
H,11,Sample X179,83263,
H,12,Sample X180,65255,
H,13,Sample X181,75591,
H,14,Sample X182,69918,
H,15,Sample X183,69271,
H,16,Sample X184,68323,
H,17,Sample X185,74390,
H,18,Sample X186,65789,
H,19,Sample X187,81685,
H,20,Sample X188,83217,
H,21,Sample X189,114173,
H,22,Sample X190,138436,
H,23,Sample X191,137971,
H,24,Sample X192,117541,
I,1,Sample X193,146630,
I,2,Sample X194,13140,
I,3,Sample X195,137958,
I,4,Sample X196,142962,
I,5,Sample X197,138320,
I,6,Sample X198,117282,
I,7,Sample X199,84117,
I,8,Sample X200,104827,
I,9,Sample X201,108164,
I,10,Sample X202,76985,
I,11,Sample X203,69590,
I,12,Sample X204,63767,
I,13,Sample X205,64511,
I,14,Sample X206,66392,
I,15,Sample X207,76247,
I,16,Sample X208,96969,
I,17,Sample X209,68507,
I,18,Sample X210,61137,
I,19,Sample X211,63399,
I,20,Sample X212,112900,
I,21,Sample X213,125376,
I,22,Sample X214,129647,
I,23,Sample X215,145296,
I,24,Sample X216,144465,
J,1,Sample X217,141570,
J,2,Sample X218,152841,
J,3,Sample X219,138449,
J,4,Sample X220,132738,
J,5,Sample X221,121394,
J,6,Sample X222,89242,
J,7,Sample X223,126758,
J,8,Sample X224,83966,
J,9,Sample X225,93290,
J,10,Sample X226,86048,
J,11,Sample X227,77238,
J,12,Sample X228,70802,
J,13,Sample X229,80313,
J,14,Sample X230,82102,
J,15,Sample X231,85669,
J,16,Sample X232,75966,
J,17,Sample X233,68151,
J,18,Sample X234,68828,
J,19,Sample X235,114440,
J,20,Sample X236,121648,
J,21,Sample X237,126479,
J,22,Sample X238,93301,
J,23,Sample X239,147231,
J,24,Sample X240,142106,
K,1,Sample X241,150899,
K,2,Sample X242,122593,
K,3,Sample X243,130847,
K,4,Sample X244,135957,
K,5,Sample X245,133178,
K,6,Sample X246,130538,
K,7,Sample X247,74947,
K,8,Sample X248,88443,
K,9,Sample X249,75095,
K,10,Sample X250,86182,
K,11,Sample X251,78637,
K,12,Sample X252,118191,
K,13,Sample X253,67904,
K,14,Sample X254,73632,
K,15,Sample X255,69228,
K,16,Sample X256,63386,
K,17,Sample X257,70980,
K,18,Sample X258,125155,
K,19,Sample X259,114037,
K,20,Sample X260,108123,
K,21,Sample X261,125120,
K,22,Sample X262,133176,
K,23,Sample X263,141798,
K,24,Sample X264,145730,
L,1,Sample X265,142464,
L,2,Sample X266,150291,
L,3,Sample X267,143804,
L,4,Sample X268,134895,
L,5,Sample X269,132843,
L,6,Sample X270,120195,
L,7,Sample X271,128438,
L,8,Sample X272,84115,
L,9,Sample X273,79693,
L,10,Sample X274,84839,
L,11,Sample X275,112877,
L,12,Sample X276,107052,
L,13,Sample X277,101450,
L,14,Sample X278,77829,
L,15,Sample X279,72034,
L,16,Sample X280,75157,
L,17,Sample X281,85043,
L,18,Sample X282,73088,
L,19,Sample X283,106380,
L,20,Sample X284,64526,
L,21,Sample X285,105690,
L,22,Sample X286,143855,
L,23,Sample X287,145080,
L,24,Sample X288,146106,
M,1,Sample X289,144892,
M,2,Sample X290,145145,
M,3,Sample X291,144374,
M,4,Sample X292,136285,
M,5,Sample X293,136022,
M,6,Sample X294,138065,
M,7,Sample X295,133866,
M,8,Sample X296,81298,
M,9,Sample X297,97436,
M,10,Sample X298,130153,
M,11,Sample X299,93567,
M,12,Sample X300,137865,
M,13,Sample X301,107676,
M,14,Sample X302,93125,
M,15,Sample X303,95899,
M,16,Sample X304,90951,
M,17,Sample X305,116136,
M,18,Sample X306,128586,
M,19,Sample X307,124857,
M,20,Sample X308,123054,
M,21,Sample X309,129343,
M,22,Sample X310,140367,
M,23,Sample X311,139920,
M,24,Sample X312,142712,
N,1,Sample X313,149617,
N,2,Sample X314,152501,
N,3,Sample X315,143205,
N,4,Sample X316,157776,
N,5,Sample X317,153498,
N,6,Sample X318,142441,
N,7,Sample X319,145232,
N,8,Sample X320,128895,
N,9,Sample X321,139534,
N,10,Sample X322,136953,
N,11,Sample X323,138187,
N,12,Sample X324,113378,
N,13,Sample X325,117981,
N,14,Sample X326,110755,
N,15,Sample X327,141128,
N,16,Sample X328,139846,
N,17,Sample X329,138009,
N,18,Sample X330,137877,
N,19,Sample X331,128242,
N,20,Sample X332,131064,
N,21,Sample X333,135444,
N,22,Sample X334,141448,
N,23,Sample X335,142588,
N,24,Sample X336,144313,
O,1,Sample X337,150251,
O,2,Sample X338,167333,
O,3,Sample X339,157123,
O,4,Sample X340,147739,
O,5,Sample X341,151729,
O,6,Sample X342,149471,
O,7,Sample X343,141250,
O,8,Sample X344,147690,
O,9,Sample X345,141257,
O,10,Sample X346,138893,
