Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,147460,
A,2,Sample X2,150827,
A,3,Sample X3,158120,
A,4,Sample X4,152373,
A,5,Sample X5,154386,
A,6,Sample X6,149010,
A,7,Sample X7,146268,
A,8,Sample X8,158951,
A,9,Sample X9,2444,
A,10,Sample X10,2448,
A,11,Sample X11,2433,
A,12,Sample X12,2446,
A,13,Sample X13,18560,
A,14,Sample X14,113168,
A,15,Sample X15,137640,
A,16,Sample X16,129365,
A,17,Sample X17,143443,
A,18,Sample X18,148737,
A,19,Sample X19,136033,
A,20,Sample X20,150013,
A,21,Sample X21,142556,
A,22,Sample X22,143223,
A,23,Sample X23,150331,
A,24,Sample X24,142176,
B,1,Sample X25,146641,
B,2,Sample X26,151518,
B,3,Sample X27,164845,
B,4,Sample X28,149784,
B,5,Sample X29,155333,
B,6,Sample X30,152496,
B,7,Sample X31,149139,
B,8,Sample X32,147444,
B,9,Sample X33,97549,
B,10,Sample X34,97470,
B,11,Sample X35,98165,
B,12,Sample X36,97828,
B,13,Sample X37,154669,
B,14,Sample X38,157779,
B,15,Sample X39,143646,
B,16,Sample X40,154412,
B,17,Sample X41,152290,
B,18,Sample X42,147348,
B,19,Sample X43,154704,
B,20,Sample X44,139497,
B,21,Sample X45,136446,
B,22,Sample X46,142683,
B,23,Sample X47,152918,
B,24,Sample X48,142300,
C,1,Sample X49,147495,
C,2,Sample X50,2856,
C,3,Sample X51,2976,
C,4,Sample X52,89040,
C,5,Sample X53,154362,
C,6,Sample X54,155504,
C,7,Sample X55,146454,
C,8,Sample X56,144390,
C,9,Sample X57,144187,
C,10,Sample X58,150263,
C,11,Sample X59,146943,
C,12,Sample X60,151546,
C,13,Sample X61,146046,
C,14,Sample X62,144149,
C,15,Sample X63,132223,
C,16,Sample X64,126613,
C,17,Sample X65,127881,
C,18,Sample X66,143858,
C,19,Sample X67,148757,
C,20,Sample X68,133951,
C,21,Sample X69,154242,
C,22,Sample X70,142153,
C,23,Sample X71,152299,
C,24,Sample X72,138346,
D,1,Sample X73,146202,
D,2,Sample X74,144517,
D,3,Sample X75,153474,
D,4,Sample X76,152881,
D,5,Sample X77,145856,
D,6,Sample X78,142737,
D,7,Sample X79,138802,
D,8,Sample X80,138816,
D,9,Sample X81,136802,
D,10,Sample X82,139091,
D,11,Sample X83,146150,
D,12,Sample X84,135397,
D,13,Sample X85,133915,
D,14,Sample X86,123517,
D,15,Sample X87,131454,
D,16,Sample X88,104828,
D,17,Sample X89,103773,
D,18,Sample X90,123779,
D,19,Sample X91,128250,
D,20,Sample X92,152960,
D,21,Sample X93,138881,
D,22,Sample X94,143750,
D,23,Sample X95,133270,
D,24,Sample X96,143658,
E,1,Sample X97,149409,
E,2,Sample X98,128374,
E,3,Sample X99,156602,
E,4,Sample X100,154625,
E,5,Sample X101,152868,
E,6,Sample X102,151351,
E,7,Sample X103,157095,
E,8,Sample X104,144397,
E,9,Sample X105,136396,
E,10,Sample X106,139998,
E,11,Sample X107,156249,
E,12,Sample X108,130528,
E,13,Sample X109,2870,
E,14,Sample X110,2893,
E,15,Sample X111,2872,
E,16,Sample X112,2860,
E,17,Sample X113,2884,
E,18,Sample X114,2895,
E,19,Sample X115,3089,
E,20,Sample X116,72548,
E,21,Sample X117,136889,
E,22,Sample X118,138235,
E,23,Sample X119,155525,
E,24,Sample X120,141162,
F,1,Sample X121,152829,
F,2,Sample X122,100254,
F,3,Sample X123,128574,
F,4,Sample X124,146734,
F,5,Sample X125,145452,
F,6,Sample X126,155744,
F,7,Sample X127,146349,
F,8,Sample X128,144723,
F,9,Sample X129,136031,
F,10,Sample X130,145978,
F,11,Sample X131,129386,
F,12,Sample X132,121693,
F,13,Sample X133,8590,
F,14,Sample X134,13147,
F,15,Sample X135,18807,
F,16,Sample X136,66074,
F,17,Sample X137,109392,
F,18,Sample X138,88487,
F,19,Sample X139,128480,
F,20,Sample X140,131204,
F,21,Sample X141,130580,
F,22,Sample X142,152734,
F,23,Sample X143,142193,
F,24,Sample X144,138304,
G,1,Sample X145,148106,
G,2,Sample X146,58214,
G,3,Sample X147,124310,
G,4,Sample X148,147731,
G,5,Sample X149,151131,
G,6,Sample X150,148526,
G,7,Sample X151,150761,
G,8,Sample X152,145328,
G,9,Sample X153,141869,
G,10,Sample X154,136374,
G,11,Sample X155,142833,
G,12,Sample X156,147177,
G,13,Sample X157,148514,
G,14,Sample X158,128430,
G,15,Sample X159,105524,
G,16,Sample X160,111008,
G,17,Sample X161,130405,
G,18,Sample X162,139654,
G,19,Sample X163,144032,
G,20,Sample X164,121671,
G,21,Sample X165,148767,
G,22,Sample X166,140329,
G,23,Sample X167,155511,
G,24,Sample X168,137026,
H,1,Sample X169,159947,
H,2,Sample X170,155290,
H,3,Sample X171,151899,
H,4,Sample X172,165988,
H,5,Sample X173,153603,
H,6,Sample X174,141244,
H,7,Sample X175,143229,
H,8,Sample X176,151750,
H,9,Sample X177,130898,
H,10,Sample X178,139646,
H,11,Sample X179,144736,
H,12,Sample X180,131336,
H,13,Sample X181,113562,
H,14,Sample X182,139083,
H,15,Sample X183,123758,
H,16,Sample X184,126604,
H,17,Sample X185,130562,
H,18,Sample X186,149272,
H,19,Sample X187,140815,
H,20,Sample X188,130654,
H,21,Sample X189,137977,
H,22,Sample X190,147386,
H,23,Sample X191,145485,
H,24,Sample X192,157050,
