Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,142304,
A,2,Sample X2,148238,
A,3,Sample X3,139823,
A,4,Sample X4,150044,
A,5,Sample X5,146471,
A,6,Sample X6,145302,
A,7,Sample X7,149354,
A,8,Sample X8,152629,
A,9,Sample X9,2330,
A,10,Sample X10,2330,
A,11,Sample X11,2328,
A,12,Sample X12,2325,
A,13,Sample X13,36554,
A,14,Sample X14,104537,
A,15,Sample X15,120590,
A,16,Sample X16,127459,
A,17,Sample X17,138988,
A,18,Sample X18,134646,
A,19,Sample X19,140918,
A,20,Sample X20,146250,
A,21,Sample X21,137492,
A,22,Sample X22,142008,
A,23,Sample X23,138961,
A,24,Sample X24,133344,
B,1,Sample X25,135382,
B,2,Sample X26,146490,
B,3,Sample X27,147497,
B,4,Sample X28,143638,
B,5,Sample X29,148855,
B,6,Sample X30,141750,
B,7,Sample X31,151522,
B,8,Sample X32,148420,
B,9,Sample X33,108270,
B,10,Sample X34,108146,
B,11,Sample X35,105746,
B,12,Sample X36,106699,
B,13,Sample X37,142841,
B,14,Sample X38,147818,
B,15,Sample X39,148377,
B,16,Sample X40,147100,
B,17,Sample X41,143429,
B,18,Sample X42,145048,
B,19,Sample X43,140892,
B,20,Sample X44,136297,
B,21,Sample X45,155592,
B,22,Sample X46,135712,
B,23,Sample X47,150125,
B,24,Sample X48,140858,
C,1,Sample X49,151660,
C,2,Sample X50,133625,
C,3,Sample X51,146468,
C,4,Sample X52,149578,
C,5,Sample X53,150415,
C,6,Sample X54,146655,
C,7,Sample X55,142612,
C,8,Sample X56,147710,
C,9,Sample X57,142541,
C,10,Sample X58,158903,
C,11,Sample X59,146242,
C,12,Sample X60,144989,
C,13,Sample X61,140982,
C,14,Sample X62,139418,
C,15,Sample X63,145768,
C,16,Sample X64,143058,
C,17,Sample X65,149498,
C,18,Sample X66,137577,
C,19,Sample X67,150415,
C,20,Sample X68,141730,
C,21,Sample X69,141830,
C,22,Sample X70,141233,
C,23,Sample X71,144015,
C,24,Sample X72,137603,
D,1,Sample X73,147551,
D,2,Sample X74,73967,
D,3,Sample X75,141399,
D,4,Sample X76,141865,
D,5,Sample X77,144078,
D,6,Sample X78,152602,
D,7,Sample X79,139097,
D,8,Sample X80,142112,
D,9,Sample X81,147952,
D,10,Sample X82,143908,
D,11,Sample X83,138851,
D,12,Sample X84,129479,
D,13,Sample X85,138242,
D,14,Sample X86,136506,
D,15,Sample X87,133623,
D,16,Sample X88,137770,
D,17,Sample X89,137441,
D,18,Sample X90,148592,
D,19,Sample X91,141867,
D,20,Sample X92,137984,
D,21,Sample X93,148513,
D,22,Sample X94,144530,
D,23,Sample X95,145629,
D,24,Sample X96,143290,
E,1,Sample X97,144607,
E,2,Sample X98,142907,
E,3,Sample X99,142945,
E,4,Sample X100,143844,
E,5,Sample X101,138899,
E,6,Sample X102,149360,
E,7,Sample X103,143435,
E,8,Sample X104,137684,
E,9,Sample X105,135557,
E,10,Sample X106,149989,
E,11,Sample X107,140954,
E,12,Sample X108,127453,
E,13,Sample X109,2859,
E,14,Sample X110,2867,
E,15,Sample X111,2899,
E,16,Sample X112,27445,
E,17,Sample X113,111534,
E,18,Sample X114,123055,
E,19,Sample X115,128030,
E,20,Sample X116,129266,
E,21,Sample X117,135247,
E,22,Sample X118,143051,
E,23,Sample X119,138464,
E,24,Sample X120,142821,
F,1,Sample X121,143909,
F,2,Sample X122,21602,
F,3,Sample X123,68472,
F,4,Sample X124,140210,
F,5,Sample X125,129142,
F,6,Sample X126,135274,
F,7,Sample X127,127849,
F,8,Sample X128,118587,
F,9,Sample X129,119981,
F,10,Sample X130,129605,
F,11,Sample X131,121462,
F,12,Sample X132,124202,
F,13,Sample X133,57531,
F,14,Sample X134,109012,
F,15,Sample X135,121542,
F,16,Sample X136,122269,
F,17,Sample X137,123158,
F,18,Sample X138,114882,
F,19,Sample X139,116588,
F,20,Sample X140,121361,
F,21,Sample X141,128975,
F,22,Sample X142,127511,
F,23,Sample X143,139308,
F,24,Sample X144,135252,
G,1,Sample X145,139058,
G,2,Sample X146,151859,
G,3,Sample X147,144414,
G,4,Sample X148,128434,
G,5,Sample X149,131402,
G,6,Sample X150,126311,
G,7,Sample X151,119199,
G,8,Sample X152,114648,
G,9,Sample X153,115586,
G,10,Sample X154,121964,
G,11,Sample X155,124259,
G,12,Sample X156,122289,
G,13,Sample X157,19140,
G,14,Sample X158,83559,
G,15,Sample X159,117043,
G,16,Sample X160,122886,
G,17,Sample X161,113011,
G,18,Sample X162,120387,
G,19,Sample X163,118658,
G,20,Sample X164,124567,
G,21,Sample X165,125210,
G,22,Sample X166,136747,
G,23,Sample X167,140996,
G,24,Sample X168,139219,
H,1,Sample X169,140738,
H,2,Sample X170,138862,
H,3,Sample X171,138773,
H,4,Sample X172,139315,
H,5,Sample X173,129813,
H,6,Sample X174,122670,
H,7,Sample X175,121059,
H,8,Sample X176,125627,
H,9,Sample X177,124572,
H,10,Sample X178,117013,
H,11,Sample X179,114441,
H,12,Sample X180,107781,
H,13,Sample X181,114888,
H,14,Sample X182,111036,
H,15,Sample X183,118290,
H,16,Sample X184,100786,
H,17,Sample X185,107783,
H,18,Sample X186,114955,
H,19,Sample X187,119118,
H,20,Sample X188,126014,
H,21,Sample X189,127472,
H,22,Sample X190,132453,
H,23,Sample X191,145263,
H,24,Sample X192,132989,
I,1,Sample X193,142542,
I,2,Sample X194,148917,
I,3,Sample X195,136228,
I,4,Sample X196,126121,
I,5,Sample X197,124680,
I,6,Sample X198,117708,
I,7,Sample X199,110170,
I,8,Sample X200,110551,
I,9,Sample X201,112932,
I,10,Sample X202,104026,
I,11,Sample X203,114714,
I,12,Sample X204,105807,
I,13,Sample X205,2685,
I,14,Sample X206,2736,
I,15,Sample X207,5117,
I,16,Sample X208,68001,
I,17,Sample X209,84553,
I,18,Sample X210,114719,
I,19,Sample X211,117237,
I,20,Sample X212,121266,
I,21,Sample X213,133396,
I,22,Sample X214,151554,
I,23,Sample X215,136787,
I,24,Sample X216,142904,
J,1,Sample X217,139999,
J,2,Sample X218,145681,
J,3,Sample X219,143701,
J,4,Sample X220,126893,
J,5,Sample X221,129975,
J,6,Sample X222,113979,
J,7,Sample X223,116486,
J,8,Sample X224,114845,
J,9,Sample X225,120630,
J,10,Sample X226,108343,
J,11,Sample X227,103061,
J,12,Sample X228,97091,
J,13,Sample X229,116830,
J,14,Sample X230,105719,
J,15,Sample X231,109352,
J,16,Sample X232,119287,
J,17,Sample X233,115126,
J,18,Sample X234,108228,
J,19,Sample X235,114525,
J,20,Sample X236,119258,
J,21,Sample X237,127019,
J,22,Sample X238,124916,
J,23,Sample X239,139467,
J,24,Sample X240,132116,
K,1,Sample X241,140803,
K,2,Sample X242,137748,
K,3,Sample X243,134082,
K,4,Sample X244,134657,
K,5,Sample X245,125503,
K,6,Sample X246,126843,
K,7,Sample X247,120276,
K,8,Sample X248,119952,
K,9,Sample X249,105030,
K,10,Sample X250,113463,
K,11,Sample X251,114208,
K,12,Sample X252,115935,
K,13,Sample X253,121053,
K,14,Sample X254,116096,
K,15,Sample X255,124268,
K,16,Sample X256,118082,
K,17,Sample X257,121155,
K,18,Sample X258,122936,
K,19,Sample X259,115371,
K,20,Sample X260,124867,
K,21,Sample X261,132224,
K,22,Sample X262,137854,
K,23,Sample X263,139314,
K,24,Sample X264,134998,
L,1,Sample X265,142680,
L,2,Sample X266,25751,
L,3,Sample X267,83938,
L,4,Sample X268,113315,
L,5,Sample X269,123852,
L,6,Sample X270,123620,
L,7,Sample X271,117461,
L,8,Sample X272,120318,
L,9,Sample X273,125814,
L,10,Sample X274,116441,
L,11,Sample X275,126440,
L,12,Sample X276,118473,
L,13,Sample X277,122786,
L,14,Sample X278,125750,
L,15,Sample X279,121046,
L,16,Sample X280,114524,
L,17,Sample X281,121059,
L,18,Sample X282,117595,
L,19,Sample X283,122385,
L,20,Sample X284,127715,
L,21,Sample X285,134682,
L,22,Sample X286,131792,
L,23,Sample X287,138961,
L,24,Sample X288,137960,
M,1,Sample X289,137746,
M,2,Sample X290,152260,
M,3,Sample X291,143646,
M,4,Sample X292,138146,
M,5,Sample X293,136419,
M,6,Sample X294,126821,
M,7,Sample X295,122821,
M,8,Sample X296,126638,
M,9,Sample X297,126384,
M,10,Sample X298,129878,
M,11,Sample X299,127393,
M,12,Sample X300,130157,
M,13,Sample X301,129529,
M,14,Sample X302,131565,
M,15,Sample X303,132464,
M,16,Sample X304,122031,
M,17,Sample X305,134670,
M,18,Sample X306,142697,
M,19,Sample X307,131134,
