Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,181725,
A,2,Sample X2,228586,
A,3,Sample X3,209064,
A,4,Sample X4,199389,
A,5,Sample X5,226170,
A,6,Sample X6,232254,
A,7,Sample X7,210059,
A,8,Sample X8,203578,
A,9,Sample X9,304,
A,10,Sample X10,200,
A,11,Sample X11,191,
A,12,Sample X12,226,
A,13,Sample X13,72156,
A,14,Sample X14,199145,
A,15,Sample X15,199015,
A,16,Sample X16,195048,
A,17,Sample X17,175095,
A,18,Sample X18,235131,
A,19,Sample X19,196017,
A,20,Sample X20,196242,
A,21,Sample X21,215595,
A,22,Sample X22,208696,
A,23,Sample X23,188883,
A,24,Sample X24,217379,
B,1,Sample X25,214083,
B,2,Sample X26,242847,
B,3,Sample X27,181227,
B,4,Sample X28,229626,
B,5,Sample X29,230733,
B,6,Sample X30,224738,
B,7,Sample X31,215557,
B,8,Sample X32,207133,
B,9,Sample X33,12505,
B,10,Sample X34,13148,
B,11,Sample X35,11456,
B,12,Sample X36,12130,
B,13,Sample X37,21663,
B,14,Sample X38,21183,
B,15,Sample X39,31842,
B,16,Sample X40,55296,
B,17,Sample X41,68266,
B,18,Sample X42,137511,
B,19,Sample X43,159813,
B,20,Sample X44,202227,
B,21,Sample X45,175120,
B,22,Sample X46,213945,
B,23,Sample X47,231962,
B,24,Sample X48,190334,
C,1,Sample X49,231386,
C,2,Sample X50,69813,
C,3,Sample X51,119262,
C,4,Sample X52,172818,
C,5,Sample X53,203990,
C,6,Sample X54,182919,
C,7,Sample X55,193870,
C,8,Sample X56,224949,
C,9,Sample X57,218643,
C,10,Sample X58,216648,
C,11,Sample X59,184956,
C,12,Sample X60,218105,
C,13,Sample X61,200724,
C,14,Sample X62,215580,
C,15,Sample X63,226680,
C,16,Sample X64,168762,
C,17,Sample X65,204514,
C,18,Sample X66,201928,
C,19,Sample X67,206987,
C,20,Sample X68,184225,
C,21,Sample X69,194890,
C,22,Sample X70,193027,
C,23,Sample X71,217281,
C,24,Sample X72,218866,
D,1,Sample X73,206758,
D,2,Sample X74,22423,
D,3,Sample X75,24872,
D,4,Sample X76,35618,
D,5,Sample X77,38143,
D,6,Sample X78,44897,
D,7,Sample X79,45066,
D,8,Sample X80,129077,
D,9,Sample X81,180501,
D,10,Sample X82,217623,
D,11,Sample X83,219842,
D,12,Sample X84,243235,
D,13,Sample X85,34752,
D,14,Sample X86,41678,
D,15,Sample X87,154719,
D,16,Sample X88,188242,
D,17,Sample X89,205562,
D,18,Sample X90,210620,
D,19,Sample X91,228950,
D,20,Sample X92,206930,
D,21,Sample X93,217114,
D,22,Sample X94,214695,
D,23,Sample X95,189933,
D,24,Sample X96,180114,
E,1,Sample X97,228738,
E,2,Sample X98,8624,
E,3,Sample X99,14105,
E,4,Sample X100,32252,
E,5,Sample X101,81359,
E,6,Sample X102,133898,
E,7,Sample X103,168113,
E,8,Sample X104,202730,
E,9,Sample X105,188669,
E,10,Sample X106,218417,
E,11,Sample X107,252538,
E,12,Sample X108,220406,
E,13,Sample X109,1333,
E,14,Sample X110,1313,
E,15,Sample X111,1744,
E,16,Sample X112,65723,
E,17,Sample X113,134340,
E,18,Sample X114,169986,
E,19,Sample X115,207448,
E,20,Sample X116,185626,
E,21,Sample X117,206181,
E,22,Sample X118,222038,
E,23,Sample X119,230358,
E,24,Sample X120,224967,
F,1,Sample X121,223150,
F,2,Sample X122,38645,
F,3,Sample X123,38871,
F,4,Sample X124,38158,
F,5,Sample X125,51548,
F,6,Sample X126,111307,
F,7,Sample X127,125999,
