Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,218877,
A,2,Sample X2,225550,
A,3,Sample X3,276543,
A,4,Sample X4,288675,
A,5,Sample X5,263389,
A,6,Sample X6,226515,
A,7,Sample X7,285663,
A,8,Sample X8,246240,
A,9,Sample X9,323,
A,10,Sample X10,264,
A,11,Sample X11,247,
A,12,Sample X12,297,
A,13,Sample X13,91522,
A,14,Sample X14,175045,
A,15,Sample X15,267676,
A,16,Sample X16,264123,
A,17,Sample X17,287238,
A,18,Sample X18,255229,
A,19,Sample X19,282446,
A,20,Sample X20,257332,
A,21,Sample X21,293500,
A,22,Sample X22,316108,
A,23,Sample X23,242037,
A,24,Sample X24,286595,
B,1,Sample X25,292566,
B,2,Sample X26,275038,
B,3,Sample X27,263322,
B,4,Sample X28,268779,
B,5,Sample X29,306861,
B,6,Sample X30,265433,
B,7,Sample X31,259827,
B,8,Sample X32,255618,
B,9,Sample X33,14049,
B,10,Sample X34,16452,
B,11,Sample X35,14359,
B,12,Sample X36,14092,
B,13,Sample X37,25579,
B,14,Sample X38,29416,
B,15,Sample X39,47902,
B,16,Sample X40,67668,
B,17,Sample X41,92485,
B,18,Sample X42,150966,
B,19,Sample X43,216356,
B,20,Sample X44,264378,
B,21,Sample X45,233840,
B,22,Sample X46,264038,
B,23,Sample X47,273038,
B,24,Sample X48,264542,
C,1,Sample X49,280513,
C,2,Sample X50,58392,
C,3,Sample X51,144174,
C,4,Sample X52,214394,
C,5,Sample X53,268332,
C,6,Sample X54,252586,
C,7,Sample X55,286411,
C,8,Sample X56,233909,
C,9,Sample X57,300878,
C,10,Sample X58,304610,
C,11,Sample X59,265818,
C,12,Sample X60,277226,
C,13,Sample X61,115177,
C,14,Sample X62,204063,
C,15,Sample X63,270848,
C,16,Sample X64,227454,
C,17,Sample X65,308385,
C,18,Sample X66,263878,
C,19,Sample X67,281017,
C,20,Sample X68,302989,
C,21,Sample X69,304077,
C,22,Sample X70,288567,
C,23,Sample X71,230919,
C,24,Sample X72,300225,
D,1,Sample X73,290052,
D,2,Sample X74,2413,
D,3,Sample X75,11200,
D,4,Sample X76,53216,
D,5,Sample X77,141454,
D,6,Sample X78,201753,
D,7,Sample X79,175704,
D,8,Sample X80,217348,
D,9,Sample X81,243682,
D,10,Sample X82,255932,
D,11,Sample X83,288355,
D,12,Sample X84,271832,
D,13,Sample X85,134393,
D,14,Sample X86,191709,
D,15,Sample X87,195129,
D,16,Sample X88,221577,
D,17,Sample X89,201098,
D,18,Sample X90,172627,
D,19,Sample X91,166809,
D,20,Sample X92,130022,
D,21,Sample X93,139448,
D,22,Sample X94,215918,
D,23,Sample X95,275461,
D,24,Sample X96,284566,
E,1,Sample X97,295463,
E,2,Sample X98,102853,
E,3,Sample X99,117297,
E,4,Sample X100,171087,
E,5,Sample X101,206467,
E,6,Sample X102,263401,
E,7,Sample X103,280527,
E,8,Sample X104,282859,
E,9,Sample X105,259640,
E,10,Sample X106,276323,
E,11,Sample X107,245389,
E,12,Sample X108,264738,
E,13,Sample X109,1212,
E,14,Sample X110,1183,
E,15,Sample X111,1503,
E,16,Sample X112,52160,
E,17,Sample X113,189674,
E,18,Sample X114,261646,
E,19,Sample X115,258246,
E,20,Sample X116,304681,
E,21,Sample X117,247731,
E,22,Sample X118,272026,
E,23,Sample X119,159675,
E,24,Sample X120,285180,
F,1,Sample X121,328072,
F,2,Sample X122,6907,
F,3,Sample X123,10130,
F,4,Sample X124,38039,
F,5,Sample X125,116828,
F,6,Sample X126,177323,
F,7,Sample X127,225166,
F,8,Sample X128,240014,
F,9,Sample X129,257648,
F,10,Sample X130,256599,
F,11,Sample X131,281131,
F,12,Sample X132,305142,
F,13,Sample X133,9910,
F,14,Sample X134,18050,
F,15,Sample X135,47201,
F,16,Sample X136,117152,
F,17,Sample X137,139425,
F,18,Sample X138,160205,
F,19,Sample X139,224890,
F,20,Sample X140,250641,
F,21,Sample X141,299911,
F,22,Sample X142,231497,
F,23,Sample X143,287943,
F,24,Sample X144,262942,
G,1,Sample X145,287433,
G,2,Sample X146,251449,
G,3,Sample X147,241864,
G,4,Sample X148,291370,
G,5,Sample X149,221375,
G,6,Sample X150,272925,
G,7,Sample X151,287854,
G,8,Sample X152,279498,
G,9,Sample X153,254739,
G,10,Sample X154,306856,
G,11,Sample X155,314842,
G,12,Sample X156,267552,
G,13,Sample X157,5641,
G,14,Sample X158,15648,
G,15,Sample X159,30062,
G,16,Sample X160,95468,
G,17,Sample X161,157258,
G,18,Sample X162,188644,
G,19,Sample X163,224698,
G,20,Sample X164,251749,
G,21,Sample X165,307506,
G,22,Sample X166,281998,
G,23,Sample X167,254666,
G,24,Sample X168,299307,
H,1,Sample X169,265778,
H,2,Sample X170,250099,
H,3,Sample X171,224391,
H,4,Sample X172,273097,
H,5,Sample X173,228357,
H,6,Sample X174,232099,
H,7,Sample X175,246557,
H,8,Sample X176,215007,
H,9,Sample X177,202437,
H,10,Sample X178,235898,
H,11,Sample X179,243399,
H,12,Sample X180,255648,
H,13,Sample X181,165955,
H,14,Sample X182,263225,
H,15,Sample X183,244970,
H,16,Sample X184,290350,
H,17,Sample X185,277073,
H,18,Sample X186,302264,
H,19,Sample X187,284182,
H,20,Sample X188,257122,
H,21,Sample X189,304216,
H,22,Sample X190,266207,
H,23,Sample X191,243124,
H,24,Sample X192,295211,
I,1,Sample X193,263020,
I,2,Sample X194,149244,
I,3,Sample X195,167256,
I,4,Sample X196,226116,
I,5,Sample X197,236408,
I,6,Sample X198,258427,
I,7,Sample X199,244412,
I,8,Sample X200,261516,
I,9,Sample X201,279276,
I,10,Sample X202,252774,
I,11,Sample X203,304928,
I,12,Sample X204,284061,
I,13,Sample X205,1440,
I,14,Sample X206,1317,
I,15,Sample X207,2936,
I,16,Sample X208,127052,
I,17,Sample X209,209928,
I,18,Sample X210,266730,
I,19,Sample X211,288482,
I,20,Sample X212,273904,
I,21,Sample X213,261291,
I,22,Sample X214,267752,
I,23,Sample X215,270612,
I,24,Sample X216,291545,
J,1,Sample X217,293079,
J,2,Sample X218,279666,
J,3,Sample X219,246517,
J,4,Sample X220,221852,
J,5,Sample X221,261781,
J,6,Sample X222,331795,
J,7,Sample X223,258434,
J,8,Sample X224,267995,
J,9,Sample X225,260866,
J,10,Sample X226,311670,
J,11,Sample X227,304262,
J,12,Sample X228,261036,
J,13,Sample X229,204867,
J,14,Sample X230,295769,
J,15,Sample X231,297087,
J,16,Sample X232,258797,
J,17,Sample X233,248044,
J,18,Sample X234,284812,
J,19,Sample X235,265267,
J,20,Sample X236,288616,
J,21,Sample X237,272144,
J,22,Sample X238,337218,
J,23,Sample X239,316804,
J,24,Sample X240,335996,
K,1,Sample X241,289282,
K,2,Sample X242,236848,
K,3,Sample X243,274835,
K,4,Sample X244,258484,
K,5,Sample X245,284461,
K,6,Sample X246,249838,
K,7,Sample X247,279416,
K,8,Sample X248,282071,
K,9,Sample X249,272191,
K,10,Sample X250,255710,
K,11,Sample X251,295928,
K,12,Sample X252,311695,
K,13,Sample X253,253084,
K,14,Sample X254,62185,
K,15,Sample X255,299738,
K,16,Sample X256,285627,
K,17,Sample X257,229765,
K,18,Sample X258,281157,
K,19,Sample X259,281411,
K,20,Sample X260,284071,
K,21,Sample X261,282196,
K,22,Sample X262,294293,
K,23,Sample X263,273888,
K,24,Sample X264,339281,
L,1,Sample X265,305693,
L,2,Sample X266,27030,
L,3,Sample X267,65726,
L,4,Sample X268,101115,
L,5,Sample X269,180781,
L,6,Sample X270,265336,
L,7,Sample X271,246626,
L,8,Sample X272,286572,
L,9,Sample X273,254845,
L,10,Sample X274,274943,
L,11,Sample X275,246873,
L,12,Sample X276,273015,
L,13,Sample X277,152055,
L,14,Sample X278,258649,
L,15,Sample X279,285551,
L,16,Sample X280,319851,
L,17,Sample X281,307293,
L,18,Sample X282,255460,
L,19,Sample X283,287339,
L,20,Sample X284,283557,
L,21,Sample X285,252899,
L,22,Sample X286,319850,
L,23,Sample X287,289485,
L,24,Sample X288,302449,
M,1,Sample X289,310680,
M,2,Sample X290,3473,
M,3,Sample X291,99341,
M,4,Sample X292,149900,
M,5,Sample X293,188748,
M,6,Sample X294,223146,
M,7,Sample X295,222117,
M,8,Sample X296,256519,
M,9,Sample X297,277535,
M,10,Sample X298,277375,
M,11,Sample X299,270046,
M,12,Sample X300,300017,
M,13,Sample X301,231166,
M,14,Sample X302,226014,
M,15,Sample X303,259739,
M,16,Sample X304,281985,
M,17,Sample X305,315709,
M,18,Sample X306,273301,
M,19,Sample X307,269647,
M,20,Sample X308,302121,
M,21,Sample X309,325052,
M,22,Sample X310,319201,
M,23,Sample X311,294287,
M,24,Sample X312,350299,
