Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,287315,
A,2,Sample X2,284181,
A,3,Sample X3,238651,
A,4,Sample X4,248724,
A,5,Sample X5,283299,
A,6,Sample X6,226704,
A,7,Sample X7,257857,
A,8,Sample X8,258402,
A,9,Sample X9,340,
A,10,Sample X10,185,
A,11,Sample X11,209,
A,12,Sample X12,217,
A,13,Sample X13,39361,
A,14,Sample X14,203801,
A,15,Sample X15,245401,
A,16,Sample X16,224836,
A,17,Sample X17,220086,
A,18,Sample X18,229092,
A,19,Sample X19,275844,
A,20,Sample X20,258745,
A,21,Sample X21,232508,
A,22,Sample X22,270168,
A,23,Sample X23,298189,
A,24,Sample X24,303600,
B,1,Sample X25,277518,
B,2,Sample X26,264573,
B,3,Sample X27,276739,
B,4,Sample X28,250253,
B,5,Sample X29,264113,
B,6,Sample X30,238344,
B,7,Sample X31,234727,
B,8,Sample X32,271275,
B,9,Sample X33,10599,
B,10,Sample X34,11290,
B,11,Sample X35,10627,
B,12,Sample X36,10205,
B,13,Sample X37,21781,
B,14,Sample X38,23953,
B,15,Sample X39,41420,
B,16,Sample X40,55638,
B,17,Sample X41,105385,
B,18,Sample X42,150263,
B,19,Sample X43,208279,
B,20,Sample X44,215672,
B,21,Sample X45,216999,
B,22,Sample X46,220241,
B,23,Sample X47,285456,
B,24,Sample X48,263281,
C,1,Sample X49,266829,
C,2,Sample X50,188028,
C,3,Sample X51,162571,
C,4,Sample X52,242313,
C,5,Sample X53,267136,
C,6,Sample X54,298386,
C,7,Sample X55,232543,
C,8,Sample X56,241261,
C,9,Sample X57,238878,
C,10,Sample X58,256698,
C,11,Sample X59,277609,
C,12,Sample X60,256695,
C,13,Sample X61,158192,
C,14,Sample X62,195118,
C,15,Sample X63,190229,
C,16,Sample X64,214414,
C,17,Sample X65,235543,
C,18,Sample X66,222901,
C,19,Sample X67,256525,
C,20,Sample X68,223515,
C,21,Sample X69,247602,
C,22,Sample X70,244397,
C,23,Sample X71,257910,
C,24,Sample X72,249198,
D,1,Sample X73,227508,
D,2,Sample X74,12060,
D,3,Sample X75,19579,
D,4,Sample X76,30446,
D,5,Sample X77,52506,
D,6,Sample X78,75187,
D,7,Sample X79,97517,
D,8,Sample X80,140010,
D,9,Sample X81,161618,
D,10,Sample X82,213836,
D,11,Sample X83,227821,
D,12,Sample X84,243889,
D,13,Sample X85,259195,
D,14,Sample X86,209028,
D,15,Sample X87,201832,
D,16,Sample X88,294370,
D,17,Sample X89,262455,
D,18,Sample X90,241805,
D,19,Sample X91,265634,
D,20,Sample X92,223086,
D,21,Sample X93,251518,
D,22,Sample X94,220899,
D,23,Sample X95,225644,
D,24,Sample X96,255559,
E,1,Sample X97,233940,
E,2,Sample X98,96418,
E,3,Sample X99,122992,
E,4,Sample X100,208037,
E,5,Sample X101,204589,
E,6,Sample X102,248460,
E,7,Sample X103,221883,
E,8,Sample X104,256683,
E,9,Sample X105,239132,
E,10,Sample X106,260766,
E,11,Sample X107,264127,
E,12,Sample X108,224521,
E,13,Sample X109,24876,
E,14,Sample X110,60869,
E,15,Sample X111,116688,
E,16,Sample X112,170464,
E,17,Sample X113,211609,
E,18,Sample X114,268743,
E,19,Sample X115,256993,
E,20,Sample X116,273342,
E,21,Sample X117,265766,
E,22,Sample X118,276865,
E,23,Sample X119,217647,
E,24,Sample X120,290565,
F,1,Sample X121,270836,
F,2,Sample X122,179015,
F,3,Sample X123,172203,
F,4,Sample X124,233834,
F,5,Sample X125,239446,
F,6,Sample X126,242909,
F,7,Sample X127,211168,
F,8,Sample X128,246669,
F,9,Sample X129,283896,
F,10,Sample X130,234228,
F,11,Sample X131,229333,
F,12,Sample X132,183920,
F,13,Sample X133,2218,
F,14,Sample X134,1817,
F,15,Sample X135,41151,
F,16,Sample X136,161073,
F,17,Sample X137,214048,
F,18,Sample X138,237285,
F,19,Sample X139,236356,
F,20,Sample X140,244050,
F,21,Sample X141,295482,
F,22,Sample X142,244093,
F,23,Sample X143,252056,
F,24,Sample X144,309729,
G,1,Sample X145,115920,
G,2,Sample X146,1853,
G,3,Sample X147,1865,
G,4,Sample X148,2245,
G,5,Sample X149,65106,
G,6,Sample X150,138160,
