Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,116871,
A,2,Sample X2,118077,
A,3,Sample X3,117449,
A,4,Sample X4,123463,
A,5,Sample X5,121931,
A,6,Sample X6,121406,
A,7,Sample X7,120809,
A,8,Sample X8,119210,
A,9,Sample X9,1737,
A,10,Sample X10,1743,
A,11,Sample X11,1771,
A,12,Sample X12,1735,
A,13,Sample X13,46448,
A,14,Sample X14,94756,
A,15,Sample X15,101285,
A,16,Sample X16,111019,
A,17,Sample X17,115062,
A,18,Sample X18,114201,
A,19,Sample X19,113147,
A,20,Sample X20,113449,
A,21,Sample X21,120016,
A,22,Sample X22,121249,
A,23,Sample X23,123299,
A,24,Sample X24,113360,
B,1,Sample X25,131517,
B,2,Sample X26,129342,
B,3,Sample X27,129017,
B,4,Sample X28,127759,
B,5,Sample X29,137442,
B,6,Sample X30,126646,
B,7,Sample X31,131270,
B,8,Sample X32,126549,
B,9,Sample X33,89935,
B,10,Sample X34,86851,
B,11,Sample X35,89270,
B,12,Sample X36,87213,
B,13,Sample X37,116481,
B,14,Sample X38,119052,
B,15,Sample X39,121339,
B,16,Sample X40,128610,
B,17,Sample X41,126388,
B,18,Sample X42,117885,
B,19,Sample X43,113371,
B,20,Sample X44,118481,
B,21,Sample X45,110662,
B,22,Sample X46,121369,
B,23,Sample X47,124087,
B,24,Sample X48,119088,
C,1,Sample X49,128612,
C,2,Sample X50,127044,
C,3,Sample X51,125920,
C,4,Sample X52,125277,
C,5,Sample X53,128972,
C,6,Sample X54,126319,
C,7,Sample X55,124155,
C,8,Sample X56,124191,
C,9,Sample X57,125915,
C,10,Sample X58,117053,
C,11,Sample X59,123356,
C,12,Sample X60,122875,
C,13,Sample X61,119763,
C,14,Sample X62,126371,
C,15,Sample X63,121669,
C,16,Sample X64,118215,
C,17,Sample X65,122214,
C,18,Sample X66,116091,
C,19,Sample X67,117798,
C,20,Sample X68,118959,
C,21,Sample X69,109842,
C,22,Sample X70,116288,
C,23,Sample X71,118848,
C,24,Sample X72,132443,
D,1,Sample X73,128824,
D,2,Sample X74,124489,
D,3,Sample X75,124380,
D,4,Sample X76,124635,
D,5,Sample X77,126154,
D,6,Sample X78,126257,
D,7,Sample X79,126579,
D,8,Sample X80,121667,
D,9,Sample X81,122350,
D,10,Sample X82,112033,
D,11,Sample X83,117558,
D,12,Sample X84,117719,
D,13,Sample X85,109614,
D,14,Sample X86,115820,
D,15,Sample X87,112552,
D,16,Sample X88,110045,
D,17,Sample X89,113542,
D,18,Sample X90,112897,
D,19,Sample X91,114295,
D,20,Sample X92,113186,
D,21,Sample X93,109164,
D,22,Sample X94,117473,
D,23,Sample X95,122706,
D,24,Sample X96,120533,
E,1,Sample X97,131912,
E,2,Sample X98,126793,
E,3,Sample X99,117388,
E,4,Sample X100,124766,
E,5,Sample X101,125195,
E,6,Sample X102,126339,
E,7,Sample X103,125224,
E,8,Sample X104,120817,
E,9,Sample X105,122863,
E,10,Sample X106,120391,
E,11,Sample X107,125096,
E,12,Sample X108,114662,
E,13,Sample X109,106882,
E,14,Sample X110,115914,
E,15,Sample X111,109953,
E,16,Sample X112,111992,
E,17,Sample X113,109574,
E,18,Sample X114,111649,
E,19,Sample X115,105695,
E,20,Sample X116,115815,
E,21,Sample X117,111945,
E,22,Sample X118,113618,
E,23,Sample X119,116013,
E,24,Sample X120,115775,
F,1,Sample X121,133171,
F,2,Sample X122,83533,
F,3,Sample X123,98544,
F,4,Sample X124,110427,
F,5,Sample X125,122015,
F,6,Sample X126,120464,
F,7,Sample X127,122514,
F,8,Sample X128,118405,
F,9,Sample X129,113363,
F,10,Sample X130,109778,
F,11,Sample X131,120095,
F,12,Sample X132,117136,
F,13,Sample X133,102074,
F,14,Sample X134,106628,
F,15,Sample X135,104863,
F,16,Sample X136,109788,
F,17,Sample X137,113751,
F,18,Sample X138,113592,
F,19,Sample X139,100760,
F,20,Sample X140,106868,
F,21,Sample X141,104777,
F,22,Sample X142,117938,
F,23,Sample X143,114191,
