Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,212329,
A,2,Sample X2,179446,
A,3,Sample X3,143204,
A,4,Sample X4,179396,
A,5,Sample X5,138288,
A,6,Sample X6,161560,
A,7,Sample X7,134253,
A,8,Sample X8,163995,
A,9,Sample X9,297,
A,10,Sample X10,267,
A,11,Sample X11,234,
A,12,Sample X12,262,
A,13,Sample X13,61214,
A,14,Sample X14,140741,
A,15,Sample X15,132631,
A,16,Sample X16,137702,
A,17,Sample X17,151032,
A,18,Sample X18,187635,
A,19,Sample X19,141603,
A,20,Sample X20,168083,
A,21,Sample X21,164965,
A,22,Sample X22,200111,
A,23,Sample X23,166147,
A,24,Sample X24,196230,
B,1,Sample X25,162716,
B,2,Sample X26,187024,
B,3,Sample X27,161991,
B,4,Sample X28,147603,
B,5,Sample X29,142335,
B,6,Sample X30,140353,
B,7,Sample X31,163656,
B,8,Sample X32,161303,
B,9,Sample X33,10421,
B,10,Sample X34,8353,
B,11,Sample X35,9421,
B,12,Sample X36,9382,
B,13,Sample X37,11855,
B,14,Sample X38,11556,
B,15,Sample X39,17831,
B,16,Sample X40,28565,
B,17,Sample X41,48463,
B,18,Sample X42,94825,
B,19,Sample X43,117999,
B,20,Sample X44,124362,
B,21,Sample X45,147003,
B,22,Sample X46,155575,
B,23,Sample X47,159490,
B,24,Sample X48,188640,
C,1,Sample X49,186223,
C,2,Sample X50,59117,
C,3,Sample X51,92698,
C,4,Sample X52,116275,
C,5,Sample X53,94634,
C,6,Sample X54,139581,
C,7,Sample X55,145826,
C,8,Sample X56,154376,
C,9,Sample X57,170038,
C,10,Sample X58,138405,
C,11,Sample X59,150539,
C,12,Sample X60,158129,
C,13,Sample X61,133069,
C,14,Sample X62,128241,
C,15,Sample X63,148460,
C,16,Sample X64,149623,
C,17,Sample X65,150035,
C,18,Sample X66,140795,
C,19,Sample X67,130992,
C,20,Sample X68,151374,
C,21,Sample X69,166790,
C,22,Sample X70,185492,
C,23,Sample X71,155958,
C,24,Sample X72,167034,
D,1,Sample X73,187004,
D,2,Sample X74,20295,
D,3,Sample X75,15845,
D,4,Sample X76,22151,
D,5,Sample X77,21481,
D,6,Sample X78,20972,
D,7,Sample X79,30887,
D,8,Sample X80,58683,
D,9,Sample X81,97104,
D,10,Sample X82,126981,
D,11,Sample X83,144823,
D,12,Sample X84,167483,
D,13,Sample X85,28095,
D,14,Sample X86,31406,
D,15,Sample X87,109396,
D,16,Sample X88,161614,
D,17,Sample X89,159146,
D,18,Sample X90,137156,
D,19,Sample X91,138078,
D,20,Sample X92,137351,
D,21,Sample X93,141745,
D,22,Sample X94,151051,
D,23,Sample X95,179926,
D,24,Sample X96,146619,
E,1,Sample X97,199740,
E,2,Sample X98,6640,
E,3,Sample X99,9574,
E,4,Sample X100,21762,
E,5,Sample X101,62910,
E,6,Sample X102,112253,
E,7,Sample X103,128554,
E,8,Sample X104,162836,
E,9,Sample X105,166397,
E,10,Sample X106,125949,
E,11,Sample X107,168394,
E,12,Sample X108,155646,
E,13,Sample X109,1660,
E,14,Sample X110,1438,
E,15,Sample X111,2692,
E,16,Sample X112,69019,
E,17,Sample X113,105297,
E,18,Sample X114,125644,
E,19,Sample X115,153210,
E,20,Sample X116,151497,
E,21,Sample X117,170406,
E,22,Sample X118,145006,
E,23,Sample X119,176982,
E,24,Sample X120,216569,
F,1,Sample X121,201276,
F,2,Sample X122,18032,
F,3,Sample X123,20537,
F,4,Sample X124,22410,
F,5,Sample X125,41098,
F,6,Sample X126,50863,
F,7,Sample X127,65925,
F,8,Sample X128,105471,
F,9,Sample X129,147927,
F,10,Sample X130,161859,
F,11,Sample X131,169628,
F,12,Sample X132,175922,
F,13,Sample X133,53674,
F,14,Sample X134,86624,
F,15,Sample X135,106984,
F,16,Sample X136,145507,
F,17,Sample X137,144096,
F,18,Sample X138,143404,
F,19,Sample X139,127202,
F,20,Sample X140,144219,
F,21,Sample X141,172044,
F,22,Sample X142,167790,
F,23,Sample X143,146324,
F,24,Sample X144,162601,
G,1,Sample X145,175648,
G,2,Sample X146,1414,
G,3,Sample X147,1560,
G,4,Sample X148,118161,
G,5,Sample X149,136194,
G,6,Sample X150,157519,
G,7,Sample X151,167769,
G,8,Sample X152,145854,
G,9,Sample X153,131821,
G,10,Sample X154,169671,
G,11,Sample X155,151495,
G,12,Sample X156,149391,
G,13,Sample X157,60040,
G,14,Sample X158,88572,
G,15,Sample X159,108914,
G,16,Sample X160,129346,
G,17,Sample X161,151314,
G,18,Sample X162,132037,
G,19,Sample X163,158353,
G,20,Sample X164,180364,
G,21,Sample X165,138945,
G,22,Sample X166,164576,
G,23,Sample X167,166203,
G,24,Sample X168,209851,
H,1,Sample X169,206525,
H,2,Sample X170,10570,
H,3,Sample X171,22074,
H,4,Sample X172,78001,
H,5,Sample X173,194936,
H,6,Sample X174,219929,
H,7,Sample X175,223972,
H,8,Sample X176,156774,
H,9,Sample X177,141626,
H,10,Sample X178,170000,
H,11,Sample X179,166631,
H,12,Sample X180,180545,
H,13,Sample X181,20273,
H,14,Sample X182,26730,
H,15,Sample X183,162883,
H,16,Sample X184,116219,
H,17,Sample X185,136652,
H,18,Sample X186,162539,
H,19,Sample X187,162267,
H,20,Sample X188,160517,
H,21,Sample X189,166001,
H,22,Sample X190,151727,
H,23,Sample X191,138864,
H,24,Sample X192,190035,
I,1,Sample X193,189923,
