Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,160818,
A,2,Sample X2,159976,
A,3,Sample X3,163847,
A,4,Sample X4,157866,
A,5,Sample X5,164849,
A,6,Sample X6,157770,
A,7,Sample X7,155340,
A,8,Sample X8,156720,
A,9,Sample X9,2628,
A,10,Sample X10,2631,
A,11,Sample X11,2646,
A,12,Sample X12,2647,
A,13,Sample X13,20897,
A,14,Sample X14,112366,
A,15,Sample X15,132735,
A,16,Sample X16,132833,
A,17,Sample X17,139976,
A,18,Sample X18,151337,
A,19,Sample X19,159896,
A,20,Sample X20,153267,
A,21,Sample X21,154481,
A,22,Sample X22,156158,
A,23,Sample X23,160663,
A,24,Sample X24,155741,
B,1,Sample X25,160880,
B,2,Sample X26,155546,
B,3,Sample X27,161942,
B,4,Sample X28,160855,
B,5,Sample X29,161181,
B,6,Sample X30,155570,
B,7,Sample X31,152139,
B,8,Sample X32,159677,
B,9,Sample X33,111228,
B,10,Sample X34,113278,
B,11,Sample X35,108248,
B,12,Sample X36,112532,
B,13,Sample X37,159864,
B,14,Sample X38,170009,
B,15,Sample X39,171376,
B,16,Sample X40,166896,
B,17,Sample X41,170193,
B,18,Sample X42,158050,
B,19,Sample X43,160113,
B,20,Sample X44,163584,
B,21,Sample X45,148303,
B,22,Sample X46,161982,
B,23,Sample X47,159967,
B,24,Sample X48,165520,
C,1,Sample X49,166695,
C,2,Sample X50,150471,
C,3,Sample X51,165852,
C,4,Sample X52,160254,
C,5,Sample X53,166780,
C,6,Sample X54,164152,
C,7,Sample X55,153440,
C,8,Sample X56,151159,
C,9,Sample X57,158095,
C,10,Sample X58,152112,
C,11,Sample X59,155055,
C,12,Sample X60,151981,
C,13,Sample X61,150358,
C,14,Sample X62,155455,
C,15,Sample X63,146903,
C,16,Sample X64,149652,
C,17,Sample X65,152761,
C,18,Sample X66,151128,
C,19,Sample X67,149358,
C,20,Sample X68,152787,
C,21,Sample X69,149536,
C,22,Sample X70,159716,
C,23,Sample X71,150653,
C,24,Sample X72,157833,
D,1,Sample X73,158629,
D,2,Sample X74,86777,
D,3,Sample X75,149677,
D,4,Sample X76,155257,
D,5,Sample X77,140717,
D,6,Sample X78,141606,
D,7,Sample X79,139081,
D,8,Sample X80,136752,
D,9,Sample X81,141662,
D,10,Sample X82,141665,
D,11,Sample X83,136244,
D,12,Sample X84,154731,
D,13,Sample X85,148695,
D,14,Sample X86,142344,
D,15,Sample X87,160007,
D,16,Sample X88,145551,
D,17,Sample X89,148923,
D,18,Sample X90,158183,
D,19,Sample X91,150760,
D,20,Sample X92,149582,
D,21,Sample X93,156586,
D,22,Sample X94,149449,
D,23,Sample X95,154230,
D,24,Sample X96,153569,
E,1,Sample X97,163074,
E,2,Sample X98,164925,
E,3,Sample X99,156488,
E,4,Sample X100,159369,
E,5,Sample X101,139459,
E,6,Sample X102,142579,
E,7,Sample X103,148880,
E,8,Sample X104,144267,
E,9,Sample X105,137936,
E,10,Sample X106,130228,
E,11,Sample X107,144124,
E,12,Sample X108,134363,
E,13,Sample X109,3263,
E,14,Sample X110,3268,
E,15,Sample X111,3329,
E,16,Sample X112,17825,
E,17,Sample X113,116162,
E,18,Sample X114,134424,
E,19,Sample X115,142075,
E,20,Sample X116,153041,
E,21,Sample X117,144727,
E,22,Sample X118,152267,
E,23,Sample X119,153705,
E,24,Sample X120,155097,
F,1,Sample X121,159631,
F,2,Sample X122,11689,
F,3,Sample X123,54969,
F,4,Sample X124,140787,
F,5,Sample X125,134370,
F,6,Sample X126,129655,
F,7,Sample X127,129021,
F,8,Sample X128,123146,
F,9,Sample X129,125215,
F,10,Sample X130,130912,
F,11,Sample X131,132758,
F,12,Sample X132,136600,
F,13,Sample X133,14925,
F,14,Sample X134,107682,
F,15,Sample X135,125921,
F,16,Sample X136,135081,
F,17,Sample X137,127614,
F,18,Sample X138,134707,
F,19,Sample X139,145859,
F,20,Sample X140,134381,
F,21,Sample X141,148537,
F,22,Sample X142,148066,
F,23,Sample X143,152804,
F,24,Sample X144,143739,
G,1,Sample X145,161113,
G,2,Sample X146,164473,
G,3,Sample X147,152958,
G,4,Sample X148,138907,
G,5,Sample X149,133873,
G,6,Sample X150,119546,
G,7,Sample X151,141927,
G,8,Sample X152,122494,
G,9,Sample X153,124478,
G,10,Sample X154,127764,
G,11,Sample X155,134410,
G,12,Sample X156,126966,
G,13,Sample X157,7766,
G,14,Sample X158,66127,
G,15,Sample X159,131410,
G,16,Sample X160,142559,
G,17,Sample X161,142283,
G,18,Sample X162,129397,
G,19,Sample X163,123199,
G,20,Sample X164,138378,
G,21,Sample X165,149719,
G,22,Sample X166,150617,
G,23,Sample X167,150340,
G,24,Sample X168,151368,
H,1,Sample X169,160347,
H,2,Sample X170,160172,
H,3,Sample X171,148764,
H,4,Sample X172,145629,
H,5,Sample X173,136693,
H,6,Sample X174,116256,
H,7,Sample X175,113868,
H,8,Sample X176,133463,
H,9,Sample X177,130245,
H,10,Sample X178,116441,
H,11,Sample X179,128275,
H,12,Sample X180,120255,
H,13,Sample X181,109203,
H,14,Sample X182,124535,
H,15,Sample X183,128475,
H,16,Sample X184,137936,
H,17,Sample X185,141965,
H,18,Sample X186,122484,
H,19,Sample X187,139923,
H,20,Sample X188,126239,
H,21,Sample X189,141803,
H,22,Sample X190,150342,
H,23,Sample X191,146237,
H,24,Sample X192,147278,
I,1,Sample X193,169809,
I,2,Sample X194,157647,
I,3,Sample X195,153963,
I,4,Sample X196,139274,
I,5,Sample X197,124801,
I,6,Sample X198,137651,
I,7,Sample X199,116541,
I,8,Sample X200,119164,
I,9,Sample X201,121620,
I,10,Sample X202,110170,
I,11,Sample X203,106374,
I,12,Sample X204,127432,
I,13,Sample X205,3120,
I,14,Sample X206,3143,
I,15,Sample X207,3935,
I,16,Sample X208,70669,
I,17,Sample X209,106313,
I,18,Sample X210,114838,
I,19,Sample X211,125778,
I,20,Sample X212,125777,
I,21,Sample X213,138266,
I,22,Sample X214,141791,
I,23,Sample X215,145455,
I,24,Sample X216,148766,
J,1,Sample X217,155527,
J,2,Sample X218,156759,
J,3,Sample X219,148074,
J,4,Sample X220,144937,
J,5,Sample X221,132005,
J,6,Sample X222,115620,
J,7,Sample X223,105652,
J,8,Sample X224,110199,
J,9,Sample X225,107674,
J,10,Sample X226,83290,
J,11,Sample X227,94658,
J,12,Sample X228,83061,
J,13,Sample X229,95082,
J,14,Sample X230,99200,
J,15,Sample X231,100115,
J,16,Sample X232,109546,
J,17,Sample X233,99242,
J,18,Sample X234,100198,
J,19,Sample X235,122323,
J,20,Sample X236,120097,
J,21,Sample X237,143810,
J,22,Sample X238,140419,
J,23,Sample X239,158893,
J,24,Sample X240,146213,
K,1,Sample X241,162963,
K,2,Sample X242,160245,
K,3,Sample X243,146319,
K,4,Sample X244,146351,
K,5,Sample X245,143793,
K,6,Sample X246,119009,
K,7,Sample X247,106267,
K,8,Sample X248,95830,
K,9,Sample X249,108543,
K,10,Sample X250,94534,
K,11,Sample X251,109498,
K,12,Sample X252,101800,
K,13,Sample X253,73983,
K,14,Sample X254,85394,
K,15,Sample X255,67050,
K,16,Sample X256,68214,
K,17,Sample X257,72740,
K,18,Sample X258,84124,
K,19,Sample X259,100175,
K,20,Sample X260,94190,
K,21,Sample X261,131794,
K,22,Sample X262,148526,
K,23,Sample X263,154824,
K,24,Sample X264,145901,
L,1,Sample X265,149200,
L,2,Sample X266,33206,
L,3,Sample X267,98641,
L,4,Sample X268,130614,
L,5,Sample X269,141736,
L,6,Sample X270,123945,
L,7,Sample X271,119567,
L,8,Sample X272,94073,
L,9,Sample X273,92870,
L,10,Sample X274,105550,
L,11,Sample X275,76891,
L,12,Sample X276,85298,
L,13,Sample X277,86427,
L,14,Sample X278,84141,
L,15,Sample X279,73813,
L,16,Sample X280,90587,
L,17,Sample X281,88073,
L,18,Sample X282,77939,
L,19,Sample X283,78829,
L,20,Sample X284,120782,
L,21,Sample X285,128687,
L,22,Sample X286,142918,
L,23,Sample X287,145018,
L,24,Sample X288,152761,
M,1,Sample X289,153561,
M,2,Sample X290,171583,
M,3,Sample X291,156028,
M,4,Sample X292,155223,
M,5,Sample X293,143279,
M,6,Sample X294,116732,
M,7,Sample X295,131812,
M,8,Sample X296,119384,
M,9,Sample X297,82229,
M,10,Sample X298,95586,
M,11,Sample X299,100848,
M,12,Sample X300,109732,
M,13,Sample X301,98483,
M,14,Sample X302,88349,
M,15,Sample X303,83851,
M,16,Sample X304,86175,
M,17,Sample X305,88138,
M,18,Sample X306,90867,
M,19,Sample X307,93802,
M,20,Sample X308,96063,
M,21,Sample X309,128095,
M,22,Sample X310,144985,
M,23,Sample X311,140345,
M,24,Sample X312,148065,
N,1,Sample X313,151899,
N,2,Sample X314,147140,
N,3,Sample X315,148556,
N,4,Sample X316,144937,
N,5,Sample X317,141031,
N,6,Sample X318,135154,
N,7,Sample X319,137635,
N,8,Sample X320,139758,
N,9,Sample X321,131666,
N,10,Sample X322,107882,
N,11,Sample X323,132944,
N,12,Sample X324,108008,
N,13,Sample X325,91823,
N,14,Sample X326,119358,
N,15,Sample X327,113388,
N,16,Sample X328,137792,
N,17,Sample X329,120662,
N,18,Sample X330,122285,
N,19,Sample X331,118738,
N,20,Sample X332,123978,
N,21,Sample X333,135242,
N,22,Sample X334,139213,
N,23,Sample X335,143996,
N,24,Sample X336,148170,
O,1,Sample X337,154277,
O,2,Sample X338,150341,
O,3,Sample X339,151092,
O,4,Sample X340,155389,
O,5,Sample X341,138978,
O,6,Sample X342,144648,
O,7,Sample X343,145576,
O,8,Sample X344,146894,
O,9,Sample X345,140351,
O,10,Sample X346,126091,
O,11,Sample X347,143156,
O,12,Sample X348,130178,
O,13,Sample X349,141787,
O,14,Sample X350,141377,
O,15,Sample X351,136065,
O,16,Sample X352,138890,
O,17,Sample X353,135535,
O,18,Sample X354,119002,
O,19,Sample X355,130864,
O,20,Sample X356,139415,
O,21,Sample X357,133288,
O,22,Sample X358,154346,
O,23,Sample X359,146108,
O,24,Sample X360,148922,
P,1,Sample X361,153157,
P,2,Sample X362,150427,
P,3,Sample X363,155156,
P,4,Sample X364,141183,
P,5,Sample X365,136680,
P,6,Sample X366,131809,
P,7,Sample X367,117965,
P,8,Sample X368,120729,
