Well Row,Well Col,Content, Raw Data (530-15/590-20),
A,1,Sample X1,147888,
A,2,Sample X2,150038,
A,3,Sample X3,151679,
A,4,Sample X4,151731,
A,5,Sample X5,140118,
A,6,Sample X6,147016,
A,7,Sample X7,140377,
A,8,Sample X8,144264,
A,9,Sample X9,2584,
A,10,Sample X10,2584,
A,11,Sample X11,2592,
A,12,Sample X12,2563,
A,13,Sample X13,73839,
A,14,Sample X14,96555,
A,15,Sample X15,115033,
A,16,Sample X16,121423,
A,17,Sample X17,124540,
A,18,Sample X18,131185,
A,19,Sample X19,140570,
A,20,Sample X20,141846,
A,21,Sample X21,133709,
A,22,Sample X22,144122,
A,23,Sample X23,143368,
A,24,Sample X24,97141,
B,1,Sample X25,134057,
B,2,Sample X26,140303,
B,3,Sample X27,138981,
B,4,Sample X28,147601,
B,5,Sample X29,148873,
B,6,Sample X30,144427,
B,7,Sample X31,147319,
B,8,Sample X32,142477,
B,9,Sample X33,100102,
B,10,Sample X34,104577,
B,11,Sample X35,106357,
B,12,Sample X36,102645,
B,13,Sample X37,148243,
B,14,Sample X38,161173,
B,15,Sample X39,152931,
B,16,Sample X40,153773,
B,17,Sample X41,153849,
B,18,Sample X42,146541,
B,19,Sample X43,150499,
B,20,Sample X44,142673,
B,21,Sample X45,140403,
B,22,Sample X46,145352,
B,23,Sample X47,150281,
B,24,Sample X48,142499,
C,1,Sample X49,148819,
C,2,Sample X50,138873,
C,3,Sample X51,149641,
C,4,Sample X52,142308,
C,5,Sample X53,146308,
C,6,Sample X54,150643,
C,7,Sample X55,146731,
C,8,Sample X56,150476,
C,9,Sample X57,149902,
C,10,Sample X58,148425,
C,11,Sample X59,145837,
C,12,Sample X60,143572,
C,13,Sample X61,146184,
C,14,Sample X62,156004,
C,15,Sample X63,149697,
C,16,Sample X64,155566,
C,17,Sample X65,146857,
C,18,Sample X66,148897,
C,19,Sample X67,143584,
C,20,Sample X68,145940,
C,21,Sample X69,147086,
C,22,Sample X70,131469,
C,23,Sample X71,143410,
C,24,Sample X72,136984,
D,1,Sample X73,145044,
D,2,Sample X74,41732,
D,3,Sample X75,134870,
D,4,Sample X76,147905,
D,5,Sample X77,154761,
D,6,Sample X78,147034,
D,7,Sample X79,141066,
D,8,Sample X80,146771,
D,9,Sample X81,153146,
D,10,Sample X82,147601,
D,11,Sample X83,146527,
D,12,Sample X84,152442,
D,13,Sample X85,143045,
D,14,Sample X86,154825,
D,15,Sample X87,152840,
D,16,Sample X88,152529,
D,17,Sample X89,148871,
D,18,Sample X90,156161,
D,19,Sample X91,146913,
D,20,Sample X92,150085,
D,21,Sample X93,153890,
D,22,Sample X94,139329,
D,23,Sample X95,135309,
D,24,Sample X96,140256,
E,1,Sample X97,142803,
E,2,Sample X98,154385,
E,3,Sample X99,155672,
E,4,Sample X100,157064,
E,5,Sample X101,145541,
E,6,Sample X102,157231,
E,7,Sample X103,144997,
E,8,Sample X104,150803,
E,9,Sample X105,142859,
E,10,Sample X106,148261,
E,11,Sample X107,147404,
E,12,Sample X108,146181,
E,13,Sample X109,2877,
E,14,Sample X110,2904,
E,15,Sample X111,2897,
E,16,Sample X112,22566,
E,17,Sample X113,117783,
E,18,Sample X114,138833,
E,19,Sample X115,147856,
E,20,Sample X116,147613,
E,21,Sample X117,145032,
E,22,Sample X118,150942,
E,23,Sample X119,143533,
E,24,Sample X120,145352,
F,1,Sample X121,141079,
F,2,Sample X122,37133,
F,3,Sample X123,79248,
F,4,Sample X124,148245,
F,5,Sample X125,144239,
F,6,Sample X126,148607,
F,7,Sample X127,129125,
F,8,Sample X128,140399,
F,9,Sample X129,130242,
F,10,Sample X130,141402,
F,11,Sample X131,144581,
F,12,Sample X132,135703,
F,13,Sample X133,64748,
F,14,Sample X134,128736,
F,15,Sample X135,144474,
F,16,Sample X136,133448,
F,17,Sample X137,144463,
F,18,Sample X138,138480,
F,19,Sample X139,148832,
F,20,Sample X140,138347,
F,21,Sample X141,143623,
F,22,Sample X142,150459,
F,23,Sample X143,148257,
F,24,Sample X144,132984,
G,1,Sample X145,151708,
G,2,Sample X146,140479,
G,3,Sample X147,143967,
G,4,Sample X148,145136,
G,5,Sample X149,147064,
G,6,Sample X150,146655,
G,7,Sample X151,130723,
G,8,Sample X152,133680,
G,9,Sample X153,133983,
