Well Row,Well Col,Content,Raw Data (No filter),
A,1,Sample X1,456350,
A,2,Sample X2,399718,
A,3,Sample X3,394467,
A,4,Sample X4,391972,
A,5,Sample X5,417332,
A,6,Sample X6,400855,
A,7,Sample X7,439475,
A,8,Sample X8,434033,
A,9,Sample X9,456,
A,10,Sample X10,309,
A,11,Sample X11,309,
A,12,Sample X12,324,
A,13,Sample X13,113921,
A,14,Sample X14,302979,
A,15,Sample X15,349137,
A,16,Sample X16,391266,
A,17,Sample X17,426367,
A,18,Sample X18,401607,
A,19,Sample X19,400637,
A,20,Sample X20,439045,
A,21,Sample X21,404265,
A,22,Sample X22,429940,
A,23,Sample X23,439277,
A,24,Sample X24,481406,
B,1,Sample X25,427548,
B,2,Sample X26,395536,
B,3,Sample X27,426547,
B,4,Sample X28,416014,
B,5,Sample X29,426139,
B,6,Sample X30,390885,
B,7,Sample X31,368224,
B,8,Sample X32,413778,
B,9,Sample X33,21142,
B,10,Sample X34,22371,
B,11,Sample X35,19045,
B,12,Sample X36,20155,
B,13,Sample X37,40090,
B,14,Sample X38,48728,
B,15,Sample X39,64303,
B,16,Sample X40,103473,
B,17,Sample X41,152675,
B,18,Sample X42,244420,
B,19,Sample X43,323931,
B,20,Sample X44,381610,
B,21,Sample X45,395487,
B,22,Sample X46,386175,
B,23,Sample X47,442052,
B,24,Sample X48,446040,
C,1,Sample X49,428560,
C,2,Sample X50,81818,
C,3,Sample X51,174872,
C,4,Sample X52,263657,
C,5,Sample X53,367337,
C,6,Sample X54,366189,
C,7,Sample X55,397840,
C,8,Sample X56,386289,
C,9,Sample X57,403066,
C,10,Sample X58,414510,
C,11,Sample X59,400714,
C,12,Sample X60,412834,
C,13,Sample X61,189541,
C,14,Sample X62,284801,
C,15,Sample X63,339291,
C,16,Sample X64,396092,
C,17,Sample X65,380908,
C,18,Sample X66,399565,
C,19,Sample X67,393885,
C,20,Sample X68,390905,
C,21,Sample X69,425576,
C,22,Sample X70,410811,
C,23,Sample X71,420519,
C,24,Sample X72,398393,
D,1,Sample X73,398792,
D,2,Sample X74,3296,
D,3,Sample X75,14826,
D,4,Sample X76,70338,
D,5,Sample X77,175253,
D,6,Sample X78,270030,
D,7,Sample X79,327660,
D,8,Sample X80,368356,
D,9,Sample X81,408545,
D,10,Sample X82,390588,
D,11,Sample X83,417300,
D,12,Sample X84,404913,
D,13,Sample X85,305059,
D,14,Sample X86,333920,
D,15,Sample X87,320286,
D,16,Sample X88,272994,
D,17,Sample X89,240923,
D,18,Sample X90,245801,
D,19,Sample X91,231161,
D,20,Sample X92,214545,
D,21,Sample X93,246864,
D,22,Sample X94,366669,
D,23,Sample X95,392483,
D,24,Sample X96,427922,
E,1,Sample X97,412044,
E,2,Sample X98,147371,
E,3,Sample X99,172191,
E,4,Sample X100,220784,
E,5,Sample X101,304779,
E,6,Sample X102,354866,
E,7,Sample X103,384090,
E,8,Sample X104,401503,
E,9,Sample X105,399187,
E,10,Sample X106,414650,
E,11,Sample X107,410891,
E,12,Sample X108,404669,
E,13,Sample X109,1651,
E,14,Sample X110,1389,
E,15,Sample X111,1684,
E,16,Sample X112,49865,
E,17,Sample X113,270327,
E,18,Sample X114,317772,
E,19,Sample X115,376097,
E,20,Sample X116,356007,
E,21,Sample X117,419089,
E,22,Sample X118,409934,
E,23,Sample X119,429527,
E,24,Sample X120,434482,
F,1,Sample X121,435426,
F,2,Sample X122,5851,
F,3,Sample X123,9436,
F,4,Sample X124,55606,
F,5,Sample X125,182347,
F,6,Sample X126,281657,
F,7,Sample X127,290572,
F,8,Sample X128,341918,
F,9,Sample X129,363824,
F,10,Sample X130,419507,
F,11,Sample X131,416879,
F,12,Sample X132,408997,
F,13,Sample X133,11651,
F,14,Sample X134,30432,
F,15,Sample X135,62855,
F,16,Sample X136,157761,
F,17,Sample X137,216777,
F,18,Sample X138,272754,
F,19,Sample X139,339907,
F,20,Sample X140,384178,
F,21,Sample X141,414902,
F,22,Sample X142,406448,
F,23,Sample X143,437087,
F,24,Sample X144,454489,
G,1,Sample X145,418456,
G,2,Sample X146,369158,
G,3,Sample X147,371739,
G,4,Sample X148,363948,
G,5,Sample X149,364440,
G,6,Sample X150,386804,
G,7,Sample X151,389957,
G,8,Sample X152,398861,
G,9,Sample X153,419379,
G,10,Sample X154,419641,
G,11,Sample X155,401162,
G,12,Sample X156,379682,
G,13,Sample X157,5328,
G,14,Sample X158,18393,
G,15,Sample X159,37182,
G,16,Sample X160,151664,
G,17,Sample X161,223508,
G,18,Sample X162,253012,
G,19,Sample X163,347861,
G,20,Sample X164,390051,
G,21,Sample X165,355835,
G,22,Sample X166,419695,
G,23,Sample X167,430010,
G,24,Sample X168,444463,
H,1,Sample X169,393200,
H,2,Sample X170,392705,
H,3,Sample X171,375089,
H,4,Sample X172,387115,
H,5,Sample X173,375448,
H,6,Sample X174,351665,
H,7,Sample X175,368519,
H,8,Sample X176,366987,
H,9,Sample X177,335015,
H,10,Sample X178,304828,
H,11,Sample X179,355000,
H,12,Sample X180,440801,
H,13,Sample X181,253291,
H,14,Sample X182,330924,
H,15,Sample X183,377966,
H,16,Sample X184,413833,
H,17,Sample X185,397152,
H,18,Sample X186,408012,
H,19,Sample X187,421182,
H,20,Sample X188,408446,
H,21,Sample X189,437433,
H,22,Sample X190,436163,
H,23,Sample X191,454320,
H,24,Sample X192,400413,
I,1,Sample X193,365109,
I,2,Sample X194,245299,
I,3,Sample X195,285374,
I,4,Sample X196,320656,
I,5,Sample X197,384744,
I,6,Sample X198,381433,
I,7,Sample X199,402455,
I,8,Sample X200,404809,
I,9,Sample X201,411170,
I,10,Sample X202,425427,
I,11,Sample X203,379811,
I,12,Sample X204,435826,
I,13,Sample X205,1773,
I,14,Sample X206,1700,
I,15,Sample X207,4475,
I,16,Sample X208,190409,
I,17,Sample X209,301698,
I,18,Sample X210,329937,
I,19,Sample X211,404177,
I,20,Sample X212,458969,
I,21,Sample X213,426219,
I,22,Sample X214,428753,
I,23,Sample X215,404351,
I,24,Sample X216,458104,
J,1,Sample X217,400004,
J,2,Sample X218,337993,
J,3,Sample X219,358204,
J,4,Sample X220,383395,
J,5,Sample X221,412463,
J,6,Sample X222,411783,
J,7,Sample X223,398412,
J,8,Sample X224,411265,
J,9,Sample X225,425371,
J,10,Sample X226,431562,
J,11,Sample X227,390032,
J,12,Sample X228,417265,
J,13,Sample X229,364487,
J,14,Sample X230,423763,
J,15,Sample X231,396109,
J,16,Sample X232,400269,
J,17,Sample X233,420539,
J,18,Sample X234,411549,
J,19,Sample X235,427084,
J,20,Sample X236,342907,
J,21,Sample X237,407928,
J,22,Sample X238,433944,
J,23,Sample X239,464780,
J,24,Sample X240,475721,
K,1,Sample X241,443736,
K,2,Sample X242,394042,
K,3,Sample X243,367268,
K,4,Sample X244,391778,
K,5,Sample X245,414825,
K,6,Sample X246,445008,
K,7,Sample X247,423277,
K,8,Sample X248,416695,
K,9,Sample X249,438865,
K,10,Sample X250,397688,
K,11,Sample X251,437881,
K,12,Sample X252,410007,
K,13,Sample X253,371075,
K,14,Sample X254,401796,
K,15,Sample X255,385810,
K,16,Sample X256,404514,
K,17,Sample X257,442484,
K,18,Sample X258,420766,
K,19,Sample X259,432862,
K,20,Sample X260,420513,
K,21,Sample X261,444579,
K,22,Sample X262,428354,
K,23,Sample X263,7898,
K,24,Sample X264,411520,
L,1,Sample X265,446632,
L,2,Sample X266,20801,
L,3,Sample X267,66903,
L,4,Sample X268,138311,
L,5,Sample X269,314164,
L,6,Sample X270,377152,
L,7,Sample X271,383618,
L,8,Sample X272,409211,
L,9,Sample X273,411676,
L,10,Sample X274,425385,
L,11,Sample X275,435477,
L,12,Sample X276,395272,
L,13,Sample X277,247768,
L,14,Sample X278,369940,
L,15,Sample X279,412323,
L,16,Sample X280,387356,
L,17,Sample X281,437800,
L,18,Sample X282,420920,
L,19,Sample X283,425517,
L,20,Sample X284,421394,
L,21,Sample X285,417096,
L,22,Sample X286,442029,
L,23,Sample X287,443006,
L,24,Sample X288,434221,
M,1,Sample X289,439819,
M,2,Sample X290,152213,
M,3,Sample X291,200579,
M,4,Sample X292,270341,
M,5,Sample X293,355941,
M,6,Sample X294,370129,
M,7,Sample X295,354399,
M,8,Sample X296,394233,
M,9,Sample X297,375809,
M,10,Sample X298,439204,
M,11,Sample X299,409156,
M,12,Sample X300,414595,
M,13,Sample X301,328690,
M,14,Sample X302,334135,
M,15,Sample X303,402144,
M,16,Sample X304,427821,
M,17,Sample X305,394241,
M,18,Sample X306,425193,
M,19,Sample X307,412794,
M,20,Sample X308,421454,
M,21,Sample X309,423149,
M,22,Sample X310,409616,
M,23,Sample X311,457025,
M,24,Sample X312,440541,
N,1,Sample X313,441779,
N,2,Sample X314,376390,
N,3,Sample X315,416689,
N,4,Sample X316,416533,
N,5,Sample X317,422407,
N,6,Sample X318,408190,
N,7,Sample X319,406725,
N,8,Sample X320,420934,
N,9,Sample X321,400831,
N,10,Sample X322,414944,
N,11,Sample X323,412705,
N,12,Sample X324,414070,
N,13,Sample X325,24461,
N,14,Sample X326,42776,
N,15,Sample X327,49282,
N,16,Sample X328,54672,
N,17,Sample X329,78261,
N,18,Sample X330,101783,
N,19,Sample X331,176915,
N,20,Sample X332,258287,
N,21,Sample X333,380716,
N,22,Sample X334,423226,
N,23,Sample X335,452099,
N,24,Sample X336,446994,
O,1,Sample X337,456714,
O,2,Sample X338,402123,
O,3,Sample X339,410753,
O,4,Sample X340,413918,
O,5,Sample X341,398292,
O,6,Sample X342,429392,
O,7,Sample X343,361632,
O,8,Sample X344,382464,
O,9,Sample X345,433309,
O,10,Sample X346,427358,
O,11,Sample X347,397361,
O,12,Sample X348,406529,
O,13,Sample X349,390071,
O,14,Sample X350,422304,
O,15,Sample X351,429707,
O,16,Sample X352,410379,
O,17,Sample X353,433725,
O,18,Sample X354,391205,
O,19,Sample X355,394645,
O,20,Sample X356,414237,
O,21,Sample X357,453140,
O,22,Sample X358,384042,
O,23,Sample X359,436595,
O,24,Sample X360,426249,
P,1,Sample X361,472523,
P,2,Sample X362,434795,
P,3,Sample X363,423619,
P,4,Sample X364,452310,
P,5,Sample X365,451087,
P,6,Sample X366,430256,
P,7,Sample X367,406994,
P,8,Sample X368,413567,
P,9,Sample X369,415196,
P,10,Sample X370,419338,
P,11,Sample X371,425163,
P,12,Sample X372,420524,
P,13,Sample X373,447171,
P,14,Sample X374,452616,
P,15,Sample X375,391037,
P,16,Sample X376,434882,
P,17,Sample X377,418958,
P,18,Sample X378,418048,
P,19,Sample X379,430898,
P,20,Sample X380,438080,
P,21,Sample X381,390417,
P,22,Sample X382,434008,
P,23,Sample X383,445776,
P,24,Sample X384,441686,
